ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
278,50,1,"Of the children of Simeon, by their generations, after their families, by the house of their fathers, those that were numbered of them, according to the number of the names, by their polls, every male from twenty years old and upward, all that were able to go forth to war;","¶Of the children of Simeon, by their generations, after their families, by the house of their fathers, those that were numbered of them, according to the number of the names, by their polls, every male from twenty years old and upward, all that were able to go forth to war;",""
279,20,0,"Those that were numbered of them, even of the tribe of Simeon, were fifty and nine thousand and three hundred.","Those that were numbered of them, <i>even</i> of the tribe of Simeon, <i>were</i> fifty and nine thousand and three hundred.",""
280,39,1,"Of the children of Gad, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;","¶Of the children of Gad, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;",""
281,21,0,"Those that were numbered of them, even of the tribe of Gad, were forty and five thousand six hundred and fifty.","Those that were numbered of them, <i>even</i> of the tribe of Gad, <i>were</i> forty and five thousand six hundred and fifty.",""
282,39,1,"Of the children of Judah, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;","¶Of the children of Judah, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;",""
283,20,0,"Those that were numbered of them, even of the tribe of Judah, were threescore and fourteen thousand and six hundred.","Those that were numbered of them, <i>even</i> of the tribe of Judah, <i>were</i> threescore and fourteen thousand and six hundred.",""
284,39,1,"Of the children of Issachar, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;","¶Of the children of Issachar, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;",""
285,20,0,"Those that were numbered of them, even of the tribe of Issachar, were fifty and four thousand and four hundred.","Those that were numbered of them, <i>even</i> of the tribe of Issachar, <i>were</i> fifty and four thousand and four hundred.",""
286,39,1,"Of the children of Zebulun, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;","¶Of the children of Zebulun, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;",""
287,20,0,"Those that were numbered of them, even of the tribe of Zebulun, were fifty and seven thousand and four hundred.","Those that were numbered of them, <i>even</i> of the tribe of Zebulun, <i>were</i> fifty and seven thousand and four hundred.",""
288,45,1,"Of the children of Joseph, namely, of the children of Ephraim, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;","¶Of the children of Joseph, <i>namely</i>, of the children of Ephraim, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;",""
289,18,0,"Those that were numbered of them, even of the tribe of Ephraim, were forty thousand and five hundred.","Those that were numbered of them, <i>even</i> of the tribe of Ephraim, <i>were</i> forty thousand and five hundred.",""
290,39,1,"Of the children of Manasseh, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;","¶Of the children of Manasseh, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;",""
291,20,0,"Those that were numbered of them, even of the tribe of Manasseh, were thirty and two thousand and two hundred.","Those that were numbered of them, <i>even</i> of the tribe of Manasseh, <i>were</i> thirty and two thousand and two hundred.",""
292,39,1,"Of the children of Benjamin, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;","¶Of the children of Benjamin, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;",""
293,20,0,"Those that were numbered of them, even of the tribe of Benjamin, were thirty and five thousand and four hundred.","Those that were numbered of them, <i>even</i> of the tribe of Benjamin, <i>were</i> thirty and five thousand and four hundred.",""
294,39,1,"Of the children of Dan, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;","¶Of the children of Dan, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;",""
295,20,0,"Those that were numbered of them, even of the tribe of Dan, were threescore and two thousand and seven hundred.","Those that were numbered of them, <i>even</i> of the tribe of Dan, <i>were</i> threescore and two thousand and seven hundred.",""
296,39,1,"Of the children of Asher, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;","¶Of the children of Asher, by their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;",""
297,20,0,"Those that were numbered of them, even of the tribe of Asher, were forty and one thousand and five hundred.","Those that were numbered of them, <i>even</i> of the tribe of Asher, <i>were</i> forty and one thousand and five hundred.",""
298,39,1,"Of the children of Naphtali, throughout their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;","¶Of the children of Naphtali, throughout their generations, after their families, by the house of their fathers, according to the number of the names, from twenty years old and upward, all that were able to go forth to war;",""
299,20,0,"Those that were numbered of them, even of the tribe of Naphtali, were fifty and three thousand and four hundred.","Those that were numbered of them, <i>even</i> of the tribe of Naphtali, <i>were</i> fifty and three thousand and four hundred.",""
300,28,1,"These are those that were numbered, which Moses and Aaron numbered, and the princes of Israel, being twelve men: each one was for the house of his fathers.","¶These <i>are</i> those that were numbered, which Moses and Aaron numbered, and the princes of Israel, <i>being</i> twelve men: each one was for the house of his fathers.",""
301,35,0,"So were all those that were numbered of the children of Israel, by the house of their fathers, from twenty years old and upward, all that were able to go forth to war in Israel;","So were all those that were numbered of the children of Israel, by the house of their fathers, from twenty years old and upward, all that were able to go forth to war in Israel;",""
302,18,0,"Even all they that were numbered were six hundred thousand and three thousand and five hundred and fifty.","Even all they that were numbered were six hundred thousand and three thousand and five hundred and fifty.",""
303,14,1,"But the Levites after the tribe of their fathers were not numbered among them.","¶But the Levites after the tribe of their fathers were not numbered among them.",""
304,8,0,"For the LORD had spoken unto Moses, saying,","For the L<font size=""-1"">ORD</font> had spoken unto Moses, saying,",""
305,20,0,"Only thou shalt not number the tribe of Levi, neither take the sum of them among the children of Israel:","Only thou shalt not number the tribe of Levi, neither take the sum of them among the children of Israel:",""
306,48,0,"But thou shalt appoint the Levites over the tabernacle of testimony, and over all the vessels thereof, and over all things that belong to it: they shall bear the tabernacle, and all the vessels thereof; and they shall minister unto it, and shall encamp round about the tabernacle.","But thou shalt appoint the Levites over the tabernacle of testimony, and over all the vessels thereof, and over all things that <i>belong</i> to it: they shall bear the tabernacle, and all the vessels thereof; and they shall minister unto it, and shall encamp round about the tabernacle.",""
307,37,0,"And when the tabernacle setteth forward, the Levites shall take it down: and when the tabernacle is to be pitched, the Levites shall set it up: and the stranger that cometh nigh shall be put to death.","And when the tabernacle setteth forward, the Levites shall take it down: and when the tabernacle is to be pitched, the Levites shall set it up: and the stranger that cometh nigh shall be put to death.",""
308,25,0,"And the children of Israel shall pitch their tents, every man by his own camp, and every man by his own standard, throughout their hosts.","And the children of Israel shall pitch their tents, every man by his own camp, and every man by his own standard, throughout their hosts.",""
309,36,0,"But the Levites shall pitch round about the tabernacle of testimony, that there be no wrath upon the congregation of the children of Israel: and the Levites shall keep the charge of the tabernacle of testimony.","But the Levites shall pitch round about the tabernacle of testimony, that there be no wrath upon the congregation of the children of Israel: and the Levites shall keep the charge of the tabernacle of testimony.",""
310,17,0,"And the children of Israel did according to all that the LORD commanded Moses, so did they.","And the children of Israel did according to all that the L<font size=""-1"">ORD</font> commanded Moses, so did they.",""
513,10,0,"And the LORD spake unto Moses and unto Aaron, saying,","And the L<font size=""-1"">ORD</font> spake unto Moses and unto Aaron, saying,",""
514,31,0,"Every man of the children of Israel shall pitch by his own standard, with the ensign of their father's house: far off about the tabernacle of the congregation shall they pitch.","Every man of the children of Israel shall pitch by his own standard, with the ensign of their father's house: far off about the tabernacle of the congregation shall they pitch.",""
515,39,1,"And on the east side toward the rising of the sun shall they of the standard of the camp of Judah pitch throughout their armies: and Nahshon the son of Amminadab shall be captain of the children of Judah.","¶And on the east side toward the rising of the sun shall they of the standard of the camp of Judah pitch throughout their armies: and Nahshon the son of Amminadab <i>shall be</i> captain of the children of Judah.",""
516,18,0,"And his host, and those that were numbered of them, were threescore and fourteen thousand and six hundred.","And his host, and those that were numbered of them, <i>were</i> threescore and fourteen thousand and six hundred.",""
517,28,0,"And those that do pitch next unto him shall be the tribe of Issachar: and Nethaneel the son of Zuar shall be captain of the children of Issachar.","And those that do pitch next unto him <i>shall be</i> the tribe of Issachar: and Nethaneel the son of Zuar <i>shall be</i> captain of the children of Issachar.",""
518,17,0,"And his host, and those that were numbered thereof, were fifty and four thousand and four hundred.","And his host, and those that were numbered thereof, <i>were</i> fifty and four thousand and four hundred.",""
519,19,0,"Then the tribe of Zebulun: and Eliab the son of Helon shall be captain of the children of Zebulun.","<i>Then</i> the tribe of Zebulun: and Eliab the son of Helon <i>shall be</i> captain of the children of Zebulun.",""
520,17,0,"And his host, and those that were numbered thereof, were fifty and seven thousand and four hundred.","And his host, and those that were numbered thereof, <i>were</i> fifty and seven thousand and four hundred.",""
521,30,0,"All that were numbered in the camp of Judah were an hundred thousand and fourscore thousand and six thousand and four hundred, throughout their armies. These shall first set forth.","All that were numbered in the camp of Judah <i>were</i> an hundred thousand and fourscore thousand and six thousand and four hundred, throughout their armies. These shall first set forth.",""
522,32,1,"On the south side shall be the standard of the camp of Reuben according to their armies: and the captain of the children of Reuben shall be Elizur the son of Shedeur.","¶On the south side <i>shall be</i> the standard of the camp of Reuben according to their armies: and the captain of the children of Reuben <i>shall be</i> Elizur the son of Shedeur.",""
523,17,0,"And his host, and those that were numbered thereof, were forty and six thousand and five hundred.","And his host, and those that were numbered thereof, <i>were</i> forty and six thousand and five hundred.",""
524,27,0,"And those which pitch by him shall be the tribe of Simeon: and the captain of the children of Simeon shall be Shelumiel the son of Zurishaddai.","And those which pitch by him <i>shall be</i> the tribe of Simeon: and the captain of the children of Simeon <i>shall be</i> Shelumiel the son of Zurishaddai.",""
525,18,0,"And his host, and those that were numbered of them, were fifty and nine thousand and three hundred.","And his host, and those that were numbered of them, <i>were</i> fifty and nine thousand and three hundred.",""
526,20,0,"Then the tribe of Gad: and the captain of the sons of Gad shall be Eliasaph the son of Reuel.","Then the tribe of Gad: and the captain of the sons of Gad <i>shall be</i> Eliasaph the son of Reuel.",""
527,20,0,"And his host, and those that were numbered of them, were forty and five thousand and six hundred and fifty.","And his host, and those that were numbered of them, <i>were</i> forty and five thousand and six hundred and fifty.",""
528,35,0,"All that were numbered in the camp of Reuben were an hundred thousand and fifty and one thousand and four hundred and fifty, throughout their armies. And they shall set forth in the second rank.","All that were numbered in the camp of Reuben <i>were</i> an hundred thousand and fifty and one thousand and four hundred and fifty, throughout their armies. And they shall set forth in the second rank.",""
529,37,1,"Then the tabernacle of the congregation shall set forward with the camp of the Levites in the midst of the camp: as they encamp, so shall they set forward, every man in his place by their standards.","¶Then the tabernacle of the congregation shall set forward with the camp of the Levites in the midst of the camp: as they encamp, so shall they set forward, every man in his place by their standards.",""
530,32,1,"On the west side shall be the standard of the camp of Ephraim according to their armies: and the captain of the sons of Ephraim shall be Elishama the son of Ammihud.","¶On the west side <i>shall be</i> the standard of the camp of Ephraim according to their armies: and the captain of the sons of Ephraim <i>shall be</i> Elishama the son of Ammihud.",""
531,16,0,"And his host, and those that were numbered of them, were forty thousand and five hundred.","And his host, and those that were numbered of them, <i>were</i> forty thousand and five hundred.",""
532,24,0,"And by him shall be the tribe of Manasseh: and the captain of the children of Manasseh shall be Gamaliel the son of Pedahzur.","And by him <i>shall be</i> the tribe of Manasseh: and the captain of the children of Manasseh <i>shall be</i> Gamaliel the son of Pedahzur.",""
533,18,0,"And his host, and those that were numbered of them, were thirty and two thousand and two hundred.","And his host, and those that were numbered of them, <i>were</i> thirty and two thousand and two hundred.",""
534,20,0,"Then the tribe of Benjamin: and the captain of the sons of Benjamin shall be Abidan the son of Gideoni.","Then the tribe of Benjamin: and the captain of the sons of Benjamin <i>shall be</i> Abidan the son of Gideoni.",""
535,18,0,"And his host, and those that were numbered of them, were thirty and five thousand and four hundred.","And his host, and those that were numbered of them, <i>were</i> thirty and five thousand and four hundred.",""
536,31,0,"All that were numbered of the camp of Ephraim were an hundred thousand and eight thousand and an hundred, throughout their armies. And they shall go forward in the third rank.","All that were numbered of the camp of Ephraim <i>were</i> an hundred thousand and eight thousand and an hundred, throughout their armies. And they shall go forward in the third rank.",""
537,31,1,"The standard of the camp of Dan shall be on the north side by their armies: and the captain of the children of Dan shall be Ahiezer the son of Ammishaddai.","¶The standard of the camp of Dan <i>shall be</i> on the north side by their armies: and the captain of the children of Dan <i>shall be</i> Ahiezer the son of Ammishaddai.",""
538,18,0,"And his host, and those that were numbered of them, were threescore and two thousand and seven hundred.","And his host, and those that were numbered of them, <i>were</i> threescore and two thousand and seven hundred.",""
539,27,0,"And those that encamp by him shall be the tribe of Asher: and the captain of the children of Asher shall be Pagiel the son of Ocran.","And those that encamp by him <i>shall be</i> the tribe of Asher: and the captain of the children of Asher <i>shall be</i> Pagiel the son of Ocran.",""
540,18,0,"And his host, and those that were numbered of them, were forty and one thousand and five hundred.","And his host, and those that were numbered of them, <i>were</i> forty and one thousand and five hundred.",""
541,20,1,"Then the tribe of Naphtali: and the captain of the children of Naphtali shall be Ahira the son of Enan.","¶Then the tribe of Naphtali: and the captain of the children of Naphtali <i>shall be</i> Ahira the son of Enan.",""
542,18,0,"And his host, and those that were numbered of them, were fifty and three thousand and four hundred.","And his host, and those that were numbered of them, <i>were</i> fifty and three thousand and four hundred.",""
543,29,0,"All they that were numbered in the camp of Dan were an hundred thousand and fifty and seven thousand and six hundred. They shall go hindmost with their standards.","All they that were numbered in the camp of Dan <i>were</i> an hundred thousand and fifty and seven thousand and six hundred. They shall go hindmost with their standards.",""
544,40,1,"These are those which were numbered of the children of Israel by the house of their fathers: all those that were numbered of the camps throughout their hosts were six hundred thousand and three thousand and five hundred and fifty.","¶These <i>are</i> those which were numbered of the children of Israel by the house of their fathers: all those that were numbered of the camps throughout their hosts <i>were</i> six hundred thousand and three thousand and five hundred and fifty.",""
545,16,0,"But the Levites were not numbered among the children of Israel; as the LORD commanded Moses.","But the Levites were not numbered among the children of Israel; as the L<font size=""-1"">ORD</font> commanded Moses.",""
546,37,0,"And the children of Israel did according to all that the LORD commanded Moses: so they pitched by their standards, and so they set forward, every one after their families, according to the house of their fathers.","And the children of Israel did according to all that the L<font size=""-1"">ORD</font> commanded Moses: so they pitched by their standards, and so they set forward, every one after their families, according to the house of their fathers.",""
769,21,0,"These also are the generations of Aaron and Moses in the day that the LORD spake with Moses in mount Sinai.","These also <i>are</i> the generations of Aaron and Moses in the day <i>that</i> the L<font size=""-1"">ORD</font> spake with Moses in mount Sinai.",""
770,18,0,"And these are the names of the sons of Aaron; Nadab the firstborn, and Abihu, Eleazar, and Ithamar.","And these <i>are</i> the names of the sons of Aaron; Nadab the firstborn, and Abihu, Eleazar, and Ithamar.",""
771,23,0,"These are the names of the sons of Aaron, the priests which were anointed, whom he consecrated to minister in the priest's office.","These <i>are</i> the names of the sons of Aaron, the priests which were anointed, whom he consecrated to minister in the priest's office.",""
772,42,0,"And Nadab and Abihu died before the LORD, when they offered strange fire before the LORD, in the wilderness of Sinai, and they had no children: and Eleazar and Ithamar ministered in the priest's office in the sight of Aaron their father.","And Nadab and Abihu died before the L<font size=""-1"">ORD</font>, when they offered strange fire before the L<font size=""-1"">ORD</font>, in the wilderness of Sinai, and they had no children: and Eleazar and Ithamar ministered in the priest's office in the sight of Aaron their father.",""
773,7,1,"And the LORD spake unto Moses, saying,","¶And the L<font size=""-1"">ORD</font> spake unto Moses, saying,",""
774,19,0,"Bring the tribe of Levi near, and present them before Aaron the priest, that they may minister unto him.","Bring the tribe of Levi near, and present them before Aaron the priest, that they may minister unto him.",""
775,26,0,"And they shall keep his charge, and the charge of the whole congregation before the tabernacle of the congregation, to do the service of the tabernacle.","And they shall keep his charge, and the charge of the whole congregation before the tabernacle of the congregation, to do the service of the tabernacle.",""
776,28,0,"And they shall keep all the instruments of the tabernacle of the congregation, and the charge of the children of Israel, to do the service of the tabernacle.","And they shall keep all the instruments of the tabernacle of the congregation, and the charge of the children of Israel, to do the service of the tabernacle.",""
777,24,0,"And thou shalt give the Levites unto Aaron and to his sons: they are wholly given unto him out of the children of Israel.","And thou shalt give the Levites unto Aaron and to his sons: they <i>are</i> wholly given unto him out of the children of Israel.",""
778,27,0,"And thou shalt appoint Aaron and his sons, and they shall wait on their priest's office: and the stranger that cometh nigh shall be put to death.","And thou shalt appoint Aaron and his sons, and they shall wait on their priest's office: and the stranger that cometh nigh shall be put to death.",""
779,7,0,"And the LORD spake unto Moses, saying,","And the L<font size=""-1"">ORD</font> spake unto Moses, saying,",""
780,34,0,"And I, behold, I have taken the Levites from among the children of Israel instead of all the firstborn that openeth the matrix among the children of Israel: therefore the Levites shall be mine;","And I, behold, I have taken the Levites from among the children of Israel instead of all the firstborn that openeth the matrix among the children of Israel: therefore the Levites shall be mine;",""
781,42,0,"Because all the firstborn are mine; for on the day that I smote all the firstborn in the land of Egypt I hallowed unto me all the firstborn in Israel, both man and beast: mine shall they be: I am the LORD.","Because all the firstborn <i>are</i> mine; <i>for</i> on the day that I smote all the firstborn in the land of Egypt I hallowed unto me all the firstborn in Israel, both man and beast: mine shall they be: I <i>am</i> the L<font size=""-1"">ORD</font>.",""
782,12,1,"And the LORD spake unto Moses in the wilderness of Sinai, saying,","¶And the L<font size=""-1"">ORD</font> spake unto Moses in the wilderness of Sinai, saying,",""
783,26,0,"Number the children of Levi after the house of their fathers, by their families: every male from a month old and upward shalt thou number them.","Number the children of Levi after the house of their fathers, by their families: every male from a month old and upward shalt thou number them.",""
784,15,0,"And Moses numbered them according to the word of the LORD, as he was commanded.","And Moses numbered them according to the word of the L<font size=""-1"">ORD</font>, as he was commanded.",""
785,15,0,"And these were the sons of Levi by their names; Gershon, and Kohath, and Merari.","And these were the sons of Levi by their names; Gershon, and Kohath, and Merari.",""
786,16,0,"And these are the names of the sons of Gershon by their families; Libni, and Shimei.","And these <i>are</i> the names of the sons of Gershon by their families; Libni, and Shimei.",""
787,14,0,"And the sons of Kohath by their families; Amram, and Izehar, Hebron, and Uzziel.","And the sons of Kohath by their families; Amram, and Izehar, Hebron, and Uzziel.",""
788,25,0,"And the sons of Merari by their families; Mahli, and Mushi. These are the families of the Levites according to the house of their fathers.","And the sons of Merari by their families; Mahli, and Mushi. These <i>are</i> the families of the Levites according to the house of their fathers.",""
789,21,0,"Of Gershon was the family of the Libnites, and the family of the Shimites: these are the families of the Gershonites.","Of Gershon <i>was</i> the family of the Libnites, and the family of the Shimites: these <i>are</i> the families of the Gershonites.",""
790,33,0,"Those that were numbered of them, according to the number of all the males, from a month old and upward, even those that were numbered of them were seven thousand and five hundred.","Those that were numbered of them, according to the number of all the males, from a month old and upward, <i>even</i> those that were numbered of them <i>were</i> seven thousand and five hundred.",""
791,11,0,"The families of the Gershonites shall pitch behind the tabernacle westward.","The families of the Gershonites shall pitch behind the tabernacle westward.",""
792,19,0,"And the chief of the house of the father of the Gershonites shall be Eliasaph the son of Lael.","And the chief of the house of the father of the Gershonites <i>shall be</i> Eliasaph the son of Lael.",""
793,36,0,"And the charge of the sons of Gershon in the tabernacle of the congregation shall be the tabernacle, and the tent, the covering thereof, and the hanging for the door of the tabernacle of the congregation,","And the charge of the sons of Gershon in the tabernacle of the congregation <i>shall be</i> the tabernacle, and the tent, the covering thereof, and the hanging for the door of the tabernacle of the congregation,",""
794,36,0,"And the hangings of the court, and the curtain for the door of the court, which is by the tabernacle, and by the altar round about, and the cords of it for all the service thereof.","And the hangings of the court, and the curtain for the door of the court, which <i>is</i> by the tabernacle, and by the altar round about, and the cords of it for all the service thereof.",""
795,34,1,"And of Kohath was the family of the Amramites, and the family of the Izeharites, and the family of the Hebronites, and the family of the Uzzielites: these are the families of the Kohathites.","¶And of Kohath <i>was</i> the family of the Amramites, and the family of the Izeharites, and the family of the Hebronites, and the family of the Uzzielites: these <i>are</i> the families of the Kohathites.",""
796,25,0,"In the number of all the males, from a month old and upward, were eight thousand and six hundred, keeping the charge of the sanctuary.","In the number of all the males, from a month old and upward, <i>were</i> eight thousand and six hundred, keeping the charge of the sanctuary.",""
797,16,0,"The families of the sons of Kohath shall pitch on the side of the tabernacle southward.","The families of the sons of Kohath shall pitch on the side of the tabernacle southward.",""
798,22,0,"And the chief of the house of the father of the families of the Kohathites shall be Elizaphan the son of Uzziel.","And the chief of the house of the father of the families of the Kohathites <i>shall be</i> Elizaphan the son of Uzziel.",""
799,33,0,"And their charge shall be the ark, and the table, and the candlestick, and the altars, and the vessels of the sanctuary wherewith they minister, and the hanging, and all the service thereof.","And their charge <i>shall be</i> the ark, and the table, and the candlestick, and the altars, and the vessels of the sanctuary wherewith they minister, and the hanging, and all the service thereof.",""
800,30,0,"And Eleazar the son of Aaron the priest shall be chief over the chief of the Levites, and have the oversight of them that keep the charge of the sanctuary.","And Eleazar the son of Aaron the priest <i>shall be</i> chief over the chief of the Levites, <i>and have</i> the oversight of them that keep the charge of the sanctuary.",""
801,20,1,"Of Merari was the family of the Mahlites, and the family of the Mushites: these are the families of Merari.","¶Of Merari <i>was</i> the family of the Mahlites, and the family of the Mushites: these <i>are</i> the families of Merari.",""
802,27,0,"And those that were numbered of them, according to the number of all the males, from a month old and upward, were six thousand and two hundred.","And those that were numbered of them, according to the number of all the males, from a month old and upward, <i>were</i> six thousand and two hundred.",""
803,30,0,"And the chief of the house of the father of the families of Merari was Zuriel the son of Abihail: these shall pitch on the side of the tabernacle northward.","And the chief of the house of the father of the families of Merari <i>was</i> Zuriel the son of Abihail: <i>these</i> shall pitch on the side of the tabernacle northward.",""
804,40,0,"And under the custody and charge of the sons of Merari shall be the boards of the tabernacle, and the bars thereof, and the pillars thereof, and the sockets thereof, and all the vessels thereof, and all that serveth thereto,","And <i>under</i> the custody and charge of the sons of Merari <i>shall be</i> the boards of the tabernacle, and the bars thereof, and the pillars thereof, and the sockets thereof, and all the vessels thereof, and all that serveth thereto,",""
805,17,0,"And the pillars of the court round about, and their sockets, and their pins, and their cords.","And the pillars of the court round about, and their sockets, and their pins, and their cords.",""
806,51,1,"But those that encamp before the tabernacle toward the east, even before the tabernacle of the congregation eastward, shall be Moses, and Aaron and his sons, keeping the charge of the sanctuary for the charge of the children of Israel; and the stranger that cometh nigh shall be put to death.","¶But those that encamp before the tabernacle toward the east, <i>even</i> before the tabernacle of the congregation eastward, <i>shall be</i> Moses, and Aaron and his sons, keeping the charge of the sanctuary for the charge of the children of Israel; and the stranger that cometh nigh shall be put to death.",""
807,35,0,"All that were numbered of the Levites, which Moses and Aaron numbered at the commandment of the LORD, throughout their families, all the males from a month old and upward, were twenty and two thousand.","All that were numbered of the Levites, which Moses and Aaron numbered at the commandment of the L<font size=""-1"">ORD</font>, throughout their families, all the males from a month old and upward, <i>were</i> twenty and two thousand.",""
808,31,1,"And the LORD said unto Moses, Number all the firstborn of the males of the children of Israel from a month old and upward, and take the number of their names.","¶And the L<font size=""-1"">ORD</font> said unto Moses, Number all the firstborn of the males of the children of Israel from a month old and upward, and take the number of their names.",""
809,41,0,"And thou shalt take the Levites for me (I am the LORD) instead of all the firstborn among the children of Israel; and the cattle of the Levites instead of all the firstlings among the cattle of the children of Israel.","And thou shalt take the Levites for me (I <i>am</i> the L<font size=""-1"">ORD</font>) instead of all the firstborn among the children of Israel; and the cattle of the Levites instead of all the firstlings among the cattle of the children of Israel.",""
810,16,0,"And Moses numbered, as the LORD commanded him, all the firstborn among the children of Israel.","And Moses numbered, as the L<font size=""-1"">ORD</font> commanded him, all the firstborn among the children of Israel.",""
811,34,0,"And all the firstborn males by the number of names, from a month old and upward, of those that were numbered of them, were twenty and two thousand two hundred and threescore and thirteen.","And all the firstborn males by the number of names, from a month old and upward, of those that were numbered of them, were twenty and two thousand two hundred and threescore and thirteen.",""
812,7,1,"And the LORD spake unto Moses, saying,","¶And the L<font size=""-1"">ORD</font> spake unto Moses, saying,",""
