ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
267,33,0,"All the vessels of gold and of silver were five thousand and four hundred. All these did Sheshbazzar bring up with them of the captivity that were brought up from Babylon unto Jerusalem.","All the vessels of gold and of silver <i>were</i> five thousand and four hundred. All <i>these</i> did Sheshbazzar bring up with <i>them of</i> the captivity that were brought up from Babylon unto Jerusalem.",""
513,45,0,"Now these are the children of the province that went up out of the captivity, of those which had been carried away, whom Nebuchadnezzar the king of Babylon had carried away unto Babylon, and came again unto Jerusalem and Judah, every one unto his city;","Now these <i>are</i> the children of the province that went up out of the captivity, of those which had been carried away, whom Nebuchadnezzar the king of Babylon had carried away unto Babylon, and came again unto Jerusalem and Judah, every one unto his city;",""
514,24,0,"Which came with Zerubbabel: Jeshua, Nehemiah, Seraiah, Reelaiah, Mordecai, Bilshan, Mispar, Bigvai, Rehum, Baanah. The number of the men of the people of Israel:","Which came with Zerubbabel: Jeshua, Nehemiah, Seraiah, Reelaiah, Mordecai, Bilshan, Mispar, Bigvai, Rehum, Baanah. The number of the men of the people of Israel:",""
515,11,0,"The children of Parosh, two thousand an hundred seventy and two.","The children of Parosh, two thousand an hundred seventy and two.",""
516,9,0,"The children of Shephatiah, three hundred seventy and two.","The children of Shephatiah, three hundred seventy and two.",""
517,9,0,"The children of Arah, seven hundred seventy and five.","The children of Arah, seven hundred seventy and five.",""
518,17,0,"The children of Pahath-moab, of the children of Jeshua and Joab, two thousand eight hundred and twelve.","The children of Pahath–moab, of the children of Jeshua <i>and</i> Joab, two thousand eight hundred and twelve.",""
519,11,0,"The children of Elam, a thousand two hundred fifty and four.","The children of Elam, a thousand two hundred fifty and four.",""
520,9,0,"The children of Zattu, nine hundred forty and five.","The children of Zattu, nine hundred forty and five.",""
521,8,0,"The children of Zaccai, seven hundred and threescore.","The children of Zaccai, seven hundred and threescore.",""
522,9,0,"The children of Bani, six hundred forty and two.","The children of Bani, six hundred forty and two.",""
523,9,0,"The children of Bebai, six hundred twenty and three.","The children of Bebai, six hundred twenty and three.",""
524,11,0,"The children of Azgad, a thousand two hundred twenty and two.","The children of Azgad, a thousand two hundred twenty and two.",""
525,9,0,"The children of Adonikam, six hundred sixty and six.","The children of Adonikam, six hundred sixty and six.",""
526,9,0,"The children of Bigvai, two thousand fifty and six.","The children of Bigvai, two thousand fifty and six.",""
527,9,0,"The children of Adin, four hundred fifty and four.","The children of Adin, four hundred fifty and four.",""
528,9,0,"The children of Ater of Hezekiah, ninety and eight.","The children of Ater of Hezekiah, ninety and eight.",""
529,9,0,"The children of Bezai, three hundred twenty and three.","The children of Bezai, three hundred twenty and three.",""
530,8,0,"The children of Jorah, an hundred and twelve.","The children of Jorah, an hundred and twelve.",""
531,9,0,"The children of Hashum, two hundred twenty and three.","The children of Hashum, two hundred twenty and three.",""
532,7,0,"The children of Gibbar, ninety and five.","The children of Gibbar, ninety and five.",""
533,9,0,"The children of Beth-lehem, an hundred twenty and three.","The children of Beth–lehem, an hundred twenty and three.",""
534,7,0,"The men of Netophah, fifty and six.","The men of Netophah, fifty and six.",""
535,9,0,"The men of Anathoth, an hundred twenty and eight.","The men of Anathoth, an hundred twenty and eight.",""
536,7,0,"The children of Azmaveth, forty and two.","The children of Azmaveth, forty and two.",""
537,13,0,"The children of Kirjath-arim, Chephirah, and Beeroth, seven hundred and forty and three.","The children of Kirjath–arim, Chephirah, and Beeroth, seven hundred and forty and three.",""
538,11,0,"The children of Ramah and Gaba, six hundred twenty and one.","The children of Ramah and Gaba, six hundred twenty and one.",""
539,9,0,"The men of Michmas, an hundred twenty and two.","The men of Michmas, an hundred twenty and two.",""
540,11,0,"The men of Beth-el and Ai, two hundred twenty and three.","The men of Beth–el and Ai, two hundred twenty and three.",""
541,7,0,"The children of Nebo, fifty and two.","The children of Nebo, fifty and two.",""
542,9,0,"The children of Magbish, an hundred fifty and six.","The children of Magbish, an hundred fifty and six.",""
543,13,0,"The children of the other Elam, a thousand two hundred fifty and four.","The children of the other Elam, a thousand two hundred fifty and four.",""
544,8,0,"The children of Harim, three hundred and twenty.","The children of Harim, three hundred and twenty.",""
545,12,0,"The children of Lod, Hadid, and Ono, seven hundred twenty and five.","The children of Lod, Hadid, and Ono, seven hundred twenty and five.",""
546,9,0,"The children of Jericho, three hundred forty and five.","The children of Jericho, three hundred forty and five.",""
547,11,0,"The children of Senaah, three thousand and six hundred and thirty.","The children of Senaah, three thousand and six hundred and thirty.",""
548,16,1,"The priests: the children of Jedaiah, of the house of Jeshua, nine hundred seventy and three.","¶The priests: the children of Jedaiah, of the house of Jeshua, nine hundred seventy and three.",""
549,9,0,"The children of Immer, a thousand fifty and two.","The children of Immer, a thousand fifty and two.",""
550,11,0,"The children of Pashur, a thousand two hundred forty and seven.","The children of Pashur, a thousand two hundred forty and seven.",""
551,8,0,"The children of Harim, a thousand and seventeen.","The children of Harim, a thousand and seventeen.",""
552,16,1,"The Levites: the children of Jeshua and Kadmiel, of the children of Hodaviah, seventy and four.","¶The Levites: the children of Jeshua and Kadmiel, of the children of Hodaviah, seventy and four.",""
553,11,1,"The singers: the children of Asaph, an hundred twenty and eight.","¶The singers: the children of Asaph, an hundred twenty and eight.",""
554,36,1,"The children of the porters: the children of Shallum, the children of Ater, the children of Talmon, the children of Akkub, the children of Hatita, the children of Shobai, in all an hundred thirty and nine.","¶The children of the porters: the children of Shallum, the children of Ater, the children of Talmon, the children of Akkub, the children of Hatita, the children of Shobai, <i>in</i> all an hundred thirty and nine.",""
555,14,1,"The Nethinims: the children of Ziha, the children of Hasupha, the children of Tabbaoth,","¶The Nethinims: the children of Ziha, the children of Hasupha, the children of Tabbaoth,",""
556,12,0,"The children of Keros, the children of Siaha, the children of Padon,","The children of Keros, the children of Siaha, the children of Padon,",""
557,12,0,"The children of Lebanah, the children of Hagabah, the children of Akkub,","The children of Lebanah, the children of Hagabah, the children of Akkub,",""
558,12,0,"The children of Hagab, the children of Shalmai, the children of Hanan,","The children of Hagab, the children of Shalmai, the children of Hanan,",""
559,12,0,"The children of Giddel, the children of Gahar, the children of Reaiah,","The children of Giddel, the children of Gahar, the children of Reaiah,",""
560,12,0,"The children of Rezin, the children of Nekoda, the children of Gazzam,","The children of Rezin, the children of Nekoda, the children of Gazzam,",""
561,12,0,"The children of Uzza, the children of Paseah, the children of Besai,","The children of Uzza, the children of Paseah, the children of Besai,",""
562,12,0,"The children of Asnah, the children of Mehunim, the children of Nephusim,","The children of Asnah, the children of Mehunim, the children of Nephusim,",""
563,12,0,"The children of Bakbuk, the children of Hakupha, the children of Harhur,","The children of Bakbuk, the children of Hakupha, the children of Harhur,",""
564,12,0,"The children of Bazluth, the children of Mehida, the children of Harsha,","The children of Bazluth, the children of Mehida, the children of Harsha,",""
565,12,0,"The children of Barkos, the children of Sisera, the children of Thamah,","The children of Barkos, the children of Sisera, the children of Thamah,",""
566,8,0,"The children of Neziah, the children of Hatipha.","The children of Neziah, the children of Hatipha.",""
567,17,1,"The children of Solomon's servants: the children of Sotai, the children of Sophereth, the children of Peruda,","¶The children of Solomon's servants: the children of Sotai, the children of Sophereth, the children of Peruda,",""
568,12,0,"The children of Jaalah, the children of Darkon, the children of Giddel,","The children of Jaalah, the children of Darkon, the children of Giddel,",""
569,18,0,"The children of Shephatiah, the children of Hattil, the children of Pochereth of Zebaim, the children of Ami.","The children of Shephatiah, the children of Hattil, the children of Pochereth of Zebaim, the children of Ami.",""
570,15,0,"All the Nethinims, and the children of Solomon's servants, were three hundred ninety and two.","All the Nethinims, and the children of Solomon's servants, <i>were</i> three hundred ninety and two.",""
571,30,0,"And these were they which went up from Tel-melah, Tel-harsa, Cherub, Addan, and Immer: but they could not shew their father's house, and their seed, whether they were of Israel:","And these <i>were</i> they which went up from Tel–melah, Tel–harsa, Cherub, Addan, <i>and</i> Immer: but they could not shew their father's house, and their seed, whether they <i>were</i> of Israel:",""
572,17,0,"The children of Delaiah, the children of Tobiah, the children of Nekoda, six hundred fifty and two.","The children of Delaiah, the children of Tobiah, the children of Nekoda, six hundred fifty and two.",""
573,36,1,"And of the children of the priests: the children of Habaiah, the children of Koz, the children of Barzillai; which took a wife of the daughters of Barzillai the Gileadite, and was called after their name:","¶And of the children of the priests: the children of Habaiah, the children of Koz, the children of Barzillai; which took a wife of the daughters of Barzillai the Gileadite, and was called after their name:",""
574,25,0,"These sought their register among those that were reckoned by genealogy, but they were not found: therefore were they, as polluted, put from the priesthood.","These sought their register <i>among</i> those that were reckoned by genealogy, but they were not found: therefore were they, as polluted, put from the priesthood.",""
575,27,0,"And the Tirshatha said unto them, that they should not eat of the most holy things, till there stood up a priest with Urim and with Thummim.","And the Tirshatha said unto them, that they should not eat of the most holy things, till there stood up a priest with Urim and with Thummim.",""
576,13,1,"The whole congregation together was forty and two thousand three hundred and threescore,","¶The whole congregation together <i>was</i> forty and two thousand three hundred <i>and</i> threescore,",""
577,29,0,"Beside their servants and their maids, of whom there were seven thousand three hundred thirty and seven: and there were among them two hundred singing men and singing women.","Beside their servants and their maids, of whom <i>there were</i> seven thousand three hundred thirty and seven: and <i>there were</i> among them two hundred singing men and singing women.",""
578,15,0,"Their horses were seven hundred thirty and six; their mules, two hundred forty and five;","Their horses <i>were</i> seven hundred thirty and six; their mules, two hundred forty and five;",""
579,15,0,"Their camels, four hundred thirty and five; their asses, six thousand seven hundred and twenty.","Their camels, four hundred thirty and five; <i>their</i> asses, six thousand seven hundred and twenty.",""
580,35,1,"And some of the chief of the fathers, when they came to the house of the LORD which is at Jerusalem, offered freely for the house of God to set it up in his place:","¶And <i>some</i> of the chief of the fathers, when they came to the house of the L<font size=""-1"">ORD</font> which <i>is</i> at Jerusalem, offered freely for the house of God to set it up in his place:",""
581,29,0,"They gave after their ability unto the treasure of the work threescore and one thousand drams of gold, and five thousand pound of silver, and one hundred priests' garments.","They gave after their ability unto the treasure of the work threescore and one thousand drams of gold, and five thousand pound of silver, and one hundred priests' garments.",""
582,30,0,"So the priests, and the Levites, and some of the people, and the singers, and the porters, and the Nethinims, dwelt in their cities, and all Israel in their cities.","So the priests, and the Levites, and <i>some</i> of the people, and the singers, and the porters, and the Nethinims, dwelt in their cities, and all Israel in their cities.",""
769,26,0,"And when the seventh month was come, and the children of Israel were in the cities, the people gathered themselves together as one man to Jerusalem.","And when the seventh month was come, and the children of Israel <i>were</i> in the cities, the people gathered themselves together as one man to Jerusalem.",""
770,49,0,"Then stood up Jeshua the son of Jozadak, and his brethren the priests, and Zerubbabel the son of Shealtiel, and his brethren, and builded the altar of the God of Israel, to offer burnt offerings thereon, as it is written in the law of Moses the man of God.","Then stood up Jeshua the son of Jozadak, and his brethren the priests, and Zerubbabel the son of Shealtiel, and his brethren, and builded the altar of the God of Israel, to offer burnt offerings thereon, as <i>it is</i> written in the law of Moses the man of God.",""
771,35,0,"And they set the altar upon his bases; for fear was upon them because of the people of those countries: and they offered burnt offerings thereon unto the LORD, even burnt offerings morning and evening.","And they set the altar upon his bases; for fear <i>was</i> upon them because of the people of those countries: and they offered burnt offerings thereon unto the L<font size=""-1"">ORD</font>, <i>even</i> burnt offerings morning and evening.",""
772,30,0,"They kept also the feast of tabernacles, as it is written, and offered the daily burnt offerings by number, according to the custom, as the duty of every day required;","They kept also the feast of tabernacles, as <i>it is</i> written, and <i>offered</i> the daily burnt offerings by number, according to the custom, as the duty of every day required;",""
773,37,0,"And afterward offered the continual burnt offering, both of the new moons, and of all the set feasts of the LORD that were consecrated, and of every one that willingly offered a freewill offering unto the LORD.","And afterward <i>offered</i> the continual burnt offering, both of the new moons, and of all the set feasts of the L<font size=""-1"">ORD</font> that were consecrated, and of every one that willingly offered a freewill offering unto the L<font size=""-1"">ORD</font>.",""
774,30,0,"From the first day of the seventh month began they to offer burnt offerings unto the LORD. But the foundation of the temple of the LORD was not yet laid.","From the first day of the seventh month began they to offer burnt offerings unto the L<font size=""-1"">ORD</font>. But the foundation of the temple of the L<font size=""-1"">ORD</font> was not <i>yet</i> laid.",""
775,49,0,"They gave money also unto the masons, and to the carpenters; and meat, and drink, and oil, unto them of Zidon, and to them of Tyre, to bring cedar trees from Lebanon to the sea of Joppa, according to the grant that they had of Cyrus king of Persia.","They gave money also unto the masons, and to the carpenters; and meat, and drink, and oil, unto them of Zidon, and to them of Tyre, to bring cedar trees from Lebanon to the sea of Joppa, according to the grant that they had of Cyrus king of Persia.",""
776,75,1,"Now in the second year of their coming unto the house of God at Jerusalem, in the second month, began Zerubbabel the son of Shealtiel, and Jeshua the son of Jozadak, and the remnant of their brethren the priests and the Levites, and all they that were come out of the captivity unto Jerusalem; and appointed the Levites, from twenty years old and upward, to set forward the work of the house of the LORD.","¶Now in the second year of their coming unto the house of God at Jerusalem, in the second month, began Zerubbabel the son of Shealtiel, and Jeshua the son of Jozadak, and the remnant of their brethren the priests and the Levites, and all they that were come out of the captivity unto Jerusalem; and appointed the Levites, from twenty years old and upward, to set forward the work of the house of the L<font size=""-1"">ORD</font>.",""
777,40,0,"Then stood Jeshua with his sons and his brethren, Kadmiel and his sons, the sons of Judah, together, to set forward the workmen in the house of God: the sons of Henadad, with their sons and their brethren the Levites.","Then stood Jeshua <i>with</i> his sons and his brethren, Kadmiel and his sons, the sons of Judah, together, to set forward the workmen in the house of God: the sons of Henadad, <i>with</i> their sons and their brethren the Levites.",""
778,43,0,"And when the builders laid the foundation of the temple of the LORD, they set the priests in their apparel with trumpets, and the Levites the sons of Asaph with cymbals, to praise the LORD, after the ordinance of David king of Israel.","And when the builders laid the foundation of the temple of the L<font size=""-1"">ORD</font>, they set the priests in their apparel with trumpets, and the Levites the sons of Asaph with cymbals, to praise the L<font size=""-1"">ORD</font>, after the ordinance of David king of Israel.",""
779,51,0,"And they sang together by course in praising and giving thanks unto the LORD; because he is good, for his mercy endureth for ever toward Israel. And all the people shouted with a great shout, when they praised the LORD, because the foundation of the house of the LORD was laid.","And they sang together by course in praising and giving thanks unto the L<font size=""-1"">ORD</font>; because <i>he is</i> good, for his mercy <i>endureth</i> for ever toward Israel. And all the people shouted with a great shout, when they praised the L<font size=""-1"">ORD</font>, because the foundation of the house of the L<font size=""-1"">ORD</font> was laid.",""
780,44,0,"But many of the priests and Levites and chief of the fathers, who were ancient men, that had seen the first house, when the foundation of this house was laid before their eyes, wept with a loud voice; and many shouted aloud for joy:","But many of the priests and Levites and chief of the fathers, <i>who were</i> ancient men, that had seen the first house, when the foundation of this house was laid before their eyes, wept with a loud voice; and many shouted aloud for joy:",""
781,38,0,"So that the people could not discern the noise of the shout of joy from the noise of the weeping of the people: for the people shouted with a loud shout, and the noise was heard afar off.","So that the people could not discern the noise of the shout of joy from the noise of the weeping of the people: for the people shouted with a loud shout, and the noise was heard afar off.",""
1025,24,0,"Now when the adversaries of Judah and Benjamin heard that the children of the captivity builded the temple unto the LORD God of Israel;","Now when the adversaries of Judah and Benjamin heard that the children of the captivity builded the temple unto the L<font size=""-1"">ORD</font> God of Israel;",""
1026,48,0,"Then they came to Zerubbabel, and to the chief of the fathers, and said unto them, Let us build with you: for we seek your God, as ye do; and we do sacrifice unto him since the days of Esar-haddon king of Assur, which brought us up hither.","Then they came to Zerubbabel, and to the chief of the fathers, and said unto them, Let us build with you: for we seek your God, as ye <i>do</i>; and we do sacrifice unto him since the days of Esar–haddon king of Assur, which brought us up hither.",""
1027,54,0,"But Zerubbabel, and Jeshua, and the rest of the chief of the fathers of Israel, said unto them, Ye have nothing to do with us to build an house unto our God; but we ourselves together will build unto the LORD God of Israel, as king Cyrus the king of Persia hath commanded us.","But Zerubbabel, and Jeshua, and the rest of the chief of the fathers of Israel, said unto them, Ye have nothing to do with us to build an house unto our God; but we ourselves together will build unto the L<font size=""-1"">ORD</font> God of Israel, as king Cyrus the king of Persia hath commanded us.",""
1028,19,0,"Then the people of the land weakened the hands of the people of Judah, and troubled them in building,","Then the people of the land weakened the hands of the people of Judah, and troubled them in building,",""
1029,26,0,"And hired counsellors against them, to frustrate their purpose, all the days of Cyrus king of Persia, even until the reign of Darius king of Persia.","And hired counsellors against them, to frustrate their purpose, all the days of Cyrus king of Persia, even until the reign of Darius king of Persia.",""
1030,25,1,"And in the reign of Ahasuerus, in the beginning of his reign, wrote they unto him an accusation against the inhabitants of Judah and Jerusalem.","¶And in the reign of Ahasuerus, in the beginning of his reign, wrote they <i>unto him</i> an accusation against the inhabitants of Judah and Jerusalem.",""
1031,39,1,"And in the days of Artaxerxes wrote Bishlam, Mithredath, Tabeel, and the rest of their companions, unto Artaxerxes king of Persia; and the writing of the letter was written in the Syrian tongue, and interpreted in the Syrian tongue.","¶And in the days of Artaxerxes wrote Bishlam, Mithredath, Tabeel, and the rest of their companions, unto Artaxerxes king of Persia; and the writing of the letter <i>was</i> written in the Syrian tongue, and interpreted in the Syrian tongue.",""
1032,19,0,"Rehum the chancellor and Shimshai the scribe wrote a letter against Jerusalem to Artaxerxes the king in this sort:","Rehum the chancellor and Shimshai the scribe wrote a letter against Jerusalem to Artaxerxes the king in this sort:",""
1033,34,0,"Then wrote Rehum the chancellor, and Shimshai the scribe, and the rest of their companions; the Dinaites, the Apharsathchites, the Tarpelites, the Apharsites, the Archevites, the Babylonians, the Susanchites, the Dehavites, and the Elamites,","Then <i>wrote</i> Rehum the chancellor, and Shimshai the scribe, and the rest of their companions; the Dinaites, the Apharsathchites, the Tarpelites, the Apharsites, the Archevites, the Babylonians, the Susanchites, the Dehavites, <i>and</i> the Elamites,",""
1034,36,0,"And the rest of the nations whom the great and noble Asnappar brought over, and set in the cities of Samaria, and the rest that are on this side the river, and at such a time.","And the rest of the nations whom the great and noble Asnappar brought over, and set in the cities of Samaria, and the rest <i>that are</i> on this side the river, and at such a time.",""
1035,31,1,"This is the copy of the letter that they sent unto him, even unto Artaxerxes the king; Thy servants the men on this side the river, and at such a time.","¶This <i>is</i> the copy of the letter that they sent unto him, <i>even</i> unto Artaxerxes the king; Thy servants the men on this side the river, and at such a time.",""
1036,38,0,"Be it known unto the king, that the Jews which came up from thee to us are come unto Jerusalem, building the rebellious and the bad city, and have set up the walls thereof, and joined the foundations.","Be it known unto the king, that the Jews which came up from thee to us are come unto Jerusalem, building the rebellious and the bad city, and have set up the walls <i>thereof</i>, and joined the foundations.",""
1037,38,0,"Be it known now unto the king, that, if this city be builded, and the walls set up again, then will they not pay toll, tribute, and custom, and so thou shalt endamage the revenue of the kings.","Be it known now unto the king, that, if this city be builded, and the walls set up <i>again, then</i> will they not pay toll, tribute, and custom, and <i>so</i> thou shalt endamage the revenue of the kings.",""
1038,29,0,"Now because we have maintenance from the king's palace, and it was not meet for us to see the king's dishonour, therefore have we sent and certified the king;","Now because we have maintenance from <i>the king's</i> palace, and it was not meet for us to see the king's dishonour, therefore have we sent and certified the king;",""
1039,58,0,"That search may be made in the book of the records of thy fathers: so shalt thou find in the book of the records, and know that this city is a rebellious city, and hurtful unto kings and provinces, and that they have moved sedition within the same of old time: for which cause was this city destroyed.","That search may be made in the book of the records of thy fathers: so shalt thou find in the book of the records, and know that this city <i>is</i> a rebellious city, and hurtful unto kings and provinces, and that they have moved sedition within the same of old time: for which cause was this city destroyed.",""
1040,30,0,"We certify the king that, if this city be builded again, and the walls thereof set up, by this means thou shalt have no portion on this side the river.","We certify the king that, if this city be builded <i>again</i>, and the walls thereof set up, by this means thou shalt have no portion on this side the river.",""
1041,39,1,"Then sent the king an answer unto Rehum the chancellor, and to Shimshai the scribe, and to the rest of their companions that dwell in Samaria, and unto the rest beyond the river, Peace, and at such a time.","¶<i>Then</i> sent the king an answer unto Rehum the chancellor, and <i>to</i> Shimshai the scribe, and <i>to</i> the rest of their companions that dwell in Samaria, and <i>unto</i> the rest beyond the river, Peace, and at such a time.",""
1042,13,0,"The letter which ye sent unto us hath been plainly read before me.","The letter which ye sent unto us hath been plainly read before me.",""
1043,32,0,"And I commanded, and search hath been made, and it is found that this city of old time hath made insurrection against kings, and that rebellion and sedition have been made therein.","And I commanded, and search hath been made, and it is found that this city of old time hath made insurrection against kings, and <i>that</i> rebellion and sedition have been made therein.",""
1044,26,0,"There have been mighty kings also over Jerusalem, which have ruled over all countries beyond the river; and toll, tribute, and custom, was paid unto them.","There have been mighty kings also over Jerusalem, which have ruled over all <i>countries</i> beyond the river; and toll, tribute, and custom, was paid unto them.",""
1045,25,0,"Give ye now commandment to cause these men to cease, and that this city be not builded, until another commandment shall be given from me.","Give ye now commandment to cause these men to cease, and that this city be not builded, until <i>another</i> commandment shall be given from me.",""
1046,20,0,"Take heed now that ye fail not to do this: why should damage grow to the hurt of the kings?","Take heed now that ye fail not to do this: why should damage grow to the hurt of the kings?",""
1047,38,1,"Now when the copy of king Artaxerxes' letter was read before Rehum, and Shimshai the scribe, and their companions, they went up in haste to Jerusalem unto the Jews, and made them to cease by force and power.","¶Now when the copy of king Artaxerxes' letter <i>was</i> read before Rehum, and Shimshai the scribe, and their companions, they went up in haste to Jerusalem unto the Jews, and made them to cease by force and power.",""
1048,28,0,"Then ceased the work of the house of God which is at Jerusalem. So it ceased unto the second year of the reign of Darius king of Persia.","Then ceased the work of the house of God which <i>is</i> at Jerusalem. So it ceased unto the second year of the reign of Darius king of Persia.",""
1281,33,0,"Then the prophets, Haggai the prophet, and Zechariah the son of Iddo, prophesied unto the Jews that were in Judah and Jerusalem in the name of the God of Israel, even unto them.","Then the prophets, Haggai the prophet, and Zechariah the son of Iddo, prophesied unto the Jews that <i>were</i> in Judah and Jerusalem in the name of the God of Israel, <i>even</i> unto them.",""
1282,36,0,"Then rose up Zerubbabel the son of Shealtiel, and Jeshua the son of Jozadak, and began to build the house of God which is at Jerusalem: and with them were the prophets of God helping them.","Then rose up Zerubbabel the son of Shealtiel, and Jeshua the son of Jozadak, and began to build the house of God which <i>is</i> at Jerusalem: and with them <i>were</i> the prophets of God helping them.",""
1283,38,1,"At the same time came to them Tatnai, governor on this side the river, and Shethar-boznai, and their companions, and said thus unto them, Who hath commanded you to build this house, and to make up this wall?","¶At the same time came to them Tatnai, governor on this side the river, and Shethar–boznai, and their companions, and said thus unto them, Who hath commanded you to build this house, and to make up this wall?",""
1284,19,0,"Then said we unto them after this manner, What are the names of the men that make this building?","Then said we unto them after this manner, What are the names of the men that make this building?",""
1285,37,0,"But the eye of their God was upon the elders of the Jews, that they could not cause them to cease, till the matter came to Darius: and then they returned answer by letter concerning this matter.","But the eye of their God was upon the elders of the Jews, that they could not cause them to cease, till the matter came to Darius: and then they returned answer by letter concerning this <i>matter</i>.",""
1286,32,1,"The copy of the letter that Tatnai, governor on this side the river, and Shethar-boznai, and his companions the Apharsachites, which were on this side the river, sent unto Darius the king:","¶The copy of the letter that Tatnai, governor on this side the river, and Shethar–boznai, and his companions the Apharsachites, which <i>were</i> on this side the river, sent unto Darius the king:",""
1287,16,0,"They sent a letter unto him, wherein was written thus; Unto Darius the king, all peace.","They sent a letter unto him, wherein was written thus; Unto Darius the king, all peace.",""
1288,45,0,"Be it known unto the king, that we went into the province of Judea, to the house of the great God, which is builded with great stones, and timber is laid in the walls, and this work goeth fast on, and prospereth in their hands.","Be it known unto the king, that we went into the province of Judea, to the house of the great God, which is builded with great stones, and timber is laid in the walls, and this work goeth fast on, and prospereth in their hands.",""
1289,23,0,"Then asked we those elders, and said unto them thus, Who commanded you to build this house, and to make up these walls?","Then asked we those elders, <i>and</i> said unto them thus, Who commanded you to build this house, and to make up these walls?",""
1290,23,0,"We asked their names also, to certify thee, that we might write the names of the men that were the chief of them.","We asked their names also, to certify thee, that we might write the names of the men that <i>were</i> the chief of them.",""
1291,39,0,"And thus they returned us answer, saying, We are the servants of the God of heaven and earth, and build the house that was builded these many years ago, which a great king of Israel builded and set up.","And thus they returned us answer, saying, We are the servants of the God of heaven and earth, and build the house that was builded these many years ago, which a great king of Israel builded and set up.",""
1292,38,0,"But after that our fathers had provoked the God of heaven unto wrath, he gave them into the hand of Nebuchadnezzar the king of Babylon, the Chaldean, who destroyed this house, and carried the people away into Babylon.","But after that our fathers had provoked the God of heaven unto wrath, he gave them into the hand of Nebuchadnezzar the king of Babylon, the Chaldean, who destroyed this house, and carried the people away into Babylon.",""
1293,24,0,"But in the first year of Cyrus the king of Babylon the same king Cyrus made a decree to build this house of God.","But in the first year of Cyrus the king of Babylon <i>the same</i> king Cyrus made a decree to build this house of God.",""
