ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
298,23,0,"And she spake out with a loud voice, and said, Blessed art thou among women, and blessed is the fruit of thy womb.","And she spake out with a loud voice, and said, Blessed <i>art</i> thou among women, and blessed <i>is</i> the fruit of thy womb.",""
299,16,0,"And whence is this to me, that the mother of my Lord should come to me?","And whence <i>is</i> this to me, that the mother of my Lord should come to me?",""
300,22,0,"For, lo, as soon as the voice of thy salutation sounded in mine ears, the babe leaped in my womb for joy.","For, lo, as soon as the voice of thy salutation sounded in mine ears, the babe leaped in my womb for joy.",""
301,22,0,"And blessed is she that believed: for there shall be a performance of those things which were told her from the Lord.","And blessed <i>is</i> she that believed: for there shall be a performance of those things which were told her from the Lord.",""
302,9,0,"And Mary said, My soul doth magnify the Lord,","And Mary said, My soul doth magnify the Lord,",""
303,9,0,"And my spirit hath rejoiced in God my Saviour.","And my spirit hath rejoiced in God my Saviour.",""
304,20,0,"For he hath regarded the low estate of his handmaiden: for, behold, from henceforth all generations shall call me blessed.","For he hath regarded the low estate of his handmaiden: for, behold, from henceforth all generations shall call me blessed.",""
305,16,0,"For he that is mighty hath done to me great things; and holy is his name.","For he that is mighty hath done to me great things; and holy <i>is</i> his name.",""
306,13,0,"And his mercy is on them that fear him from generation to generation.","And his mercy <i>is</i> on them that fear him from generation to generation.",""
307,18,0,"He hath shewed strength with his arm; he hath scattered the proud in the imagination of their hearts.","He hath shewed strength with his arm; he hath scattered the proud in the imagination of their hearts.",""
308,15,0,"He hath put down the mighty from their seats, and exalted them of low degree.","He hath put down the mighty from <i>their</i> seats, and exalted them of low degree.",""
309,16,0,"He hath filled the hungry with good things; and the rich he hath sent empty away.","He hath filled the hungry with good things; and the rich he hath sent empty away.",""
310,11,0,"He hath holpen his servant Israel, in remembrance of his mercy;","He hath holpen his servant Israel, in remembrance of <i>his</i> mercy;",""
311,14,0,"As he spake to our fathers, to Abraham, and to his seed for ever.","As he spake to our fathers, to Abraham, and to his seed for ever.",""
312,14,0,"And Mary abode with her about three months, and returned to her own house.","And Mary abode with her about three months, and returned to her own house.",""
313,16,0,"Now Elisabeth's full time came that she should be delivered; and she brought forth a son.","Now Elisabeth's full time came that she should be delivered; and she brought forth a son.",""
314,21,0,"And her neighbours and her cousins heard how the Lord had shewed great mercy upon her; and they rejoiced with her.","And her neighbours and her cousins heard how the Lord had shewed great mercy upon her; and they rejoiced with her.",""
315,27,0,"And it came to pass, that on the eighth day they came to circumcise the child; and they called him Zacharias, after the name of his father.","And it came to pass, that on the eighth day they came to circumcise the child; and they called him Zacharias, after the name of his father.",""
316,14,0,"And his mother answered and said, Not so; but he shall be called John.","And his mother answered and said, Not <i>so</i>; but he shall be called John.",""
317,17,0,"And they said unto her, There is none of thy kindred that is called by this name.","And they said unto her, There is none of thy kindred that is called by this name.",""
318,13,0,"And they made signs to his father, how he would have him called.","And they made signs to his father, how he would have him called.",""
319,18,0,"And he asked for a writing table, and wrote, saying, His name is John. And they marvelled all.","And he asked for a writing table, and wrote, saying, His name is John. And they marvelled all.",""
320,16,0,"And his mouth was opened immediately, and his tongue loosed, and he spake, and praised God.","And his mouth was opened immediately, and his tongue <i>loosed</i>, and he spake, and praised God.",""
321,24,0,"And fear came on all that dwelt round about them: and all these sayings were noised abroad throughout all the hill country of Judaea.","And fear came on all that dwelt round about them: and all these sayings were noised abroad throughout all the hill country of Judæa.",""
322,29,0,"And all they that heard them laid them up in their hearts, saying, What manner of child shall this be! And the hand of the Lord was with him.","And all they that heard <i>them</i> laid <i>them</i> up in their hearts, saying, What manner of child shall this be! And the hand of the Lord was with him.",""
323,13,0,"And his father Zacharias was filled with the Holy Ghost, and prophesied, saying,","And his father Zacharias was filled with the Holy Ghost, and prophesied, saying,",""
324,15,0,"Blessed be the Lord God of Israel; for he hath visited and redeemed his people,","Blessed <i>be</i> the Lord God of Israel; for he hath visited and redeemed his people,",""
325,17,0,"And hath raised up an horn of salvation for us in the house of his servant David;","And hath raised up an horn of salvation for us in the house of his servant David;",""
326,17,0,"As he spake by the mouth of his holy prophets, which have been since the world began:","As he spake by the mouth of his holy prophets, which have been since the world began:",""
327,17,0,"That we should be saved from our enemies, and from the hand of all that hate us;","That we should be saved from our enemies, and from the hand of all that hate us;",""
328,14,0,"To perform the mercy promised to our fathers, and to remember his holy covenant;","To perform the mercy <i>promised</i> to our fathers, and to remember his holy covenant;",""
329,9,0,"The oath which he sware to our father Abraham,","The oath which he sware to our father Abraham,",""
330,22,0,"That he would grant unto us, that we being delivered out of the hand of our enemies might serve him without fear,","That he would grant unto us, that we being delivered out of the hand of our enemies might serve him without fear,",""
331,12,0,"In holiness and righteousness before him, all the days of our life.","In holiness and righteousness before him, all the days of our life.",""
332,25,0,"And thou, child, shalt be called the prophet of the Highest: for thou shalt go before the face of the Lord to prepare his ways;","And thou, child, shalt be called the prophet of the Highest: for thou shalt go before the face of the Lord to prepare his ways;",""
333,14,0,"To give knowledge of salvation unto his people by the remission of their sins,","To give knowledge of salvation unto his people by the remission of their sins,",""
334,16,0,"Through the tender mercy of our God; whereby the dayspring from on high hath visited us,","Through the tender mercy of our God; whereby the dayspring from on high hath visited us,",""
335,24,0,"To give light to them that sit in darkness and in the shadow of death, to guide our feet into the way of peace.","To give light to them that sit in darkness and <i>in</i> the shadow of death, to guide our feet into the way of peace.",""
336,22,0,"And the child grew, and waxed strong in spirit, and was in the deserts till the day of his shewing unto Israel.","And the child grew, and waxed strong in spirit, and was in the deserts till the day of his shewing unto Israel.",""
513,24,0,"And it came to pass in those days, that there went out a decree from Caesar Augustus, that all the world should be taxed.","And it came to pass in those days, that there went out a decree from Cæsar Augustus, that all the world should be taxed.",""
514,12,0,"(And this taxing was first made when Cyrenius was governor of Syria.)","(<i>And</i> this taxing was first made when Cyrenius was governor of Syria.)",""
515,12,0,"And all went to be taxed, every one into his own city.","And all went to be taxed, every one into his own city.",""
516,34,0,"And Joseph also went up from Galilee, out of the city of Nazareth, into Judaea, unto the city of David, which is called Bethlehem; (because he was of the house and lineage of David:)","And Joseph also went up from Galilee, out of the city of Nazareth, into Judæa, unto the city of David, which is called Bethlehem; (because he was of the house and lineage of David:)",""
517,12,0,"To be taxed with Mary his espoused wife, being great with child.","To be taxed with Mary his espoused wife, being great with child.",""
518,18,0,"And so it was, that, while they were there, the days were accomplished that she should be delivered.","And so it was, that, while they were there, the days were accomplished that she should be delivered.",""
519,29,0,"And she brought forth her firstborn son, and wrapped him in swaddling clothes, and laid him in a manger; because there was no room for them in the inn.","And she brought forth her firstborn son, and wrapped him in swaddling clothes, and laid him in a manger; because there was no room for them in the inn.",""
520,19,0,"And there were in the same country shepherds abiding in the field, keeping watch over their flock by night.","And there were in the same country shepherds abiding in the field, keeping watch over their flock by night.",""
521,25,0,"And, lo, the angel of the Lord came upon them, and the glory of the Lord shone round about them: and they were sore afraid.","And, lo, the angel of the Lord came upon them, and the glory of the Lord shone round about them: and they were sore afraid.",""
522,24,0,"And the angel said unto them, Fear not: for, behold, I bring you good tidings of great joy, which shall be to all people.","And the angel said unto them, Fear not: for, behold, I bring you good tidings of great joy, which shall be to all people.",""
523,19,0,"For unto you is born this day in the city of David a Saviour, which is Christ the Lord.","For unto you is born this day in the city of David a Saviour, which is Christ the Lord.",""
524,21,0,"And this shall be a sign unto you; Ye shall find the babe wrapped in swaddling clothes, lying in a manger.","And this <i>shall be</i> a sign unto you; Ye shall find the babe wrapped in swaddling clothes, lying in a manger.",""
525,17,0,"And suddenly there was with the angel a multitude of the heavenly host praising God, and saying,","And suddenly there was with the angel a multitude of the heavenly host praising God, and saying,",""
526,14,0,"Glory to God in the highest, and on earth peace, good will toward men.","Glory to God in the highest, and on earth peace, good will toward men.",""
527,45,0,"And it came to pass, as the angels were gone away from them into heaven, the shepherds said one to another, Let us now go even unto Bethlehem, and see this thing which is come to pass, which the Lord hath made known unto us.","And it came to pass, as the angels were gone away from them into heaven, the shepherds said one to another, Let us now go even unto Bethlehem, and see this thing which is come to pass, which the Lord hath made known unto us.",""
528,17,0,"And they came with haste, and found Mary, and Joseph, and the babe lying in a manger.","And they came with haste, and found Mary, and Joseph, and the babe lying in a manger.",""
529,19,0,"And when they had seen it, they made known abroad the saying which was told them concerning this child.","And when they had seen <i>it</i>, they made known abroad the saying which was told them concerning this child.",""
530,17,0,"And all they that heard it wondered at those things which were told them by the shepherds.","And all they that heard <i>it</i> wondered at those things which were told them by the shepherds.",""
531,12,0,"But Mary kept all these things, and pondered them in her heart.","But Mary kept all these things, and pondered <i>them</i> in her heart.",""
532,24,0,"And the shepherds returned, glorifying and praising God for all the things that they had heard and seen, as it was told unto them.","And the shepherds returned, glorifying and praising God for all the things that they had heard and seen, as it was told unto them.",""
533,31,0,"And when eight days were accomplished for the circumcising of the child, his name was called JESUS, which was so named of the angel before he was conceived in the womb.","And when eight days were accomplished for the circumcising of the child, his name was called JESUS, which was so named of the angel before he was conceived in the womb.",""
534,26,0,"And when the days of her purification according to the law of Moses were accomplished, they brought him to Jerusalem, to present him to the Lord;","And when the days of her purification according to the law of Moses were accomplished, they brought him to Jerusalem, to present <i>him</i> to the Lord;",""
535,23,0,"(As it is written in the law of the Lord, Every male that openeth the womb shall be called holy to the Lord;)","(As it is written in the law of the Lord, Every male that openeth the womb shall be called holy to the Lord;)",""
536,25,0,"And to offer a sacrifice according to that which is said in the law of the Lord, A pair of turtledoves, or two young pigeons.","And to offer a sacrifice according to that which is said in the law of the Lord, A pair of turtledoves, or two young pigeons.",""
537,33,0,"And, behold, there was a man in Jerusalem, whose name was Simeon; and the same man was just and devout, waiting for the consolation of Israel: and the Holy Ghost was upon him.","And, behold, there was a man in Jerusalem, whose name <i>was</i> Simeon; and the same man <i>was</i> just and devout, waiting for the consolation of Israel: and the Holy Ghost was upon him.",""
538,23,0,"And it was revealed unto him by the Holy Ghost, that he should not see death, before he had seen the Lord's Christ.","And it was revealed unto him by the Holy Ghost, that he should not see death, before he had seen the Lord's Christ.",""
539,28,0,"And he came by the Spirit into the temple: and when the parents brought in the child Jesus, to do for him after the custom of the law,","And he came by the Spirit into the temple: and when the parents brought in the child Jesus, to do for him after the custom of the law,",""
540,13,0,"Then took he him up in his arms, and blessed God, and said,","Then took he him up in his arms, and blessed God, and said,",""
541,13,0,"Lord, now lettest thou thy servant depart in peace, according to thy word:","Lord, now lettest thou thy servant depart in peace, according to thy word:",""
542,7,0,"For mine eyes have seen thy salvation,","For mine eyes have seen thy salvation,",""
543,10,0,"Which thou hast prepared before the face of all people;","Which thou hast prepared before the face of all people;",""
544,13,0,"A light to lighten the Gentiles, and the glory of thy people Israel.","A light to lighten the Gentiles, and the glory of thy people Israel.",""
545,14,0,"And Joseph and his mother marvelled at those things which were spoken of him.","And Joseph and his mother marvelled at those things which were spoken of him.",""
546,34,0,"And Simeon blessed them, and said unto Mary his mother, Behold, this child is set for the fall and rising again of many in Israel; and for a sign which shall be spoken against;","And Simeon blessed them, and said unto Mary his mother, Behold, this <i>child</i> is set for the fall and rising again of many in Israel; and for a sign which shall be spoken against;",""
547,19,0,"(Yea, a sword shall pierce through thy own soul also,) that the thoughts of many hearts may be revealed.","(Yea, a sword shall pierce through thy own soul also,) that the thoughts of many hearts may be revealed.",""
548,33,0,"And there was one Anna, a prophetess, the daughter of Phanuel, of the tribe of Aser: she was of a great age, and had lived with an husband seven years from her virginity;","And there was one Anna, a prophetess, the daughter of Phanuel, of the tribe of Aser: she was of a great age, and had lived with an husband seven years from her virginity;",""
549,27,0,"And she was a widow of about fourscore and four years, which departed not from the temple, but served God with fastings and prayers night and day.","And she <i>was</i> a widow of about fourscore and four years, which departed not from the temple, but served <i>God</i> with fastings and prayers night and day.",""
550,25,0,"And she coming in that instant gave thanks likewise unto the Lord, and spake of him to all them that looked for redemption in Jerusalem.","And she coming in that instant gave thanks likewise unto the Lord, and spake of him to all them that looked for redemption in Jerusalem.",""
551,23,0,"And when they had performed all things according to the law of the Lord, they returned into Galilee, to their own city Nazareth.","And when they had performed all things according to the law of the Lord, they returned into Galilee, to their own city Nazareth.",""
552,20,0,"And the child grew, and waxed strong in spirit, filled with wisdom: and the grace of God was upon him.","And the child grew, and waxed strong in spirit, filled with wisdom: and the grace of God was upon him.",""
553,14,0,"Now his parents went to Jerusalem every year at the feast of the passover.","Now his parents went to Jerusalem every year at the feast of the passover.",""
554,18,0,"And when he was twelve years old, they went up to Jerusalem after the custom of the feast.","And when he was twelve years old, they went up to Jerusalem after the custom of the feast.",""
555,26,0,"And when they had fulfilled the days, as they returned, the child Jesus tarried behind in Jerusalem; and Joseph and his mother knew not of it. ","And when they had fulfilled the days, as they returned, the child Jesus tarried behind in Jerusalem; and Joseph and his mother knew not <i>of it</i>. ",""
556,23,0,"But they, supposing him to have been in the company, went a day's journey; and they sought him among their kinsfolk and acquaintance.","But they, supposing him to have been in the company, went a day's journey; and they sought him among <i>their</i> kinsfolk and acquaintance.",""
557,14,0,"And when they found him not, they turned back again to Jerusalem, seeking him.","And when they found him not, they turned back again to Jerusalem, seeking him.",""
558,29,0,"And it came to pass, that after three days they found him in the temple, sitting in the midst of the doctors, both hearing them, and asking them questions.","And it came to pass, that after three days they found him in the temple, sitting in the midst of the doctors, both hearing them, and asking them questions.",""
559,12,0,"And all that heard him were astonished at his understanding and answers.","And all that heard him were astonished at his understanding and answers.",""
560,31,0,"And when they saw him, they were amazed: and his mother said unto him, Son, why hast thou thus dealt with us? behold, thy father and I have sought thee sorrowing.","And when they saw him, they were amazed: and his mother said unto him, Son, why hast thou thus dealt with us? behold, thy father and I have sought thee sorrowing.",""
561,23,0,"And he said unto them, How is it that ye sought me? wist ye not that I must be about my Father's business?","And he said unto them, <font color=""red""> How is it that ye sought me? wist ye not that I must be about my Father's business?</font> ",""
562,11,0,"And they understood not the saying which he spake unto them.","And they understood not the saying which he spake unto them.",""
563,25,0,"And he went down with them, and came to Nazareth, and was subject unto them: but his mother kept all these sayings in her heart.","And he went down with them, and came to Nazareth, and was subject unto them: but his mother kept all these sayings in her heart.",""
564,14,0,"And Jesus increased in wisdom and stature, and in favour with God and man.","And Jesus increased in wisdom and stature, and in favour with God and man.",""
769,42,0,"Now in the fifteenth year of the reign of Tiberius Caesar, Pontius Pilate being governor of Judaea, and Herod being tetrarch of Galilee, and his brother Philip tetrarch of Ituraea and of the region of Trachonitis, and Lysanias the tetrarch of Abilene,","Now in the fifteenth year of the reign of Tiberius Cæsar, Pontius Pilate being governor of Judæa, and Herod being tetrarch of Galilee, and his brother Philip tetrarch of Ituraea and of the region of Trachonitis, and Lysanias the tetrarch of Abilene,",""
770,21,0,"Annas and Caiaphas being the high priests, the word of God came unto John the son of Zacharias in the wilderness.","Annas and Caiaphas being the high priests, the word of God came unto John the son of Zacharias in the wilderness.",""
771,19,0,"And he came into all the country about Jordan, preaching the baptism of repentance for the remission of sins;","And he came into all the country about Jordan, preaching the baptism of repentance for the remission of sins;",""
772,34,0,"As it is written in the book of the words of Esaias the prophet, saying, The voice of one crying in the wilderness, Prepare ye the way of the Lord, make his paths straight.","As it is written in the book of the words of Esaias the prophet, saying, The voice of one crying in the wilderness, Prepare ye the way of the Lord, make his paths straight.",""
773,29,0,"Every valley shall be filled, and every mountain and hill shall be brought low; and the crooked shall be made straight, and the rough ways shall be made smooth;","Every valley shall be filled, and every mountain and hill shall be brought low; and the crooked shall be made straight, and the rough ways <i>shall be</i> made smooth;",""
774,9,0,"And all flesh shall see the salvation of God.","And all flesh shall see the salvation of God.",""
775,29,0,"Then said he to the multitude that came forth to be baptized of him, O generation of vipers, who hath warned you to flee from the wrath to come?","Then said he to the multitude that came forth to be baptized of him, O generation of vipers, who hath warned you to flee from the wrath to come?",""
776,38,0,"Bring forth therefore fruits worthy of repentance, and begin not to say within yourselves, We have Abraham to our father: for I say unto you, That God is able of these stones to raise up children unto Abraham.","Bring forth therefore fruits worthy of repentance, and begin not to say within yourselves, We have Abraham to <i>our</i> father: for I say unto you, That God is able of these stones to raise up children unto Abraham.",""
777,30,0,"And now also the axe is laid unto the root of the trees: every tree therefore which bringeth not forth good fruit is hewn down, and cast into the fire.","And now also the axe is laid unto the root of the trees: every tree therefore which bringeth not forth good fruit is hewn down, and cast into the fire.",""
778,11,0,"And the people asked him, saying, What shall we do then?","And the people asked him, saying, What shall we do then?",""
779,28,0,"He answereth and saith unto them, He that hath two coats, let him impart to him that hath none; and he that hath meat, let him do likewise.","He answereth and saith unto them, He that hath two coats, let him impart to him that hath none; and he that hath meat, let him do likewise.",""
780,16,0,"Then came also publicans to be baptized, and said unto him, Master, what shall we do?","Then came also publicans to be baptized, and said unto him, Master, what shall we do?",""
781,14,0,"And he said unto them, Exact no more than that which is appointed you.","And he said unto them, Exact no more than that which is appointed you.",""
782,33,0,"And the soldiers likewise demanded of him, saying, And what shall we do? And he said unto them, Do violence to no man, neither accuse any falsely; and be content with your wages.","And the soldiers likewise demanded of him, saying, And what shall we do? And he said unto them, Do violence to no man, neither accuse <i>any</i> falsely; and be content with your wages.",""
783,23,0,"And as the people were in expectation, and all men mused in their hearts of John, whether he were the Christ, or not;","And as the people were in expectation, and all men mused in their hearts of John, whether he were the Christ, or not;",""
784,40,0,"John answered, saying unto them all, I indeed baptize you with water; but one mightier than I cometh, the latchet of whose shoes I am not worthy to unloose: he shall baptize you with the Holy Ghost and with fire:","John answered, saying unto <i>them</i> all, I indeed baptize you with water; but one mightier than I cometh, the latchet of whose shoes I am not worthy to unloose: he shall baptize you with the Holy Ghost and with fire:",""
785,30,0,"Whose fan is in his hand, and he will throughly purge his floor, and will gather the wheat into his garner; but the chaff he will burn with fire unquenchable.","Whose fan <i>is</i> in his hand, and he will throughly purge his floor, and will gather the wheat into his garner; but the chaff he will burn with fire unquenchable.",""
786,12,0,"And many other things in his exhortation preached he unto the people.","And many other things in his exhortation preached he unto the people.",""
787,23,0,"But Herod the tetrarch, being reproved by him for Herodias his brother Philip's wife, and for all the evils which Herod had done,","But Herod the tetrarch, being reproved by him for Herodias his brother Philip's wife, and for all the evils which Herod had done,",""
788,12,0,"Added yet this above all, that he shut up John in prison.","Added yet this above all, that he shut up John in prison.",""
789,22,0,"Now when all the people were baptized, it came to pass, that Jesus also being baptized, and praying, the heaven was opened,","Now when all the people were baptized, it came to pass, that Jesus also being baptized, and praying, the heaven was opened,",""
790,33,0,"And the Holy Ghost descended in a bodily shape like a dove upon him, and a voice came from heaven, which said, Thou art my beloved Son; in thee I am well pleased.","And the Holy Ghost descended in a bodily shape like a dove upon him, and a voice came from heaven, which said, Thou art my beloved Son; in thee I am well pleased.",""
791,25,0,"And Jesus himself began to be about thirty years of age, being (as was supposed) the son of Joseph, which was the son of Heli,","And Jesus himself began to be about thirty years of age, being (as was supposed) the son of Joseph, which was <i>the son</i> of Heli,",""
792,30,0,"Which was the son of Matthat, which was the son of Levi, which was the son of Melchi, which was the son of Janna, which was the son of Joseph,","Which was <i>the son</i> of Matthat, which was <i>the son</i> of Levi, which was <i>the son</i> of Melchi, which was <i>the son</i> of Janna, which was <i>the son</i> of Joseph,",""
793,30,0,"Which was the son of Mattathias, which was the son of Amos, which was the son of Naum, which was the son of Esli, which was the son of Nagge,","Which was <i>the son</i> of Mattathias, which was <i>the son</i> of Amos, which was <i>the son</i> of Naum, which was <i>the son</i> of Esli, which was <i>the son</i> of Nagge,",""
794,30,0,"Which was the son of Maath, which was the son of Mattathias, which was the son of Semei, which was the son of Joseph, which was the son of Juda,","Which was <i>the son</i> of Maath, which was <i>the son</i> of Mattathias, which was <i>the son</i> of Semei, which was <i>the son</i> of Joseph, which was <i>the son</i> of Juda,",""
795,30,0,"Which was the son of Joanna, which was the son of Rhesa, which was the son of Zorobabel, which was the son of Salathiel, which was the son of Neri,","Which was <i>the son</i> of Joanna, which was <i>the son</i> of Rhesa, which was <i>the son</i> of Zorobabel, which was <i>the son</i> of Salathiel, which was <i>the son</i> of Neri,",""
796,30,0,"Which was the son of Melchi, which was the son of Addi, which was the son of Cosam, which was the son of Elmodam, which was the son of Er,","Which was <i>the son</i> of Melchi, which was <i>the son</i> of Addi, which was <i>the son</i> of Cosam, which was <i>the son</i> of Elmodam, which was <i>the son</i> of Er,",""
