ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
522,18,0,"Thou hast consulted shame to thy house by cutting off many people, and hast sinned against thy soul.","Thou hast consulted shame to thy house by cutting off many people, and hast sinned <i>against</i> thy soul.",""
523,19,0,"For the stone shall cry out of the wall, and the beam out of the timber shall answer it.","For the stone shall cry out of the wall, and the beam out of the timber shall answer it.",""
524,15,1,"Woe to him that buildeth a town with blood, and stablisheth a city by iniquity!","¶Woe to him that buildeth a town with blood, and stablisheth a city by iniquity!",""
525,27,0,"Behold, is it not of the LORD of hosts that the people shall labour in the very fire, and the people shall weary themselves for very vanity?","Behold, <i>is it</i> not of the L<font size=""-1"">ORD</font> of hosts that the people shall labour in the very fire, and the people shall weary themselves for very vanity?",""
526,21,0,"For the earth shall be filled with the knowledge of the glory of the LORD, as the waters cover the sea.","For the earth shall be filled with the knowledge of the glory of the L<font size=""-1"">ORD</font>, as the waters cover the sea.",""
527,26,1,"Woe unto him that giveth his neighbour drink, that puttest thy bottle to him, and makest him drunken also, that thou mayest look on their nakedness!","¶Woe unto him that giveth his neighbour drink, that puttest thy bottle to <i>him</i>, and makest <i>him</i> drunken also, that thou mayest look on their nakedness!",""
528,36,0,"Thou art filled with shame for glory: drink thou also, and let thy foreskin be uncovered: the cup of the LORD'S right hand shall be turned unto thee, and shameful spewing shall be on thy glory.","Thou art filled with shame for glory: drink thou also, and let thy foreskin be uncovered: the cup of the L<font size=""-1"">ORD'S</font> right hand shall be turned unto thee, and shameful spewing <i>shall be</i> on thy glory.",""
529,37,0,"For the violence of Lebanon shall cover thee, and the spoil of beasts, which made them afraid, because of men's blood, and for the violence of the land, of the city, and of all that dwell therein.","For the violence of Lebanon shall cover thee, and the spoil of beasts, <i>which</i> made them afraid, because of men's blood, and for the violence of the land, of the city, and of all that dwell therein.",""
530,32,1,"What profiteth the graven image that the maker thereof hath graven it; the molten image, and a teacher of lies, that the maker of his work trusteth therein, to make dumb idols?","¶What profiteth the graven image that the maker thereof hath graven it; the molten image, and a teacher of lies, that the maker of his work trusteth therein, to make dumb idols?",""
531,38,0,"Woe unto him that saith to the wood, Awake; to the dumb stone, Arise, it shall teach! Behold, it is laid over with gold and silver, and there is no breath at all in the midst of it.","Woe unto him that saith to the wood, Awake; to the dumb stone, Arise, it shall teach! Behold, it <i>is</i> laid over with gold and silver, and <i>there is</i> no breath at all in the midst of it.",""
532,16,0,"But the LORD is in his holy temple: let all the earth keep silence before him.","But the L<font size=""-1"">ORD</font> <i>is</i> in his holy temple: let all the earth keep silence before him.",""
769,8,0,"A prayer of Habakkuk the prophet upon Shigionoth.","A prayer of Habakkuk the prophet upon Shigionoth.",""
770,33,0,"O LORD, I have heard thy speech, and was afraid: O LORD, revive thy work in the midst of the years, in the midst of the years make known; in wrath remember mercy.","O L<font size=""-1"">ORD</font>, I have heard thy speech, <i>and</i> was afraid: O L<font size=""-1"">ORD</font>, revive thy work in the midst of the years, in the midst of the years make known; in wrath remember mercy.",""
771,25,1,"God came from Teman, and the Holy One from mount Paran. Selah. His glory covered the heavens, and the earth was full of his praise.","¶God came from Teman, and the Holy One from mount Paran. Selah. His glory covered the heavens, and the earth was full of his praise.",""
772,23,0,"And his brightness was as the light; he had horns coming out of his hand: and there was the hiding of his power.","And <i>his</i> brightness was as the light; he had horns <i>coming</i> out of his hand: and there <i>was</i> the hiding of his power.",""
773,13,0,"Before him went the pestilence, and burning coals went forth at his feet.","Before him went the pestilence, and burning coals went forth at his feet.",""
774,28,0,"He stood, and measured the earth: he beheld, and drove asunder the nations; and the everlasting mountains were scattered, the perpetual hills did bow: his ways are everlasting.","He stood, and measured the earth: he beheld, and drove asunder the nations; and the everlasting mountains were scattered, the perpetual hills did bow: his ways <i>are</i> everlasting.",""
775,18,0,"I saw the tents of Cushan in affliction: and the curtains of the land of Midian did tremble.","I saw the tents of Cushan in affliction: <i>and</i> the curtains of the land of Midian did tremble.",""
776,31,0,"Was the LORD displeased against the rivers? was thine anger against the rivers? was thy wrath against the sea, that thou didst ride upon thine horses and thy chariots of salvation?","Was the L<font size=""-1"">ORD</font> displeased against the rivers? <i>was</i> thine anger against the rivers? <i>was</i> thy wrath against the sea, that thou didst ride upon thine horses <i>and</i> thy chariots of salvation?",""
777,24,0,"Thy bow was made quite naked, according to the oaths of the tribes, even thy word. Selah. Thou didst cleave the earth with rivers.","Thy bow was made quite naked, <i>according</i> to the oaths of the tribes, <i>even thy</i> word. Selah. Thou didst cleave the earth with rivers.",""
778,26,0,"The mountains saw thee, and they trembled: the overflowing of the water passed by: the deep uttered his voice, and lifted up his hands on high.","The mountains saw thee, <i>and</i> they trembled: the overflowing of the water passed by: the deep uttered his voice, <i>and</i> lifted up his hands on high.",""
779,25,0,"The sun and moon stood still in their habitation: at the light of thine arrows they went, and at the shining of thy glittering spear.","The sun <i>and</i> moon stood still in their habitation: at the light of thine arrows they went, <i>and</i> at the shining of thy glittering spear.",""
780,15,0,"Thou didst march through the land in indignation, thou didst thresh the heathen in anger.","Thou didst march through the land in indignation, thou didst thresh the heathen in anger.",""
781,34,0,"Thou wentest forth for the salvation of thy people, even for salvation with thine anointed; thou woundedst the head out of the house of the wicked, by discovering the foundation unto the neck. Selah.","Thou wentest forth for the salvation of thy people, <i>even</i> for salvation with thine anointed; thou woundedst the head out of the house of the wicked, by discovering the foundation unto the neck. Selah.",""
782,30,0,"Thou didst strike through with his staves the head of his villages: they came out as a whirlwind to scatter me: their rejoicing was as to devour the poor secretly.","Thou didst strike through with his staves the head of his villages: they came out as a whirlwind to scatter me: their rejoicing <i>was</i> as to devour the poor secretly.",""
783,15,0,"Thou didst walk through the sea with thine horses, through the heap of great waters.","Thou didst walk through the sea with thine horses, <i>through</i> the heap of great waters.",""
784,45,1,"When I heard, my belly trembled; my lips quivered at the voice: rottenness entered into my bones, and I trembled in myself, that I might rest in the day of trouble: when he cometh up unto the people, he will invade them with his troops.","¶When I heard, my belly trembled; my lips quivered at the voice: rottenness entered into my bones, and I trembled in myself, that I might rest in the day of trouble: when he cometh up unto the people, he will invade them with his troops.",""
785,46,1,"Although the fig tree shall not blossom, neither shall fruit be in the vines; the labour of the olive shall fail, and the fields shall yield no meat; the flock shall be cut off from the fold, and there shall be no herd in the stalls:","¶Although the fig tree shall not blossom, neither <i>shall</i> fruit <i>be</i> in the vines; the labour of the olive shall fail, and the fields shall yield no meat; the flock shall be cut off from the fold, and <i>there shall be</i> no herd in the stalls:",""
786,16,0,"Yet I will rejoice in the LORD, I will joy in the God of my salvation.","Yet I will rejoice in the L<font size=""-1"">ORD</font>, I will joy in the God of my salvation.",""
787,34,0,"The LORD God is my strength, and he will make my feet like hinds' feet, and he will make me to walk upon mine high places. To the chief singer on my stringed instruments.","The L<font size=""-1"">ORD</font> God <i>is</i> my strength, and he will make my feet like hinds' <i>feet</i>, and he will make me to walk upon mine high places. To the chief singer on my stringed instruments.",""
