ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
274,32,1,"Now the birth of Jesus Christ was on this wise: When as his mother Mary was espoused to Joseph, before they came together, she was found with child of the Holy Ghost.","¶Now the birth of Jesus Christ was on this wise: When as his mother Mary was espoused to Joseph, before they came together, she was found with child of the Holy Ghost.",""
275,24,0,"Then Joseph her husband, being a just man, and not willing to make her a publick example, was minded to put her away privily.","Then Joseph her husband, being a just <i>man</i>, and not willing to make her a publick example, was minded to put her away privily.",""
276,46,0,"But while he thought on these things, behold, the angel of the Lord appeared unto him in a dream, saying, Joseph, thou son of David, fear not to take unto thee Mary thy wife: for that which is conceived in her is of the Holy Ghost.","But while he thought on these things, behold, the angel of the Lord appeared unto him in a dream, saying, Joseph, thou son of David, fear not to take unto thee Mary thy wife: for that which is conceived in her is of the Holy Ghost.",""
277,23,0,"And she shall bring forth a son, and thou shalt call his name JESUS: for he shall save his people from their sins.","And she shall bring forth a son, and thou shalt call his name JESUS: for he shall save his people from their sins.",""
278,20,0,"Now all this was done, that it might be fulfilled which was spoken of the Lord by the prophet, saying,","Now all this was done, that it might be fulfilled which was spoken of the Lord by the prophet, saying,",""
279,27,0,"Behold, a virgin shall be with child, and shall bring forth a son, and they shall call his name Emmanuel, which being interpreted is, God with us.","Behold, a virgin shall be with child, and shall bring forth a son, and they shall call his name Emmanuel, which being interpreted is, God with us.",""
280,22,0,"Then Joseph being raised from sleep did as the angel of the Lord had bidden him, and took unto him his wife:","Then Joseph being raised from sleep did as the angel of the Lord had bidden him, and took unto him his wife:",""
281,18,0,"And knew her not till she had brought forth her firstborn son: and he called his name JESUS.","And knew her not till she had brought forth her firstborn son: and he called his name JESUS.",""
513,26,0,"Now when Jesus was born in Bethlehem of Judaea in the days of Herod the king, behold, there came wise men from the east to Jerusalem,","Now when Jesus was born in Bethlehem of Judaea in the days of Herod the king, behold, there came wise men from the east to Jerusalem,",""
514,26,0,"Saying, Where is he that is born King of the Jews? for we have seen his star in the east, and are come to worship him.","Saying, Where is he that is born King of the Jews? for we have seen his star in the east, and are come to worship him.",""
515,16,0,"When Herod the king had heard these things, he was troubled, and all Jerusalem with him.","When Herod the king had heard <i>these things</i>, he was troubled, and all Jerusalem with him.",""
516,24,0,"And when he had gathered all the chief priests and scribes of the people together, he demanded of them where Christ should be born.","And when he had gathered all the chief priests and scribes of the people together, he demanded of them where Christ should be born.",""
517,17,0,"And they said unto him, In Bethlehem of Judaea: for thus it is written by the prophet,","And they said unto him, In Bethlehem of Judaea: for thus it is written by the prophet,",""
518,31,0,"And thou Bethlehem, in the land of Juda, art not the least among the princes of Juda: for out of thee shall come a Governor, that shall rule my people Israel.","And thou Bethlehem, <i>in</i> the land of Juda, art not the least among the princes of Juda: for out of thee shall come a Governor, that shall rule my people Israel.",""
519,19,0,"Then Herod, when he had privily called the wise men, enquired of them diligently what time the star appeared.","Then Herod, when he had privily called the wise men, enquired of them diligently what time the star appeared.",""
520,34,0,"And he sent them to Bethlehem, and said, Go and search diligently for the young child; and when ye have found him, bring me word again, that I may come and worship him also.","And he sent them to Bethlehem, and said, Go and search diligently for the young child; and when ye have found <i>him</i>, bring me word again, that I may come and worship him also.",""
521,32,0,"When they had heard the king, they departed; and, lo, the star, which they saw in the east, went before them, till it came and stood over where the young child was.","When they had heard the king, they departed; and, lo, the star, which they saw in the east, went before them, till it came and stood over where the young child was.",""
522,11,0,"When they saw the star, they rejoiced with exceeding great joy.","When they saw the star, they rejoiced with exceeding great joy.",""
523,40,1,"And when they were come into the house, they saw the young child with Mary his mother, and fell down, and worshipped him: and when they had opened their treasures, they presented unto him gifts; gold, and frankincense, and myrrh.","¶And when they were come into the house, they saw the young child with Mary his mother, and fell down, and worshipped him: and when they had opened their treasures, they presented unto him gifts; gold, and frankincense, and myrrh.",""
524,23,0,"And being warned of God in a dream that they should not return to Herod, they departed into their own country another way.","And being warned of God in a dream that they should not return to Herod, they departed into their own country another way.",""
525,50,0,"And when they were departed, behold, the angel of the Lord appeareth to Joseph in a dream, saying, Arise, and take the young child and his mother, and flee into Egypt, and be thou there until I bring thee word: for Herod will seek the young child to destroy him.","And when they were departed, behold, the angel of the Lord appeareth to Joseph in a dream, saying, Arise, and take the young child and his mother, and flee into Egypt, and be thou there until I bring thee word: for Herod will seek the young child to destroy him.",""
526,17,0,"When he arose, he took the young child and his mother by night, and departed into Egypt:","When he arose, he took the young child and his mother by night, and departed into Egypt:",""
527,31,0,"And was there until the death of Herod: that it might be fulfilled which was spoken of the Lord by the prophet, saying, Out of Egypt have I called my son.","And was there until the death of Herod: that it might be fulfilled which was spoken of the Lord by the prophet, saying, Out of Egypt have I called my son.",""
528,53,1,"Then Herod, when he saw that he was mocked of the wise men, was exceeding wroth, and sent forth, and slew all the children that were in Bethlehem, and in all the coasts thereof, from two years old and under, according to the time which he had diligently enquired of the wise men.","¶Then Herod, when he saw that he was mocked of the wise men, was exceeding wroth, and sent forth, and slew all the children that were in Bethlehem, and in all the coasts thereof, from two years old and under, according to the time which he had diligently enquired of the wise men.",""
529,12,0,"Then was fulfilled that which was spoken by Jeremy the prophet, saying,","Then was fulfilled that which was spoken by Jeremy the prophet, saying,",""
530,27,0,"In Rama was there a voice heard, lamentation, and weeping, and great mourning, Rachel weeping for her children, and would not be comforted, because they are not.","In Rama was there a voice heard, lamentation, and weeping, and great mourning, Rachel weeping <i>for</i> her children, and would not be comforted, because they are not.",""
531,19,1,"But when Herod was dead, behold, an angel of the Lord appeareth in a dream to Joseph in Egypt,","¶But when Herod was dead, behold, an angel of the Lord appeareth in a dream to Joseph in Egypt,",""
532,27,0,"Saying, Arise, and take the young child and his mother, and go into the land of Israel: for they are dead which sought the young child's life.","Saying, Arise, and take the young child and his mother, and go into the land of Israel: for they are dead which sought the young child's life.",""
533,18,0,"And he arose, and took the young child and his mother, and came into the land of Israel.","And he arose, and took the young child and his mother, and came into the land of Israel.",""
534,39,0,"But when he heard that Archelaus did reign in Judaea in the room of his father Herod, he was afraid to go thither: notwithstanding, being warned of God in a dream, he turned aside into the parts of Galilee:","But when he heard that Archelaus did reign in Judaea in the room of his father Herod, he was afraid to go thither: notwithstanding, being warned of God in a dream, he turned aside into the parts of Galilee:",""
535,27,0,"And he came and dwelt in a city called Nazareth: that it might be fulfilled which was spoken by the prophets, He shall be called a Nazarene.","And he came and dwelt in a city called Nazareth: that it might be fulfilled which was spoken by the prophets, He shall be called a Nazarene.",""
769,13,0,"In those days came John the Baptist, preaching in the wilderness of Judaea,","In those days came John the Baptist, preaching in the wilderness of Judaea,",""
770,12,0,"And saying, Repent ye: for the kingdom of heaven is at hand.","And saying, Repent ye: for the kingdom of heaven is at hand.",""
771,32,0,"For this is he that was spoken of by the prophet Esaias, saying, The voice of one crying in the wilderness, Prepare ye the way of the Lord, make his paths straight.","For this is he that was spoken of by the prophet Esaias, saying, The voice of one crying in the wilderness, Prepare ye the way of the Lord, make his paths straight.",""
772,25,0,"And the same John had his raiment of camel's hair, and a leathern girdle about his loins; and his meat was locusts and wild honey.","And the same John had his raiment of camel's hair, and a leathern girdle about his loins; and his meat was locusts and wild honey.",""
773,16,0,"Then went out to him Jerusalem, and all Judaea, and all the region round about Jordan,","Then went out to him Jerusalem, and all Judaea, and all the region round about Jordan,",""
774,10,0,"And were baptized of him in Jordan, confessing their sins.","And were baptized of him in Jordan, confessing their sins.",""
775,33,1,"But when he saw many of the Pharisees and Sadducees come to his baptism, he said unto them, O generation of vipers, who hath warned you to flee from the wrath to come?","¶But when he saw many of the Pharisees and Sadducees come to his baptism, he said unto them, O generation of vipers, who hath warned you to flee from the wrath to come?",""
776,7,0,"Bring forth therefore fruits meet for repentance:","Bring forth therefore fruits meet for repentance:",""
777,31,0,"And think not to say within yourselves, We have Abraham to our father: for I say unto you, that God is able of these stones to raise up children unto Abraham.","And think not to say within yourselves, We have Abraham to <i>our</i> father: for I say unto you, that God is able of these stones to raise up children unto Abraham.",""
778,30,0,"And now also the axe is laid unto the root of the trees: therefore every tree which bringeth not forth good fruit is hewn down, and cast into the fire.","And now also the axe is laid unto the root of the trees: therefore every tree which bringeth not forth good fruit is hewn down, and cast into the fire.",""
779,37,0,"I indeed baptize you with water unto repentance: but he that cometh after me is mightier than I, whose shoes I am not worthy to bear: he shall baptize you with the Holy Ghost, and with fire:","I indeed baptize you with water unto repentance: but he that cometh after me is mightier than I, whose shoes I am not worthy to bear: he shall baptize you with the Holy Ghost, and <i>with</i> fire:",""
780,30,0,"Whose fan is in his hand, and he will throughly purge his floor, and gather his wheat into the garner; but he will burn up the chaff with unquenchable fire.","Whose fan <i>is</i> in his hand, and he will throughly purge his floor, and gather his wheat into the garner; but he will burn up the chaff with unquenchable fire.",""
781,14,1,"Then cometh Jesus from Galilee to Jordan unto John, to be baptized of him.","¶Then cometh Jesus from Galilee to Jordan unto John, to be baptized of him.",""
782,18,0,"But John forbad him, saying, I have need to be baptized of thee, and comest thou to me?","But John forbad him, saying, I have need to be baptized of thee, and comest thou to me?",""
783,25,0,"And Jesus answering said unto him, Suffer it to be so now: for thus it becometh us to fulfil all righteousness. Then he suffered him.","And Jesus answering said unto him, <font color=""red""> Suffer <i>it to be so</i> now: for thus it becometh us to fulfil all righteousness.</font>  Then he suffered him.",""
784,36,0,"And Jesus, when he was baptized, went up straightway out of the water: and, lo, the heavens were opened unto him, and he saw the Spirit of God descending like a dove, and lighting upon him:","And Jesus, when he was baptized, went up straightway out of the water: and, lo, the heavens were opened unto him, and he saw the Spirit of God descending like a dove, and lighting upon him:",""
785,18,0,"And lo a voice from heaven, saying, This is my beloved Son, in whom I am well pleased.","And lo a voice from heaven, saying, This is my beloved Son, in whom I am well pleased.",""
1025,17,0,"Then was Jesus led up of the Spirit into the wilderness to be tempted of the devil.","Then was Jesus led up of the Spirit into the wilderness to be tempted of the devil.",""
1026,15,0,"And when he had fasted forty days and forty nights, he was afterward an hungred.","And when he had fasted forty days and forty nights, he was afterward an hungred.",""
1027,23,0,"And when the tempter came to him, he said, If thou be the Son of God, command that these stones be made bread.","And when the tempter came to him, he said, If thou be the Son of God, command that these stones be made bread.",""
1028,27,0,"But he answered and said, It is written, Man shall not live by bread alone, but by every word that proceedeth out of the mouth of God.","But he answered and said, <font color=""red""> It is written, Man shall not live by bread alone, but by every word that proceedeth out of the mouth of God.</font> ",""
1029,19,0,"Then the devil taketh him up into the holy city, and setteth him on a pinnacle of the temple,","Then the devil taketh him up into the holy city, and setteth him on a pinnacle of the temple,",""
1030,46,0,"And saith unto him, If thou be the Son of God, cast thyself down: for it is written, He shall give his angels charge concerning thee: and in their hands they shall bear thee up, lest at any time thou dash thy foot against a stone.","And saith unto him, If thou be the Son of God, cast thyself down: for it is written, He shall give his angels charge concerning thee: and in <i>their</i> hands they shall bear thee up, lest at any time thou dash thy foot against a stone.",""
1031,16,0,"Jesus said unto him, It is written again, Thou shalt not tempt the Lord thy God.","Jesus said unto him, <font color=""red""> It is written again, Thou shalt not tempt the Lord thy God.</font> ",""
1032,25,0,"Again, the devil taketh him up into an exceeding high mountain, and sheweth him all the kingdoms of the world, and the glory of them;","Again, the devil taketh him up into an exceeding high mountain, and sheweth him all the kingdoms of the world, and the glory of them;",""
1033,19,0,"And saith unto him, All these things will I give thee, if thou wilt fall down and worship me.","And saith unto him, All these things will I give thee, if thou wilt fall down and worship me.",""
1034,26,0,"Then saith Jesus unto him, Get thee hence, Satan: for it is written, Thou shalt worship the Lord thy God, and him only shalt thou serve.","Then saith Jesus unto him, <font color=""red""> Get thee hence, Satan: for it is written, Thou shalt worship the Lord thy God, and him only shalt thou serve.</font> ",""
1035,13,0,"Then the devil leaveth him, and, behold, angels came and ministered unto him.","Then the devil leaveth him, and, behold, angels came and ministered unto him.",""
1036,15,1,"Now when Jesus had heard that John was cast into prison, he departed into Galilee;","¶Now when Jesus had heard that John was cast into prison, he departed into Galilee;",""
1037,22,0,"And leaving Nazareth, he came and dwelt in Capernaum, which is upon the sea coast, in the borders of Zabulon and Nephthalim:","And leaving Nazareth, he came and dwelt in Capernaum, which is upon the sea coast, in the borders of Zabulon and Nephthalim:",""
1038,13,0,"That it might be fulfilled which was spoken by Esaias the prophet, saying,","That it might be fulfilled which was spoken by Esaias the prophet, saying,",""
1039,21,0,"The land of Zabulon, and the land of Nephthalim, by the way of the sea, beyond Jordan, Galilee of the Gentiles;","The land of Zabulon, and the land of Nephthalim, <i>by</i> the way of the sea, beyond Jordan, Galilee of the Gentiles;",""
1040,25,0,"The people which sat in darkness saw great light; and to them which sat in the region and shadow of death light is sprung up.","The people which sat in darkness saw great light; and to them which sat in the region and shadow of death light is sprung up.",""
1041,19,1,"From that time Jesus began to preach, and to say, Repent: for the kingdom of heaven is at hand.","¶From that time Jesus began to preach, and to say, <font color=""red""> Repent: for the kingdom of heaven is at hand.</font> ",""
1042,28,1,"And Jesus, walking by the sea of Galilee, saw two brethren, Simon called Peter, and Andrew his brother, casting a net into the sea: for they were fishers.","¶And Jesus, walking by the sea of Galilee, saw two brethren, Simon called Peter, and Andrew his brother, casting a net into the sea: for they were fishers.",""
1043,15,0,"And he saith unto them, Follow me, and I will make you fishers of men.","And he saith unto them, <font color=""red""> Follow me, and I will make you fishers of men.</font> ",""
1044,9,0,"And they straightway left their nets, and followed him.","And they straightway left <i>their</i> nets, and followed him.",""
1045,33,0,"And going on from thence, he saw other two brethren, James the son of Zebedee, and John his brother, in a ship with Zebedee their father, mending their nets; and he called them.","And going on from thence, he saw other two brethren, James <i>the son</i> of Zebedee, and John his brother, in a ship with Zebedee their father, mending their nets; and he called them.",""
1046,12,0,"And they immediately left the ship and their father, and followed him.","And they immediately left the ship and their father, and followed him.",""
1047,31,1,"And Jesus went about all Galilee, teaching in their synagogues, and preaching the gospel of the kingdom, and healing all manner of sickness and all manner of disease among the people.","¶And Jesus went about all Galilee, teaching in their synagogues, and preaching the gospel of the kingdom, and healing all manner of sickness and all manner of disease among the people.",""
1048,45,0,"And his fame went throughout all Syria: and they brought unto him all sick people that were taken with divers diseases and torments, and those which were possessed with devils, and those which were lunatick, and those that had the palsy; and he healed them.","And his fame went throughout all Syria: and they brought unto him all sick people that were taken with divers diseases and torments, and those which were possessed with devils, and those which were lunatick, and those that had the palsy; and he healed them.",""
1049,23,0,"And there followed him great multitudes of people from Galilee, and from Decapolis, and from Jerusalem, and from Judaea, and from beyond Jordan.","And there followed him great multitudes of people from Galilee, and <i>from</i> Decapolis, and <i>from</i> Jerusalem, and <i>from</i> Judaea, and <i>from</i> beyond Jordan.",""
1281,20,0,"And seeing the multitudes, he went up into a mountain: and when he was set, his disciples came unto him:","And seeing the multitudes, he went up into a mountain: and when he was set, his disciples came unto him:",""
1282,9,0,"And he opened his mouth, and taught them, saying,","And he opened his mouth, and taught them, saying,",""
1283,13,0,"Blessed are the poor in spirit: for theirs is the kingdom of heaven.","<font color=""red""> Blessed <i>are</i> the poor in spirit: for theirs is the kingdom of heaven.</font> ",""
1284,10,0,"Blessed are they that mourn: for they shall be comforted.","<font color=""red""> Blessed <i>are</i> they that mourn: for they shall be comforted.</font> ",""
1285,10,0,"Blessed are the meek: for they shall inherit the earth.","<font color=""red""> Blessed <i>are</i> the meek: for they shall inherit the earth.</font> ",""
1286,15,0,"Blessed are they which do hunger and thirst after righteousness: for they shall be filled.","<font color=""red""> Blessed <i>are</i> they which do hunger and thirst after righteousness: for they shall be filled.</font> ",""
1287,9,0,"Blessed are the merciful: for they shall obtain mercy.","<font color=""red""> Blessed <i>are</i> the merciful: for they shall obtain mercy.</font> ",""
1288,11,0,"Blessed are the pure in heart: for they shall see God.","<font color=""red""> Blessed <i>are</i> the pure in heart: for they shall see God.</font> ",""
1289,13,0,"Blessed are the peacemakers: for they shall be called the children of God.","<font color=""red""> Blessed <i>are</i> the peacemakers: for they shall be called the children of God.</font> ",""
1290,16,0,"Blessed are they which are persecuted for righteousness' sake: for theirs is the kingdom of heaven.","<font color=""red""> Blessed <i>are</i> they which are persecuted for righteousness' sake: for theirs is the kingdom of heaven.</font> ",""
1291,24,0,"Blessed are ye, when men shall revile you, and persecute you, and shall say all manner of evil against you falsely, for my sake.","<font color=""red""> Blessed are ye, when <i>men</i> shall revile you, and persecute <i>you</i>, and shall say all manner of evil against you falsely, for my sake.</font> ",""
1292,22,0,"Rejoice, and be exceeding glad: for great is your reward in heaven: for so persecuted they the prophets which were before you.","<font color=""red""> Rejoice, and be exceeding glad: for great <i>is</i> your reward in heaven: for so persecuted they the prophets which were before you.</font> ",""
1293,39,1,"Ye are the salt of the earth: but if the salt have lost his savour, wherewith shall it be salted? it is thenceforth good for nothing, but to be cast out, and to be trodden under foot of men.","¶<font color=""red""> Ye are the salt of the earth: but if the salt have lost his savour, wherewith shall it be salted? it is thenceforth good for nothing, but to be cast out, and to be trodden under foot of men.</font> ",""
1294,18,0,"Ye are the light of the world. A city that is set on an hill cannot be hid.","<font color=""red""> Ye are the light of the world. A city that is set on an hill cannot be hid.</font> ",""
1295,27,0,"Neither do men light a candle, and put it under a bushel, but on a candlestick; and it giveth light unto all that are in the house.","<font color=""red""> Neither do men light a candle, and put it under a bushel, but on a candlestick; and it giveth light unto all that are in the house.</font> ",""
1296,22,0,"Let your light so shine before men, that they may see your good works, and glorify your Father which is in heaven.","<font color=""red""> Let your light so shine before men, that they may see your good works, and glorify your Father which is in heaven.</font> ",""
1297,22,1,"Think not that I am come to destroy the law, or the prophets: I am not come to destroy, but to fulfil.","¶<font color=""red""> Think not that I am come to destroy the law, or the prophets: I am not come to destroy, but to fulfil.</font> ",""
1298,28,0,"For verily I say unto you, Till heaven and earth pass, one jot or one tittle shall in no wise pass from the law, till all be fulfilled.","<font color=""red""> For verily I say unto you, Till heaven and earth pass, one jot or one tittle shall in no wise pass from the law, till all be fulfilled.</font> ",""
1299,43,0,"Whosoever therefore shall break one of these least commandments, and shall teach men so, he shall be called the least in the kingdom of heaven: but whosoever shall do and teach them, the same shall be called great in the kingdom of heaven.","<font color=""red""> Whosoever therefore shall break one of these least commandments, and shall teach men so, he shall be called the least in the kingdom of heaven: but whosoever shall do and teach <i>them</i>, the same shall be called great in the kingdom of heaven.</font> ",""
1300,29,0,"For I say unto you, That except your righteousness shall exceed the righteousness of the scribes and Pharisees, ye shall in no case enter into the kingdom of heaven.","<font color=""red""> For I say unto you, That except your righteousness shall exceed <i>the righteousness</i> of the scribes and Pharisees, ye shall in no case enter into the kingdom of heaven.</font> ",""
1301,27,1,"Ye have heard that it was said by them of old time, Thou shalt not kill; and whosoever shall kill shall be in danger of the judgment:","¶<font color=""red""> Ye have heard that it was said by them of old time, Thou shalt not kill; and whosoever shall kill shall be in danger of the judgment:</font> ",""
1302,50,0,"But I say unto you, That whosoever is angry with his brother without a cause shall be in danger of the judgment: and whosoever shall say to his brother, Raca, shall be in danger of the council: but whosoever shall say, Thou fool, shall be in danger of hell fire.","<font color=""red""> But I say unto you, That whosoever is angry with his brother without a cause shall be in danger of the judgment: and whosoever shall say to his brother, Raca, shall be in danger of the council: but whosoever shall say, Thou fool, shall be in danger of hell fire.</font> ",""
1303,19,0,"Therefore if thou bring thy gift to the altar, and there rememberest that thy brother hath ought against thee;","<font color=""red""> Therefore if thou bring thy gift to the altar, and there rememberest that thy brother hath ought against thee;</font> ",""
1304,24,0,"Leave there thy gift before the altar, and go thy way; first be reconciled to thy brother, and then come and offer thy gift.","<font color=""red""> Leave there thy gift before the altar, and go thy way; first be reconciled to thy brother, and then come and offer thy gift.</font> ",""
1305,38,0,"Agree with thine adversary quickly, whiles thou art in the way with him; lest at any time the adversary deliver thee to the judge, and the judge deliver thee to the officer, and thou be cast into prison.","<font color=""red""> Agree with thine adversary quickly, whiles thou art in the way with him; lest at any time the adversary deliver thee to the judge, and the judge deliver thee to the officer, and thou be cast into prison.</font> ",""
1306,20,0,"Verily I say unto thee, Thou shalt by no means come out thence, till thou hast paid the uttermost farthing.","<font color=""red""> Verily I say unto thee, Thou shalt by no means come out thence, till thou hast paid the uttermost farthing.</font> ",""
1307,17,1,"Ye have heard that it was said by them of old time, Thou shalt not commit adultery:","¶<font color=""red""> Ye have heard that it was said by them of old time, Thou shalt not commit adultery:</font> ",""
1308,24,0,"But I say unto you, That whosoever looketh on a woman to lust after her hath committed adultery with her already in his heart.","<font color=""red""> But I say unto you, That whosoever looketh on a woman to lust after her hath committed adultery with her already in his heart.</font> ",""
1309,39,0,"And if thy right eye offend thee, pluck it out, and cast it from thee: for it is profitable for thee that one of thy members should perish, and not that thy whole body should be cast into hell.","<font color=""red""> And if thy right eye offend thee, pluck it out, and cast <i>it</i> from thee: for it is profitable for thee that one of thy members should perish, and not <i>that</i> thy whole body should be cast into hell.</font> ",""
1310,39,0,"And if thy right hand offend thee, cut it off, and cast it from thee: for it is profitable for thee that one of thy members should perish, and not that thy whole body should be cast into hell.","<font color=""red""> And if thy right hand offend thee, cut it off, and cast <i>it</i> from thee: for it is profitable for thee that one of thy members should perish, and not <i>that</i> thy whole body should be cast into hell.</font> ",""
1311,18,0,"It hath been said, Whosoever shall put away his wife, let him give her a writing of divorcement:","<font color=""red""> It hath been said, Whosoever shall put away his wife, let him give her a writing of divorcement:</font> ",""
1312,33,0,"But I say unto you, That whosoever shall put away his wife, saving for the cause of fornication, causeth her to commit adultery: and whosoever shall marry her that is divorced committeth adultery.","<font color=""red""> But I say unto you, That whosoever shall put away his wife, saving for the cause of fornication, causeth her to commit adultery: and whosoever shall marry her that is divorced committeth adultery.</font> ",""
1313,27,1,"Again, ye have heard that it hath been said by them of old time, Thou shalt not forswear thyself, but shalt perform unto the Lord thine oaths:","¶<font color=""red""> Again, ye have heard that it hath been said by them of old time, Thou shalt not forswear thyself, but shalt perform unto the Lord thine oaths:</font> ",""
1314,17,0,"But I say unto you, Swear not at all; neither by heaven; for it is God's throne:","<font color=""red""> But I say unto you, Swear not at all; neither by heaven; for it is God's throne:</font> ",""
1315,21,0,"Nor by the earth; for it is his footstool: neither by Jerusalem; for it is the city of the great King.","<font color=""red""> Nor by the earth; for it is his footstool: neither by Jerusalem; for it is the city of the great King.</font> ",""
1316,17,0,"Neither shalt thou swear by thy head, because thou canst not make one hair white or black.","<font color=""red""> Neither shalt thou swear by thy head, because thou canst not make one hair white or black.</font> ",""
1317,18,0,"But let your communication be, Yea, yea; Nay, nay: for whatsoever is more than these cometh of evil.","<font color=""red""> But let your communication be, Yea, yea; Nay, nay: for whatsoever is more than these cometh of evil.</font> ",""
1318,19,1,"Ye have heard that it hath been said, An eye for an eye, and a tooth for a tooth:","¶<font color=""red""> Ye have heard that it hath been said, An eye for an eye, and a tooth for a tooth:</font> ",""
1319,25,0,"But I say unto you, That ye resist not evil: but whosoever shall smite thee on thy right cheek, turn to him the other also.","<font color=""red""> But I say unto you, That ye resist not evil: but whosoever shall smite thee on thy right cheek, turn to him the other also.</font> ",""
1320,21,0,"And if any man will sue thee at the law, and take away thy coat, let him have thy cloke also.","<font color=""red""> And if any man will sue thee at the law, and take away thy coat, let him have <i>thy</i> cloke also.</font> ",""
1321,13,0,"And whosoever shall compel thee to go a mile, go with him twain.","<font color=""red""> And whosoever shall compel thee to go a mile, go with him twain.</font> ",""
1322,18,0,"Give to him that asketh thee, and from him that would borrow of thee turn not thou away.","<font color=""red""> Give to him that asketh thee, and from him that would borrow of thee turn not thou away.</font> ",""
1323,17,1,"Ye have heard that it hath been said, Thou shalt love thy neighbour, and hate thine enemy.","¶<font color=""red""> Ye have heard that it hath been said, Thou shalt love thy neighbour, and hate thine enemy.</font> ",""
1324,31,0,"But I say unto you, Love your enemies, bless them that curse you, do good to them that hate you, and pray for them which despitefully use you, and persecute you;","<font color=""red""> But I say unto you, Love your enemies, bless them that curse you, do good to them that hate you, and pray for them which despitefully use you, and persecute you;</font> ",""
1325,37,0,"That ye may be the children of your Father which is in heaven: for he maketh his sun to rise on the evil and on the good, and sendeth rain on the just and on the unjust.","<font color=""red""> That ye may be the children of your Father which is in heaven: for he maketh his sun to rise on the evil and on the good, and sendeth rain on the just and on the unjust.</font> ",""
1326,19,0,"For if ye love them which love you, what reward have ye? do not even the publicans the same?","<font color=""red""> For if ye love them which love you, what reward have ye? do not even the publicans the same?</font> ",""
1327,19,0,"And if ye salute your brethren only, what do ye more than others? do not even the publicans so?","<font color=""red""> And if ye salute your brethren only, what do ye more <i>than others</i>? do not even the publicans so?</font> ",""
1328,14,0,"Be ye therefore perfect, even as your Father which is in heaven is perfect.","<font color=""red""> Be ye therefore perfect, even as your Father which is in heaven is perfect.</font> ",""
