ChpVrsNdx,NumWrd,bPilcrow,PText,RText
274,26,0,"Now the rest of the acts of Ahaziah which he did, are they not written in the book of the chronicles of the kings of Israel?","Now the rest of the acts of Ahaziah which he did, <i>are</i> they not written in the book of the chronicles of the kings of Israel?"
513,24,0,"And it came to pass, when the LORD would take up Elijah into heaven by a whirlwind, that Elijah went with Elisha from Gilgal.","And it came to pass, when the L<font size=""-1"">ORD</font> would take up Elijah into heaven by a whirlwind, that Elijah went with Elisha from Gilgal."
514,43,0,"And Elijah said unto Elisha, Tarry here, I pray thee; for the LORD hath sent me to Beth-el. And Elisha said unto him, As the LORD liveth, and as thy soul liveth, I will not leave thee. So they went down to Beth-el.","And Elijah said unto Elisha, Tarry here, I pray thee; for the L<font size=""-1"">ORD</font> hath sent me to Beth–el. And Elisha said <i>unto him, As</i> the L<font size=""-1"">ORD</font> liveth, and <i>as</i> thy soul liveth, I will not leave thee. So they went down to Beth–el."
515,44,0,"And the sons of the prophets that were at Beth-el came forth to Elisha, and said unto him, Knowest thou that the LORD will take away thy master from thy head to day? And he said, Yea, I know it; hold ye your peace.","And the sons of the prophets that <i>were</i> at Beth–el came forth to Elisha, and said unto him, Knowest thou that the L<font size=""-1"">ORD</font> will take away thy master from thy head to day? And he said, Yea, I know <i>it</i>; hold ye your peace."
516,41,0,"And Elijah said unto him, Elisha, tarry here, I pray thee; for the LORD hath sent me to Jericho. And he said, As the LORD liveth, and as thy soul liveth, I will not leave thee. So they came to Jericho.","And Elijah said unto him, Elisha, tarry here, I pray thee; for the L<font size=""-1"">ORD</font> hath sent me to Jericho. And he said, <i>As</i> the L<font size=""-1"">ORD</font> liveth, and <i>as</i> thy soul liveth, I will not leave thee. So they came to Jericho."
517,43,0,"And the sons of the prophets that were at Jericho came to Elisha, and said unto him, Knowest thou that the LORD will take away thy master from thy head to day? And he answered, Yea, I know it; hold ye your peace.","And the sons of the prophets that <i>were</i> at Jericho came to Elisha, and said unto him, Knowest thou that the L<font size=""-1"">ORD</font> will take away thy master from thy head to day? And he answered, Yea, I know <i>it</i>; hold ye your peace."
518,40,0,"And Elijah said unto him, Tarry, I pray thee, here; for the LORD hath sent me to Jordan. And he said, As the LORD liveth, and as thy soul liveth, I will not leave thee. And they two went on.","And Elijah said unto him, Tarry, I pray thee, here; for the L<font size=""-1"">ORD</font> hath sent me to Jordan. And he said, <i>As</i> the L<font size=""-1"">ORD</font> liveth, and <i>as</i> thy soul liveth, I will not leave thee. And they two went on."
519,22,0,"And fifty men of the sons of the prophets went, and stood to view afar off: and they two stood by Jordan.","And fifty men of the sons of the prophets went, and stood to view afar off: and they two stood by Jordan."
520,29,0,"And Elijah took his mantle, and wrapped it together, and smote the waters, and they were divided hither and thither, so that they two went over on dry ground.","And Elijah took his mantle, and wrapped <i>it</i> together, and smote the waters, and they were divided hither and thither, so that they two went over on dry ground."
521,45,1,"And it came to pass, when they were gone over, that Elijah said unto Elisha, Ask what I shall do for thee, before I be taken away from thee. And Elisha said, I pray thee, let a double portion of thy spirit be upon me.","¶And it came to pass, when they were gone over, that Elijah said unto Elisha, Ask what I shall do for thee, before I be taken away from thee. And Elisha said, I pray thee, let a double portion of thy spirit be upon me."
522,34,0,"And he said, Thou hast asked a hard thing: nevertheless, if thou see me when I am taken from thee, it shall be so unto thee; but if not, it shall not be so.","And he said, Thou hast asked a hard thing: <i>nevertheless</i>, if thou see me <i>when I am</i> taken from thee, it shall be so unto thee; but if not, it shall not be <i>so</i>."
523,38,0,"And it came to pass, as they still went on, and talked, that, behold, there appeared a chariot of fire, and horses of fire, and parted them both asunder; and Elijah went up by a whirlwind into heaven.","And it came to pass, as they still went on, and talked, that, behold, <i>there appeared</i> a chariot of fire, and horses of fire, and parted them both asunder; and Elijah went up by a whirlwind into heaven."
524,39,1,"And Elisha saw it, and he cried, My father, my father, the chariot of Israel, and the horsemen thereof. And he saw him no more: and he took hold of his own clothes, and rent them in two pieces.","¶And Elisha saw <i>it</i>, and he cried, My father, my father, the chariot of Israel, and the horsemen thereof. And he saw him no more: and he took hold of his own clothes, and rent them in two pieces."
525,22,1,"He took up also the mantle of Elijah that fell from him, and went back, and stood by the bank of Jordan;","¶He took up also the mantle of Elijah that fell from him, and went back, and stood by the bank of Jordan;"
526,41,0,"And he took the mantle of Elijah that fell from him, and smote the waters, and said, Where is the LORD God of Elijah? and when he also had smitten the waters, they parted hither and thither: and Elisha went over.","And he took the mantle of Elijah that fell from him, and smote the waters, and said, Where <i>is</i> the L<font size=""-1"">ORD</font> God of Elijah? and when he also had smitten the waters, they parted hither and thither: and Elisha went over."
527,39,0,"And when the sons of the prophets which were to view at Jericho saw him, they said, The spirit of Elijah doth rest on Elisha. And they came to meet him, and bowed themselves to the ground before him.","And when the sons of the prophets which <i>were</i> to view at Jericho saw him, they said, The spirit of Elijah doth rest on Elisha. And they came to meet him, and bowed themselves to the ground before him."
528,53,1,"And they said unto him, Behold now, there be with thy servants fifty strong men; let them go, we pray thee, and seek thy master: lest peradventure the Spirit of the LORD hath taken him up, and cast him upon some mountain, or into some valley. And he said, Ye shall not send.","¶And they said unto him, Behold now, there be with thy servants fifty strong men; let them go, we pray thee, and seek thy master: lest peradventure the Spirit of the L<font size=""-1"">ORD</font> hath taken him up, and cast him upon some mountain, or into some valley. And he said, Ye shall not send."
529,26,0,"And when they urged him till he was ashamed, he said, Send. They sent therefore fifty men; and they sought three days, but found him not.","And when they urged him till he was ashamed, he said, Send. They sent therefore fifty men; and they sought three days, but found him not."
530,24,0,"And when they came again to him, (for he tarried at Jericho,) he said unto them, Did I not say unto you, Go not?","And when they came again to him, (for he tarried at Jericho,) he said unto them, Did I not say unto you, Go not?"
531,33,1,"And the men of the city said unto Elisha, Behold, I pray thee, the situation of this city is pleasant, as my lord seeth: but the water is naught, and the ground barren.","¶And the men of the city said unto Elisha, Behold, I pray thee, the situation of this city <i>is</i> pleasant, as my lord seeth: but the water <i>is</i> naught, and the ground barren."
532,18,0,"And he said, Bring me a new cruse, and put salt therein. And they brought it to him.","And he said, Bring me a new cruse, and put salt therein. And they brought <i>it</i> to him."
533,39,0,"And he went forth unto the spring of the waters, and cast the salt in there, and said, Thus saith the LORD, I have healed these waters; there shall not be from thence any more death or barren land.","And he went forth unto the spring of the waters, and cast the salt in there, and said, Thus saith the L<font size=""-1"">ORD</font>, I have healed these waters; there shall not be from thence any more death or barren <i>land</i>."
534,17,0,"So the waters were healed unto this day, according to the saying of Elisha which he spake.","So the waters were healed unto this day, according to the saying of Elisha which he spake."
535,43,1,"And he went up from thence unto Beth-el: and as he was going up by the way, there came forth little children out of the city, and mocked him, and said unto him, Go up, thou bald head; go up, thou bald head.","¶And he went up from thence unto Beth–el: and as he was going up by the way, there came forth little children out of the city, and mocked him, and said unto him, Go up, thou bald head; go up, thou bald head."
536,36,0,"And he turned back, and looked on them, and cursed them in the name of the LORD. And there came forth two she bears out of the wood, and tare forty and two children of them.","And he turned back, and looked on them, and cursed them in the name of the L<font size=""-1"">ORD</font>. And there came forth two she bears out of the wood, and tare forty and two children of them."
537,15,0,"And he went from thence to mount Carmel, and from thence he returned to Samaria.","And he went from thence to mount Carmel, and from thence he returned to Samaria."
769,25,0,"Now Jehoram the son of Ahab began to reign over Israel in Samaria the eighteenth year of Jehoshaphat king of Judah, and reigned twelve years.","Now Jehoram the son of Ahab began to reign over Israel in Samaria the eighteenth year of Jehoshaphat king of Judah, and reigned twelve years."
770,32,0,"And he wrought evil in the sight of the LORD; but not like his father, and like his mother: for he put away the image of Baal that his father had made.","And he wrought evil in the sight of the L<font size=""-1"">ORD</font>; but not like his father, and like his mother: for he put away the image of Baal that his father had made."
771,21,0,"Nevertheless he cleaved unto the sins of Jeroboam the son of Nebat, which made Israel to sin; he departed not therefrom.","Nevertheless he cleaved unto the sins of Jeroboam the son of Nebat, which made Israel to sin; he departed not therefrom."
772,27,1,"And Mesha king of Moab was a sheepmaster, and rendered unto the king of Israel an hundred thousand lambs, and an hundred thousand rams, with the wool.","¶And Mesha king of Moab was a sheepmaster, and rendered unto the king of Israel an hundred thousand lambs, and an hundred thousand rams, with the wool."
773,20,0,"But it came to pass, when Ahab was dead, that the king of Moab rebelled against the king of Israel.","But it came to pass, when Ahab was dead, that the king of Moab rebelled against the king of Israel."
774,14,1,"And king Jehoram went out of Samaria the same time, and numbered all Israel.","¶And king Jehoram went out of Samaria the same time, and numbered all Israel."
775,52,0,"And he went and sent to Jehoshaphat the king of Judah, saying, The king of Moab hath rebelled against me: wilt thou go with me against Moab to battle? And he said, I will go up: I am as thou art, my people as thy people, and my horses as thy horses.","And he went and sent to Jehoshaphat the king of Judah, saying, The king of Moab hath rebelled against me: wilt thou go with me against Moab to battle? And he said, I will go up: I <i>am</i> as thou <i>art</i>, my people as thy people, <i>and</i> my horses as thy horses."
776,19,0,"And he said, Which way shall we go up? And he answered, The way through the wilderness of Edom.","And he said, Which way shall we go up? And he answered, The way through the wilderness of Edom."
777,40,0,"So the king of Israel went, and the king of Judah, and the king of Edom: and they fetched a compass of seven days' journey: and there was no water for the host, and for the cattle that followed them.","So the king of Israel went, and the king of Judah, and the king of Edom: and they fetched a compass of seven days' journey: and there was no water for the host, and for the cattle that followed them."
778,24,0,"And the king of Israel said, Alas! that the LORD hath called these three kings together, to deliver them into the hand of Moab!","And the king of Israel said, Alas! that the L<font size=""-1"">ORD</font> hath called these three kings together, to deliver them into the hand of Moab!"
779,47,0,"But Jehoshaphat said, Is there not here a prophet of the LORD, that we may enquire of the LORD by him? And one of the king of Israel's servants answered and said, Here is Elisha the son of Shaphat, which poured water on the hands of Elijah.","But Jehoshaphat said, <i>Is there</i> not here a prophet of the L<font size=""-1"">ORD</font>, that we may enquire of the L<font size=""-1"">ORD</font> by him? And one of the king of Israel's servants answered and said, Here <i>is</i> Elisha the son of Shaphat, which poured water on the hands of Elijah."
780,27,0,"And Jehoshaphat said, The word of the LORD is with him. So the king of Israel and Jehoshaphat and the king of Edom went down to him.","And Jehoshaphat said, The word of the L<font size=""-1"">ORD</font> is with him. So the king of Israel and Jehoshaphat and the king of Edom went down to him."
781,56,0,"And Elisha said unto the king of Israel, What have I to do with thee? get thee to the prophets of thy father, and to the prophets of thy mother. And the king of Israel said unto him, Nay: for the LORD hath called these three kings together, to deliver them into the hand of Moab.","And Elisha said unto the king of Israel, What have I to do with thee? get thee to the prophets of thy father, and to the prophets of thy mother. And the king of Israel said unto him, Nay: for the L<font size=""-1"">ORD</font> hath called these three kings together, to deliver them into the hand of Moab."
782,37,0,"And Elisha said, As the LORD of hosts liveth, before whom I stand, surely, were it not that I regard the presence of Jehoshaphat the king of Judah, I would not look toward thee, nor see thee.","And Elisha said, <i>As</i> the L<font size=""-1"">ORD</font> of hosts liveth, before whom I stand, surely, were it not that I regard the presence of Jehoshaphat the king of Judah, I would not look toward thee, nor see thee."
783,24,0,"But now bring me a minstrel. And it came to pass, when the minstrel played, that the hand of the LORD came upon him.","But now bring me a minstrel. And it came to pass, when the minstrel played, that the hand of the L<font size=""-1"">ORD</font> came upon him."
784,13,0,"And he said, Thus saith the LORD, Make this valley full of ditches.","And he said, Thus saith the L<font size=""-1"">ORD</font>, Make this valley full of ditches."
785,35,0,"For thus saith the LORD, Ye shall not see wind, neither shall ye see rain; yet that valley shall be filled with water, that ye may drink, both ye, and your cattle, and your beasts.","For thus saith the L<font size=""-1"">ORD</font>, Ye shall not see wind, neither shall ye see rain; yet that valley shall be filled with water, that ye may drink, both ye, and your cattle, and your beasts."
786,22,0,"And this is but a light thing in the sight of the LORD: he will deliver the Moabites also into your hand.","And this is <i>but</i> a light thing in the sight of the L<font size=""-1"">ORD</font>: he will deliver the Moabites also into your hand."
787,32,0,"And ye shall smite every fenced city, and every choice city, and shall fell every good tree, and stop all wells of water, and mar every good piece of land with stones.","And ye shall smite every fenced city, and every choice city, and shall fell every good tree, and stop all wells of water, and mar every good piece of land with stones."
788,31,1,"And it came to pass in the morning, when the meat offering was offered, that, behold, there came water by the way of Edom, and the country was filled with water.","¶And it came to pass in the morning, when the meat offering was offered, that, behold, there came water by the way of Edom, and the country was filled with water."
789,33,1,"And when all the Moabites heard that the kings were come up to fight against them, they gathered all that were able to put on armour, and upward, and stood in the border.","¶And when all the Moabites heard that the kings were come up to fight against them, they gathered all that were able to put on armour, and upward, and stood in the border."
790,29,0,"And they rose up early in the morning, and the sun shone upon the water, and the Moabites saw the water on the other side as red as blood:","And they rose up early in the morning, and the sun shone upon the water, and the Moabites saw the water on the other side <i>as</i> red as blood:"
791,23,0,"And they said, This is blood: the kings are surely slain, and they have smitten one another: now therefore, Moab, to the spoil.","And they said, This <i>is</i> blood: the kings are surely slain, and they have smitten one another: now therefore, Moab, to the spoil."
792,34,0,"And when they came to the camp of Israel, the Israelites rose up and smote the Moabites, so that they fled before them: but they went forward smiting the Moabites, even in their country.","And when they came to the camp of Israel, the Israelites rose up and smote the Moabites, so that they fled before them: but they went forward smiting the Moabites, even in <i>their</i> country."
793,52,0,"And they beat down the cities, and on every good piece of land cast every man his stone, and filled it; and they stopped all the wells of water, and felled all the good trees: only in Kir-haraseth left they the stones thereof; howbeit the slingers went about it, and smote it.","And they beat down the cities, and on every good piece of land cast every man his stone, and filled it; and they stopped all the wells of water, and felled all the good trees: only in Kir–haraseth left they the stones thereof; howbeit the slingers went about <i>it</i>, and smote it."
794,38,1,"And when the king of Moab saw that the battle was too sore for him, he took with him seven hundred men that drew swords, to break through even unto the king of Edom: but they could not.","¶And when the king of Moab saw that the battle was too sore for him, he took with him seven hundred men that drew swords, to break through <i>even</i> unto the king of Edom: but they could not."
795,41,0,"Then he took his eldest son that should have reigned in his stead, and offered him for a burnt offering upon the wall. And there was great indignation against Israel: and they departed from him, and returned to their own land.","Then he took his eldest son that should have reigned in his stead, and offered him <i>for</i> a burnt offering upon the wall. And there was great indignation against Israel: and they departed from him, and returned to <i>their own</i> land."
1025,49,0,"Now there cried a certain woman of the wives of the sons of the prophets unto Elisha, saying, Thy servant my husband is dead; and thou knowest that thy servant did fear the LORD: and the creditor is come to take unto him my two sons to be bondmen.","Now there cried a certain woman of the wives of the sons of the prophets unto Elisha, saying, Thy servant my husband is dead; and thou knowest that thy servant did fear the L<font size=""-1"">ORD</font>: and the creditor is come to take unto him my two sons to be bondmen."
1026,36,0,"And Elisha said unto her, What shall I do for thee? tell me, what hast thou in the house? And she said, Thine handmaid hath not any thing in the house, save a pot of oil.","And Elisha said unto her, What shall I do for thee? tell me, what hast thou in the house? And she said, Thine handmaid hath not any thing in the house, save a pot of oil."
1027,19,0,"Then he said, Go, borrow thee vessels abroad of all thy neighbours, even empty vessels; borrow not a few.","Then he said, Go, borrow thee vessels abroad of all thy neighbours, <i>even</i> empty vessels; borrow not a few."
1028,34,0,"And when thou art come in, thou shalt shut the door upon thee and upon thy sons, and shalt pour out into all those vessels, and thou shalt set aside that which is full.","And when thou art come in, thou shalt shut the door upon thee and upon thy sons, and shalt pour out into all those vessels, and thou shalt set aside that which is full."
1029,25,0,"So she went from him, and shut the door upon her and upon her sons, who brought the vessels to her; and she poured out.","So she went from him, and shut the door upon her and upon her sons, who brought <i>the vessels</i> to her; and she poured out."
1030,36,0,"And it came to pass, when the vessels were full, that she said unto her son, Bring me yet a vessel. And he said unto her, There is not a vessel more. And the oil stayed.","And it came to pass, when the vessels were full, that she said unto her son, Bring me yet a vessel. And he said unto her, <i>There is</i> not a vessel more. And the oil stayed."
1031,29,0,"Then she came and told the man of God. And he said, Go, sell the oil, and pay thy debt, and live thou and thy children of the rest.","Then she came and told the man of God. And he said, Go, sell the oil, and pay thy debt, and live thou and thy children of the rest."
1032,41,1,"And it fell on a day, that Elisha passed to Shunem, where was a great woman; and she constrained him to eat bread. And so it was, that as oft as he passed by, he turned in thither to eat bread.","¶And it fell on a day, that Elisha passed to Shunem, where <i>was</i> a great woman; and she constrained him to eat bread. And <i>so</i> it was, <i>that</i> as oft as he passed by, he turned in thither to eat bread."
1033,23,0,"And she said unto her husband, Behold now, I perceive that this is an holy man of God, which passeth by us continually.","And she said unto her husband, Behold now, I perceive that this <i>is</i> an holy man of God, which passeth by us continually."
1034,45,0,"Let us make a little chamber, I pray thee, on the wall; and let us set for him there a bed, and a table, and a stool, and a candlestick: and it shall be, when he cometh to us, that he shall turn in thither.","Let us make a little chamber, I pray thee, on the wall; and let us set for him there a bed, and a table, and a stool, and a candlestick: and it shall be, when he cometh to us, that he shall turn in thither."
1035,19,0,"And it fell on a day, that he came thither, and he turned into the chamber, and lay there.","And it fell on a day, that he came thither, and he turned into the chamber, and lay there."
1036,20,0,"And he said to Gehazi his servant, Call this Shunammite. And when he had called her, she stood before him.","And he said to Gehazi his servant, Call this Shunammite. And when he had called her, she stood before him."
1037,51,0,"And he said unto him, Say now unto her, Behold, thou hast been careful for us with all this care; what is to be done for thee? wouldest thou be spoken for to the king, or to the captain of the host? And she answered, I dwell among mine own people.","And he said unto him, Say now unto her, Behold, thou hast been careful for us with all this care; what <i>is</i> to be done for thee? wouldest thou be spoken for to the king, or to the captain of the host? And she answered, I dwell among mine own people."
1038,24,0,"And he said, What then is to be done for her? And Gehazi answered, Verily she hath no child, and her husband is old.","And he said, What then <i>is</i> to be done for her? And Gehazi answered, Verily she hath no child, and her husband is old."
1039,16,0,"And he said, Call her. And when he had called her, she stood in the door.","And he said, Call her. And when he had called her, she stood in the door."
1040,33,0,"And he said, About this season, according to the time of life, thou shalt embrace a son. And she said, Nay, my lord, thou man of God, do not lie unto thine handmaid.","And he said, About this season, according to the time of life, thou shalt embrace a son. And she said, Nay, my lord, <i>thou</i> man of God, do not lie unto thine handmaid."
1041,23,0,"And the woman conceived, and bare a son at that season that Elisha had said unto her, according to the time of life.","And the woman conceived, and bare a son at that season that Elisha had said unto her, according to the time of life."
1042,21,1,"And when the child was grown, it fell on a day, that he went out to his father to the reapers.","¶And when the child was grown, it fell on a day, that he went out to his father to the reapers."
1043,21,0,"And he said unto his father, My head, my head. And he said to a lad, Carry him to his mother.","And he said unto his father, My head, my head. And he said to a lad, Carry him to his mother."
1044,22,0,"And when he had taken him, and brought him to his mother, he sat on her knees till noon, and then died.","And when he had taken him, and brought him to his mother, he sat on her knees till noon, and <i>then</i> died."
1045,24,0,"And she went up, and laid him on the bed of the man of God, and shut the door upon him, and went out.","And she went up, and laid him on the bed of the man of God, and shut <i>the door</i> upon him, and went out."
1046,35,0,"And she called unto her husband, and said, Send me, I pray thee, one of the young men, and one of the asses, that I may run to the man of God, and come again.","And she called unto her husband, and said, Send me, I pray thee, one of the young men, and one of the asses, that I may run to the man of God, and come again."
1047,25,0,"And he said, Wherefore wilt thou go to him to day? it is neither new moon, nor sabbath. And she said, It shall be well.","And he said, Wherefore wilt thou go to him to day? <i>it is</i> neither new moon, nor sabbath. And she said, <i>It shall be</i> well."
1048,24,0,"Then she saddled an ass, and said to her servant, Drive, and go forward; slack not thy riding for me, except I bid thee.","Then she saddled an ass, and said to her servant, Drive, and go forward; slack not <i>thy</i> riding for me, except I bid thee."
1049,39,0,"So she went and came unto the man of God to mount Carmel. And it came to pass, when the man of God saw her afar off, that he said to Gehazi his servant, Behold, yonder is that Shunammite:","So she went and came unto the man of God to mount Carmel. And it came to pass, when the man of God saw her afar off, that he said to Gehazi his servant, Behold, <i>yonder is</i> that Shunammite:"
1050,35,0,"Run now, I pray thee, to meet her, and say unto her, Is it well with thee? is it well with thy husband? is it well with the child? And she answered, It is well.","Run now, I pray thee, to meet her, and say unto her, <i>Is it</i> well with thee? <i>is it</i> well with thy husband? <i>is it</i> well with the child? And she answered, <i>It is</i> well."
1051,55,0,"And when she came to the man of God to the hill, she caught him by the feet: but Gehazi came near to thrust her away. And the man of God said, Let her alone; for her soul is vexed within her: and the LORD hath hid it from me, and hath not told me.","And when she came to the man of God to the hill, she caught him by the feet: but Gehazi came near to thrust her away. And the man of God said, Let her alone; for her soul <i>is</i> vexed within her: and the L<font size=""-1"">ORD</font> hath hid <i>it</i> from me, and hath not told me."
1052,19,0,"Then she said, Did I desire a son of my lord? did I not say, Do not deceive me?","Then she said, Did I desire a son of my lord? did I not say, Do not deceive me?"
1053,47,0,"Then he said to Gehazi, Gird up thy loins, and take my staff in thine hand, and go thy way: if thou meet any man, salute him not; and if any salute thee, answer him not again: and lay my staff upon the face of the child.","Then he said to Gehazi, Gird up thy loins, and take my staff in thine hand, and go thy way: if thou meet any man, salute him not; and if any salute thee, answer him not again: and lay my staff upon the face of the child."
1054,27,0,"And the mother of the child said, As the LORD liveth, and as thy soul liveth, I will not leave thee. And he arose, and followed her.","And the mother of the child said, <i>As</i> the L<font size=""-1"">ORD</font> liveth, and <i>as</i> thy soul liveth, I will not leave thee. And he arose, and followed her."
1055,39,0,"And Gehazi passed on before them, and laid the staff upon the face of the child; but there was neither voice, nor hearing. Wherefore he went again to meet him, and told him, saying, The child is not awaked.","And Gehazi passed on before them, and laid the staff upon the face of the child; but <i>there was</i> neither voice, nor hearing. Wherefore he went again to meet him, and told him, saying, The child is not awaked."
1056,18,0,"And when Elisha was come into the house, behold, the child was dead, and laid upon his bed.","And when Elisha was come into the house, behold, the child was dead, <i>and</i> laid upon his bed."
1057,16,0,"He went in therefore, and shut the door upon them twain, and prayed unto the LORD.","He went in therefore, and shut the door upon them twain, and prayed unto the L<font size=""-1"">ORD</font>."
1058,43,0,"And he went up, and lay upon the child, and put his mouth upon his mouth, and his eyes upon his eyes, and his hands upon his hands: and he stretched himself upon the child; and the flesh of the child waxed warm.","And he went up, and lay upon the child, and put his mouth upon his mouth, and his eyes upon his eyes, and his hands upon his hands: and he stretched himself upon the child; and the flesh of the child waxed warm."
1059,31,0,"Then he returned, and walked in the house to and fro; and went up, and stretched himself upon him: and the child sneezed seven times, and the child opened his eyes.","Then he returned, and walked in the house to and fro; and went up, and stretched himself upon him: and the child sneezed seven times, and the child opened his eyes."
1060,27,0,"And he called Gehazi, and said, Call this Shunammite. So he called her. And when she was come in unto him, he said, Take up thy son.","And he called Gehazi, and said, Call this Shunammite. So he called her. And when she was come in unto him, he said, Take up thy son."
1061,23,0,"Then she went in, and fell at his feet, and bowed herself to the ground, and took up her son, and went out.","Then she went in, and fell at his feet, and bowed herself to the ground, and took up her son, and went out."
1062,44,1,"And Elisha came again to Gilgal: and there was a dearth in the land; and the sons of the prophets were sitting before him: and he said unto his servant, Set on the great pot, and seethe pottage for the sons of the prophets.","¶And Elisha came again to Gilgal: and <i>there was</i> a dearth in the land; and the sons of the prophets <i>were</i> sitting before him: and he said unto his servant, Set on the great pot, and seethe pottage for the sons of the prophets."
