ChpVrsNdx,NumWrd,bPilcrow,PText,RText
1033,30,0,"Be strong, and quit yourselves like men, O ye Philistines, that ye be not servants unto the Hebrews, as they have been to you: quit yourselves like men, and fight.","Be strong, and quit yourselves like men, O ye Philistines, that ye be not servants unto the Hebrews, as they have been to you: quit yourselves like men, and fight."
1034,31,1,"And the Philistines fought, and Israel was smitten, and they fled every man into his tent: and there was a very great slaughter; for there fell of Israel thirty thousand footmen.","¶And the Philistines fought, and Israel was smitten, and they fled every man into his tent: and there was a very great slaughter; for there fell of Israel thirty thousand footmen."
1035,18,0,"And the ark of God was taken; and the two sons of Eli, Hophni and Phinehas, were slain.","And the ark of God was taken; and the two sons of Eli, Hophni and Phinehas, were slain."
1036,28,1,"And there ran a man of Benjamin out of the army, and came to Shiloh the same day with his clothes rent, and with earth upon his head.","¶And there ran a man of Benjamin out of the army, and came to Shiloh the same day with his clothes rent, and with earth upon his head."
1037,39,0,"And when he came, lo, Eli sat upon a seat by the wayside watching: for his heart trembled for the ark of God. And when the man came into the city, and told it, all the city cried out.","And when he came, lo, Eli sat upon a seat by the wayside watching: for his heart trembled for the ark of God. And when the man came into the city, and told <i>it</i>, all the city cried out."
1038,27,0,"And when Eli heard the noise of the crying, he said, What meaneth the noise of this tumult? And the man came in hastily, and told Eli.","And when Eli heard the noise of the crying, he said, What <i>meaneth</i> the noise of this tumult? And the man came in hastily, and told Eli."
1039,18,0,"Now Eli was ninety and eight years old; and his eyes were dim, that he could not see.","Now Eli was ninety and eight years old; and his eyes were dim, that he could not see."
1040,33,0,"And the man said unto Eli, I am he that came out of the army, and I fled to day out of the army. And he said, What is there done, my son?","And the man said unto Eli, I <i>am</i> he that came out of the army, and I fled to day out of the army. And he said, What is there done, my son?"
1041,40,0,"And the messenger answered and said, Israel is fled before the Philistines, and there hath been also a great slaughter among the people, and thy two sons also, Hophni and Phinehas, are dead, and the ark of God is taken.","And the messenger answered and said, Israel is fled before the Philistines, and there hath been also a great slaughter among the people, and thy two sons also, Hophni and Phinehas, are dead, and the ark of God is taken."
1042,50,0,"And it came to pass, when he made mention of the ark of God, that he fell from off the seat backward by the side of the gate, and his neck brake, and he died: for he was an old man, and heavy. And he had judged Israel forty years.","And it came to pass, when he made mention of the ark of God, that he fell from off the seat backward by the side of the gate, and his neck brake, and he died: for he was an old man, and heavy. And he had judged Israel forty years."
1043,49,1,"And his daughter in law, Phinehas' wife, was with child, near to be delivered: and when she heard the tidings that the ark of God was taken, and that her father in law and her husband were dead, she bowed herself and travailed; for her pains came upon her.","¶And his daughter in law, Phinehas' wife, was with child, <i>near</i> to be delivered: and when she heard the tidings that the ark of God was taken, and that her father in law and her husband were dead, she bowed herself and travailed; for her pains came upon her."
1044,33,0,"And about the time of her death the women that stood by her said unto her, Fear not; for thou hast born a son. But she answered not, neither did she regard it.","And about the time of her death the women that stood by her said unto her, Fear not; for thou hast born a son. But she answered not, neither did she regard <i>it</i>."
1045,30,0,"And she named the child I-chabod, saying, The glory is departed from Israel: because the ark of God was taken, and because of her father in law and her husband.","And she named the child I–chabod, saying, The glory is departed from Israel: because the ark of God was taken, and because of her father in law and her husband."
1046,16,0,"And she said, The glory is departed from Israel: for the ark of God is taken.","And she said, The glory is departed from Israel: for the ark of God is taken."
1281,15,0,"And the Philistines took the ark of God, and brought it from Eben-ezer unto Ashdod.","And the Philistines took the ark of God, and brought it from Eben–ezer unto Ashdod."
1282,21,0,"When the Philistines took the ark of God, they brought it into the house of Dagon, and set it by Dagon.","When the Philistines took the ark of God, they brought it into the house of Dagon, and set it by Dagon."
1283,37,1,"And when they of Ashdod arose early on the morrow, behold, Dagon was fallen upon his face to the earth before the ark of the LORD. And they took Dagon, and set him in his place again.","¶And when they of Ashdod arose early on the morrow, behold, Dagon <i>was</i> fallen upon his face to the earth before the ark of the L<font size=""-1"">ORD</font>. And they took Dagon, and set him in his place again."
