ChpVrsNdx,NumWrd,bPilcrow,PText,RText
528,38,0,"All thine enemies have opened their mouth against thee: they hiss and gnash the teeth: they say, We have swallowed her up: certainly this is the day that we looked for; we have found, we have seen it.","All thine enemies have opened their mouth against thee: they hiss and gnash the teeth: they say, We have swallowed <i>her</i> up: certainly this <i>is</i> the day that we looked for; we have found, we have seen <i>it</i>."
529,50,0,"The LORD hath done that which he had devised; he hath fulfilled his word that he had commanded in the days of old: he hath thrown down, and hath not pitied: and he hath caused thine enemy to rejoice over thee, he hath set up the horn of thine adversaries.","The L<font size=""-1"">ORD</font> hath done <i>that</i> which he had devised; he hath fulfilled his word that he had commanded in the days of old: he hath thrown down, and hath not pitied: and he hath caused <i>thine</i> enemy to rejoice over thee, he hath set up the horn of thine adversaries."
530,35,0,"Their heart cried unto the Lord, O wall of the daughter of Zion, let tears run down like a river day and night: give thyself no rest; let not the apple of thine eye cease.","Their heart cried unto the Lord, O wall of the daughter of Zion, let tears run down like a river day and night: give thyself no rest; let not the apple of thine eye cease."
531,47,0,"Arise, cry out in the night: in the beginning of the watches pour out thine heart like water before the face of the Lord: lift up thy hands toward him for the life of thy young children, that faint for hunger in the top of every street.","Arise, cry out in the night: in the beginning of the watches pour out thine heart like water before the face of the Lord: lift up thy hands toward him for the life of thy young children, that faint for hunger in the top of every street."
532,37,1,"Behold, O LORD, and consider to whom thou hast done this. Shall the women eat their fruit, and children of a span long? shall the priest and the prophet be slain in the sanctuary of the Lord?","¶Behold, O L<font size=""-1"">ORD</font>, and consider to whom thou hast done this. Shall the women eat their fruit, <i>and</i> children of a span long? shall the priest and the prophet be slain in the sanctuary of the Lord?"
533,39,0,"The young and the old lie on the ground in the streets: my virgins and my young men are fallen by the sword; thou hast slain them in the day of thine anger; thou hast killed, and not pitied.","The young and the old lie on the ground in the streets: my virgins and my young men are fallen by the sword; thou hast slain <i>them</i> in the day of thine anger; thou hast killed, <i>and</i> not pitied."
534,37,0,"Thou hast called as in a solemn day my terrors round about, so that in the day of the LORD'S anger none escaped nor remained: those that I have swaddled and brought up hath mine enemy consumed.","Thou hast called as in a solemn day my terrors round about, so that in the day of the L<font size=""-1"">ORD'S</font> anger none escaped nor remained: those that I have swaddled and brought up hath mine enemy consumed."
769,14,0,"I am the man that hath seen affliction by the rod of his wrath.","I <i>am</i> the man <i>that</i> hath seen affliction by the rod of his wrath."
770,13,0,"He hath led me, and brought me into darkness, but not into light.","He hath led me, and brought <i>me into</i> darkness, but not <i>into</i> light."
771,15,0,"Surely against me is he turned; he turneth his hand against me all the day.","Surely against me is he turned; he turneth his hand <i>against me</i> all the day."
772,14,0,"My flesh and my skin hath he made old; he hath broken my bones.","My flesh and my skin hath he made old; he hath broken my bones."
773,12,0,"He hath builded against me, and compassed me with gall and travail.","He hath builded against me, and compassed <i>me</i> with gall and travail."
774,14,0,"He hath set me in dark places, as they that be dead of old.","He hath set me in dark places, as <i>they that be</i> dead of old."
775,16,0,"He hath hedged me about, that I cannot get out: he hath made my chain heavy.","He hath hedged me about, that I cannot get out: he hath made my chain heavy."
776,11,0,"Also when I cry and shout, he shutteth out my prayer.","Also when I cry and shout, he shutteth out my prayer."
777,14,0,"He hath inclosed my ways with hewn stone, he hath made my paths crooked.","He hath inclosed my ways with hewn stone, he hath made my paths crooked."
778,17,0,"He was unto me as a bear lying in wait, and as a lion in secret places.","He <i>was</i> unto me <i>as</i> a bear lying in wait, <i>and as</i> a lion in secret places."
779,16,0,"He hath turned aside my ways, and pulled me in pieces: he hath made me desolate.","He hath turned aside my ways, and pulled me in pieces: he hath made me desolate."
780,14,0,"He hath bent his bow, and set me as a mark for the arrow.","He hath bent his bow, and set me as a mark for the arrow."
781,13,0,"He hath caused the arrows of his quiver to enter into my reins.","He hath caused the arrows of his quiver to enter into my reins."
782,14,0,"I was a derision to all my people; and their song all the day.","I was a derision to all my people; <i>and</i> their song all the day."
783,13,0,"He hath filled me with bitterness, he hath made me drunken with wormwood.","He hath filled me with bitterness, he hath made me drunken with wormwood."
784,15,0,"He hath also broken my teeth with gravel stones, he hath covered me with ashes.","He hath also broken my teeth with gravel stones, he hath covered me with ashes."
785,13,0,"And thou hast removed my soul far off from peace: I forgat prosperity.","And thou hast removed my soul far off from peace: I forgat prosperity."
786,13,0,"And I said, My strength and my hope is perished from the LORD:","And I said, My strength and my hope is perished from the L<font size=""-1"">ORD</font>:"
787,11,0,"Remembering mine affliction and my misery, the wormwood and the gall.","Remembering mine affliction and my misery, the wormwood and the gall."
788,12,0,"My soul hath them still in remembrance, and is humbled in me.","My soul hath <i>them</i> still in remembrance, and is humbled in me."
789,10,1,"This I recall to my mind, therefore have I hope.","¶This I recall to my mind, therefore have I hope."
790,16,1,"It is of the LORD'S mercies that we are not consumed, because his compassions fail not.","¶<i>It is of</i> the L<font size=""-1"">ORD'S</font> mercies that we are not consumed, because his compassions fail not."
791,9,0,"They are new every morning: great is thy faithfulness.","<i>They are</i> new every morning: great <i>is</i> thy faithfulness."
792,14,0,"The LORD is my portion, saith my soul; therefore will I hope in him.","The L<font size=""-1"">ORD</font> <i>is</i> my portion, saith my soul; therefore will I hope in him."
793,16,0,"The LORD is good unto them that wait for him, to the soul that seeketh him.","The L<font size=""-1"">ORD</font> <i>is</i> good unto them that wait for him, to the soul <i>that</i> seeketh him."
794,18,0,"It is good that a man should both hope and quietly wait for the salvation of the LORD.","<i>It is</i> good that <i>a man</i> should both hope and quietly wait for the salvation of the L<font size=""-1"">ORD</font>."
795,14,0,"It is good for a man that he bear the yoke in his youth.","<i>It is</i> good for a man that he bear the yoke in his youth."
796,13,0,"He sitteth alone and keepeth silence, because he hath borne it upon him.","He sitteth alone and keepeth silence, because he hath borne <i>it</i> upon him."
797,14,0,"He putteth his mouth in the dust; if so be there may be hope.","He putteth his mouth in the dust; if so be there may be hope."
798,15,0,"He giveth his cheek to him that smiteth him: he is filled full with reproach.","He giveth <i>his</i> cheek to him that smiteth him: he is filled full with reproach."
799,9,0,"For the Lord will not cast off for ever:","For the Lord will not cast off for ever:"
800,17,0,"But though he cause grief, yet will he have compassion according to the multitude of his mercies.","But though he cause grief, yet will he have compassion according to the multitude of his mercies."
801,12,0,"For he doth not afflict willingly nor grieve the children of men.","For he doth not afflict willingly nor grieve the children of men."
802,11,0,"To crush under his feet all the prisoners of the earth,","To crush under his feet all the prisoners of the earth,"
803,15,0,"To turn aside the right of a man before the face of the most High,","To turn aside the right of a man before the face of the most High,"
804,11,0,"To subvert a man in his cause, the Lord approveth not.","To subvert a man in his cause, the Lord approveth not."
805,16,1,"Who is he that saith, and it cometh to pass, when the Lord commandeth it not?","¶Who <i>is</i> he <i>that</i> saith, and it cometh to pass, <i>when</i> the Lord commandeth <i>it</i> not?"
806,13,0,"Out of the mouth of the most High proceedeth not evil and good?","Out of the mouth of the most High proceedeth not evil and good?"
807,14,0,"Wherefore doth a living man complain, a man for the punishment of his sins?","Wherefore doth a living man complain, a man for the punishment of his sins?"
808,13,0,"Let us search and try our ways, and turn again to the LORD.","Let us search and try our ways, and turn again to the L<font size=""-1"">ORD</font>."
809,14,0,"Let us lift up our heart with our hands unto God in the heavens.","Let us lift up our heart with <i>our</i> hands unto God in the heavens."
810,10,1,"We have transgressed and have rebelled: thou hast not pardoned.","¶We have transgressed and have rebelled: thou hast not pardoned."
811,15,0,"Thou hast covered with anger, and persecuted us: thou hast slain, thou hast not pitied.","Thou hast covered with anger, and persecuted us: thou hast slain, thou hast not pitied."
812,14,0,"Thou hast covered thyself with a cloud, that our prayer should not pass through.","Thou hast covered thyself with a cloud, that <i>our</i> prayer should not pass through."
813,15,0,"Thou hast made us as the offscouring and refuse in the midst of the people.","Thou hast made us <i>as</i> the offscouring and refuse in the midst of the people."
814,9,0,"All our enemies have opened their mouths against us.","All our enemies have opened their mouths against us."
815,11,0,"Fear and a snare is come upon us, desolation and destruction.","Fear and a snare is come upon us, desolation and destruction."
816,17,0,"Mine eye runneth down with rivers of water for the destruction of the daughter of my people.","Mine eye runneth down with rivers of water for the destruction of the daughter of my people."
817,10,0,"Mine eye trickleth down, and ceaseth not, without any intermission,","Mine eye trickleth down, and ceaseth not, without any intermission,"
818,9,0,"Till the LORD look down, and behold from heaven.","Till the L<font size=""-1"">ORD</font> look down, and behold from heaven."
819,13,0,"Mine eye affecteth mine heart because of all the daughters of my city.","Mine eye affecteth mine heart because of all the daughters of my city."
820,10,0,"Mine enemies chased me sore, like a bird, without cause.","Mine enemies chased me sore, like a bird, without cause."
821,15,0,"They have cut off my life in the dungeon, and cast a stone upon me.","They have cut off my life in the dungeon, and cast a stone upon me."
822,12,0,"Waters flowed over mine head; then I said, I am cut off.","Waters flowed over mine head; <i>then</i> I said, I am cut off."
823,12,1,"I called upon thy name, O LORD, out of the low dungeon.","¶I called upon thy name, O L<font size=""-1"">ORD</font>, out of the low dungeon."
824,15,0,"Thou hast heard my voice: hide not thine ear at my breathing, at my cry.","Thou hast heard my voice: hide not thine ear at my breathing, at my cry."
825,15,0,"Thou drewest near in the day that I called upon thee: thou saidst, Fear not.","Thou drewest near in the day <i>that</i> I called upon thee: thou saidst, Fear not."
826,15,0,"O Lord, thou hast pleaded the causes of my soul; thou hast redeemed my life.","O Lord, thou hast pleaded the causes of my soul; thou hast redeemed my life."
827,11,0,"O LORD, thou hast seen my wrong: judge thou my cause.","O L<font size=""-1"">ORD</font>, thou hast seen my wrong: judge thou my cause."
828,12,0,"Thou hast seen all their vengeance and all their imaginations against me.","Thou hast seen all their vengeance <i>and</i> all their imaginations against me."
829,13,0,"Thou hast heard their reproach, O LORD, and all their imaginations against me;","Thou hast heard their reproach, O L<font size=""-1"">ORD</font>, <i>and</i> all their imaginations against me;"
830,17,0,"The lips of those that rose up against me, and their device against me all the day.","The lips of those that rose up against me, and their device against me all the day."
831,12,0,"Behold their sitting down, and their rising up; I am their musick.","Behold their sitting down, and their rising up; I <i>am</i> their musick."
832,14,1,"Render unto them a recompence, O LORD, according to the work of their hands.","¶Render unto them a recompence, O L<font size=""-1"">ORD</font>, according to the work of their hands."
833,9,0,"Give them sorrow of heart, thy curse unto them.","Give them sorrow of heart, thy curse unto them."
834,13,0,"Persecute and destroy them in anger from under the heavens of the LORD.","Persecute and destroy them in anger from under the heavens of the L<font size=""-1"">ORD</font>."
1025,27,0,"How is the gold become dim! how is the most fine gold changed! the stones of the sanctuary are poured out in the top of every street.","How is the gold become dim! <i>how</i> is the most fine gold changed! the stones of the sanctuary are poured out in the top of every street."
1026,24,0,"The precious sons of Zion, comparable to fine gold, how are they esteemed as earthen pitchers, the work of the hands of the potter!","The precious sons of Zion, comparable to fine gold, how are they esteemed as earthen pitchers, the work of the hands of the potter!"
1027,29,0,"Even the sea monsters draw out the breast, they give suck to their young ones: the daughter of my people is become cruel, like the ostriches in the wilderness.","Even the sea monsters draw out the breast, they give suck to their young ones: the daughter of my people <i>is become</i> cruel, like the ostriches in the wilderness."
1028,27,0,"The tongue of the sucking child cleaveth to the roof of his mouth for thirst: the young children ask bread, and no man breaketh it unto them.","The tongue of the sucking child cleaveth to the roof of his mouth for thirst: the young children ask bread, <i>and</i> no man breaketh <i>it</i> unto them."
1029,19,0,"They that did feed delicately are desolate in the streets: they that were brought up in scarlet embrace dunghills.","They that did feed delicately are desolate in the streets: they that were brought up in scarlet embrace dunghills."
1030,35,0,"For the punishment of the iniquity of the daughter of my people is greater than the punishment of the sin of Sodom, that was overthrown as in a moment, and no hands stayed on her.","For the punishment of the iniquity of the daughter of my people is greater than the punishment of the sin of Sodom, that was overthrown as in a moment, and no hands stayed on her."
1031,24,0,"Her Nazarites were purer than snow, they were whiter than milk, they were more ruddy in body than rubies, their polishing was of sapphire:","Her Nazarites were purer than snow, they were whiter than milk, they were more ruddy in body than rubies, their polishing <i>was</i> of sapphire:"
1032,29,0,"Their visage is blacker than a coal; they are not known in the streets: their skin cleaveth to their bones; it is withered, it is become like a stick.","Their visage is blacker than a coal; they are not known in the streets: their skin cleaveth to their bones; it is withered, it is become like a stick."
1033,30,0,"They that be slain with the sword are better than they that be slain with hunger: for these pine away, stricken through for want of the fruits of the field.","<i>They that be</i> slain with the sword are better than <i>they that be</i> slain with hunger: for these pine away, stricken through for <i>want of</i> the fruits of the field."
1034,24,0,"The hands of the pitiful women have sodden their own children: they were their meat in the destruction of the daughter of my people.","The hands of the pitiful women have sodden their own children: they were their meat in the destruction of the daughter of my people."
1035,27,0,"The LORD hath accomplished his fury; he hath poured out his fierce anger, and hath kindled a fire in Zion, and it hath devoured the foundations thereof.","The L<font size=""-1"">ORD</font> hath accomplished his fury; he hath poured out his fierce anger, and hath kindled a fire in Zion, and it hath devoured the foundations thereof."
1036,30,0,"The kings of the earth, and all the inhabitants of the world, would not have believed that the adversary and the enemy should have entered into the gates of Jerusalem.","The kings of the earth, and all the inhabitants of the world, would not have believed that the adversary and the enemy should have entered into the gates of Jerusalem."
1037,25,1,"For the sins of her prophets, and the iniquities of her priests, that have shed the blood of the just in the midst of her,","¶For the sins of her prophets, <i>and</i> the iniquities of her priests, that have shed the blood of the just in the midst of her,"
1038,23,0,"They have wandered as blind men in the streets, they have polluted themselves with blood, so that men could not touch their garments.","They have wandered <i>as</i> blind <i>men</i> in the streets, they have polluted themselves with blood, so that men could not touch their garments."
1039,30,0,"They cried unto them, Depart ye; it is unclean; depart, depart, touch not: when they fled away and wandered, they said among the heathen, They shall no more sojourn there.","They cried unto them, Depart ye; <i>it is</i> unclean; depart, depart, touch not: when they fled away and wandered, they said among the heathen, They shall no more sojourn <i>there</i>."
1040,27,0,"The anger of the LORD hath divided them; he will no more regard them: they respected not the persons of the priests, they favoured not the elders.","The anger of the L<font size=""-1"">ORD</font> hath divided them; he will no more regard them: they respected not the persons of the priests, they favoured not the elders."
1041,26,0,"As for us, our eyes as yet failed for our vain help: in our watching we have watched for a nation that could not save us.","As for us, our eyes as yet failed for our vain help: in our watching we have watched for a nation <i>that</i> could not save <i>us</i>."
1042,24,0,"They hunt our steps, that we cannot go in our streets: our end is near, our days are fulfilled; for our end is come.","They hunt our steps, that we cannot go in our streets: our end is near, our days are fulfilled; for our end is come."
1043,24,0,"Our persecutors are swifter than the eagles of the heaven: they pursued us upon the mountains, they laid wait for us in the wilderness.","Our persecutors are swifter than the eagles of the heaven: they pursued us upon the mountains, they laid wait for us in the wilderness."
1044,28,0,"The breath of our nostrils, the anointed of the LORD, was taken in their pits, of whom we said, Under his shadow we shall live among the heathen.","The breath of our nostrils, the anointed of the L<font size=""-1"">ORD</font>, was taken in their pits, of whom we said, Under his shadow we shall live among the heathen."
1045,32,1,"Rejoice and be glad, O daughter of Edom, that dwellest in the land of Uz; the cup also shall pass through unto thee: thou shalt be drunken, and shalt make thyself naked.","¶Rejoice and be glad, O daughter of Edom, that dwellest in the land of Uz; the cup also shall pass through unto thee: thou shalt be drunken, and shalt make thyself naked."
1046,34,1,"The punishment of thine iniquity is accomplished, O daughter of Zion; he will no more carry thee away into captivity: he will visit thine iniquity, O daughter of Edom; he will discover thy sins.","¶The punishment of thine iniquity is accomplished, O daughter of Zion; he will no more carry thee away into captivity: he will visit thine iniquity, O daughter of Edom; he will discover thy sins."
1281,13,0,"Remember, O LORD, what is come upon us: consider, and behold our reproach.","Remember, O L<font size=""-1"">ORD</font>, what is come upon us: consider, and behold our reproach."
1282,10,0,"Our inheritance is turned to strangers, our houses to aliens.","Our inheritance is turned to strangers, our houses to aliens."
1283,10,0,"We are orphans and fatherless, our mothers are as widows.","We are orphans and fatherless, our mothers <i>are</i> as widows."
1284,13,0,"We have drunken our water for money; our wood is sold unto us.","We have drunken our water for money; our wood is sold unto us."
1285,11,0,"Our necks are under persecution: we labour, and have no rest.","Our necks <i>are</i> under persecution: we labour, <i>and</i> have no rest."
1286,17,0,"We have given the hand to the Egyptians, and to the Assyrians, to be satisfied with bread.","We have given the hand <i>to</i> the Egyptians, <i>and to</i> the Assyrians, to be satisfied with bread."
1287,13,0,"Our fathers have sinned, and are not; and we have borne their iniquities.","Our fathers have sinned, <i>and are</i> not; and we have borne their iniquities."
1288,16,0,"Servants have ruled over us: there is none that doth deliver us out of their hand.","Servants have ruled over us: <i>there is</i> none that doth deliver <i>us</i> out of their hand."
1289,17,0,"We gat our bread with the peril of our lives because of the sword of the wilderness.","We gat our bread with <i>the peril of</i> our lives because of the sword of the wilderness."
1290,12,0,"Our skin was black like an oven because of the terrible famine.","Our skin was black like an oven because of the terrible famine."
