ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
273,33,0,"And she said unto him, My lord, thou swarest by the LORD thy God unto thine handmaid, saying, Assuredly Solomon thy son shall reign after me, and he shall sit upon my throne.","And she said unto him, My lord, thou swarest by the L<font size=""-1"">ORD</font> thy God unto thine handmaid, <i>saying</i>, Assuredly Solomon thy son shall reign after me, and he shall sit upon my throne.",""
274,15,0,"And now, behold, Adonijah reigneth; and now, my lord the king, thou knowest it not:","And now, behold, Adonijah reigneth; and now, my lord the king, thou knowest <i>it</i> not:",""
275,40,0,"And he hath slain oxen and fat cattle and sheep in abundance, and hath called all the sons of the king, and Abiathar the priest, and Joab the captain of the host: but Solomon thy servant hath he not called.","And he hath slain oxen and fat cattle and sheep in abundance, and hath called all the sons of the king, and Abiathar the priest, and Joab the captain of the host: but Solomon thy servant hath he not called.",""
276,32,0,"And thou, my lord, O king, the eyes of all Israel are upon thee, that thou shouldest tell them who shall sit on the throne of my lord the king after him.","And thou, my lord, O king, the eyes of all Israel <i>are</i> upon thee, that thou shouldest tell them who shall sit on the throne of my lord the king after him.",""
277,26,0,"Otherwise it shall come to pass, when my lord the king shall sleep with his fathers, that I and my son Solomon shall be counted offenders.","Otherwise it shall come to pass, when my lord the king shall sleep with his fathers, that I and my son Solomon shall be counted offenders.",""
278,15,1,"And, lo, while she yet talked with the king, Nathan the prophet also came in.","¶And, lo, while she yet talked with the king, Nathan the prophet also came in.",""
279,31,0,"And they told the king, saying, Behold Nathan the prophet. And when he was come in before the king, he bowed himself before the king with his face to the ground.","And they told the king, saying, Behold Nathan the prophet. And when he was come in before the king, he bowed himself before the king with his face to the ground.",""
280,22,0,"And Nathan said, My lord, O king, hast thou said, Adonijah shall reign after me, and he shall sit upon my throne?","And Nathan said, My lord, O king, hast thou said, Adonijah shall reign after me, and he shall sit upon my throne?",""
281,49,0,"For he is gone down this day, and hath slain oxen and fat cattle and sheep in abundance, and hath called all the king's sons, and the captains of the host, and Abiathar the priest; and, behold, they eat and drink before him, and say, God save king Adonijah.","For he is gone down this day, and hath slain oxen and fat cattle and sheep in abundance, and hath called all the king's sons, and the captains of the host, and Abiathar the priest; and, behold, they eat and drink before him, and say, God save king Adonijah.",""
282,24,0,"But me, even me thy servant, and Zadok the priest, and Benaiah the son of Jehoiada, and thy servant Solomon, hath he not called.","But me, <i>even</i> me thy servant, and Zadok the priest, and Benaiah the son of Jehoiada, and thy servant Solomon, hath he not called.",""
283,31,0,"Is this thing done by my lord the king, and thou hast not shewed it unto thy servant, who should sit on the throne of my lord the king after him?","Is this thing done by my lord the king, and thou hast not shewed <i>it</i> unto thy servant, who should sit on the throne of my lord the king after him?",""
284,21,1,"Then king David answered and said, Call me Bath-sheba. And she came into the king's presence, and stood before the king.","¶Then king David answered and said, Call me Bath–sheba. And she came into the king's presence, and stood before the king.",""
285,19,0,"And the king sware, and said, As the LORD liveth, that hath redeemed my soul out of all distress,","And the king sware, and said, <i>As</i> the L<font size=""-1"">ORD</font> liveth, that hath redeemed my soul out of all distress,",""
286,39,0,"Even as I sware unto thee by the LORD God of Israel, saying, Assuredly Solomon thy son shall reign after me, and he shall sit upon my throne in my stead; even so will I certainly do this day.","Even as I sware unto thee by the L<font size=""-1"">ORD</font> God of Israel, saying, Assuredly Solomon thy son shall reign after me, and he shall sit upon my throne in my stead; even so will I certainly do this day.",""
287,25,0,"Then Bath-sheba bowed with her face to the earth, and did reverence to the king, and said, Let my lord king David live for ever.","Then Bath–sheba bowed with <i>her</i> face to the earth, and did reverence to the king, and said, Let my lord king David live for ever.",""
288,25,1,"And king David said, Call me Zadok the priest, and Nathan the prophet, and Benaiah the son of Jehoiada. And they came before the king.","¶And king David said, Call me Zadok the priest, and Nathan the prophet, and Benaiah the son of Jehoiada. And they came before the king.",""
289,31,0,"The king also said unto them, Take with you the servants of your lord, and cause Solomon my son to ride upon mine own mule, and bring him down to Gihon:","The king also said unto them, Take with you the servants of your lord, and cause Solomon my son to ride upon mine own mule, and bring him down to Gihon:",""
290,27,0,"And let Zadok the priest and Nathan the prophet anoint him there king over Israel: and blow ye with the trumpet, and say, God save king Solomon.","And let Zadok the priest and Nathan the prophet anoint him there king over Israel: and blow ye with the trumpet, and say, God save king Solomon.",""
291,37,0,"Then ye shall come up after him, that he may come and sit upon my throne; for he shall be king in my stead: and I have appointed him to be ruler over Israel and over Judah.","Then ye shall come up after him, that he may come and sit upon my throne; for he shall be king in my stead: and I have appointed him to be ruler over Israel and over Judah.",""
292,23,0,"And Benaiah the son of Jehoiada answered the king, and said, Amen: the LORD God of my lord the king say so too.","And Benaiah the son of Jehoiada answered the king, and said, Amen: the L<font size=""-1"">ORD</font> God of my lord the king say so <i>too</i>.",""
293,29,0,"As the LORD hath been with my lord the king, even so be he with Solomon, and make his throne greater than the throne of my lord king David.","As the L<font size=""-1"">ORD</font> hath been with my lord the king, even so be he with Solomon, and make his throne greater than the throne of my lord king David.",""
294,36,0,"So Zadok the priest, and Nathan the prophet, and Benaiah the son of Jehoiada, and the Cherethites, and the Pelethites, went down, and caused Solomon to ride upon king David's mule, and brought him to Gihon.","So Zadok the priest, and Nathan the prophet, and Benaiah the son of Jehoiada, and the Cherethites, and the Pelethites, went down, and caused Solomon to ride upon king David's mule, and brought him to Gihon.",""
295,30,0,"And Zadok the priest took an horn of oil out of the tabernacle, and anointed Solomon. And they blew the trumpet; and all the people said, God save king Solomon.","And Zadok the priest took an horn of oil out of the tabernacle, and anointed Solomon. And they blew the trumpet; and all the people said, God save king Solomon.",""
296,29,0,"And all the people came up after him, and the people piped with pipes, and rejoiced with great joy, so that the earth rent with the sound of them.","And all the people came up after him, and the people piped with pipes, and rejoiced with great joy, so that the earth rent with the sound of them.",""
297,42,1,"And Adonijah and all the guests that were with him heard it as they had made an end of eating. And when Joab heard the sound of the trumpet, he said, Wherefore is this noise of the city being in an uproar?","¶And Adonijah and all the guests that <i>were</i> with him heard <i>it</i> as they had made an end of eating. And when Joab heard the sound of the trumpet, he said, Wherefore <i>is this</i> noise of the city being in an uproar?",""
298,31,0,"And while he yet spake, behold, Jonathan the son of Abiathar the priest came: and Adonijah said unto him, Come in; for thou art a valiant man, and bringest good tidings.","And while he yet spake, behold, Jonathan the son of Abiathar the priest came: and Adonijah said unto him, Come in; for thou <i>art</i> a valiant man, and bringest good tidings.",""
299,16,0,"And Jonathan answered and said to Adonijah, Verily our lord king David hath made Solomon king.","And Jonathan answered and said to Adonijah, Verily our lord king David hath made Solomon king.",""
300,37,0,"And the king hath sent with him Zadok the priest, and Nathan the prophet, and Benaiah the son of Jehoiada, and the Cherethites, and the Pelethites, and they have caused him to ride upon the king's mule:","And the king hath sent with him Zadok the priest, and Nathan the prophet, and Benaiah the son of Jehoiada, and the Cherethites, and the Pelethites, and they have caused him to ride upon the king's mule:",""
301,36,0,"And Zadok the priest and Nathan the prophet have anointed him king in Gihon: and they are come up from thence rejoicing, so that the city rang again. This is the noise that ye have heard.","And Zadok the priest and Nathan the prophet have anointed him king in Gihon: and they are come up from thence rejoicing, so that the city rang again. This <i>is</i> the noise that ye have heard.",""
302,10,0,"And also Solomon sitteth on the throne of the kingdom.","And also Solomon sitteth on the throne of the kingdom.",""
303,39,0,"And moreover the king's servants came to bless our lord king David, saying, God make the name of Solomon better than thy name, and make his throne greater than thy throne. And the king bowed himself upon the bed.","And moreover the king's servants came to bless our lord king David, saying, God make the name of Solomon better than thy name, and make his throne greater than thy throne. And the king bowed himself upon the bed.",""
304,29,0,"And also thus said the king, Blessed be the LORD God of Israel, which hath given one to sit on my throne this day, mine eyes even seeing it.","And also thus said the king, Blessed <i>be</i> the L<font size=""-1"">ORD</font> God of Israel, which hath given <i>one</i> to sit on my throne this day, mine eyes even seeing <i>it</i>.",""
305,19,0,"And all the guests that were with Adonijah were afraid, and rose up, and went every man his way.","And all the guests that <i>were</i> with Adonijah were afraid, and rose up, and went every man his way.",""
306,19,1,"And Adonijah feared because of Solomon, and arose, and went, and caught hold on the horns of the altar.","¶And Adonijah feared because of Solomon, and arose, and went, and caught hold on the horns of the altar.",""
307,42,0,"And it was told Solomon, saying, Behold, Adonijah feareth king Solomon: for, lo, he hath caught hold on the horns of the altar, saying, Let king Solomon swear unto me to day that he will not slay his servant with the sword.","And it was told Solomon, saying, Behold, Adonijah feareth king Solomon: for, lo, he hath caught hold on the horns of the altar, saying, Let king Solomon swear unto me to day that he will not slay his servant with the sword.",""
308,33,0,"And Solomon said, If he will shew himself a worthy man, there shall not an hair of him fall to the earth: but if wickedness shall be found in him, he shall die.","And Solomon said, If he will shew himself a worthy man, there shall not an hair of him fall to the earth: but if wickedness shall be found in him, he shall die.",""
309,30,0,"So king Solomon sent, and they brought him down from the altar. And he came and bowed himself to king Solomon: and Solomon said unto him, Go to thine house.","So king Solomon sent, and they brought him down from the altar. And he came and bowed himself to king Solomon: and Solomon said unto him, Go to thine house.",""
513,18,0,"Now the days of David drew nigh that he should die; and he charged Solomon his son, saying,","Now the days of David drew nigh that he should die; and he charged Solomon his son, saying,",""
514,17,0,"I go the way of all the earth: be thou strong therefore, and shew thyself a man;","I go the way of all the earth: be thou strong therefore, and shew thyself a man;",""
515,50,0,"And keep the charge of the LORD thy God, to walk in his ways, to keep his statutes, and his commandments, and his judgments, and his testimonies, as it is written in the law of Moses, that thou mayest prosper in all that thou doest, and whithersoever thou turnest thyself:","And keep the charge of the L<font size=""-1"">ORD</font> thy God, to walk in his ways, to keep his statutes, and his commandments, and his judgments, and his testimonies, as it is written in the law of Moses, that thou mayest prosper in all that thou doest, and whithersoever thou turnest thyself:",""
516,50,0,"That the LORD may continue his word which he spake concerning me, saying, If thy children take heed to their way, to walk before me in truth with all their heart and with all their soul, there shall not fail thee (said he) a man on the throne of Israel.","That the L<font size=""-1"">ORD</font> may continue his word which he spake concerning me, saying, If thy children take heed to their way, to walk before me in truth with all their heart and with all their soul, there shall not fail thee (said he) a man on the throne of Israel.",""
517,73,0,"Moreover thou knowest also what Joab the son of Zeruiah did to me, and what he did to the two captains of the hosts of Israel, unto Abner the son of Ner, and unto Amasa the son of Jether, whom he slew, and shed the blood of war in peace, and put the blood of war upon his girdle that was about his loins, and in his shoes that were on his feet.","Moreover thou knowest also what Joab the son of Zeruiah did to me, <i>and</i> what he did to the two captains of the hosts of Israel, unto Abner the son of Ner, and unto Amasa the son of Jether, whom he slew, and shed the blood of war in peace, and put the blood of war upon his girdle that <i>was</i> about his loins, and in his shoes that <i>were</i> on his feet.",""
518,19,0,"Do therefore according to thy wisdom, and let not his hoar head go down to the grave in peace.","Do therefore according to thy wisdom, and let not his hoar head go down to the grave in peace.",""
519,35,0,"But shew kindness unto the sons of Barzillai the Gileadite, and let them be of those that eat at thy table: for so they came to me when I fled because of Absalom thy brother.","But shew kindness unto the sons of Barzillai the Gileadite, and let them be of those that eat at thy table: for so they came to me when I fled because of Absalom thy brother.",""
520,58,0,"And, behold, thou hast with thee Shimei the son of Gera, a Benjamite of Bahurim, which cursed me with a grievous curse in the day when I went to Mahanaim: but he came down to meet me at Jordan, and I sware to him by the LORD, saying, I will not put thee to death with the sword.","And, behold, <i>thou hast</i> with thee Shimei the son of Gera, a Benjamite of Bahurim, which cursed me with a grievous curse in the day when I went to Mahanaim: but he came down to meet me at Jordan, and I sware to him by the L<font size=""-1"">ORD</font>, saying, I will not put thee to death with the sword.",""
521,33,0,"Now therefore hold him not guiltless: for thou art a wise man, and knowest what thou oughtest to do unto him; but his hoar head bring thou down to the grave with blood.","Now therefore hold him not guiltless: for thou <i>art</i> a wise man, and knowest what thou oughtest to do unto him; but his hoar head bring thou down to the grave with blood.",""
522,14,0,"So David slept with his fathers, and was buried in the city of David.","So David slept with his fathers, and was buried in the city of David.",""
523,26,0,"And the days that David reigned over Israel were forty years: seven years reigned he in Hebron, and thirty and three years reigned he in Jerusalem.","And the days that David reigned over Israel <i>were</i> forty years: seven years reigned he in Hebron, and thirty and three years reigned he in Jerusalem.",""
524,16,1,"Then sat Solomon upon the throne of David his father; and his kingdom was established greatly.","¶Then sat Solomon upon the throne of David his father; and his kingdom was established greatly.",""
525,23,1,"And Adonijah the son of Haggith came to Bath-sheba the mother of Solomon. And she said, Comest thou peaceably? And he said, Peaceably.","¶And Adonijah the son of Haggith came to Bath–sheba the mother of Solomon. And she said, Comest thou peaceably? And he said, Peaceably.",""
526,15,0,"He said moreover, I have somewhat to say unto thee. And she said, Say on.","He said moreover, I have somewhat to say unto thee. And she said, Say on.",""
527,41,0,"And he said, Thou knowest that the kingdom was mine, and that all Israel set their faces on me, that I should reign: howbeit the kingdom is turned about, and is become my brother's: for it was his from the LORD.","And he said, Thou knowest that the kingdom was mine, and <i>that</i> all Israel set their faces on me, that I should reign: howbeit the kingdom is turned about, and is become my brother's: for it was his from the L<font size=""-1"">ORD</font>.",""
528,18,0,"And now I ask one petition of thee, deny me not. And she said unto him, Say on.","And now I ask one petition of thee, deny me not. And she said unto him, Say on.",""
529,27,0,"And he said, Speak, I pray thee, unto Solomon the king, (for he will not say thee nay,) that he give me Abishag the Shunammite to wife.","And he said, Speak, I pray thee, unto Solomon the king, (for he will not say thee nay,) that he give me Abishag the Shunammite to wife.",""
530,12,0,"And Bath-sheba said, Well; I will speak for thee unto the king.","And Bath–sheba said, Well; I will speak for thee unto the king.",""
531,49,1,"Bath-sheba therefore went unto king Solomon, to speak unto him for Adonijah. And the king rose up to meet her, and bowed himself unto her, and sat down on his throne, and caused a seat to be set for the king's mother; and she sat on his right hand.","¶Bath–sheba therefore went unto king Solomon, to speak unto him for Adonijah. And the king rose up to meet her, and bowed himself unto her, and sat down on his throne, and caused a seat to be set for the king's mother; and she sat on his right hand.",""
532,34,0,"Then she said, I desire one small petition of thee; I pray thee, say me not nay. And the king said unto her, Ask on, my mother: for I will not say thee nay.","Then she said, I desire one small petition of thee; <i>I pray thee</i>, say me not nay. And the king said unto her, Ask on, my mother: for I will not say thee nay.",""
533,15,0,"And she said, Let Abishag the Shunammite be given to Adonijah thy brother to wife.","And she said, Let Abishag the Shunammite be given to Adonijah thy brother to wife.",""
534,46,0,"And king Solomon answered and said unto his mother, And why dost thou ask Abishag the Shunammite for Adonijah? ask for him the kingdom also; for he is mine elder brother; even for him, and for Abiathar the priest, and for Joab the son of Zeruiah.","And king Solomon answered and said unto his mother, And why dost thou ask Abishag the Shunammite for Adonijah? ask for him the kingdom also; for he <i>is</i> mine elder brother; even for him, and for Abiathar the priest, and for Joab the son of Zeruiah.",""
535,27,0,"Then king Solomon sware by the LORD, saying, God do so to me, and more also, if Adonijah have not spoken this word against his own life.","Then king Solomon sware by the L<font size=""-1"">ORD</font>, saying, God do so to me, and more also, if Adonijah have not spoken this word against his own life.",""
536,38,0,"Now therefore, as the LORD liveth, which hath established me, and set me on the throne of David my father, and who hath made me an house, as he promised, Adonijah shall be put to death this day.","Now therefore, <i>as</i> the L<font size=""-1"">ORD</font> liveth, which hath established me, and set me on the throne of David my father, and who hath made me an house, as he promised, Adonijah shall be put to death this day.",""
537,21,0,"And king Solomon sent by the hand of Benaiah the son of Jehoiada; and he fell upon him that he died.","And king Solomon sent by the hand of Benaiah the son of Jehoiada; and he fell upon him that he died.",""
538,59,1,"And unto Abiathar the priest said the king, Get thee to Anathoth, unto thine own fields; for thou art worthy of death: but I will not at this time put thee to death, because thou barest the ark of the Lord GOD before David my father, and because thou hast been afflicted in all wherein my father was afflicted.","¶And unto Abiathar the priest said the king, Get thee to Anathoth, unto thine own fields; for thou <i>art</i> worthy of death: but I will not at this time put thee to death, because thou barest the ark of the Lord G<font size=""-1"">OD</font> before David my father, and because thou hast been afflicted in all wherein my father was afflicted.",""
539,30,0,"So Solomon thrust out Abiathar from being priest unto the LORD; that he might fulfil the word of the LORD, which he spake concerning the house of Eli in Shiloh.","So Solomon thrust out Abiathar from being priest unto the L<font size=""-1"">ORD</font>; that he might fulfil the word of the L<font size=""-1"">ORD</font>, which he spake concerning the house of Eli in Shiloh.",""
540,35,1,"Then tidings came to Joab: for Joab had turned after Adonijah, though he turned not after Absalom. And Joab fled unto the tabernacle of the LORD, and caught hold on the horns of the altar.","¶Then tidings came to Joab: for Joab had turned after Adonijah, though he turned not after Absalom. And Joab fled unto the tabernacle of the L<font size=""-1"">ORD</font>, and caught hold on the horns of the altar.",""
541,36,0,"And it was told king Solomon that Joab was fled unto the tabernacle of the LORD; and, behold, he is by the altar. Then Solomon sent Benaiah the son of Jehoiada, saying, Go, fall upon him.","And it was told king Solomon that Joab was fled unto the tabernacle of the L<font size=""-1"">ORD</font>; and, behold, <i>he is</i> by the altar. Then Solomon sent Benaiah the son of Jehoiada, saying, Go, fall upon him.",""
542,44,0,"And Benaiah came to the tabernacle of the LORD, and said unto him, Thus saith the king, Come forth. And he said, Nay; but I will die here. And Benaiah brought the king word again, saying, Thus said Joab, and thus he answered me.","And Benaiah came to the tabernacle of the L<font size=""-1"">ORD</font>, and said unto him, Thus saith the king, Come forth. And he said, Nay; but I will die here. And Benaiah brought the king word again, saying, Thus said Joab, and thus he answered me.",""
543,38,0,"And the king said unto him, Do as he hath said, and fall upon him, and bury him; that thou mayest take away the innocent blood, which Joab shed, from me, and from the house of my father.","And the king said unto him, Do as he hath said, and fall upon him, and bury him; that thou mayest take away the innocent blood, which Joab shed, from me, and from the house of my father.",""
544,59,0,"And the LORD shall return his blood upon his own head, who fell upon two men more righteous and better than he, and slew them with the sword, my father David not knowing thereof, to wit, Abner the son of Ner, captain of the host of Israel, and Amasa the son of Jether, captain of the host of Judah.","And the L<font size=""-1"">ORD</font> shall return his blood upon his own head, who fell upon two men more righteous and better than he, and slew them with the sword, my father David not knowing <i>thereof, to wit</i>, Abner the son of Ner, captain of the host of Israel, and Amasa the son of Jether, captain of the host of Judah.",""
545,43,0,"Their blood shall therefore return upon the head of Joab, and upon the head of his seed for ever: but upon David, and upon his seed, and upon his house, and upon his throne, shall there be peace for ever from the LORD.","Their blood shall therefore return upon the head of Joab, and upon the head of his seed for ever: but upon David, and upon his seed, and upon his house, and upon his throne, shall there be peace for ever from the L<font size=""-1"">ORD</font>.",""
546,26,0,"So Benaiah the son of Jehoiada went up, and fell upon him, and slew him: and he was buried in his own house in the wilderness.","So Benaiah the son of Jehoiada went up, and fell upon him, and slew him: and he was buried in his own house in the wilderness.",""
547,28,1,"And the king put Benaiah the son of Jehoiada in his room over the host: and Zadok the priest did the king put in the room of Abiathar.","¶And the king put Benaiah the son of Jehoiada in his room over the host: and Zadok the priest did the king put in the room of Abiathar.",""
548,28,1,"And the king sent and called for Shimei, and said unto him, Build thee an house in Jerusalem, and dwell there, and go not forth thence any whither.","¶And the king sent and called for Shimei, and said unto him, Build thee an house in Jerusalem, and dwell there, and go not forth thence any whither.",""
549,35,0,"For it shall be, that on the day thou goest out, and passest over the brook Kidron, thou shalt know for certain that thou shalt surely die: thy blood shall be upon thine own head.","For it shall be, <i>that</i> on the day thou goest out, and passest over the brook Kidron, thou shalt know for certain that thou shalt surely die: thy blood shall be upon thine own head.",""
550,29,0,"And Shimei said unto the king, The saying is good: as my lord the king hath said, so will thy servant do. And Shimei dwelt in Jerusalem many days.","And Shimei said unto the king, The saying <i>is</i> good: as my lord the king hath said, so will thy servant do. And Shimei dwelt in Jerusalem many days.",""
551,39,0,"And it came to pass at the end of three years, that two of the servants of Shimei ran away unto Achish son of Maachah king of Gath. And they told Shimei, saying, Behold, thy servants be in Gath.","And it came to pass at the end of three years, that two of the servants of Shimei ran away unto Achish son of Maachah king of Gath. And they told Shimei, saying, Behold, thy servants <i>be</i> in Gath.",""
552,26,0,"And Shimei arose, and saddled his ass, and went to Gath to Achish to seek his servants: and Shimei went, and brought his servants from Gath.","And Shimei arose, and saddled his ass, and went to Gath to Achish to seek his servants: and Shimei went, and brought his servants from Gath.",""
553,17,0,"And it was told Solomon that Shimei had gone from Jerusalem to Gath, and was come again.","And it was told Solomon that Shimei had gone from Jerusalem to Gath, and was come again.",""
554,60,0,"And the king sent and called for Shimei, and said unto him, Did I not make thee to swear by the LORD, and protested unto thee, saying, Know for a certain, on the day thou goest out, and walkest abroad any whither, that thou shalt surely die? and thou saidst unto me, The word that I have heard is good.","And the king sent and called for Shimei, and said unto him, Did I not make thee to swear by the L<font size=""-1"">ORD</font>, and protested unto thee, saying, Know for a certain, on the day thou goest out, and walkest abroad any whither, that thou shalt surely die? and thou saidst unto me, The word <i>that</i> I have heard <i>is</i> good.",""
555,20,0,"Why then hast thou not kept the oath of the LORD, and the commandment that I have charged thee with?","Why then hast thou not kept the oath of the L<font size=""-1"">ORD</font>, and the commandment that I have charged thee with?",""
556,35,0,"The king said moreover to Shimei, Thou knowest all the wickedness which thine heart is privy to, that thou didst to David my father: therefore the LORD shall return thy wickedness upon thine own head;","The king said moreover to Shimei, Thou knowest all the wickedness which thine heart is privy to, that thou didst to David my father: therefore the L<font size=""-1"">ORD</font> shall return thy wickedness upon thine own head;",""
557,19,0,"And king Solomon shall be blessed, and the throne of David shall be established before the LORD for ever.","And king Solomon <i>shall be</i> blessed, and the throne of David shall be established before the L<font size=""-1"">ORD</font> for ever.",""
558,29,0,"So the king commanded Benaiah the son of Jehoiada; which went out, and fell upon him, that he died. And the kingdom was established in the hand of Solomon.","So the king commanded Benaiah the son of Jehoiada; which went out, and fell upon him, that he died. And the kingdom was established in the hand of Solomon.",""
769,45,0,"And Solomon made affinity with Pharaoh king of Egypt, and took Pharaoh's daughter, and brought her into the city of David, until he had made an end of building his own house, and the house of the LORD, and the wall of Jerusalem round about.","And Solomon made affinity with Pharaoh king of Egypt, and took Pharaoh's daughter, and brought her into the city of David, until he had made an end of building his own house, and the house of the L<font size=""-1"">ORD</font>, and the wall of Jerusalem round about.",""
770,22,0,"Only the people sacrificed in high places, because there was no house built unto the name of the LORD, until those days.","Only the people sacrificed in high places, because there was no house built unto the name of the L<font size=""-1"">ORD</font>, until those days.",""
771,22,0,"And Solomon loved the LORD, walking in the statutes of David his father: only he sacrificed and burnt incense in high places.","And Solomon loved the L<font size=""-1"">ORD</font>, walking in the statutes of David his father: only he sacrificed and burnt incense in high places.",""
772,26,0,"And the king went to Gibeon to sacrifice there; for that was the great high place: a thousand burnt offerings did Solomon offer upon that altar.","And the king went to Gibeon to sacrifice there; for that <i>was</i> the great high place: a thousand burnt offerings did Solomon offer upon that altar.",""
773,21,1,"In Gibeon the LORD appeared to Solomon in a dream by night: and God said, Ask what I shall give thee.","¶In Gibeon the L<font size=""-1"">ORD</font> appeared to Solomon in a dream by night: and God said, Ask what I shall give thee.",""
774,58,0,"And Solomon said, Thou hast shewed unto thy servant David my father great mercy, according as he walked before thee in truth, and in righteousness, and in uprightness of heart with thee; and thou hast kept for him this great kindness, that thou hast given him a son to sit on his throne, as it is this day.","And Solomon said, Thou hast shewed unto thy servant David my father great mercy, according as he walked before thee in truth, and in righteousness, and in uprightness of heart with thee; and thou hast kept for him this great kindness, that thou hast given him a son to sit on his throne, as <i>it is</i> this day.",""
775,34,0,"And now, O LORD my God, thou hast made thy servant king instead of David my father: and I am but a little child: I know not how to go out or come in.","And now, O L<font size=""-1"">ORD</font> my God, thou hast made thy servant king instead of David my father: and I <i>am but</i> a little child: I know not <i>how</i> to go out or come in.",""
776,25,0,"And thy servant is in the midst of thy people which thou hast chosen, a great people, that cannot be numbered nor counted for multitude.","And thy servant <i>is</i> in the midst of thy people which thou hast chosen, a great people, that cannot be numbered nor counted for multitude.",""
777,31,0,"Give therefore thy servant an understanding heart to judge thy people, that I may discern between good and bad: for who is able to judge this thy so great a people?","Give therefore thy servant an understanding heart to judge thy people, that I may discern between good and bad: for who is able to judge this thy so great a people?",""
778,12,0,"And the speech pleased the Lord, that Solomon had asked this thing.","And the speech pleased the Lord, that Solomon had asked this thing.",""
