ChpVrsNdx,NumWrd,bPilcrow,PText,RText
520,9,0,"They that observe lying vanities forsake their own mercy.","They that observe lying vanities forsake their own mercy."
521,24,0,"But I will sacrifice unto thee with the voice of thanksgiving; I will pay that that I have vowed. Salvation is of the LORD.","But I will sacrifice unto thee with the voice of thanksgiving; I will pay <i>that</i> that I have vowed. Salvation <i>is</i> of the L<font size=""-1"">ORD</font>."
522,16,1,"And the LORD spake unto the fish, and it vomited out Jonah upon the dry land.","¶And the L<font size=""-1"">ORD</font> spake unto the fish, and it vomited out Jonah upon the dry <i>land</i>."
769,13,0,"And the word of the LORD came unto Jonah the second time, saying,","And the word of the L<font size=""-1"">ORD</font> came unto Jonah the second time, saying,"
770,17,0,"Arise, go unto Nineveh, that great city, and preach unto it the preaching that I bid thee.","Arise, go unto Nineveh, that great city, and preach unto it the preaching that I bid thee."
771,25,0,"So Jonah arose, and went unto Nineveh, according to the word of the LORD. Now Nineveh was an exceeding great city of three days' journey.","So Jonah arose, and went unto Nineveh, according to the word of the L<font size=""-1"">ORD</font>. Now Nineveh was an exceeding great city of three days' journey."
772,24,0,"And Jonah began to enter into the city a day's journey, and he cried, and said, Yet forty days, and Nineveh shall be overthrown.","And Jonah began to enter into the city a day's journey, and he cried, and said, Yet forty days, and Nineveh shall be overthrown."
773,26,1,"So the people of Nineveh believed God, and proclaimed a fast, and put on sackcloth, from the greatest of them even to the least of them.","¶So the people of Nineveh believed God, and proclaimed a fast, and put on sackcloth, from the greatest of them even to the least of them."
774,30,0,"For word came unto the king of Nineveh, and he arose from his throne, and he laid his robe from him, and covered him with sackcloth, and sat in ashes.","For word came unto the king of Nineveh, and he arose from his throne, and he laid his robe from him, and covered <i>him</i> with sackcloth, and sat in ashes."
775,39,0,"And he caused it to be proclaimed and published through Nineveh by the decree of the king and his nobles, saying, Let neither man nor beast, herd nor flock, taste any thing: let them not feed, nor drink water:","And he caused <i>it</i> to be proclaimed and published through Nineveh by the decree of the king and his nobles, saying, Let neither man nor beast, herd nor flock, taste any thing: let them not feed, nor drink water:"
776,33,0,"But let man and beast be covered with sackcloth, and cry mightily unto God: yea, let them turn every one from his evil way, and from the violence that is in their hands.","But let man and beast be covered with sackcloth, and cry mightily unto God: yea, let them turn every one from his evil way, and from the violence that <i>is</i> in their hands."
777,20,0,"Who can tell if God will turn and repent, and turn away from his fierce anger, that we perish not?","Who can tell <i>if</i> God will turn and repent, and turn away from his fierce anger, that we perish not?"
778,33,1,"And God saw their works, that they turned from their evil way; and God repented of the evil, that he had said that he would do unto them; and he did it not.","¶And God saw their works, that they turned from their evil way; and God repented of the evil, that he had said that he would do unto them; and he did <i>it</i> not."
1025,10,0,"But it displeased Jonah exceedingly, and he was very angry.","But it displeased Jonah exceedingly, and he was very angry."
1026,55,0,"And he prayed unto the LORD, and said, I pray thee, O LORD, was not this my saying, when I was yet in my country? Therefore I fled before unto Tarshish: for I knew that thou art a gracious God, and merciful, slow to anger, and of great kindness, and repentest thee of the evil.","And he prayed unto the L<font size=""-1"">ORD</font>, and said, I pray thee, O L<font size=""-1"">ORD</font>, <i>was</i> not this my saying, when I was yet in my country? Therefore I fled before unto Tarshish: for I knew that thou <i>art</i> a gracious God, and merciful, slow to anger, and of great kindness, and repentest thee of the evil."
1027,23,0,"Therefore now, O LORD, take, I beseech thee, my life from me; for it is better for me to die than to live.","Therefore now, O L<font size=""-1"">ORD</font>, take, I beseech thee, my life from me; for <i>it is</i> better for me to die than to live."
1028,10,1,"Then said the LORD, Doest thou well to be angry?","¶Then said the L<font size=""-1"">ORD</font>, Doest thou well to be angry?"
1029,39,1,"So Jonah went out of the city, and sat on the east side of the city, and there made him a booth, and sat under it in the shadow, till he might see what would become of the city.","¶So Jonah went out of the city, and sat on the east side of the city, and there made him a booth, and sat under it in the shadow, till he might see what would become of the city."
1030,38,0,"And the LORD God prepared a gourd, and made it to come up over Jonah, that it might be a shadow over his head, to deliver him from his grief. So Jonah was exceeding glad of the gourd.","And the L<font size=""-1"">ORD</font> God prepared a gourd, and made <i>it</i> to come up over Jonah, that it might be a shadow over his head, to deliver him from his grief. So Jonah was exceeding glad of the gourd."
1031,20,0,"But God prepared a worm when the morning rose the next day, and it smote the gourd that it withered.","But God prepared a worm when the morning rose the next day, and it smote the gourd that it withered."
1032,47,0,"And it came to pass, when the sun did arise, that God prepared a vehement east wind; and the sun beat upon the head of Jonah, that he fainted, and wished in himself to die, and said, It is better for me to die than to live.","And it came to pass, when the sun did arise, that God prepared a vehement east wind; and the sun beat upon the head of Jonah, that he fainted, and wished in himself to die, and said, <i>It is</i> better for me to die than to live."
1033,26,0,"And God said to Jonah, Doest thou well to be angry for the gourd? And he said, I do well to be angry, even unto death.","And God said to Jonah, Doest thou well to be angry for the gourd? And he said, I do well to be angry, <i>even</i> unto death."
1034,33,0,"Then said the LORD, Thou hast had pity on the gourd, for the which thou hast not laboured, neither madest it grow; which came up in a night, and perished in a night:","Then said the L<font size=""-1"">ORD</font>, Thou hast had pity on the gourd, for the which thou hast not laboured, neither madest it grow; which came up in a night, and perished in a night:"
1035,31,0,"And should not I spare Nineveh, that great city, wherein are more than sixscore thousand persons that cannot discern between their right hand and their left hand; and also much cattle?","And should not I spare Nineveh, that great city, wherein are more than sixscore thousand persons that cannot discern between their right hand and their left hand; and <i>also</i> much cattle?"
