ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
272,20,0,"Thus Melzar took away the portion of their meat, and the wine that they should drink; and gave them pulse.","Thus Melzar took away the portion of their meat, and the wine that they should drink; and gave them pulse.",""
273,25,1,"As for these four children, God gave them knowledge and skill in all learning and wisdom: and Daniel had understanding in all visions and dreams.","¶As for these four children, God gave them knowledge and skill in all learning and wisdom: and Daniel had understanding in all visions and dreams.",""
274,28,0,"Now at the end of the days that the king had said he should bring them in, then the prince of the eunuchs brought them in before Nebuchadnezzar.","Now at the end of the days that the king had said he should bring them in, then the prince of the eunuchs brought them in before Nebuchadnezzar.",""
275,25,0,"And the king communed with them; and among them all was found none like Daniel, Hananiah, Mishael, and Azariah: therefore stood they before the king.","And the king communed with them; and among them all was found none like Daniel, Hananiah, Mishael, and Azariah: therefore stood they before the king.",""
276,32,0,"And in all matters of wisdom and understanding, that the king enquired of them, he found them ten times better than all the magicians and astrologers that were in all his realm.","And in all matters of wisdom <i>and</i> understanding, that the king enquired of them, he found them ten times better than all the magicians <i>and</i> astrologers that <i>were</i> in all his realm.",""
277,11,0,"And Daniel continued even unto the first year of king Cyrus.","And Daniel continued <i>even</i> unto the first year of king Cyrus.",""
513,24,0,"And in the second year of the reign of Nebuchadnezzar Nebuchadnezzar dreamed dreams, wherewith his spirit was troubled, and his sleep brake from him.","And in the second year of the reign of Nebuchadnezzar Nebuchadnezzar dreamed dreams, wherewith his spirit was troubled, and his sleep brake from him.",""
514,32,0,"Then the king commanded to call the magicians, and the astrologers, and the sorcerers, and the Chaldeans, for to shew the king his dreams. So they came and stood before the king.","Then the king commanded to call the magicians, and the astrologers, and the sorcerers, and the Chaldeans, for to shew the king his dreams. So they came and stood before the king.",""
515,20,0,"And the king said unto them, I have dreamed a dream, and my spirit was troubled to know the dream.","And the king said unto them, I have dreamed a dream, and my spirit was troubled to know the dream.",""
516,25,0,"Then spake the Chaldeans to the king in Syriack, O king, live for ever: tell thy servants the dream, and we will shew the interpretation.","Then spake the Chaldeans to the king in Syriack, O king, live for ever: tell thy servants the dream, and we will shew the interpretation.",""
517,42,0,"The king answered and said to the Chaldeans, The thing is gone from me: if ye will not make known unto me the dream, with the interpretation thereof, ye shall be cut in pieces, and your houses shall be made a dunghill.","The king answered and said to the Chaldeans, The thing is gone from me: if ye will not make known unto me the dream, with the interpretation thereof, ye shall be cut in pieces, and your houses shall be made a dunghill.",""
518,30,0,"But if ye shew the dream, and the interpretation thereof, ye shall receive of me gifts and rewards and great honour: therefore shew me the dream, and the interpretation thereof.","But if ye shew the dream, and the interpretation thereof, ye shall receive of me gifts and rewards and great honour: therefore shew me the dream, and the interpretation thereof.",""
519,21,0,"They answered again and said, Let the king tell his servants the dream, and we will shew the interpretation of it.","They answered again and said, Let the king tell his servants the dream, and we will shew the interpretation of it.",""
520,24,0,"The king answered and said, I know of certainty that ye would gain the time, because ye see the thing is gone from me.","The king answered and said, I know of certainty that ye would gain the time, because ye see the thing is gone from me.",""
521,52,0,"But if ye will not make known unto me the dream, there is but one decree for you: for ye have prepared lying and corrupt words to speak before me, till the time be changed: therefore tell me the dream, and I shall know that ye can shew me the interpretation thereof.","But if ye will not make known unto me the dream, <i>there is but</i> one decree for you: for ye have prepared lying and corrupt words to speak before me, till the time be changed: therefore tell me the dream, and I shall know that ye can shew me the interpretation thereof.",""
522,41,1,"The Chaldeans answered before the king, and said, There is not a man upon the earth that can shew the king's matter: therefore there is no king, lord, nor ruler, that asked such things at any magician, or astrologer, or Chaldean.","¶The Chaldeans answered before the king, and said, There is not a man upon the earth that can shew the king's matter: therefore <i>there is</i> no king, lord, nor ruler, <i>that</i> asked such things at any magician, or astrologer, or Chaldean.",""
523,31,0,"And it is a rare thing that the king requireth, and there is none other that can shew it before the king, except the gods, whose dwelling is not with flesh.","And <i>it is</i> a rare thing that the king requireth, and there is none other that can shew it before the king, except the gods, whose dwelling is not with flesh.",""
524,20,0,"For this cause the king was angry and very furious, and commanded to destroy all the wise men of Babylon.","For this cause the king was angry and very furious, and commanded to destroy all the wise <i>men</i> of Babylon.",""
525,22,0,"And the decree went forth that the wise men should be slain; and they sought Daniel and his fellows to be slain.","And the decree went forth that the wise <i>men</i> should be slain; and they sought Daniel and his fellows to be slain.",""
526,26,1,"Then Daniel answered with counsel and wisdom to Arioch the captain of the king's guard, which was gone forth to slay the wise men of Babylon:","¶Then Daniel answered with counsel and wisdom to Arioch the captain of the king's guard, which was gone forth to slay the wise <i>men</i> of Babylon:",""
527,26,0,"He answered and said to Arioch the king's captain, Why is the decree so hasty from the king? Then Arioch made the thing known to Daniel.","He answered and said to Arioch the king's captain, Why <i>is</i> the decree <i>so</i> hasty from the king? Then Arioch made the thing known to Daniel.",""
528,24,0,"Then Daniel went in, and desired of the king that he would give him time, and that he would shew the king the interpretation.","Then Daniel went in, and desired of the king that he would give him time, and that he would shew the king the interpretation.",""
529,18,0,"Then Daniel went to his house, and made the thing known to Hananiah, Mishael, and Azariah, his companions:","Then Daniel went to his house, and made the thing known to Hananiah, Mishael, and Azariah, his companions:",""
530,30,0,"That they would desire mercies of the God of heaven concerning this secret; that Daniel and his fellows should not perish with the rest of the wise men of Babylon.","That they would desire mercies of the God of heaven concerning this secret; that Daniel and his fellows should not perish with the rest of the wise <i>men</i> of Babylon.",""
531,18,1,"Then was the secret revealed unto Daniel in a night vision. Then Daniel blessed the God of heaven.","¶Then was the secret revealed unto Daniel in a night vision. Then Daniel blessed the God of heaven.",""
532,20,0,"Daniel answered and said, Blessed be the name of God for ever and ever: for wisdom and might are his:","Daniel answered and said, Blessed be the name of God for ever and ever: for wisdom and might are his:",""
533,28,0,"And he changeth the times and the seasons: he removeth kings, and setteth up kings: he giveth wisdom unto the wise, and knowledge to them that know understanding:","And he changeth the times and the seasons: he removeth kings, and setteth up kings: he giveth wisdom unto the wise, and knowledge to them that know understanding:",""
534,20,0,"He revealeth the deep and secret things: he knoweth what is in the darkness, and the light dwelleth with him.","He revealeth the deep and secret things: he knoweth what <i>is</i> in the darkness, and the light dwelleth with him.",""
535,42,0,"I thank thee, and praise thee, O thou God of my fathers, who hast given me wisdom and might, and hast made known unto me now what we desired of thee: for thou hast now made known unto us the king's matter.","I thank thee, and praise thee, O thou God of my fathers, who hast given me wisdom and might, and hast made known unto me now what we desired of thee: for thou hast <i>now</i> made known unto us the king's matter.",""
536,47,1,"Therefore Daniel went in unto Arioch, whom the king had ordained to destroy the wise men of Babylon: he went and said thus unto him; Destroy not the wise men of Babylon: bring me in before the king, and I will shew unto the king the interpretation.","¶Therefore Daniel went in unto Arioch, whom the king had ordained to destroy the wise <i>men</i> of Babylon: he went and said thus unto him; Destroy not the wise <i>men</i> of Babylon: bring me in before the king, and I will shew unto the king the interpretation.",""
537,34,0,"Then Arioch brought in Daniel before the king in haste, and said thus unto him, I have found a man of the captives of Judah, that will make known unto the king the interpretation.","Then Arioch brought in Daniel before the king in haste, and said thus unto him, I have found a man of the captives of Judah, that will make known unto the king the interpretation.",""
538,29,0,"The king answered and said to Daniel, whose name was Belteshazzar, Art thou able to make known unto me the dream which I have seen, and the interpretation thereof?","The king answered and said to Daniel, whose name <i>was</i> Belteshazzar, Art thou able to make known unto me the dream which I have seen, and the interpretation thereof?",""
539,31,0,"Daniel answered in the presence of the king, and said, The secret which the king hath demanded cannot the wise men, the astrologers, the magicians, the soothsayers, shew unto the king;","Daniel answered in the presence of the king, and said, The secret which the king hath demanded cannot the wise <i>men</i>, the astrologers, the magicians, the soothsayers, shew unto the king;",""
540,37,0,"But there is a God in heaven that revealeth secrets, and maketh known to the king Nebuchadnezzar what shall be in the latter days. Thy dream, and the visions of thy head upon thy bed, are these;","But there is a God in heaven that revealeth secrets, and maketh known to the king Nebuchadnezzar what shall be in the latter days. Thy dream, and the visions of thy head upon thy bed, are these;",""
541,34,0,"As for thee, O king, thy thoughts came into thy mind upon thy bed, what should come to pass hereafter: and he that revealeth secrets maketh known to thee what shall come to pass.","As for thee, O king, thy thoughts came <i>into thy mind</i> upon thy bed, what should come to pass hereafter: and he that revealeth secrets maketh known to thee what shall come to pass.",""
542,44,0,"But as for me, this secret is not revealed to me for any wisdom that I have more than any living, but for their sakes that shall make known the interpretation to the king, and that thou mightest know the thoughts of thy heart.","But as for me, this secret is not revealed to me for <i>any</i> wisdom that I have more than any living, but for <i>their</i> sakes that shall make known the interpretation to the king, and that thou mightest know the thoughts of thy heart.",""
543,25,1,"Thou, O king, sawest, and behold a great image. This great image, whose brightness was excellent, stood before thee; and the form thereof was terrible.","¶Thou, O king, sawest, and behold a great image. This great image, whose brightness <i>was</i> excellent, stood before thee; and the form thereof <i>was</i> terrible.",""
544,21,0,"This image's head was of fine gold, his breast and his arms of silver, his belly and his thighs of brass,","This image's head <i>was</i> of fine gold, his breast and his arms of silver, his belly and his thighs of brass,",""
545,13,0,"His legs of iron, his feet part of iron and part of clay.","His legs of iron, his feet part of iron and part of clay.",""
546,29,0,"Thou sawest till that a stone was cut out without hands, which smote the image upon his feet that were of iron and clay, and brake them to pieces.","Thou sawest till that a stone was cut out without hands, which smote the image upon his feet <i>that were</i> of iron and clay, and brake them to pieces.",""
547,55,0,"Then was the iron, the clay, the brass, the silver, and the gold, broken to pieces together, and became like the chaff of the summer threshingfloors; and the wind carried them away, that no place was found for them: and the stone that smote the image became a great mountain, and filled the whole earth.","Then was the iron, the clay, the brass, the silver, and the gold, broken to pieces together, and became like the chaff of the summer threshingfloors; and the wind carried them away, that no place was found for them: and the stone that smote the image became a great mountain, and filled the whole earth.",""
548,14,1,"This is the dream; and we will tell the interpretation thereof before the king.","¶This <i>is</i> the dream; and we will tell the interpretation thereof before the king.",""
549,23,0,"Thou, O king, art a king of kings: for the God of heaven hath given thee a kingdom, power, and strength, and glory.","Thou, O king, <i>art</i> a king of kings: for the God of heaven hath given thee a kingdom, power, and strength, and glory.",""
550,38,0,"And wheresoever the children of men dwell, the beasts of the field and the fowls of the heaven hath he given into thine hand, and hath made thee ruler over them all. Thou art this head of gold.","And wheresoever the children of men dwell, the beasts of the field and the fowls of the heaven hath he given into thine hand, and hath made thee ruler over them all. Thou <i>art</i> this head of gold.",""
551,24,0,"And after thee shall arise another kingdom inferior to thee, and another third kingdom of brass, which shall bear rule over all the earth.","And after thee shall arise another kingdom inferior to thee, and another third kingdom of brass, which shall bear rule over all the earth.",""
552,33,0,"And the fourth kingdom shall be strong as iron: forasmuch as iron breaketh in pieces and subdueth all things: and as iron that breaketh all these, shall it break in pieces and bruise.","And the fourth kingdom shall be strong as iron: forasmuch as iron breaketh in pieces and subdueth all <i>things</i>: and as iron that breaketh all these, shall it break in pieces and bruise.",""
553,43,0,"And whereas thou sawest the feet and toes, part of potters' clay, and part of iron, the kingdom shall be divided; but there shall be in it of the strength of the iron, forasmuch as thou sawest the iron mixed with miry clay.","And whereas thou sawest the feet and toes, part of potters' clay, and part of iron, the kingdom shall be divided; but there shall be in it of the strength of the iron, forasmuch as thou sawest the iron mixed with miry clay.",""
554,25,0,"And as the toes of the feet were part of iron, and part of clay, so the kingdom shall be partly strong, and partly broken.","And <i>as</i> the toes of the feet <i>were</i> part of iron, and part of clay, <i>so</i> the kingdom shall be partly strong, and partly broken.",""
555,34,0,"And whereas thou sawest iron mixed with miry clay, they shall mingle themselves with the seed of men: but they shall not cleave one to another, even as iron is not mixed with clay.","And whereas thou sawest iron mixed with miry clay, they shall mingle themselves with the seed of men: but they shall not cleave one to another, even as iron is not mixed with clay.",""
556,48,0,"And in the days of these kings shall the God of heaven set up a kingdom, which shall never be destroyed: and the kingdom shall not be left to other people, but it shall break in pieces and consume all these kingdoms, and it shall stand for ever.","And in the days of these kings shall the God of heaven set up a kingdom, which shall never be destroyed: and the kingdom shall not be left to other people, <i>but</i> it shall break in pieces and consume all these kingdoms, and it shall stand for ever.",""
557,57,0,"Forasmuch as thou sawest that the stone was cut out of the mountain without hands, and that it brake in pieces the iron, the brass, the clay, the silver, and the gold; the great God hath made known to the king what shall come to pass hereafter: and the dream is certain, and the interpretation thereof sure.","Forasmuch as thou sawest that the stone was cut out of the mountain without hands, and that it brake in pieces the iron, the brass, the clay, the silver, and the gold; the great God hath made known to the king what shall come to pass hereafter: and the dream <i>is</i> certain, and the interpretation thereof sure.",""
558,24,1,"Then the king Nebuchadnezzar fell upon his face, and worshipped Daniel, and commanded that they should offer an oblation and sweet odours unto him.","¶Then the king Nebuchadnezzar fell upon his face, and worshipped Daniel, and commanded that they should offer an oblation and sweet odours unto him.",""
559,36,0,"The king answered unto Daniel, and said, Of a truth it is, that your God is a God of gods, and a Lord of kings, and a revealer of secrets, seeing thou couldest reveal this secret.","The king answered unto Daniel, and said, Of a truth <i>it is</i>, that your God <i>is</i> a God of gods, and a Lord of kings, and a revealer of secrets, seeing thou couldest reveal this secret.",""
560,36,0,"Then the king made Daniel a great man, and gave him many great gifts, and made him ruler over the whole province of Babylon, and chief of the governors over all the wise men of Babylon.","Then the king made Daniel a great man, and gave him many great gifts, and made him ruler over the whole province of Babylon, and chief of the governors over all the wise <i>men</i> of Babylon.",""
561,30,0,"Then Daniel requested of the king, and he set Shadrach, Meshach, and Abed-nego, over the affairs of the province of Babylon: but Daniel sat in the gate of the king.","Then Daniel requested of the king, and he set Shadrach, Meshach, and Abed–nego, over the affairs of the province of Babylon: but Daniel <i>sat</i> in the gate of the king.",""
769,33,0,"Nebuchadnezzar the king made an image of gold, whose height was threescore cubits, and the breadth thereof six cubits: he set it up in the plain of Dura, in the province of Babylon.","Nebuchadnezzar the king made an image of gold, whose height <i>was</i> threescore cubits, <i>and</i> the breadth thereof six cubits: he set it up in the plain of Dura, in the province of Babylon.",""
770,45,0,"Then Nebuchadnezzar the king sent to gather together the princes, the governors, and the captains, the judges, the treasurers, the counsellors, the sheriffs, and all the rulers of the provinces, to come to the dedication of the image which Nebuchadnezzar the king had set up.","Then Nebuchadnezzar the king sent to gather together the princes, the governors, and the captains, the judges, the treasurers, the counsellors, the sheriffs, and all the rulers of the provinces, to come to the dedication of the image which Nebuchadnezzar the king had set up.",""
771,49,0,"Then the princes, the governors, and captains, the judges, the treasurers, the counsellors, the sheriffs, and all the rulers of the provinces, were gathered together unto the dedication of the image that Nebuchadnezzar the king had set up; and they stood before the image that Nebuchadnezzar had set up.","Then the princes, the governors, and captains, the judges, the treasurers, the counsellors, the sheriffs, and all the rulers of the provinces, were gathered together unto the dedication of the image that Nebuchadnezzar the king had set up; and they stood before the image that Nebuchadnezzar had set up.",""
772,15,0,"Then an herald cried aloud, To you it is commanded, O people, nations, and languages,","Then an herald cried aloud, To you it is commanded, O people, nations, and languages,",""
773,36,0,"That at what time ye hear the sound of the cornet, flute, harp, sackbut, psaltery, dulcimer, and all kinds of musick, ye fall down and worship the golden image that Nebuchadnezzar the king hath set up:","<i>That</i> at what time ye hear the sound of the cornet, flute, harp, sackbut, psaltery, dulcimer, and all kinds of musick, ye fall down and worship the golden image that Nebuchadnezzar the king hath set up:",""
774,21,0,"And whoso falleth not down and worshippeth shall the same hour be cast into the midst of a burning fiery furnace.","And whoso falleth not down and worshippeth shall the same hour be cast into the midst of a burning fiery furnace.",""
775,45,0,"Therefore at that time, when all the people heard the sound of the cornet, flute, harp, sackbut, psaltery, and all kinds of musick, all the people, the nations, and the languages, fell down and worshipped the golden image that Nebuchadnezzar the king had set up.","Therefore at that time, when all the people heard the sound of the cornet, flute, harp, sackbut, psaltery, and all kinds of musick, all the people, the nations, and the languages, fell down <i>and</i> worshipped the golden image that Nebuchadnezzar the king had set up.",""
776,12,1,"Wherefore at that time certain Chaldeans came near, and accused the Jews.","¶Wherefore at that time certain Chaldeans came near, and accused the Jews.",""
777,13,0,"They spake and said to the king Nebuchadnezzar, O king, live for ever.","They spake and said to the king Nebuchadnezzar, O king, live for ever.",""
778,37,0,"Thou, O king, hast made a decree, that every man that shall hear the sound of the cornet, flute, harp, sackbut, psaltery, and dulcimer, and all kinds of musick, shall fall down and worship the golden image:","Thou, O king, hast made a decree, that every man that shall hear the sound of the cornet, flute, harp, sackbut, psaltery, and dulcimer, and all kinds of musick, shall fall down and worship the golden image:",""
779,20,0,"And whoso falleth not down and worshippeth, that he should be cast into the midst of a burning fiery furnace.","And whoso falleth not down and worshippeth, <i>that</i> he should be cast into the midst of a burning fiery furnace.",""
780,43,0,"There are certain Jews whom thou hast set over the affairs of the province of Babylon, Shadrach, Meshach, and Abed-nego; these men, O king, have not regarded thee: they serve not thy gods, nor worship the golden image which thou hast set up.","There are certain Jews whom thou hast set over the affairs of the province of Babylon, Shadrach, Meshach, and Abed–nego; these men, O king, have not regarded thee: they serve not thy gods, nor worship the golden image which thou hast set up.",""
781,22,1,"Then Nebuchadnezzar in his rage and fury commanded to bring Shadrach, Meshach, and Abed-nego. Then they brought these men before the king.","¶Then Nebuchadnezzar in <i>his</i> rage and fury commanded to bring Shadrach, Meshach, and Abed–nego. Then they brought these men before the king.",""
782,30,0,"Nebuchadnezzar spake and said unto them, Is it true, O Shadrach, Meshach, and Abed-nego, do not ye serve my gods, nor worship the golden image which I have set up?","Nebuchadnezzar spake and said unto them, <i>Is it</i> true, O Shadrach, Meshach, and Abed–nego, do not ye serve my gods, nor worship the golden image which I have set up?",""
783,72,0,"Now if ye be ready that at what time ye hear the sound of the cornet, flute, harp, sackbut, psaltery, and dulcimer, and all kinds of musick, ye fall down and worship the image which I have made; well: but if ye worship not, ye shall be cast the same hour into the midst of a burning fiery furnace; and who is that God that shall deliver you out of my hands?","Now if ye be ready that at what time ye hear the sound of the cornet, flute, harp, sackbut, psaltery, and dulcimer, and all kinds of musick, ye fall down and worship the image which I have made; <i>well</i>: but if ye worship not, ye shall be cast the same hour into the midst of a burning fiery furnace; and who <i>is</i> that God that shall deliver you out of my hands?",""
784,22,0,"Shadrach, Meshach, and Abed-nego, answered and said to the king, O Nebuchadnezzar, we are not careful to answer thee in this matter.","Shadrach, Meshach, and Abed–nego, answered and said to the king, O Nebuchadnezzar, we <i>are</i> not careful to answer thee in this matter.",""
785,30,0,"If it be so, our God whom we serve is able to deliver us from the burning fiery furnace, and he will deliver us out of thine hand, O king.","If it be <i>so</i>, our God whom we serve is able to deliver us from the burning fiery furnace, and he will deliver <i>us</i> out of thine hand, O king.",""
786,27,0,"But if not, be it known unto thee, O king, that we will not serve thy gods, nor worship the golden image which thou hast set up.","But if not, be it known unto thee, O king, that we will not serve thy gods, nor worship the golden image which thou hast set up.",""
787,41,1,"Then was Nebuchadnezzar full of fury, and the form of his visage was changed against Shadrach, Meshach, and Abed-nego: therefore he spake, and commanded that they should heat the furnace one seven times more than it was wont to be heated.","¶Then was Nebuchadnezzar full of fury, and the form of his visage was changed against Shadrach, Meshach, and Abed–nego: <i>therefore</i> he spake, and commanded that they should heat the furnace one seven times more than it was wont to be heated.",""
788,27,0,"And he commanded the most mighty men that were in his army to bind Shadrach, Meshach, and Abed-nego, and to cast them into the burning fiery furnace.","And he commanded the most mighty men that <i>were</i> in his army to bind Shadrach, Meshach, and Abed–nego, <i>and</i> to cast <i>them</i> into the burning fiery furnace.",""
789,28,0,"Then these men were bound in their coats, their hosen, and their hats, and their other garments, and were cast into the midst of the burning fiery furnace.","Then these men were bound in their coats, their hosen, and their hats, and their <i>other</i> garments, and were cast into the midst of the burning fiery furnace.",""
790,27,0,"Therefore because the king's commandment was urgent, and the furnace exceeding hot, the flame of the fire slew those men that took up Shadrach, Meshach, and Abed-nego.","Therefore because the king's commandment was urgent, and the furnace exceeding hot, the flame of the fire slew those men that took up Shadrach, Meshach, and Abed–nego.",""
791,19,0,"And these three men, Shadrach, Meshach, and Abed-nego, fell down bound into the midst of the burning fiery furnace.","And these three men, Shadrach, Meshach, and Abed–nego, fell down bound into the midst of the burning fiery furnace.",""
792,41,0,"Then Nebuchadnezzar the king was astonied, and rose up in haste, and spake, and said unto his counsellors, Did not we cast three men bound into the midst of the fire? They answered and said unto the king, True, O king.","Then Nebuchadnezzar the king was astonied, and rose up in haste, <i>and</i> spake, and said unto his counsellors, Did not we cast three men bound into the midst of the fire? They answered and said unto the king, True, O king.",""
793,34,0,"He answered and said, Lo, I see four men loose, walking in the midst of the fire, and they have no hurt; and the form of the fourth is like the Son of God.","He answered and said, Lo, I see four men loose, walking in the midst of the fire, and they have no hurt; and the form of the fourth is like the Son of God.",""
794,45,1,"Then Nebuchadnezzar came near to the mouth of the burning fiery furnace, and spake, and said, Shadrach, Meshach, and Abed-nego, ye servants of the most high God, come forth, and come hither. Then Shadrach, Meshach, and Abed-nego, came forth of the midst of the fire.","¶Then Nebuchadnezzar came near to the mouth of the burning fiery furnace, <i>and</i> spake, and said, Shadrach, Meshach, and Abed–nego, ye servants of the most high God, come forth, and come <i>hither</i>. Then Shadrach, Meshach, and Abed–nego, came forth of the midst of the fire.",""
795,46,0,"And the princes, governors, and captains, and the king's counsellors, being gathered together, saw these men, upon whose bodies the fire had no power, nor was an hair of their head singed, neither were their coats changed, nor the smell of fire had passed on them.","And the princes, governors, and captains, and the king's counsellors, being gathered together, saw these men, upon whose bodies the fire had no power, nor was an hair of their head singed, neither were their coats changed, nor the smell of fire had passed on them.",""
796,50,1,"Then Nebuchadnezzar spake, and said, Blessed be the God of Shadrach, Meshach, and Abed-nego, who hath sent his angel, and delivered his servants that trusted in him, and have changed the king's word, and yielded their bodies, that they might not serve nor worship any god, except their own God.","¶<i>Then</i> Nebuchadnezzar spake, and said, Blessed <i>be</i> the God of Shadrach, Meshach, and Abed–nego, who hath sent his angel, and delivered his servants that trusted in him, and have changed the king's word, and yielded their bodies, that they might not serve nor worship any god, except their own God.",""
797,49,0,"Therefore I make a decree, That every people, nation, and language, which speak any thing amiss against the God of Shadrach, Meshach, and Abed-nego, shall be cut in pieces, and their houses shall be made a dunghill: because there is no other God that can deliver after this sort.","Therefore I make a decree, That every people, nation, and language, which speak any thing amiss against the God of Shadrach, Meshach, and Abed–nego, shall be cut in pieces, and their houses shall be made a dunghill: because there is no other God that can deliver after this sort.",""
798,13,0,"Then the king promoted Shadrach, Meshach, and Abed-nego, in the province of Babylon.","Then the king promoted Shadrach, Meshach, and Abed–nego, in the province of Babylon.",""
1025,20,0,"Nebuchadnezzar the king, unto all people, nations, and languages, that dwell in all the earth; Peace be multiplied unto you.","Nebuchadnezzar the king, unto all people, nations, and languages, that dwell in all the earth; Peace be multiplied unto you.",""
1026,18,0,"I thought it good to shew the signs and wonders that the high God hath wrought toward me.","I thought it good to shew the signs and wonders that the high God hath wrought toward me.",""
1027,25,0,"How great are his signs! and how mighty are his wonders! his kingdom is an everlasting kingdom, and his dominion is from generation to generation.","How great <i>are</i> his signs! and how mighty <i>are</i> his wonders! his kingdom <i>is</i> an everlasting kingdom, and his dominion <i>is</i> from generation to generation.",""
1028,13,1,"I Nebuchadnezzar was at rest in mine house, and flourishing in my palace:","¶I Nebuchadnezzar was at rest in mine house, and flourishing in my palace:",""
1029,22,0,"I saw a dream which made me afraid, and the thoughts upon my bed and the visions of my head troubled me.","I saw a dream which made me afraid, and the thoughts upon my bed and the visions of my head troubled me.",""
1030,28,0,"Therefore made I a decree to bring in all the wise men of Babylon before me, that they might make known unto me the interpretation of the dream.","Therefore made I a decree to bring in all the wise <i>men</i> of Babylon before me, that they might make known unto me the interpretation of the dream.",""
1031,30,0,"Then came in the magicians, the astrologers, the Chaldeans, and the soothsayers: and I told the dream before them; but they did not make known unto me the interpretation thereof.","Then came in the magicians, the astrologers, the Chaldeans, and the soothsayers: and I told the dream before them; but they did not make known unto me the interpretation thereof.",""
1032,38,1,"But at the last Daniel came in before me, whose name was Belteshazzar, according to the name of my god, and in whom is the spirit of the holy gods: and before him I told the dream, saying,","¶But at the last Daniel came in before me, whose name <i>was</i> Belteshazzar, according to the name of my god, and in whom <i>is</i> the spirit of the holy gods: and before him I told the dream, <i>saying</i>,",""
