ChpVrsNdx,NumWrd,bPilcrow,PText,RText
772,26,0,"Will a lion roar in the forest, when he hath no prey? will a young lion cry out of his den, if he have taken nothing?","Will a lion roar in the forest, when he hath no prey? will a young lion cry out of his den, if he have taken nothing?"
773,31,0,"Can a bird fall in a snare upon the earth, where no gin is for him? shall one take up a snare from the earth, and have taken nothing at all?","Can a bird fall in a snare upon the earth, where no gin <i>is</i> for him? shall <i>one</i> take up a snare from the earth, and have taken nothing at all?"
774,28,0,"Shall a trumpet be blown in the city, and the people not be afraid? shall there be evil in a city, and the LORD hath not done it?","Shall a trumpet be blown in the city, and the people not be afraid? shall there be evil in a city, and the L<font size=""-1"">ORD</font> hath not done <i>it</i>?"
775,17,0,"Surely the Lord GOD will do nothing, but he revealeth his secret unto his servants the prophets.","Surely the Lord G<font size=""-1"">OD</font> will do nothing, but he revealeth his secret unto his servants the prophets."
776,17,0,"The lion hath roared, who will not fear? the Lord GOD hath spoken, who can but prophesy?","The lion hath roared, who will not fear? the Lord G<font size=""-1"">OD</font> hath spoken, who can but prophesy?"
777,40,1,"Publish in the palaces at Ashdod, and in the palaces in the land of Egypt, and say, Assemble yourselves upon the mountains of Samaria, and behold the great tumults in the midst thereof, and the oppressed in the midst thereof.","¶Publish in the palaces at Ashdod, and in the palaces in the land of Egypt, and say, Assemble yourselves upon the mountains of Samaria, and behold the great tumults in the midst thereof, and the oppressed in the midst thereof."
778,19,0,"For they know not to do right, saith the LORD, who store up violence and robbery in their palaces.","For they know not to do right, saith the L<font size=""-1"">ORD</font>, who store up violence and robbery in their palaces."
779,31,0,"Therefore thus saith the Lord GOD; An adversary there shall be even round about the land; and he shall bring down thy strength from thee, and thy palaces shall be spoiled.","Therefore thus saith the Lord G<font size=""-1"">OD</font>; An adversary <i>there shall be</i> even round about the land; and he shall bring down thy strength from thee, and thy palaces shall be spoiled."
780,48,0,"Thus saith the LORD; As the shepherd taketh out of the mouth of the lion two legs, or a piece of an ear; so shall the children of Israel be taken out that dwell in Samaria in the corner of a bed, and in Damascus in a couch.","Thus saith the L<font size=""-1"">ORD</font>; As the shepherd taketh out of the mouth of the lion two legs, or a piece of an ear; so shall the children of Israel be taken out that dwell in Samaria in the corner of a bed, and in Damascus <i>in</i> a couch."
781,17,0,"Hear ye, and testify in the house of Jacob, saith the Lord GOD, the God of hosts,","Hear ye, and testify in the house of Jacob, saith the Lord G<font size=""-1"">OD</font>, the God of hosts,"
782,37,0,"That in the day that I shall visit the transgressions of Israel upon him I will also visit the altars of Beth-el: and the horns of the altar shall be cut off, and fall to the ground.","That in the day that I shall visit the transgressions of Israel upon him I will also visit the altars of Beth–el: and the horns of the altar shall be cut off, and fall to the ground."
783,29,0,"And I will smite the winter house with the summer house; and the houses of ivory shall perish, and the great houses shall have an end, saith the LORD.","And I will smite the winter house with the summer house; and the houses of ivory shall perish, and the great houses shall have an end, saith the L<font size=""-1"">ORD</font>."
1025,32,0,"Hear this word, ye kine of Bashan, that are in the mountain of Samaria, which oppress the poor, which crush the needy, which say to their masters, Bring, and let us drink.","Hear this word, ye kine of Bashan, that <i>are</i> in the mountain of Samaria, which oppress the poor, which crush the needy, which say to their masters, Bring, and let us drink."
1026,29,0,"The Lord GOD hath sworn by his holiness, that, lo, the days shall come upon you, that he will take you away with hooks, and your posterity with fishhooks.","The Lord G<font size=""-1"">OD</font> hath sworn by his holiness, that, lo, the days shall come upon you, that he will take you away with hooks, and your posterity with fishhooks."
1027,27,0,"And ye shall go out at the breaches, every cow at that which is before her; and ye shall cast them into the palace, saith the LORD.","And ye shall go out at the breaches, every <i>cow at that which is</i> before her; and ye shall cast <i>them</i> into the palace, saith the L<font size=""-1"">ORD</font>."
1028,21,1,"Come to Beth-el, and transgress; at Gilgal multiply transgression; and bring your sacrifices every morning, and your tithes after three years:","¶Come to Beth–el, and transgress; at Gilgal multiply transgression; and bring your sacrifices every morning, <i>and</i> your tithes after three years:"
1029,28,0,"And offer a sacrifice of thanksgiving with leaven, and proclaim and publish the free offerings: for this liketh you, O ye children of Israel, saith the Lord GOD.","And offer a sacrifice of thanksgiving with leaven, and proclaim <i>and</i> publish the free offerings: for this liketh you, O ye children of Israel, saith the Lord G<font size=""-1"">OD</font>."
1030,31,1,"And I also have given you cleanness of teeth in all your cities, and want of bread in all your places: yet have ye not returned unto me, saith the LORD.","¶And I also have given you cleanness of teeth in all your cities, and want of bread in all your places: yet have ye not returned unto me, saith the L<font size=""-1"">ORD</font>."
1031,49,0,"And also I have withholden the rain from you, when there were yet three months to the harvest: and I caused it to rain upon one city, and caused it not to rain upon another city: one piece was rained upon, and the piece whereupon it rained not withered.","And also I have withholden the rain from you, when <i>there were</i> yet three months to the harvest: and I caused it to rain upon one city, and caused it not to rain upon another city: one piece was rained upon, and the piece whereupon it rained not withered."
1032,27,0,"So two or three cities wandered unto one city, to drink water; but they were not satisfied: yet have ye not returned unto me, saith the LORD.","So two <i>or</i> three cities wandered unto one city, to drink water; but they were not satisfied: yet have ye not returned unto me, saith the L<font size=""-1"">ORD</font>."
1033,37,0,"I have smitten you with blasting and mildew: when your gardens and your vineyards and your fig trees and your olive trees increased, the palmerworm devoured them: yet have ye not returned unto me, saith the LORD.","I have smitten you with blasting and mildew: when your gardens and your vineyards and your fig trees and your olive trees increased, the palmerworm devoured <i>them</i>: yet have ye not returned unto me, saith the L<font size=""-1"">ORD</font>."
1034,52,0,"I have sent among you the pestilence after the manner of Egypt: your young men have I slain with the sword, and have taken away your horses; and I have made the stink of your camps to come up unto your nostrils: yet have ye not returned unto me, saith the LORD.","I have sent among you the pestilence after the manner of Egypt: your young men have I slain with the sword, and have taken away your horses; and I have made the stink of your camps to come up unto your nostrils: yet have ye not returned unto me, saith the L<font size=""-1"">ORD</font>."
1035,33,0,"I have overthrown some of you, as God overthrew Sodom and Gomorrah, and ye were as a firebrand plucked out of the burning: yet have ye not returned unto me, saith the LORD.","I have overthrown <i>some</i> of you, as God overthrew Sodom and Gomorrah, and ye were as a firebrand plucked out of the burning: yet have ye not returned unto me, saith the L<font size=""-1"">ORD</font>."
1036,24,0,"Therefore thus will I do unto thee, O Israel: and because I will do this unto thee, prepare to meet thy God, O Israel.","Therefore thus will I do unto thee, O Israel: <i>and</i> because I will do this unto thee, prepare to meet thy God, O Israel."
1037,42,0,"For, lo, he that formeth the mountains, and createth the wind, and declareth unto man what is his thought, that maketh the morning darkness, and treadeth upon the high places of the earth, The LORD, The God of hosts, is his name.","For, lo, he that formeth the mountains, and createth the wind, and declareth unto man what <i>is</i> his thought, that maketh the morning darkness, and treadeth upon the high places of the earth, The L<font size=""-1"">ORD</font>, The God of hosts, <i>is</i> his name."
1281,17,0,"Hear ye this word which I take up against you, even a lamentation, O house of Israel.","Hear ye this word which I take up against you, <i>even</i> a lamentation, O house of Israel."
1282,24,0,"The virgin of Israel is fallen; she shall no more rise: she is forsaken upon her land; there is none to raise her up.","The virgin of Israel is fallen; she shall no more rise: she is forsaken upon her land; <i>there is</i> none to raise her up."
1283,34,0,"For thus saith the Lord GOD; The city that went out by a thousand shall leave an hundred, and that which went forth by an hundred shall leave ten, to the house of Israel.","For thus saith the Lord G<font size=""-1"">OD</font>; The city that went out <i>by</i> a thousand shall leave an hundred, and that which went forth <i>by</i> an hundred shall leave ten, to the house of Israel."
1284,17,1,"For thus saith the LORD unto the house of Israel, Seek ye me, and ye shall live:","¶For thus saith the L<font size=""-1"">ORD</font> unto the house of Israel, Seek ye me, and ye shall live:"
1285,26,0,"But seek not Beth-el, nor enter into Gilgal, and pass not to Beer-sheba: for Gilgal shall surely go into captivity, and Beth-el shall come to nought.","But seek not Beth–el, nor enter into Gilgal, and pass not to Beer–sheba: for Gilgal shall surely go into captivity, and Beth–el shall come to nought."
1286,30,0,"Seek the LORD, and ye shall live; lest he break out like fire in the house of Joseph, and devour it, and there be none to quench it in Beth-el.","Seek the L<font size=""-1"">ORD</font>, and ye shall live; lest he break out like fire in the house of Joseph, and devour <i>it</i>, and <i>there be</i> none to quench <i>it</i> in Beth–el."
1287,13,0,"Ye who turn judgment to wormwood, and leave off righteousness in the earth,","Ye who turn judgment to wormwood, and leave off righteousness in the earth,"
1288,48,0,"Seek him that maketh the seven stars and Orion, and turneth the shadow of death into the morning, and maketh the day dark with night: that calleth for the waters of the sea, and poureth them out upon the face of the earth: The LORD is his name:","<i>Seek him</i> that maketh the seven stars and Orion, and turneth the shadow of death into the morning, and maketh the day dark with night: that calleth for the waters of the sea, and poureth them out upon the face of the earth: The L<font size=""-1"">ORD</font> <i>is</i> his name:"
1289,16,0,"That strengtheneth the spoiled against the strong, so that the spoiled shall come against the fortress.","That strengtheneth the spoiled against the strong, so that the spoiled shall come against the fortress."
1290,15,0,"They hate him that rebuketh in the gate, and they abhor him that speaketh uprightly.","They hate him that rebuketh in the gate, and they abhor him that speaketh uprightly."
1291,44,0,"Forasmuch therefore as your treading is upon the poor, and ye take from him burdens of wheat: ye have built houses of hewn stone, but ye shall not dwell in them; ye have planted pleasant vineyards, but ye shall not drink wine of them.","Forasmuch therefore as your treading <i>is</i> upon the poor, and ye take from him burdens of wheat: ye have built houses of hewn stone, but ye shall not dwell in them; ye have planted pleasant vineyards, but ye shall not drink wine of them."
1292,30,0,"For I know your manifold transgressions and your mighty sins: they afflict the just, they take a bribe, and they turn aside the poor in the gate from their right.","For I know your manifold transgressions and your mighty sins: they afflict the just, they take a bribe, and they turn aside the poor in the gate <i>from their right</i>."
1293,15,0,"Therefore the prudent shall keep silence in that time; for it is an evil time.","Therefore the prudent shall keep silence in that time; for it <i>is</i> an evil time."
1294,25,0,"Seek good, and not evil, that ye may live: and so the LORD, the God of hosts, shall be with you, as ye have spoken.","Seek good, and not evil, that ye may live: and so the L<font size=""-1"">ORD</font>, the God of hosts, shall be with you, as ye have spoken."
1295,30,0,"Hate the evil, and love the good, and establish judgment in the gate: it may be that the LORD God of hosts will be gracious unto the remnant of Joseph.","Hate the evil, and love the good, and establish judgment in the gate: it may be that the L<font size=""-1"">ORD</font> God of hosts will be gracious unto the remnant of Joseph."
1296,44,1,"Therefore the LORD, the God of hosts, the Lord, saith thus; Wailing shall be in all streets; and they shall say in all the highways, Alas! alas! and they shall call the husbandman to mourning, and such as are skilful of lamentation to wailing.","¶Therefore the L<font size=""-1"">ORD</font>, the God of hosts, the Lord, saith thus; Wailing <i>shall be</i> in all streets; and they shall say in all the highways, Alas! alas! and they shall call the husbandman to mourning, and such as are skilful of lamentation to wailing."
1297,16,0,"And in all vineyards shall be wailing: for I will pass through thee, saith the LORD.","And in all vineyards <i>shall be</i> wailing: for I will pass through thee, saith the L<font size=""-1"">ORD</font>."
1298,27,0,"Woe unto you that desire the day of the LORD! to what end is it for you? the day of the LORD is darkness, and not light.","Woe unto you that desire the day of the L<font size=""-1"">ORD</font>! to what end <i>is</i> it for you? the day of the L<font size=""-1"">ORD</font> <i>is</i> darkness, and not light."
1299,31,0,"As if a man did flee from a lion, and a bear met him; or went into the house, and leaned his hand on the wall, and a serpent bit him.","As if a man did flee from a lion, and a bear met him; or went into the house, and leaned his hand on the wall, and a serpent bit him."
1300,20,0,"Shall not the day of the LORD be darkness, and not light? even very dark, and no brightness in it?","<i>Shall</i> not the day of the L<font size=""-1"">ORD</font> <i>be</i> darkness, and not light? even very dark, and no brightness in it?"
1301,16,1,"I hate, I despise your feast days, and I will not smell in your solemn assemblies.","¶I hate, I despise your feast days, and I will not smell in your solemn assemblies."
1302,26,0,"Though ye offer me burnt offerings and your meat offerings, I will not accept them: neither will I regard the peace offerings of your fat beasts.","Though ye offer me burnt offerings and your meat offerings, I will not accept <i>them</i>: neither will I regard the peace offerings of your fat beasts."
1303,20,0,"Take thou away from me the noise of thy songs; for I will not hear the melody of thy viols.","Take thou away from me the noise of thy songs; for I will not hear the melody of thy viols."
1304,13,0,"But let judgment run down as waters, and righteousness as a mighty stream.","But let judgment run down as waters, and righteousness as a mighty stream."
1305,17,0,"Have ye offered unto me sacrifices and offerings in the wilderness forty years, O house of Israel?","Have ye offered unto me sacrifices and offerings in the wilderness forty years, O house of Israel?"
1306,23,0,"But ye have borne the tabernacle of your Moloch and Chiun your images, the star of your god, which ye made to yourselves.","But ye have borne the tabernacle of your Moloch and Chiun your images, the star of your god, which ye made to yourselves."
1307,21,0,"Therefore will I cause you to go into captivity beyond Damascus, saith the LORD, whose name is The God of hosts.","Therefore will I cause you to go into captivity beyond Damascus, saith the L<font size=""-1"">ORD</font>, whose name <i>is</i> The God of hosts."
1537,30,0,"Woe to them that are at ease in Zion, and trust in the mountain of Samaria, which are named chief of the nations, to whom the house of Israel came!","Woe to them <i>that are</i> at ease in Zion, and trust in the mountain of Samaria, <i>which are</i> named chief of the nations, to whom the house of Israel came!"
1538,36,0,"Pass ye unto Calneh, and see; and from thence go ye to Hamath the great: then go down to Gath of the Philistines: be they better than these kingdoms? or their border greater than your border?","Pass ye unto Calneh, and see; and from thence go ye to Hamath the great: then go down to Gath of the Philistines: <i>be they</i> better than these kingdoms? or their border greater than your border?"
1539,17,0,"Ye that put far away the evil day, and cause the seat of violence to come near;","Ye that put far away the evil day, and cause the seat of violence to come near;"
1540,30,0,"That lie upon beds of ivory, and stretch themselves upon their couches, and eat the lambs out of the flock, and the calves out of the midst of the stall;","That lie upon beds of ivory, and stretch themselves upon their couches, and eat the lambs out of the flock, and the calves out of the midst of the stall;"
1541,17,0,"That chant to the sound of the viol, and invent to themselves instruments of musick, like David;","That chant to the sound of the viol, <i>and</i> invent to themselves instruments of musick, like David;"
1542,22,0,"That drink wine in bowls, and anoint themselves with the chief ointments: but they are not grieved for the affliction of Joseph.","That drink wine in bowls, and anoint themselves with the chief ointments: but they are not grieved for the affliction of Joseph."
1543,23,1,"Therefore now shall they go captive with the first that go captive, and the banquet of them that stretched themselves shall be removed.","¶Therefore now shall they go captive with the first that go captive, and the banquet of them that stretched themselves shall be removed."
1544,36,1,"The Lord GOD hath sworn by himself, saith the LORD the God of hosts, I abhor the excellency of Jacob, and hate his palaces: therefore will I deliver up the city with all that is therein.","¶The Lord G<font size=""-1"">OD</font> hath sworn by himself, saith the L<font size=""-1"">ORD</font> the God of hosts, I abhor the excellency of Jacob, and hate his palaces: therefore will I deliver up the city with all that is therein."
1545,18,0,"And it shall come to pass, if there remain ten men in one house, that they shall die.","And it shall come to pass, if there remain ten men in one house, that they shall die."
1546,65,0,"And a man's uncle shall take him up, and he that burneth him, to bring out the bones out of the house, and shall say unto him that is by the sides of the house, Is there yet any with thee? and he shall say, No. Then shall he say, Hold thy tongue: for we may not make mention of the name of the LORD.","And a man's uncle shall take him up, and he that burneth him, to bring out the bones out of the house, and shall say unto him that <i>is</i> by the sides of the house, <i>Is there</i> yet <i>any</i> with thee? and he shall say, No. Then shall he say, Hold thy tongue: for we may not make mention of the name of the L<font size=""-1"">ORD</font>."
1547,20,0,"For, behold, the LORD commandeth, and he will smite the great house with breaches, and the little house with clefts.","For, behold, the L<font size=""-1"">ORD</font> commandeth, and he will smite the great house with breaches, and the little house with clefts."
1548,26,1,"Shall horses run upon the rock? will one plow there with oxen? for ye have turned judgment into gall, and the fruit of righteousness into hemlock:","¶Shall horses run upon the rock? will <i>one</i> plow <i>there</i> with oxen? for ye have turned judgment into gall, and the fruit of righteousness into hemlock:"
1549,21,0,"Ye which rejoice in a thing of nought, which say, Have we not taken to us horns by our own strength?","Ye which rejoice in a thing of nought, which say, Have we not taken to us horns by our own strength?"
1550,38,0,"But, behold, I will raise up against you a nation, O house of Israel, saith the LORD the God of hosts; and they shall afflict you from the entering in of Hemath unto the river of the wilderness.","But, behold, I will raise up against you a nation, O house of Israel, saith the L<font size=""-1"">ORD</font> the God of hosts; and they shall afflict you from the entering in of Hemath unto the river of the wilderness."
1793,35,0,"Thus hath the Lord GOD shewed unto me; and, behold, he formed grasshoppers in the beginning of the shooting up of the latter growth; and, lo, it was the latter growth after the king's mowings.","Thus hath the Lord G<font size=""-1"">OD</font> shewed unto me; and, behold, he formed grasshoppers in the beginning of the shooting up of the latter growth; and, lo, <i>it was</i> the latter growth after the king's mowings."
1794,38,0,"And it came to pass, that when they had made an end of eating the grass of the land, then I said, O Lord GOD, forgive, I beseech thee: by whom shall Jacob arise? for he is small.","And it came to pass, <i>that</i> when they had made an end of eating the grass of the land, then I said, O Lord G<font size=""-1"">OD</font>, forgive, I beseech thee: by whom shall Jacob arise? for he <i>is</i> small."
1795,12,0,"The LORD repented for this: It shall not be, saith the LORD.","The L<font size=""-1"">ORD</font> repented for this: It shall not be, saith the L<font size=""-1"">ORD</font>."
1796,30,1,"Thus hath the Lord GOD shewed unto me: and, behold, the Lord GOD called to contend by fire, and it devoured the great deep, and did eat up a part.","¶Thus hath the Lord G<font size=""-1"">OD</font> shewed unto me: and, behold, the Lord G<font size=""-1"">OD</font> called to contend by fire, and it devoured the great deep, and did eat up a part."
1797,19,0,"Then said I, O Lord GOD, cease, I beseech thee: by whom shall Jacob arise? for he is small.","Then said I, O Lord G<font size=""-1"">OD</font>, cease, I beseech thee: by whom shall Jacob arise? for he <i>is</i> small."
1798,14,0,"The LORD repented for this: This also shall not be, saith the Lord GOD.","The L<font size=""-1"">ORD</font> repented for this: This also shall not be, saith the Lord G<font size=""-1"">OD</font>."
1799,22,1,"Thus he shewed me: and, behold, the Lord stood upon a wall made by a plumbline, with a plumbline in his hand.","¶Thus he shewed me: and, behold, the Lord stood upon a wall <i>made</i> by a plumbline, with a plumbline in his hand."
1800,41,0,"And the LORD said unto me, Amos, what seest thou? And I said, A plumbline. Then said the Lord, Behold, I will set a plumbline in the midst of my people Israel: I will not again pass by them any more:","And the L<font size=""-1"">ORD</font> said unto me, Amos, what seest thou? And I said, A plumbline. Then said the Lord, Behold, I will set a plumbline in the midst of my people Israel: I will not again pass by them any more:"
1801,30,0,"And the high places of Isaac shall be desolate, and the sanctuaries of Israel shall be laid waste; and I will rise against the house of Jeroboam with the sword.","And the high places of Isaac shall be desolate, and the sanctuaries of Israel shall be laid waste; and I will rise against the house of Jeroboam with the sword."
1802,36,1,"Then Amaziah the priest of Beth-el sent to Jeroboam king of Israel, saying, Amos hath conspired against thee in the midst of the house of Israel: the land is not able to bear all his words.","¶Then Amaziah the priest of Beth–el sent to Jeroboam king of Israel, saying, Amos hath conspired against thee in the midst of the house of Israel: the land is not able to bear all his words."
1803,23,0,"For thus Amos saith, Jeroboam shall die by the sword, and Israel shall surely be led away captive out of their own land.","For thus Amos saith, Jeroboam shall die by the sword, and Israel shall surely be led away captive out of their own land."
1804,24,0,"Also Amaziah said unto Amos, O thou seer, go, flee thee away into the land of Judah, and there eat bread, and prophesy there:","Also Amaziah said unto Amos, O thou seer, go, flee thee away into the land of Judah, and there eat bread, and prophesy there:"
1805,20,0,"But prophesy not again any more at Beth-el: for it is the king's chapel, and it is the king's court.","But prophesy not again any more at Beth–el: for it <i>is</i> the king's chapel, and it <i>is</i> the king's court."
1806,28,1,"Then answered Amos, and said to Amaziah, I was no prophet, neither was I a prophet's son; but I was an herdman, and a gatherer of sycomore fruit:","¶Then answered Amos, and said to Amaziah, I <i>was</i> no prophet, neither <i>was</i> I a prophet's son; but I <i>was</i> an herdman, and a gatherer of sycomore fruit:"
1807,22,0,"And the LORD took me as I followed the flock, and the LORD said unto me, Go, prophesy unto my people Israel.","And the L<font size=""-1"">ORD</font> took me as I followed the flock, and the L<font size=""-1"">ORD</font> said unto me, Go, prophesy unto my people Israel."
