ChpVrsNdx,NumWrd,bPilcrow,PText,RText
272,26,0,"And God made two great lights; the greater light to rule the day, and the lesser light to rule the night: he made the stars also.","And God made two great lights; the greater light to rule the day, and the lesser light to rule the night: <i>he made</i> the stars also."
273,16,0,"And God set them in the firmament of the heaven to give light upon the earth,","And God set them in the firmament of the heaven to give light upon the earth,"
274,25,0,"And to rule over the day and over the night, and to divide the light from the darkness: and God saw that it was good.","And to rule over the day and over the night, and to divide the light from the darkness: and God saw that <i>it was</i> good."
275,10,0,"And the evening and the morning were the fourth day.","And the evening and the morning were the fourth day."
276,29,1,"And God said, Let the waters bring forth abundantly the moving creature that hath life, and fowl that may fly above the earth in the open firmament of heaven.","¶And God said, Let the waters bring forth abundantly the moving creature that hath life, and fowl <i>that</i> may fly above the earth in the open firmament of heaven."
277,34,0,"And God created great whales, and every living creature that moveth, which the waters brought forth abundantly, after their kind, and every winged fowl after his kind: and God saw that it was good.","And God created great whales, and every living creature that moveth, which the waters brought forth abundantly, after their kind, and every winged fowl after his kind: and God saw that <i>it was</i> good."
278,23,0,"And God blessed them, saying, Be fruitful, and multiply, and fill the waters in the seas, and let fowl multiply in the earth.","And God blessed them, saying, Be fruitful, and multiply, and fill the waters in the seas, and let fowl multiply in the earth."
279,10,0,"And the evening and the morning were the fifth day.","And the evening and the morning were the fifth day."
280,30,1,"And God said, Let the earth bring forth the living creature after his kind, cattle, and creeping thing, and beast of the earth after his kind: and it was so.","¶And God said, Let the earth bring forth the living creature after his kind, cattle, and creeping thing, and beast of the earth after his kind: and it was so."
281,34,0,"And God made the beast of the earth after his kind, and cattle after their kind, and every thing that creepeth upon the earth after his kind: and God saw that it was good.","And God made the beast of the earth after his kind, and cattle after their kind, and every thing that creepeth upon the earth after his kind: and God saw that <i>it was</i> good."
282,50,1,"And God said, Let us make man in our image, after our likeness: and let them have dominion over the fish of the sea, and over the fowl of the air, and over the cattle, and over all the earth, and over every creeping thing that creepeth upon the earth.","¶And God said, Let us make man in our image, after our likeness: and let them have dominion over the fish of the sea, and over the fowl of the air, and over the cattle, and over all the earth, and over every creeping thing that creepeth upon the earth."
283,22,0,"So God created man in his own image, in the image of God created he him; male and female created he them.","So God created man in his <i>own</i> image, in the image of God created he him; male and female created he them."
284,46,0,"And God blessed them, and God said unto them, Be fruitful, and multiply, and replenish the earth, and subdue it: and have dominion over the fish of the sea, and over the fowl of the air, and over every living thing that moveth upon the earth.","And God blessed them, and God said unto them, Be fruitful, and multiply, and replenish the earth, and subdue it: and have dominion over the fish of the sea, and over the fowl of the air, and over every living thing that moveth upon the earth."
285,42,1,"And God said, Behold, I have given you every herb bearing seed, which is upon the face of all the earth, and every tree, in the which is the fruit of a tree yielding seed; to you it shall be for meat.","¶And God said, Behold, I have given you every herb bearing seed, which <i>is</i> upon the face of all the earth, and every tree, in the which <i>is</i> the fruit of a tree yielding seed; to you it shall be for meat."
286,39,0,"And to every beast of the earth, and to every fowl of the air, and to every thing that creepeth upon the earth, wherein there is life, I have given every green herb for meat: and it was so.","And to every beast of the earth, and to every fowl of the air, and to every thing that creepeth upon the earth, wherein <i>there is</i> life, <i>I have given</i> every green herb for meat: and it was so."
287,25,0,"And God saw every thing that he had made, and, behold, it was very good. And the evening and the morning were the sixth day.","And God saw every thing that he had made, and, behold, <i>it was</i> very good. And the evening and the morning were the sixth day."
513,14,0,"Thus the heavens and the earth were finished, and all the host of them.","Thus the heavens and the earth were finished, and all the host of them."
514,28,0,"And on the seventh day God ended his work which he had made; and he rested on the seventh day from all his work which he had made.","And on the seventh day God ended his work which he had made; and he rested on the seventh day from all his work which he had made."
515,25,0,"And God blessed the seventh day, and sanctified it: because that in it he had rested from all his work which God created and made.","And God blessed the seventh day, and sanctified it: because that in it he had rested from all his work which God created and made."
516,28,1,"These are the generations of the heavens and of the earth when they were created, in the day that the LORD God made the earth and the heavens,","¶These <i>are</i> the generations of the heavens and of the earth when they were created, in the day that the L<font size=""-1"">ORD</font> God made the earth and the heavens,"
517,44,0,"And every plant of the field before it was in the earth, and every herb of the field before it grew: for the LORD God had not caused it to rain upon the earth, and there was not a man to till the ground.","And every plant of the field before it was in the earth, and every herb of the field before it grew: for the L<font size=""-1"">ORD</font> God had not caused it to rain upon the earth, and <i>there was</i> not a man to till the ground."
518,17,0,"But there went up a mist from the earth, and watered the whole face of the ground.","But there went up a mist from the earth, and watered the whole face of the ground."
519,27,0,"And the LORD God formed man of the dust of the ground, and breathed into his nostrils the breath of life; and man became a living soul.","And the L<font size=""-1"">ORD</font> God formed man <i>of</i> the dust of the ground, and breathed into his nostrils the breath of life; and man became a living soul."
520,20,1,"And the LORD God planted a garden eastward in Eden; and there he put the man whom he had formed.","¶And the L<font size=""-1"">ORD</font> God planted a garden eastward in Eden; and there he put the man whom he had formed."
521,43,0,"And out of the ground made the LORD God to grow every tree that is pleasant to the sight, and good for food; the tree of life also in the midst of the garden, and the tree of knowledge of good and evil.","And out of the ground made the L<font size=""-1"">ORD</font> God to grow every tree that is pleasant to the sight, and good for food; the tree of life also in the midst of the garden, and the tree of knowledge of good and evil."
522,22,0,"And a river went out of Eden to water the garden; and from thence it was parted, and became into four heads.","And a river went out of Eden to water the garden; and from thence it was parted, and became into four heads."
523,21,0,"The name of the first is Pison: that is it which compasseth the whole land of Havilah, where there is gold;","The name of the first <i>is</i> Pison: that <i>is</i> it which compasseth the whole land of Havilah, where <i>there is</i> gold;"
524,15,0,"And the gold of that land is good: there is bdellium and the onyx stone.","And the gold of that land <i>is</i> good: there <i>is</i> bdellium and the onyx stone."
525,20,0,"And the name of the second river is Gihon: the same is it that compasseth the whole land of Ethiopia.","And the name of the second river <i>is</i> Gihon: the same <i>is</i> it that compasseth the whole land of Ethiopia."
526,25,0,"And the name of the third river is Hiddekel: that is it which goeth toward the east of Assyria. And the fourth river is Euphrates.","And the name of the third river <i>is</i> Hiddekel: that <i>is</i> it which goeth toward the east of Assyria. And the fourth river <i>is</i> Euphrates."
527,22,0,"And the LORD God took the man, and put him into the garden of Eden to dress it and to keep it.","And the L<font size=""-1"">ORD</font> God took the man, and put him into the garden of Eden to dress it and to keep it."
528,18,1,"And the LORD God commanded the man, saying, Of every tree of the garden thou mayest freely eat:","¶And the L<font size=""-1"">ORD</font> God commanded the man, saying, Of every tree of the garden thou mayest freely eat:"
529,29,0,"But of the tree of the knowledge of good and evil, thou shalt not eat of it: for in the day that thou eatest thereof thou shalt surely die.","But of the tree of the knowledge of good and evil, thou shalt not eat of it: for in the day that thou eatest thereof thou shalt surely die."
530,24,1,"And the LORD God said, It is not good that the man should be alone; I will make him an help meet for him.","¶And the L<font size=""-1"">ORD</font> God said, <i>It is</i> not good that the man should be alone; I will make him an help meet for him."
531,44,0,"And out of the ground the LORD God formed every beast of the field, and every fowl of the air; and brought them unto Adam to see what he would call them: and whatsoever Adam called every living creature, that was the name thereof.","And out of the ground the L<font size=""-1"">ORD</font> God formed every beast of the field, and every fowl of the air; and brought <i>them</i> unto Adam to see what he would call them: and whatsoever Adam called every living creature, that <i>was</i> the name thereof."
532,33,0,"And Adam gave names to all cattle, and to the fowl of the air, and to every beast of the field; but for Adam there was not found an help meet for him.","And Adam gave names to all cattle, and to the fowl of the air, and to every beast of the field; but for Adam there was not found an help meet for him."
533,29,1,"And the LORD God caused a deep sleep to fall upon Adam, and he slept: and he took one of his ribs, and closed up the flesh instead thereof;","¶And the L<font size=""-1"">ORD</font> God caused a deep sleep to fall upon Adam, and he slept: and he took one of his ribs, and closed up the flesh instead thereof;"
534,21,0,"And the rib, which the LORD God had taken from man, made he a woman, and brought her unto the man.","And the rib, which the L<font size=""-1"">ORD</font> God had taken from man, made he a woman, and brought her unto the man."
535,27,0,"And Adam said, This is now bone of my bones, and flesh of my flesh: she shall be called Woman, because she was taken out of Man.","And Adam said, This <i>is</i> now bone of my bones, and flesh of my flesh: she shall be called Woman, because she was taken out of Man."
536,22,0,"Therefore shall a man leave his father and his mother, and shall cleave unto his wife: and they shall be one flesh.","Therefore shall a man leave his father and his mother, and shall cleave unto his wife: and they shall be one flesh."
537,14,0,"And they were both naked, the man and his wife, and were not ashamed.","And they were both naked, the man and his wife, and were not ashamed."
769,38,0,"Now the serpent was more subtil than any beast of the field which the LORD God had made. And he said unto the woman, Yea, hath God said, Ye shall not eat of every tree of the garden?","Now the serpent was more subtil than any beast of the field which the L<font size=""-1"">ORD</font> God had made. And he said unto the woman, Yea, hath God said, Ye shall not eat of every tree of the garden?"
770,19,0,"And the woman said unto the serpent, We may eat of the fruit of the trees of the garden:","And the woman said unto the serpent, We may eat of the fruit of the trees of the garden:"
771,32,0,"But of the fruit of the tree which is in the midst of the garden, God hath said, Ye shall not eat of it, neither shall ye touch it, lest ye die.","But of the fruit of the tree which <i>is</i> in the midst of the garden, God hath said, Ye shall not eat of it, neither shall ye touch it, lest ye die."
772,12,0,"And the serpent said unto the woman, Ye shall not surely die:","And the serpent said unto the woman, Ye shall not surely die:"
773,27,0,"For God doth know that in the day ye eat thereof, then your eyes shall be opened, and ye shall be as gods, knowing good and evil.","For God doth know that in the day ye eat thereof, then your eyes shall be opened, and ye shall be as gods, knowing good and evil."
774,51,1,"And when the woman saw that the tree was good for food, and that it was pleasant to the eyes, and a tree to be desired to make one wise, she took of the fruit thereof, and did eat, and gave also unto her husband with her; and he did eat.","¶And when the woman saw that the tree <i>was</i> good for food, and that it <i>was</i> pleasant to the eyes, and a tree to be desired to make <i>one</i> wise, she took of the fruit thereof, and did eat, and gave also unto her husband with her; and he did eat."
775,25,0,"And the eyes of them both were opened, and they knew that they were naked; and they sewed fig leaves together, and made themselves aprons.","And the eyes of them both were opened, and they knew that they <i>were</i> naked; and they sewed fig leaves together, and made themselves aprons."
776,39,0,"And they heard the voice of the LORD God walking in the garden in the cool of the day: and Adam and his wife hid themselves from the presence of the LORD God amongst the trees of the garden.","And they heard the voice of the L<font size=""-1"">ORD</font> God walking in the garden in the cool of the day: and Adam and his wife hid themselves from the presence of the L<font size=""-1"">ORD</font> God amongst the trees of the garden."
777,14,1,"And the LORD God called unto Adam, and said unto him, Where art thou?","¶And the L<font size=""-1"">ORD</font> God called unto Adam, and said unto him, Where <i>art</i> thou?"
778,22,0,"And he said, I heard thy voice in the garden, and I was afraid, because I was naked; and I hid myself.","And he said, I heard thy voice in the garden, and I was afraid, because I <i>was</i> naked; and I hid myself."
779,25,1,"And he said, Who told thee that thou wast naked? Hast thou eaten of the tree, whereof I commanded thee that thou shouldest not eat?","¶And he said, Who told thee that thou <i>wast</i> naked? Hast thou eaten of the tree, whereof I commanded thee that thou shouldest not eat?"
780,23,0,"And the man said, The woman whom thou gavest to be with me, she gave me of the tree, and I did eat.","And the man said, The woman whom thou gavest <i>to be</i> with me, she gave me of the tree, and I did eat."
781,27,0,"And the LORD God said unto the woman, What is this that thou hast done? And the woman said, The serpent beguiled me, and I did eat.","And the L<font size=""-1"">ORD</font> God said unto the woman, What <i>is</i> this <i>that</i> thou hast done? And the woman said, The serpent beguiled me, and I did eat."
782,43,1,"And the LORD God said unto the serpent, Because thou hast done this, thou art cursed above all cattle, and above every beast of the field; upon thy belly shalt thou go, and dust shalt thou eat all the days of thy life:","¶And the L<font size=""-1"">ORD</font> God said unto the serpent, Because thou hast done this, thou <i>art</i> cursed above all cattle, and above every beast of the field; upon thy belly shalt thou go, and dust shalt thou eat all the days of thy life:"
783,28,0,"And I will put enmity between thee and the woman, and between thy seed and her seed; it shall bruise thy head, and thou shalt bruise his heel.","And I will put enmity between thee and the woman, and between thy seed and her seed; it shall bruise thy head, and thou shalt bruise his heel."
784,35,0,"Unto the woman he said, I will greatly multiply thy sorrow and thy conception; in sorrow thou shalt bring forth children; and thy desire shall be to thy husband, and he shall rule over thee.","Unto the woman he said, I will greatly multiply thy sorrow and thy conception; in sorrow thou shalt bring forth children; and thy desire <i>shall be</i> to thy husband, and he shall rule over thee."
785,53,1,"And unto Adam he said, Because thou hast hearkened unto the voice of thy wife, and hast eaten of the tree, of which I commanded thee, saying, Thou shalt not eat of it: cursed is the ground for thy sake; in sorrow shalt thou eat of it all the days of thy life;","¶And unto Adam he said, Because thou hast hearkened unto the voice of thy wife, and hast eaten of the tree, of which I commanded thee, saying, Thou shalt not eat of it: cursed <i>is</i> the ground for thy sake; in sorrow shalt thou eat <i>of</i> it all the days of thy life;"
786,19,0,"Thorns also and thistles shall it bring forth to thee; and thou shalt eat the herb of the field;","Thorns also and thistles shall it bring forth to thee; and thou shalt eat the herb of the field;"
787,33,0,"In the sweat of thy face shalt thou eat bread, till thou return unto the ground; for out of it wast thou taken: for dust thou art, and unto dust shalt thou return.","In the sweat of thy face shalt thou eat bread, till thou return unto the ground; for out of it wast thou taken: for dust thou <i>art</i>, and unto dust shalt thou return."
788,15,0,"And Adam called his wife's name Eve; because she was the mother of all living.","And Adam called his wife's name Eve; because she was the mother of all living."
789,18,0,"Unto Adam also and to his wife did the LORD God make coats of skins, and clothed them.","Unto Adam also and to his wife did the L<font size=""-1"">ORD</font> God make coats of skins, and clothed them."
790,41,1,"And the LORD God said, Behold, the man is become as one of us, to know good and evil: and now, lest he put forth his hand, and take also of the tree of life, and eat, and live for ever:","¶And the L<font size=""-1"">ORD</font> God said, Behold, the man is become as one of us, to know good and evil: and now, lest he put forth his hand, and take also of the tree of life, and eat, and live for ever:"
791,21,0,"Therefore the LORD God sent him forth from the garden of Eden, to till the ground from whence he was taken.","Therefore the L<font size=""-1"">ORD</font> God sent him forth from the garden of Eden, to till the ground from whence he was taken."
792,35,0,"So he drove out the man; and he placed at the east of the garden of Eden Cherubims, and a flaming sword which turned every way, to keep the way of the tree of life.","So he drove out the man; and he placed at the east of the garden of Eden Cherubims, and a flaming sword which turned every way, to keep the way of the tree of life."
1025,22,0,"And Adam knew Eve his wife; and she conceived, and bare Cain, and said, I have gotten a man from the LORD.","And Adam knew Eve his wife; and she conceived, and bare Cain, and said, I have gotten a man from the L<font size=""-1"">ORD</font>."
1026,22,0,"And she again bare his brother Abel. And Abel was a keeper of sheep, but Cain was a tiller of the ground.","And she again bare his brother Abel. And Abel was a keeper of sheep, but Cain was a tiller of the ground."
1027,23,1,"And in process of time it came to pass, that Cain brought of the fruit of the ground an offering unto the LORD.","¶And in process of time it came to pass, that Cain brought of the fruit of the ground an offering unto the L<font size=""-1"">ORD</font>."
1028,27,0,"And Abel, he also brought of the firstlings of his flock and of the fat thereof. And the LORD had respect unto Abel and to his offering:","And Abel, he also brought of the firstlings of his flock and of the fat thereof. And the L<font size=""-1"">ORD</font> had respect unto Abel and to his offering:"
1029,20,0,"But unto Cain and to his offering he had not respect. And Cain was very wroth, and his countenance fell.","But unto Cain and to his offering he had not respect. And Cain was very wroth, and his countenance fell."
1030,16,1,"And the LORD said unto Cain, Why art thou wroth? and why is thy countenance fallen?","¶And the L<font size=""-1"">ORD</font> said unto Cain, Why art thou wroth? and why is thy countenance fallen?"
1031,33,0,"If thou doest well, shalt thou not be accepted? and if thou doest not well, sin lieth at the door. And unto thee shall be his desire, and thou shalt rule over him.","If thou doest well, shalt thou not be accepted? and if thou doest not well, sin lieth at the door. And unto thee <i>shall be</i> his desire, and thou shalt rule over him."
1032,29,0,"And Cain talked with Abel his brother: and it came to pass, when they were in the field, that Cain rose up against Abel his brother, and slew him.","And Cain talked with Abel his brother: and it came to pass, when they were in the field, that Cain rose up against Abel his brother, and slew him."
1033,22,1,"And the LORD said unto Cain, Where is Abel thy brother? And he said, I know not: Am I my brother's keeper?","¶And the L<font size=""-1"">ORD</font> said unto Cain, Where <i>is</i> Abel thy brother? And he said, I know not: <i>Am</i> I my brother's keeper?"
1034,19,0,"And he said, What hast thou done? the voice of thy brother's blood crieth unto me from the ground.","And he said, What hast thou done? the voice of thy brother's blood crieth unto me from the ground."
1035,21,0,"And now art thou cursed from the earth, which hath opened her mouth to receive thy brother's blood from thy hand;","And now <i>art</i> thou cursed from the earth, which hath opened her mouth to receive thy brother's blood from thy hand;"
1036,25,0,"When thou tillest the ground, it shall not henceforth yield unto thee her strength; a fugitive and a vagabond shalt thou be in the earth.","When thou tillest the ground, it shall not henceforth yield unto thee her strength; a fugitive and a vagabond shalt thou be in the earth."
1037,14,1,"And Cain said unto the LORD, My punishment is greater than I can bear.","¶And Cain said unto the L<font size=""-1"">ORD</font>, My punishment <i>is</i> greater than I can bear."
1038,49,0,"Behold, thou hast driven me out this day from the face of the earth; and from thy face shall I be hid; and I shall be a fugitive and a vagabond in the earth; and it shall come to pass, that every one that findeth me shall slay me.","Behold, thou hast driven me out this day from the face of the earth; and from thy face shall I be hid; and I shall be a fugitive and a vagabond in the earth; and it shall come to pass, <i>that</i> every one that findeth me shall slay me."
1039,32,0,"And the LORD said unto him, Therefore whosoever slayeth Cain, vengeance shall be taken on him sevenfold. And the LORD set a mark upon Cain, lest any finding him should kill him.","And the L<font size=""-1"">ORD</font> said unto him, Therefore whosoever slayeth Cain, vengeance shall be taken on him sevenfold. And the L<font size=""-1"">ORD</font> set a mark upon Cain, lest any finding him should kill him."
1040,22,1,"And Cain went out from the presence of the LORD, and dwelt in the land of Nod, on the east of Eden.","¶And Cain went out from the presence of the L<font size=""-1"">ORD</font>, and dwelt in the land of Nod, on the east of Eden."
1041,30,0,"And Cain knew his wife; and she conceived, and bare Enoch: and he builded a city, and called the name of the city, after the name of his son, Enoch.","And Cain knew his wife; and she conceived, and bare Enoch: and he builded a city, and called the name of the city, after the name of his son, Enoch."
1042,18,0,"And unto Enoch was born Irad: and Irad begat Mehujael: and Mehujael begat Methusael: and Methusael begat Lamech.","And unto Enoch was born Irad: and Irad begat Mehujael: and Mehujael begat Methusael: and Methusael begat Lamech."
1043,21,1,"And Lamech took unto him two wives: the name of the one was Adah, and the name of the other Zillah.","¶And Lamech took unto him two wives: the name of the one <i>was</i> Adah, and the name of the other Zillah."
1044,20,0,"And Adah bare Jabal: he was the father of such as dwell in tents, and of such as have cattle.","And Adah bare Jabal: he was the father of such as dwell in tents, and <i>of such as have</i> cattle."
1045,19,0,"And his brother's name was Jubal: he was the father of all such as handle the harp and organ.","And his brother's name <i>was</i> Jubal: he was the father of all such as handle the harp and organ."
1046,22,0,"And Zillah, she also bare Tubal-cain, an instructer of every artificer in brass and iron: and the sister of Tubal-cain was Naamah.","And Zillah, she also bare Tubal–cain, an instructer of every artificer in brass and iron: and the sister of Tubal–cain <i>was</i> Naamah."
1047,36,1,"And Lamech said unto his wives, Adah and Zillah, Hear my voice; ye wives of Lamech, hearken unto my speech: for I have slain a man to my wounding, and a young man to my hurt.","¶And Lamech said unto his wives, Adah and Zillah, Hear my voice; ye wives of Lamech, hearken unto my speech: for I have slain a man to my wounding, and a young man to my hurt."
1048,11,0,"If Cain shall be avenged sevenfold, truly Lamech seventy and sevenfold.","If Cain shall be avenged sevenfold, truly Lamech seventy and sevenfold."
1049,31,1,"And Adam knew his wife again; and she bare a son, and called his name Seth: For God, said she, hath appointed me another seed instead of Abel, whom Cain slew.","¶And Adam knew his wife again; and she bare a son, and called his name Seth: For God, <i>said she</i>, hath appointed me another seed instead of Abel, whom Cain slew."
1050,28,0,"And to Seth, to him also there was born a son; and he called his name Enos: then began men to call upon the name of the LORD.","And to Seth, to him also there was born a son; and he called his name Enos: then began men to call upon the name of the L<font size=""-1"">ORD</font>."
1281,24,0,"This is the book of the generations of Adam. In the day that God created man, in the likeness of God made he him;","This <i>is</i> the book of the generations of Adam. In the day that God created man, in the likeness of God made he him;"
1282,21,0,"Male and female created he them; and blessed them, and called their name Adam, in the day when they were created.","Male and female created he them; and blessed them, and called their name Adam, in the day when they were created."
1283,24,1,"And Adam lived an hundred and thirty years, and begat a son in his own likeness, after his image; and called his name Seth:","¶And Adam lived an hundred and thirty years, and begat <i>a son</i> in his own likeness, after his image; and called his name Seth:"
1284,20,0,"And the days of Adam after he had begotten Seth were eight hundred years: and he begat sons and daughters:","And the days of Adam after he had begotten Seth were eight hundred years: and he begat sons and daughters:"
1285,16,0,"And all the days that Adam lived were nine hundred and thirty years: and he died.","And all the days that Adam lived were nine hundred and thirty years: and he died."
1286,11,1,"And Seth lived an hundred and five years, and begat Enos:","¶And Seth lived an hundred and five years, and begat Enos:"
1287,17,0,"And Seth lived after he begat Enos eight hundred and seven years, and begat sons and daughters:","And Seth lived after he begat Enos eight hundred and seven years, and begat sons and daughters:"
1288,15,0,"And all the days of Seth were nine hundred and twelve years: and he died.","And all the days of Seth were nine hundred and twelve years: and he died."
1289,8,1,"And Enos lived ninety years, and begat Cainan:","¶And Enos lived ninety years, and begat Cainan:"
1290,17,0,"And Enos lived after he begat Cainan eight hundred and fifteen years, and begat sons and daughters:","And Enos lived after he begat Cainan eight hundred and fifteen years, and begat sons and daughters:"
1291,15,0,"And all the days of Enos were nine hundred and five years: and he died.","And all the days of Enos were nine hundred and five years: and he died."
1292,8,1,"And Cainan lived seventy years, and begat Mahalaleel:","¶And Cainan lived seventy years, and begat Mahalaleel:"
1293,17,0,"And Cainan lived after he begat Mahalaleel eight hundred and forty years, and begat sons and daughters:","And Cainan lived after he begat Mahalaleel eight hundred and forty years, and begat sons and daughters:"
1294,15,0,"And all the days of Cainan were nine hundred and ten years: and he died.","And all the days of Cainan were nine hundred and ten years: and he died."
1295,10,1,"And Mahalaleel lived sixty and five years, and begat Jared:","¶And Mahalaleel lived sixty and five years, and begat Jared:"
1296,17,0,"And Mahalaleel lived after he begat Jared eight hundred and thirty years, and begat sons and daughters:","And Mahalaleel lived after he begat Jared eight hundred and thirty years, and begat sons and daughters:"
1297,16,0,"And all the days of Mahalaleel were eight hundred ninety and five years: and he died.","And all the days of Mahalaleel were eight hundred ninety and five years: and he died."
1298,13,1,"And Jared lived an hundred sixty and two years, and he begat Enoch:","¶And Jared lived an hundred sixty and two years, and he begat Enoch:"
1299,15,0,"And Jared lived after he begat Enoch eight hundred years, and begat sons and daughters:","And Jared lived after he begat Enoch eight hundred years, and begat sons and daughters:"
1300,16,0,"And all the days of Jared were nine hundred sixty and two years: and he died.","And all the days of Jared were nine hundred sixty and two years: and he died."
1301,10,1,"And Enoch lived sixty and five years, and begat Methuselah:","¶And Enoch lived sixty and five years, and begat Methuselah:"
1302,17,0,"And Enoch walked with God after he begat Methuselah three hundred years, and begat sons and daughters:","And Enoch walked with God after he begat Methuselah three hundred years, and begat sons and daughters:"
1303,13,0,"And all the days of Enoch were three hundred sixty and five years:","And all the days of Enoch were three hundred sixty and five years:"
1304,13,0,"And Enoch walked with God: and he was not; for God took him.","And Enoch walked with God: and he <i>was</i> not; for God took him."
1305,12,1,"And Methuselah lived an hundred eighty and seven years, and begat Lamech:","¶And Methuselah lived an hundred eighty and seven years, and begat Lamech:"
1306,18,0,"And Methuselah lived after he begat Lamech seven hundred eighty and two years, and begat sons and daughters:","And Methuselah lived after he begat Lamech seven hundred eighty and two years, and begat sons and daughters:"
1307,16,0,"And all the days of Methuselah were nine hundred sixty and nine years: and he died.","And all the days of Methuselah were nine hundred sixty and nine years: and he died."
1308,13,1,"And Lamech lived an hundred eighty and two years, and begat a son:","¶And Lamech lived an hundred eighty and two years, and begat a son:"
1309,29,0,"And he called his name Noah, saying, This same shall comfort us concerning our work and toil of our hands, because of the ground which the LORD hath cursed.","And he called his name Noah, saying, This <i>same</i> shall comfort us concerning our work and toil of our hands, because of the ground which the L<font size=""-1"">ORD</font> hath cursed."
1310,18,0,"And Lamech lived after he begat Noah five hundred ninety and five years, and begat sons and daughters:","And Lamech lived after he begat Noah five hundred ninety and five years, and begat sons and daughters:"
1311,16,0,"And all the days of Lamech were seven hundred seventy and seven years: and he died.","And all the days of Lamech were seven hundred seventy and seven years: and he died."
1312,14,0,"And Noah was five hundred years old: and Noah begat Shem, Ham, and Japheth.","And Noah was five hundred years old: and Noah begat Shem, Ham, and Japheth."
1537,22,0,"And it came to pass, when men began to multiply on the face of the earth, and daughters were born unto them,","And it came to pass, when men began to multiply on the face of the earth, and daughters were born unto them,"
1538,24,0,"That the sons of God saw the daughters of men that they were fair; and they took them wives of all which they chose.","That the sons of God saw the daughters of men that they <i>were</i> fair; and they took them wives of all which they chose."
1539,28,0,"And the LORD said, My spirit shall not always strive with man, for that he also is flesh: yet his days shall be an hundred and twenty years.","And the L<font size=""-1"">ORD</font> said, My spirit shall not always strive with man, for that he also <i>is</i> flesh: yet his days shall be an hundred and twenty years."
1540,43,1,"There were giants in the earth in those days; and also after that, when the sons of God came in unto the daughters of men, and they bare children to them, the same became mighty men which were of old, men of renown.","¶There were giants in the earth in those days; and also after that, when the sons of God came in unto the daughters of men, and they bare <i>children</i> to them, the same <i>became</i> mighty men which <i>were</i> of old, men of renown."
1541,27,1,"And GOD saw that the wickedness of man was great in the earth, and that every imagination of the thoughts of his heart was only evil continually.","¶And G<font size=""-1"">OD</font> saw that the wickedness of man <i>was</i> great in the earth, and <i>that</i> every imagination of the thoughts of his heart <i>was</i> only evil continually."
1542,20,1,"And it repented the LORD that he had made man on the earth, and it grieved him at his heart.","¶And it repented the L<font size=""-1"">ORD</font> that he had made man on the earth, and it grieved him at his heart."
