ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
1038,22,0,"Knowing that he which raised up the Lord Jesus shall raise up us also by Jesus, and shall present us with you.","Knowing that he which raised up the Lord Jesus shall raise up us also by Jesus, and shall present <i>us</i> with you.",""
1039,23,0,"For all things are for your sakes, that the abundant grace might through the thanksgiving of many redound to the glory of God.","For all things <i>are</i> for your sakes, that the abundant grace might through the thanksgiving of many redound to the glory of God.",""
1040,21,0,"For which cause we faint not; but though our outward man perish, yet the inward man is renewed day by day.","For which cause we faint not; but though our outward man perish, yet the inward <i>man</i> is renewed day by day.",""
1041,22,0,"For our light affliction, which is but for a moment, worketh for us a far more exceeding and eternal weight of glory;","For our light affliction, which is but for a moment, worketh for us a far more exceeding <i>and</i> eternal weight of glory;",""
1042,35,0,"While we look not at the things which are seen, but at the things which are not seen: for the things which are seen are temporal; but the things which are not seen are eternal.","While we look not at the things which are seen, but at the things which are not seen: for the things which are seen <i>are</i> temporal; but the things which are not seen <i>are</i> eternal.",""
1281,29,0,"For we know that if our earthly house of this tabernacle were dissolved, we have a building of God, an house not made with hands, eternal in the heavens.","For we know that if our earthly house of <i>this</i> tabernacle were dissolved, we have a building of God, an house not made with hands, eternal in the heavens.",""
1282,18,0,"For in this we groan, earnestly desiring to be clothed upon with our house which is from heaven:","For in this we groan, earnestly desiring to be clothed upon with our house which is from heaven:",""
1283,12,0,"If so be that being clothed we shall not be found naked.","If so be that being clothed we shall not be found naked.",""
1284,29,0,"For we that are in this tabernacle do groan, being burdened: not for that we would be unclothed, but clothed upon, that mortality might be swallowed up of life.","For we that are in <i>this</i> tabernacle do groan, being burdened: not for that we would be unclothed, but clothed upon, that mortality might be swallowed up of life.",""
1285,23,0,"Now he that hath wrought us for the selfsame thing is God, who also hath given unto us the earnest of the Spirit.","Now he that hath wrought us for the selfsame thing <i>is</i> God, who also hath given unto us the earnest of the Spirit.",""
1286,21,0,"Therefore we are always confident, knowing that, whilst we are at home in the body, we are absent from the Lord:","Therefore <i>we are</i> always confident, knowing that, whilst we are at home in the body, we are absent from the Lord:",""
1287,8,0,"(For we walk by faith, not by sight:)","(For we walk by faith, not by sight:)",""
1288,21,0,"We are confident, I say, and willing rather to be absent from the body, and to be present with the Lord.","We are confident, <i>I say</i>, and willing rather to be absent from the body, and to be present with the Lord.",""
1289,14,0,"Wherefore we labour, that, whether present or absent, we may be accepted of him.","Wherefore we labour, that, whether present or absent, we may be accepted of him.",""
1290,34,0,"For we must all appear before the judgment seat of Christ; that every one may receive the things done in his body, according to that he hath done, whether it be good or bad.","For we must all appear before the judgment seat of Christ; that every one may receive the things <i>done</i> in <i>his</i> body, according to that he hath done, whether <i>it be</i> good or bad.",""
1291,27,1,"Knowing therefore the terror of the Lord, we persuade men; but we are made manifest unto God; and I trust also are made manifest in your consciences.","¶Knowing therefore the terror of the Lord, we persuade men; but we are made manifest unto God; and I trust also are made manifest in your consciences.",""
1292,33,0,"For we commend not ourselves again unto you, but give you occasion to glory on our behalf, that ye may have somewhat to answer them which glory in appearance, and not in heart.","For we commend not ourselves again unto you, but give you occasion to glory on our behalf, that ye may have somewhat to <i>answer</i> them which glory in appearance, and not in heart.",""
1293,20,0,"For whether we be beside ourselves, it is to God: or whether we be sober, it is for your cause.","For whether we be beside ourselves, <i>it is</i> to God: or whether we be sober, <i>it is</i> for your cause.",""
1294,21,0,"For the love of Christ constraineth us; because we thus judge, that if one died for all, then were all dead:","For the love of Christ constraineth us; because we thus judge, that if one died for all, then were all dead:",""
1295,26,0,"And that he died for all, that they which live should not henceforth live unto themselves, but unto him which died for them, and rose again.","And <i>that</i> he died for all, that they which live should not henceforth live unto themselves, but unto him which died for them, and rose again.",""
1296,26,0,"Wherefore henceforth know we no man after the flesh: yea, though we have known Christ after the flesh, yet now henceforth know we him no more.","Wherefore henceforth know we no man after the flesh: yea, though we have known Christ after the flesh, yet now henceforth know we <i>him</i> no more.",""
1297,23,0,"Therefore if any man be in Christ, he is a new creature: old things are passed away; behold, all things are become new.","Therefore if any man <i>be</i> in Christ, <i>he is</i> a new creature: old things are passed away; behold, all things are become new.",""
1298,24,0,"And all things are of God, who hath reconciled us to himself by Jesus Christ, and hath given to us the ministry of reconciliation;","And all things <i>are</i> of God, who hath reconciled us to himself by Jesus Christ, and hath given to us the ministry of reconciliation;",""
1299,27,0,"To wit, that God was in Christ, reconciling the world unto himself, not imputing their trespasses unto them; and hath committed unto us the word of reconciliation.","To wit, that God was in Christ, reconciling the world unto himself, not imputing their trespasses unto them; and hath committed unto us the word of reconciliation.",""
1300,26,0,"Now then we are ambassadors for Christ, as though God did beseech you by us: we pray you in Christ's stead, be ye reconciled to God.","Now then we are ambassadors for Christ, as though God did beseech <i>you</i> by us: we pray <i>you</i> in Christ's stead, be ye reconciled to God.",""
1301,25,0,"For he hath made him to be sin for us, who knew no sin; that we might be made the righteousness of God in him.","For he hath made him <i>to be</i> sin for us, who knew no sin; that we might be made the righteousness of God in him.",""
1537,20,0,"We then, as workers together with him, beseech you also that ye receive not the grace of God in vain.","We then, <i>as</i> workers together <i>with him</i>, beseech <i>you</i> also that ye receive not the grace of God in vain.",""
1538,34,0,"(For he saith, I have heard thee in a time accepted, and in the day of salvation have I succoured thee: behold, now is the accepted time; behold, now is the day of salvation.)","(For he saith, I have heard thee in a time accepted, and in the day of salvation have I succoured thee: behold, now <i>is</i> the accepted time; behold, now <i>is</i> the day of salvation.)",""
1539,12,0,"Giving no offence in any thing, that the ministry be not blamed:","Giving no offence in any thing, that the ministry be not blamed:",""
1540,20,0,"But in all things approving ourselves as the ministers of God, in much patience, in afflictions, in necessities, in distresses,","But in all <i>things</i> approving ourselves as the ministers of God, in much patience, in afflictions, in necessities, in distresses,",""
1541,12,0,"In stripes, in imprisonments, in tumults, in labours, in watchings, in fastings;","In stripes, in imprisonments, in tumults, in labours, in watchings, in fastings;",""
1542,15,0,"By pureness, by knowledge, by longsuffering, by kindness, by the Holy Ghost, by love unfeigned,","By pureness, by knowledge, by longsuffering, by kindness, by the Holy Ghost, by love unfeigned,",""
1543,23,0,"By the word of truth, by the power of God, by the armour of righteousness on the right hand and on the left,","By the word of truth, by the power of God, by the armour of righteousness on the right hand and on the left,",""
1544,15,0,"By honour and dishonour, by evil report and good report: as deceivers, and yet true;","By honour and dishonour, by evil report and good report: as deceivers, and <i>yet</i> true;",""
1545,17,0,"As unknown, and yet well known; as dying, and, behold, we live; as chastened, and not killed;","As unknown, and <i>yet</i> well known; as dying, and, behold, we live; as chastened, and not killed;",""
1546,19,0,"As sorrowful, yet alway rejoicing; as poor, yet making many rich; as having nothing, and yet possessing all things.","As sorrowful, yet alway rejoicing; as poor, yet making many rich; as having nothing, and <i>yet</i> possessing all things.",""
1547,13,1,"O ye Corinthians, our mouth is open unto you, our heart is enlarged.","¶O <i>ye</i> Corinthians, our mouth is open unto you, our heart is enlarged.",""
1548,14,0,"Ye are not straitened in us, but ye are straitened in your own bowels.","Ye are not straitened in us, but ye are straitened in your own bowels.",""
1549,17,0,"Now for a recompence in the same, (I speak as unto my children,) be ye also enlarged.","Now for a recompence in the same, (I speak as unto <i>my</i> children,) be ye also enlarged.",""
1550,22,0,"Be ye not unequally yoked together with unbelievers: for what fellowship hath righteousness with unrighteousness? and what communion hath light with darkness?","Be ye not unequally yoked together with unbelievers: for what fellowship hath righteousness with unrighteousness? and what communion hath light with darkness?",""
1551,17,0,"And what concord hath Christ with Belial? or what part hath he that believeth with an infidel?","And what concord hath Christ with Belial? or what part hath he that believeth with an infidel?",""
1552,44,0,"And what agreement hath the temple of God with idols? for ye are the temple of the living God; as God hath said, I will dwell in them, and walk in them; and I will be their God, and they shall be my people.","And what agreement hath the temple of God with idols? for ye are the temple of the living God; as God hath said, I will dwell in them, and walk in <i>them</i>; and I will be their God, and they shall be my people.",""
1553,24,0,"Wherefore come out from among them, and be ye separate, saith the Lord, and touch not the unclean thing; and I will receive you,","Wherefore come out from among them, and be ye separate, saith the Lord, and touch not the unclean <i>thing</i>; and I will receive you,",""
1554,19,0,"And will be a Father unto you, and ye shall be my sons and daughters, saith the Lord Almighty.","And will be a Father unto you, and ye shall be my sons and daughters, saith the Lord Almighty.",""
1793,25,0,"Having therefore these promises, dearly beloved, let us cleanse ourselves from all filthiness of the flesh and spirit, perfecting holiness in the fear of God.","Having therefore these promises, dearly beloved, let us cleanse ourselves from all filthiness of the flesh and spirit, perfecting holiness in the fear of God.",""
1794,17,1,"Receive us; we have wronged no man, we have corrupted no man, we have defrauded no man.","¶Receive us; we have wronged no man, we have corrupted no man, we have defrauded no man.",""
1795,24,0,"I speak not this to condemn you: for I have said before, that ye are in our hearts to die and live with you. ","I speak not <i>this</i> to condemn <i>you</i>: for I have said before, that ye are in our hearts to die and live with <i>you</i>. ",""
1796,27,0,"Great is my boldness of speech toward you, great is my glorying of you: I am filled with comfort, I am exceeding joyful in all our tribulation.","Great <i>is</i> my boldness of speech toward you, great <i>is</i> my glorying of you: I am filled with comfort, I am exceeding joyful in all our tribulation.",""
1797,25,0,"For, when we were come into Macedonia, our flesh had no rest, but we were troubled on every side; without were fightings, within were fears.","For, when we were come into Macedonia, our flesh had no rest, but we were troubled on every side; without <i>were</i> fightings, within <i>were</i> fears.",""
1798,16,0,"Nevertheless God, that comforteth those that are cast down, comforted us by the coming of Titus;","Nevertheless God, that comforteth those that are cast down, comforted us by the coming of Titus;",""
1799,36,0,"And not by his coming only, but by the consolation wherewith he was comforted in you, when he told us your earnest desire, your mourning, your fervent mind toward me; so that I rejoiced the more.","And not by his coming only, but by the consolation wherewith he was comforted in you, when he told us your earnest desire, your mourning, your fervent mind toward me; so that I rejoiced the more.",""
1800,35,0,"For though I made you sorry with a letter, I do not repent, though I did repent: for I perceive that the same epistle hath made you sorry, though it were but for a season.","For though I made you sorry with a letter, I do not repent, though I did repent: for I perceive that the same epistle hath made you sorry, though <i>it were</i> but for a season.",""
1801,33,0,"Now I rejoice, not that ye were made sorry, but that ye sorrowed to repentance: for ye were made sorry after a godly manner, that ye might receive damage by us in nothing.","Now I rejoice, not that ye were made sorry, but that ye sorrowed to repentance: for ye were made sorry after a godly manner, that ye might receive damage by us in nothing.",""
1802,20,0,"For godly sorrow worketh repentance to salvation not to be repented of: but the sorrow of the world worketh death.","For godly sorrow worketh repentance to salvation not to be repented of: but the sorrow of the world worketh death.",""
1803,52,0,"For behold this selfsame thing, that ye sorrowed after a godly sort, what carefulness it wrought in you, yea, what clearing of yourselves, yea, what indignation, yea, what fear, yea, what vehement desire, yea, what zeal, yea, what revenge! In all things ye have approved yourselves to be clear in this matter.","For behold this selfsame thing, that ye sorrowed after a godly sort, what carefulness it wrought in you, yea, <i>what</i> clearing of yourselves, yea, <i>what</i> indignation, yea, <i>what</i> fear, yea, <i>what</i> vehement desire, yea, <i>what</i> zeal, yea, <i>what</i> revenge! In all <i>things</i> ye have approved yourselves to be clear in this matter.",""
1804,40,0,"Wherefore, though I wrote unto you, I did it not for his cause that had done the wrong, nor for his cause that suffered wrong, but that our care for you in the sight of God might appear unto you.","Wherefore, though I wrote unto you, <i>I did it</i> not for his cause that had done the wrong, nor for his cause that suffered wrong, but that our care for you in the sight of God might appear unto you.",""
1805,27,0,"Therefore we were comforted in your comfort: yea, and exceedingly the more joyed we for the joy of Titus, because his spirit was refreshed by you all.","Therefore we were comforted in your comfort: yea, and exceedingly the more joyed we for the joy of Titus, because his spirit was refreshed by you all.",""
1806,38,0,"For if I have boasted any thing to him of you, I am not ashamed; but as we spake all things to you in truth, even so our boasting, which I made before Titus, is found a truth.","For if I have boasted any thing to him of you, I am not ashamed; but as we spake all things to you in truth, even so our boasting, which <i>I made</i> before Titus, is found a truth.",""
1807,25,0,"And his inward affection is more abundant toward you, whilst he remembereth the obedience of you all, how with fear and trembling ye received him.","And his inward affection is more abundant toward you, whilst he remembereth the obedience of you all, how with fear and trembling ye received him.",""
1808,12,0,"I rejoice therefore that I have confidence in you in all things.","I rejoice therefore that I have confidence in you in all <i>things.</i>",""
2049,18,0,"Moreover, brethren, we do you to wit of the grace of God bestowed on the churches of Macedonia;","Moreover, brethren, we do you to wit of the grace of God bestowed on the churches of Macedonia;",""
2050,24,0,"How that in a great trial of affliction the abundance of their joy and their deep poverty abounded unto the riches of their liberality.","How that in a great trial of affliction the abundance of their joy and their deep poverty abounded unto the riches of their liberality.",""
2051,17,0,"For to their power, I bear record, yea, and beyond their power they were willing of themselves;","For to <i>their</i> power, I bear record, yea, and beyond <i>their</i> power <i>they were</i> willing of themselves;",""
2052,23,0,"Praying us with much intreaty that we would receive the gift, and take upon us the fellowship of the ministering to the saints.","Praying us with much intreaty that we would receive the gift, and <i>take upon us</i> the fellowship of the ministering to the saints.",""
2053,25,0,"And this they did, not as we hoped, but first gave their own selves to the Lord, and unto us by the will of God.","And <i>this they did</i>, not as we hoped, but first gave their own selves to the Lord, and unto us by the will of God.",""
2054,21,0,"Insomuch that we desired Titus, that as he had begun, so he would also finish in you the same grace also.","Insomuch that we desired Titus, that as he had begun, so he would also finish in you the same grace also.",""
2055,31,0,"Therefore, as ye abound in every thing, in faith, and utterance, and knowledge, and in all diligence, and in your love to us, see that ye abound in this grace also.","Therefore, as ye abound in every <i>thing, in</i> faith, and utterance, and knowledge, and <i>in</i> all diligence, and <i>in</i> your love to us, <i>see</i> that ye abound in this grace also.",""
2056,21,0,"I speak not by commandment, but by occasion of the forwardness of others, and to prove the sincerity of your love.","I speak not by commandment, but by occasion of the forwardness of others, and to prove the sincerity of your love.",""
2057,30,0,"For ye know the grace of our Lord Jesus Christ, that, though he was rich, yet for your sakes he became poor, that ye through his poverty might be rich.","For ye know the grace of our Lord Jesus Christ, that, though he was rich, yet for your sakes he became poor, that ye through his poverty might be rich.",""
2058,28,0,"And herein I give my advice: for this is expedient for you, who have begun before, not only to do, but also to be forward a year ago.","And herein I give <i>my</i> advice: for this is expedient for you, who have begun before, not only to do, but also to be forward a year ago.",""
2059,28,0,"Now therefore perform the doing of it; that as there was a readiness to will, so there may be a performance also out of that which ye have.","Now therefore perform the doing <i>of it</i>; that as <i>there was</i> a readiness to will, so <i>there may be</i> a performance also out of that which ye have.",""
