ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
526,14,0,"And Adam was not deceived, but the woman being deceived was in the transgression.","And Adam was not deceived, but the woman being deceived was in the transgression.",""
527,18,0,"Notwithstanding she shall be saved in childbearing, if they continue in faith and charity and holiness with sobriety.","Notwithstanding she shall be saved in childbearing, if they continue in faith and charity and holiness with sobriety.",""
769,19,0,"This is a true saying, If a man desire the office of a bishop, he desireth a good work.","This <i>is</i> a true saying, If a man desire the office of a bishop, he desireth a good work.",""
770,22,0,"A bishop then must be blameless, the husband of one wife, vigilant, sober, of good behaviour, given to hospitality, apt to teach;","A bishop then must be blameless, the husband of one wife, vigilant, sober, of good behaviour, given to hospitality, apt to teach;",""
771,18,0,"Not given to wine, no striker, not greedy of filthy lucre; but patient, not a brawler, not covetous;","Not given to wine, no striker, not greedy of filthy lucre; but patient, not a brawler, not covetous;",""
772,15,0,"One that ruleth well his own house, having his children in subjection with all gravity;","One that ruleth well his own house, having his children in subjection with all gravity;",""
773,22,0,"(For if a man know not how to rule his own house, how shall he take care of the church of God?)","(For if a man know not how to rule his own house, how shall he take care of the church of God?)",""
774,17,0,"Not a novice, lest being lifted up with pride he fall into the condemnation of the devil.","Not a novice, lest being lifted up with pride he fall into the condemnation of the devil.",""
775,23,0,"Moreover he must have a good report of them which are without; lest he fall into reproach and the snare of the devil.","Moreover he must have a good report of them which are without; lest he fall into reproach and the snare of the devil.",""
776,18,0,"Likewise must the deacons be grave, not doubletongued, not given to much wine, not greedy of filthy lucre;","Likewise <i>must</i> the deacons <i>be</i> grave, not doubletongued, not given to much wine, not greedy of filthy lucre;",""
777,10,0,"Holding the mystery of the faith in a pure conscience.","Holding the mystery of the faith in a pure conscience.",""
778,19,0,"And let these also first be proved; then let them use the office of a deacon, being found blameless.","And let these also first be proved; then let them use the office of a deacon, being <i>found</i> blameless.",""
779,14,0,"Even so must their wives be grave, not slanderers, sober, faithful in all things.","Even so <i>must their</i> wives <i>be</i> grave, not slanderers, sober, faithful in all things.",""
780,17,0,"Let the deacons be the husbands of one wife, ruling their children and their own houses well.","Let the deacons be the husbands of one wife, ruling their children and their own houses well.",""
781,28,0,"For they that have used the office of a deacon well purchase to themselves a good degree, and great boldness in the faith which is in Christ Jesus.","For they that have used the office of a deacon well purchase to themselves a good degree, and great boldness in the faith which is in Christ Jesus.",""
782,12,0,"These things write I unto thee, hoping to come unto thee shortly:","These things write I unto thee, hoping to come unto thee shortly:",""
783,35,0,"But if I tarry long, that thou mayest know how thou oughtest to behave thyself in the house of God, which is the church of the living God, the pillar and ground of the truth.","But if I tarry long, that thou mayest know how thou oughtest to behave thyself in the house of God, which is the church of the living God, the pillar and ground of the truth.",""
784,35,0,"And without controversy great is the mystery of godliness: God was manifest in the flesh, justified in the Spirit, seen of angels, preached unto the Gentiles, believed on in the world, received up into glory.","And without controversy great is the mystery of godliness: God was manifest in the flesh, justified in the Spirit, seen of angels, preached unto the Gentiles, believed on in the world, received up into glory.",""
1025,25,0,"Now the Spirit speaketh expressly, that in the latter times some shall depart from the faith, giving heed to seducing spirits, and doctrines of devils;","Now the Spirit speaketh expressly, that in the latter times some shall depart from the faith, giving heed to seducing spirits, and doctrines of devils;",""
1026,12,0,"Speaking lies in hypocrisy; having their conscience seared with a hot iron;","Speaking lies in hypocrisy; having their conscience seared with a hot iron;",""
1027,26,0,"Forbidding to marry, and commanding to abstain from meats, which God hath created to be received with thanksgiving of them which believe and know the truth.","Forbidding to marry, <i>and commanding</i> to abstain from meats, which God hath created to be received with thanksgiving of them which believe and know the truth.",""
1028,18,0,"For every creature of God is good, and nothing to be refused, if it be received with thanksgiving:","For every creature of God <i>is</i> good, and nothing to be refused, if it be received with thanksgiving:",""
1029,11,0,"For it is sanctified by the word of God and prayer.","For it is sanctified by the word of God and prayer.",""
1030,34,0,"If thou put the brethren in remembrance of these things, thou shalt be a good minister of Jesus Christ, nourished up in the words of faith and of good doctrine, whereunto thou hast attained.","If thou put the brethren in remembrance of these things, thou shalt be a good minister of Jesus Christ, nourished up in the words of faith and of good doctrine, whereunto thou hast attained.",""
1031,13,0,"But refuse profane and old wives' fables, and exercise thyself rather unto godliness.","But refuse profane and old wives' fables, and exercise thyself <i>rather</i> unto godliness.",""
1032,27,0,"For bodily exercise profiteth little: but godliness is profitable unto all things, having promise of the life that now is, and of that which is to come.","For bodily exercise profiteth little: but godliness is profitable unto all things, having promise of the life that now is, and of that which is to come.",""
1033,10,0,"This is a faithful saying and worthy of all acceptation.","This <i>is</i> a faithful saying and worthy of all acceptation.",""
1034,27,0,"For therefore we both labour and suffer reproach, because we trust in the living God, who is the Saviour of all men, specially of those that believe.","For therefore we both labour and suffer reproach, because we trust in the living God, who is the Saviour of all men, specially of those that believe.",""
1035,5,1,"These things command and teach.","¶These things command and teach.",""
1036,26,0,"Let no man despise thy youth; but be thou an example of the believers, in word, in conversation, in charity, in spirit, in faith, in purity.","Let no man despise thy youth; but be thou an example of the believers, in word, in conversation, in charity, in spirit, in faith, in purity.",""
1037,11,0,"Till I come, give attendance to reading, to exhortation, to doctrine.","Till I come, give attendance to reading, to exhortation, to doctrine.",""
1038,24,0,"Neglect not the gift that is in thee, which was given thee by prophecy, with the laying on of the hands of the presbytery.","Neglect not the gift that is in thee, which was given thee by prophecy, with the laying on of the hands of the presbytery.",""
1039,16,0,"Meditate upon these things; give thyself wholly to them; that thy profiting may appear to all.","Meditate upon these things; give thyself wholly to them; that thy profiting may appear to all.",""
1040,25,0,"Take heed unto thyself, and unto the doctrine; continue in them: for in doing this thou shalt both save thyself, and them that hear thee.","Take heed unto thyself, and unto the doctrine; continue in them: for in doing this thou shalt both save thyself, and them that hear thee.",""
1281,16,0,"Rebuke not an elder, but intreat him as a father; and the younger men as brethren;","Rebuke not an elder, but intreat <i>him</i> as a father; <i>and</i> the younger men as brethren;",""
1282,12,0,"The elder women as mothers; the younger as sisters, with all purity.","The elder women as mothers; the younger as sisters, with all purity.",""
1283,6,0,"Honour widows that are widows indeed.","Honour widows that are widows indeed.",""
1284,30,0,"But if any widow have children or nephews, let them learn first to shew piety at home, and to requite their parents: for that is good and acceptable before God.","But if any widow have children or nephews, let them learn first to shew piety at home, and to requite their parents: for that is good and acceptable before God.",""
1285,21,0,"Now she that is a widow indeed, and desolate, trusteth in God, and continueth in supplications and prayers night and day.","Now she that is a widow indeed, and desolate, trusteth in God, and continueth in supplications and prayers night and day.",""
1286,11,0,"But she that liveth in pleasure is dead while she liveth.","But she that liveth in pleasure is dead while she liveth.",""
1287,11,0,"And these things give in charge, that they may be blameless.","And these things give in charge, that they may be blameless.",""
1288,27,0,"But if any provide not for his own, and specially for those of his own house, he hath denied the faith, and is worse than an infidel.","But if any provide not for his own, and specially for those of his own house, he hath denied the faith, and is worse than an infidel.",""
1289,20,0,"Let not a widow be taken into the number under threescore years old, having been the wife of one man,","Let not a widow be taken into the number under threescore years old, having been the wife of one man,",""
1290,38,0,"Well reported of for good works; if she have brought up children, if she have lodged strangers, if she have washed the saints' feet, if she have relieved the afflicted, if she have diligently followed every good work.","Well reported of for good works; if she have brought up children, if she have lodged strangers, if she have washed the saints' feet, if she have relieved the afflicted, if she have diligently followed every good work.",""
1291,18,0,"But the younger widows refuse: for when they have begun to wax wanton against Christ, they will marry;","But the younger widows refuse: for when they have begun to wax wanton against Christ, they will marry;",""
1292,10,0,"Having damnation, because they have cast off their first faith.","Having damnation, because they have cast off their first faith.",""
1293,28,0,"And withal they learn to be idle, wandering about from house to house; and not only idle, but tattlers also and busybodies, speaking things which they ought not.","And withal they learn <i>to be</i> idle, wandering about from house to house; and not only idle, but tattlers also and busybodies, speaking things which they ought not.",""
1294,22,0,"I will therefore that the younger women marry, bear children, guide the house, give none occasion to the adversary to speak reproachfully.","I will therefore that the younger women marry, bear children, guide the house, give none occasion to the adversary to speak reproachfully.",""
1295,8,0,"For some are already turned aside after Satan.","For some are already turned aside after Satan.",""
1296,29,0,"If any man or woman that believeth have widows, let them relieve them, and let not the church be charged; that it may relieve them that are widows indeed.","If any man or woman that believeth have widows, let them relieve them, and let not the church be charged; that it may relieve them that are widows indeed.",""
1297,21,0,"Let the elders that rule well be counted worthy of double honour, especially they who labour in the word and doctrine.","Let the elders that rule well be counted worthy of double honour, especially they who labour in the word and doctrine.",""
1298,23,0,"For the scripture saith, Thou shalt not muzzle the ox that treadeth out the corn. And, The labourer is worthy of his reward.","For the scripture saith, Thou shalt not muzzle the ox that treadeth out the corn. And, <font color=""red""> The labourer <i>is</i> worthy of his reward.</font> ",""
1299,13,0,"Against an elder receive not an accusation, but before two or three witnesses.","Against an elder receive not an accusation, but before two or three witnesses.",""
1300,11,0,"Them that sin rebuke before all, that others also may fear.","Them that sin rebuke before all, that others also may fear.",""
1301,28,0,"I charge thee before God, and the Lord Jesus Christ, and the elect angels, that thou observe these things without preferring one before another, doing nothing by partiality.","I charge <i>thee</i> before God, and the Lord Jesus Christ, and the elect angels, that thou observe these things without preferring one before another, doing nothing by partiality.",""
1302,16,0,"Lay hands suddenly on no man, neither be partaker of other men's sins: keep thyself pure.","Lay hands suddenly on no man, neither be partaker of other men's sins: keep thyself pure.",""
1303,17,0,"Drink no longer water, but use a little wine for thy stomach's sake and thine often infirmities.","Drink no longer water, but use a little wine for thy stomach's sake and thine often infirmities.",""
1304,16,0,"Some men's sins are open beforehand, going before to judgment; and some men they follow after.","Some men's sins are open beforehand, going before to judgment; and some <i>men</i> they follow after.",""
1305,18,0,"Likewise also the good works of some are manifest beforehand; and they that are otherwise cannot be hid.","Likewise also the good works <i>of some</i> are manifest beforehand; and they that are otherwise cannot be hid.",""
1537,28,0,"Let as many servants as are under the yoke count their own masters worthy of all honour, that the name of God and his doctrine be not blasphemed.","Let as many servants as are under the yoke count their own masters worthy of all honour, that the name of God and <i>his</i> doctrine be not blasphemed.",""
1538,35,0,"And they that have believing masters, let them not despise them, because they are brethren; but rather do them service, because they are faithful and beloved, partakers of the benefit. These things teach and exhort.","And they that have believing masters, let them not despise <i>them</i>, because they are brethren; but rather do <i>them</i> service, because they are faithful and beloved, partakers of the benefit. These things teach and exhort.",""
1539,28,1,"If any man teach otherwise, and consent not to wholesome words, even the words of our Lord Jesus Christ, and to the doctrine which is according to godliness;","¶If any man teach otherwise, and consent not to wholesome words, <i>even</i> the words of our Lord Jesus Christ, and to the doctrine which is according to godliness;",""
1540,20,0,"He is proud, knowing nothing, but doting about questions and strifes of words, whereof cometh envy, strife, railings, evil surmisings,","He is proud, knowing nothing, but doting about questions and strifes of words, whereof cometh envy, strife, railings, evil surmisings,",""
1541,21,0,"Perverse disputings of men of corrupt minds, and destitute of the truth, supposing that gain is godliness: from such withdraw thyself.","Perverse disputings of men of corrupt minds, and destitute of the truth, supposing that gain is godliness: from such withdraw thyself.",""
1542,7,0,"But godliness with contentment is great gain.","But godliness with contentment is great gain.",""
1543,16,0,"For we brought nothing into this world, and it is certain we can carry nothing out.","For we brought nothing into <i>this</i> world, <i>and it is</i> certain we can carry nothing out.",""
1544,10,0,"And having food and raiment let us be therewith content.","And having food and raiment let us be therewith content.",""
1545,26,0,"But they that will be rich fall into temptation and a snare, and into many foolish and hurtful lusts, which drown men in destruction and perdition.","But they that will be rich fall into temptation and a snare, and <i>into</i> many foolish and hurtful lusts, which drown men in destruction and perdition.",""
1546,29,0,"For the love of money is the root of all evil: which while some coveted after, they have erred from the faith, and pierced themselves through with many sorrows.","For the love of money is the root of all evil: which while some coveted after, they have erred from the faith, and pierced themselves through with many sorrows.",""
1547,18,0,"But thou, O man of God, flee these things; and follow after righteousness, godliness, faith, love, patience, meekness.","But thou, O man of God, flee these things; and follow after righteousness, godliness, faith, love, patience, meekness.",""
1548,25,0,"Fight the good fight of faith, lay hold on eternal life, whereunto thou art also called, and hast professed a good profession before many witnesses.","Fight the good fight of faith, lay hold on eternal life, whereunto thou art also called, and hast professed a good profession before many witnesses.",""
1549,25,0,"I give thee charge in the sight of God, who quickeneth all things, and before Christ Jesus, who before Pontius Pilate witnessed a good confession;","I give thee charge in the sight of God, who quickeneth all things, and <i>before</i> Christ Jesus, who before Pontius Pilate witnessed a good confession;",""
1550,16,0,"That thou keep this commandment without spot, unrebukeable, until the appearing of our Lord Jesus Christ:","That thou keep <i>this</i> commandment without spot, unrebukeable, until the appearing of our Lord Jesus Christ:",""
1551,22,0,"Which in his times he shall shew, who is the blessed and only Potentate, the King of kings, and Lord of lords;","Which in his times he shall shew, <i>who is</i> the blessed and only Potentate, the King of kings, and Lord of lords;",""
1552,30,0,"Who only hath immortality, dwelling in the light which no man can approach unto; whom no man hath seen, nor can see: to whom be honour and power everlasting. Amen.","Who only hath immortality, dwelling in the light which no man can approach unto; whom no man hath seen, nor can see: to whom <i>be</i> honour and power everlasting. Amen.",""
1553,31,0,"Charge them that are rich in this world, that they be not highminded, nor trust in uncertain riches, but in the living God, who giveth us richly all things to enjoy;","Charge them that are rich in this world, that they be not highminded, nor trust in uncertain riches, but in the living God, who giveth us richly all things to enjoy;",""
1554,17,0,"That they do good, that they be rich in good works, ready to distribute, willing to communicate;","That they do good, that they be rich in good works, ready to distribute, willing to communicate;",""
1555,22,0,"Laying up in store for themselves a good foundation against the time to come, that they may lay hold on eternal life.","Laying up in store for themselves a good foundation against the time to come, that they may lay hold on eternal life.",""
1556,22,0,"O Timothy, keep that which is committed to thy trust, avoiding profane and vain babblings, and oppositions of science falsely so called:","O Timothy, keep that which is committed to thy trust, avoiding profane <i>and</i> vain babblings, and oppositions of science falsely so called:",""
1557,13,0,"Which some professing have erred concerning the faith. Grace be with thee. Amen.","Which some professing have erred concerning the faith. Grace <i>be</i> with thee. Amen. The first to Timothy was written from Laodicea, which is the chiefest city of Phrygia Pacatiana.","The first to Timothy was written from Laodicea, which is the chiefest city of Phrygia Pacatiana."
