ChpVrsNdx,NumWrd,bPilcrow,PText,RText
270,54,0,"And the LORD stirred up the spirit of Zerubbabel the son of Shealtiel, governor of Judah, and the spirit of Joshua the son of Josedech, the high priest, and the spirit of all the remnant of the people; and they came and did work in the house of the LORD of hosts, their God,","And the L<font size=""-1"">ORD</font> stirred up the spirit of Zerubbabel the son of Shealtiel, governor of Judah, and the spirit of Joshua the son of Josedech, the high priest, and the spirit of all the remnant of the people; and they came and did work in the house of the L<font size=""-1"">ORD</font> of hosts, their God,"
271,18,0,"In the four and twentieth day of the sixth month, in the second year of Darius the king.","In the four and twentieth day of the sixth month, in the second year of Darius the king."
513,24,0,"In the seventh month, in the one and twentieth day of the month, came the word of the LORD by the prophet Haggai, saying,","In the seventh <i>month</i>, in the one and twentieth <i>day</i> of the month, came the word of the L<font size=""-1"">ORD</font> by the prophet Haggai, saying,"
514,29,0,"Speak now to Zerubbabel the son of Shealtiel, governor of Judah, and to Joshua the son of Josedech, the high priest, and to the residue of the people, saying,","Speak now to Zerubbabel the son of Shealtiel, governor of Judah, and to Joshua the son of Josedech, the high priest, and to the residue of the people, saying,"
515,32,0,"Who is left among you that saw this house in her first glory? and how do ye see it now? is it not in your eyes in comparison of it as nothing?","Who <i>is</i> left among you that saw this house in her first glory? and how do ye see it now? <i>is it</i> not in your eyes in comparison of it as nothing?"
516,44,0,"Yet now be strong, O Zerubbabel, saith the LORD; and be strong, O Joshua, son of Josedech, the high priest; and be strong, all ye people of the land, saith the LORD, and work: for I am with you, saith the LORD of hosts:","Yet now be strong, O Zerubbabel, saith the L<font size=""-1"">ORD</font>; and be strong, O Joshua, son of Josedech, the high priest; and be strong, all ye people of the land, saith the L<font size=""-1"">ORD</font>, and work: for I <i>am</i> with you, saith the L<font size=""-1"">ORD</font> of hosts:"
517,24,0,"According to the word that I covenanted with you when ye came out of Egypt, so my spirit remaineth among you: fear ye not.","<i>According to</i> the word that I covenanted with you when ye came out of Egypt, so my spirit remaineth among you: fear ye not."
518,30,0,"For thus saith the LORD of hosts; Yet once, it is a little while, and I will shake the heavens, and the earth, and the sea, and the dry land;","For thus saith the L<font size=""-1"">ORD</font> of hosts; Yet once, it <i>is</i> a little while, and I will shake the heavens, and the earth, and the sea, and the dry <i>land</i>;"
519,27,0,"And I will shake all nations, and the desire of all nations shall come: and I will fill this house with glory, saith the LORD of hosts.","And I will shake all nations, and the desire of all nations shall come: and I will fill this house with glory, saith the L<font size=""-1"">ORD</font> of hosts."
520,14,0,"The silver is mine, and the gold is mine, saith the LORD of hosts.","The silver <i>is</i> mine, and the gold <i>is</i> mine, saith the L<font size=""-1"">ORD</font> of hosts."
521,31,0,"The glory of this latter house shall be greater than of the former, saith the LORD of hosts: and in this place will I give peace, saith the LORD of hosts.","The glory of this latter house shall be greater than of the former, saith the L<font size=""-1"">ORD</font> of hosts: and in this place will I give peace, saith the L<font size=""-1"">ORD</font> of hosts."
522,27,1,"In the four and twentieth day of the ninth month, in the second year of Darius, came the word of the LORD by Haggai the prophet, saying,","¶In the four and twentieth <i>day</i> of the ninth <i>month</i>, in the second year of Darius, came the word of the L<font size=""-1"">ORD</font> by Haggai the prophet, saying,"
523,14,0,"Thus saith the LORD of hosts; Ask now the priests concerning the law, saying,","Thus saith the L<font size=""-1"">ORD</font> of hosts; Ask now the priests <i>concerning</i> the law, saying,"
524,38,0,"If one bear holy flesh in the skirt of his garment, and with his skirt do touch bread, or pottage, or wine, or oil, or any meat, shall it be holy? And the priests answered and said, No.","If one bear holy flesh in the skirt of his garment, and with his skirt do touch bread, or pottage, or wine, or oil, or any meat, shall it be holy? And the priests answered and said, No."
525,30,0,"Then said Haggai, If one that is unclean by a dead body touch any of these, shall it be unclean? And the priests answered and said, It shall be unclean.","Then said Haggai, If <i>one that is</i> unclean by a dead body touch any of these, shall it be unclean? And the priests answered and said, It shall be unclean."
526,35,0,"Then answered Haggai, and said, So is this people, and so is this nation before me, saith the LORD; and so is every work of their hands; and that which they offer there is unclean.","Then answered Haggai, and said, So <i>is</i> this people, and so <i>is</i> this nation before me, saith the L<font size=""-1"">ORD</font>; and so <i>is</i> every work of their hands; and that which they offer there <i>is</i> unclean."
527,26,0,"And now, I pray you, consider from this day and upward, from before a stone was laid upon a stone in the temple of the LORD:","And now, I pray you, consider from this day and upward, from before a stone was laid upon a stone in the temple of the L<font size=""-1"">ORD</font>:"
528,37,0,"Since those days were, when one came to an heap of twenty measures, there were but ten: when one came to the pressfat for to draw out fifty vessels out of the press, there were but twenty.","Since those <i>days</i> were, when <i>one</i> came to an heap of twenty <i>measures</i>, there were <i>but</i> ten: when <i>one</i> came to the pressfat for to draw out fifty <i>vessels</i> out of the press, there were <i>but</i> twenty."
529,27,0,"I smote you with blasting and with mildew and with hail in all the labours of your hands; yet ye turned not to me, saith the LORD.","I smote you with blasting and with mildew and with hail in all the labours of your hands; yet ye <i>turned</i> not to me, saith the L<font size=""-1"">ORD</font>."
530,32,0,"Consider now from this day and upward, from the four and twentieth day of the ninth month, even from the day that the foundation of the LORD'S temple was laid, consider it.","Consider now from this day and upward, from the four and twentieth day of the ninth <i>month, even</i> from the day that the foundation of the L<font size=""-1"">ORD'S</font> temple was laid, consider <i>it</i>."
531,34,0,"Is the seed yet in the barn? yea, as yet the vine, and the fig tree, and the pomegranate, and the olive tree, hath not brought forth: from this day will I bless you.","Is the seed yet in the barn? yea, as yet the vine, and the fig tree, and the pomegranate, and the olive tree, hath not brought forth: from this day will I bless <i>you</i>."
532,20,1,"And again the word of the LORD came unto Haggai in the four and twentieth day of the month, saying,","¶And again the word of the L<font size=""-1"">ORD</font> came unto Haggai in the four and twentieth <i>day</i> of the month, saying,"
533,15,0,"Speak to Zerubbabel, governor of Judah, saying, I will shake the heavens and the earth;","Speak to Zerubbabel, governor of Judah, saying, I will shake the heavens and the earth;"
534,49,0,"And I will overthrow the throne of kingdoms, and I will destroy the strength of the kingdoms of the heathen; and I will overthrow the chariots, and those that ride in them; and the horses and their riders shall come down, every one by the sword of his brother.","And I will overthrow the throne of kingdoms, and I will destroy the strength of the kingdoms of the heathen; and I will overthrow the chariots, and those that ride in them; and the horses and their riders shall come down, every one by the sword of his brother."
535,40,0,"In that day, saith the LORD of hosts, will I take thee, O Zerubbabel, my servant, the son of Shealtiel, saith the LORD, and will make thee as a signet: for I have chosen thee, saith the LORD of hosts.","In that day, saith the L<font size=""-1"">ORD</font> of hosts, will I take thee, O Zerubbabel, my servant, the son of Shealtiel, saith the L<font size=""-1"">ORD</font>, and will make thee as a signet: for I have chosen thee, saith the L<font size=""-1"">ORD</font> of hosts."
