ChpVrsNdx,NumWrd,bPilcrow,PText,RText
514,57,0,"And he shall bring it to Aaron's sons the priests: and he shall take thereout his handful of the flour thereof, and of the oil thereof, with all the frankincense thereof; and the priest shall burn the memorial of it upon the altar, to be an offering made by fire, of a sweet savour unto the LORD:","And he shall bring it to Aaron's sons the priests: and he shall take thereout his handful of the flour thereof, and of the oil thereof, with all the frankincense thereof; and the priest shall burn the memorial of it upon the altar, <i>to be</i> an offering made by fire, of a sweet savour unto the L<font size=""-1"">ORD</font>:"
515,28,0,"And the remnant of the meat offering shall be Aaron's and his sons': it is a thing most holy of the offerings of the LORD made by fire.","And the remnant of the meat offering <i>shall be</i> Aaron's and his sons': <i>it is</i> a thing most holy of the offerings of the L<font size=""-1"">ORD</font> made by fire."
516,31,1,"And if thou bring an oblation of a meat offering baken in the oven, it shall be unleavened cakes of fine flour mingled with oil, or unleavened wafers anointed with oil.","¶And if thou bring an oblation of a meat offering baken in the oven, <i>it shall be</i> unleavened cakes of fine flour mingled with oil, or unleavened wafers anointed with oil."
517,22,1,"And if thy oblation be a meat offering baken in a pan, it shall be of fine flour unleavened, mingled with oil.","¶And if thy oblation <i>be</i> a meat offering <i>baken</i> in a pan, it shall be <i>of</i> fine flour unleavened, mingled with oil."
518,15,0,"Thou shalt part it in pieces, and pour oil thereon: it is a meat offering.","Thou shalt part it in pieces, and pour oil thereon: it <i>is</i> a meat offering."
519,21,1,"And if thy oblation be a meat offering baken in the fryingpan, it shall be made of fine flour with oil.","¶And if thy oblation <i>be</i> a meat offering <i>baken</i> in the fryingpan, it shall be made <i>of</i> fine flour with oil."
520,31,0,"And thou shalt bring the meat offering that is made of these things unto the LORD: and when it is presented unto the priest, he shall bring it unto the altar.","And thou shalt bring the meat offering that is made of these things unto the L<font size=""-1"">ORD</font>: and when it is presented unto the priest, he shall bring it unto the altar."
521,33,0,"And the priest shall take from the meat offering a memorial thereof, and shall burn it upon the altar: it is an offering made by fire, of a sweet savour unto the LORD.","And the priest shall take from the meat offering a memorial thereof, and shall burn <i>it</i> upon the altar: <i>it is</i> an offering made by fire, of a sweet savour unto the L<font size=""-1"">ORD</font>."
522,30,0,"And that which is left of the meat offering shall be Aaron's and his sons': it is a thing most holy of the offerings of the LORD made by fire.","And that which is left of the meat offering <i>shall be</i> Aaron's and his sons': <i>it is</i> a thing most holy of the offerings of the L<font size=""-1"">ORD</font> made by fire."
523,33,1,"No meat offering, which ye shall bring unto the LORD, shall be made with leaven: for ye shall burn no leaven, nor any honey, in any offering of the LORD made by fire.","¶No meat offering, which ye shall bring unto the L<font size=""-1"">ORD</font>, shall be made with leaven: for ye shall burn no leaven, nor any honey, in any offering of the L<font size=""-1"">ORD</font> made by fire."
524,27,1,"As for the oblation of the firstfruits, ye shall offer them unto the LORD: but they shall not be burnt on the altar for a sweet savour.","¶As for the oblation of the firstfruits, ye shall offer them unto the L<font size=""-1"">ORD</font>: but they shall not be burnt on the altar for a sweet savour."
525,39,0,"And every oblation of thy meat offering shalt thou season with salt; neither shalt thou suffer the salt of the covenant of thy God to be lacking from thy meat offering: with all thine offerings thou shalt offer salt.","And every oblation of thy meat offering shalt thou season with salt; neither shalt thou suffer the salt of the covenant of thy God to be lacking from thy meat offering: with all thine offerings thou shalt offer salt."
526,38,0,"And if thou offer a meat offering of thy firstfruits unto the LORD, thou shalt offer for the meat offering of thy firstfruits green ears of corn dried by the fire, even corn beaten out of full ears.","And if thou offer a meat offering of thy firstfruits unto the L<font size=""-1"">ORD</font>, thou shalt offer for the meat offering of thy firstfruits green ears of corn dried by the fire, <i>even</i> corn beaten out of full ears."
527,16,0,"And thou shalt put oil upon it, and lay frankincense thereon: it is a meat offering.","And thou shalt put oil upon it, and lay frankincense thereon: it <i>is</i> a meat offering."
528,36,0,"And the priest shall burn the memorial of it, part of the beaten corn thereof, and part of the oil thereof, with all the frankincense thereof: it is an offering made by fire unto the LORD.","And the priest shall burn the memorial of it, <i>part</i> of the beaten corn thereof, and <i>part</i> of the oil thereof, with all the frankincense thereof: <i>it is</i> an offering made by fire unto the L<font size=""-1"">ORD</font>."
769,33,0,"And if his oblation be a sacrifice of peace offering, if he offer it of the herd; whether it be a male or female, he shall offer it without blemish before the LORD.","And if his oblation <i>be</i> a sacrifice of peace offering, if he offer <i>it</i> of the herd; whether <i>it be</i> a male or female, he shall offer it without blemish before the L<font size=""-1"">ORD</font>."
770,38,0,"And he shall lay his hand upon the head of his offering, and kill it at the door of the tabernacle of the congregation: and Aaron's sons the priests shall sprinkle the blood upon the altar round about.","And he shall lay his hand upon the head of his offering, and kill it <i>at</i> the door of the tabernacle of the congregation: and Aaron's sons the priests shall sprinkle the blood upon the altar round about."
771,34,0,"And he shall offer of the sacrifice of the peace offering an offering made by fire unto the LORD; the fat that covereth the inwards, and all the fat that is upon the inwards,","And he shall offer of the sacrifice of the peace offering an offering made by fire unto the L<font size=""-1"">ORD</font>; the fat that covereth the inwards, and all the fat that <i>is</i> upon the inwards,"
772,30,0,"And the two kidneys, and the fat that is on them, which is by the flanks, and the caul above the liver, with the kidneys, it shall he take away.","And the two kidneys, and the fat that <i>is</i> on them, which <i>is</i> by the flanks, and the caul above the liver, with the kidneys, it shall he take away."
773,37,0,"And Aaron's sons shall burn it on the altar upon the burnt sacrifice, which is upon the wood that is on the fire: it is an offering made by fire, of a sweet savour unto the LORD.","And Aaron's sons shall burn it on the altar upon the burnt sacrifice, which <i>is</i> upon the wood that <i>is</i> on the fire: <i>it is</i> an offering made by fire, of a sweet savour unto the L<font size=""-1"">ORD</font>."
774,26,1,"And if his offering for a sacrifice of peace offering unto the LORD be of the flock; male or female, he shall offer it without blemish.","¶And if his offering for a sacrifice of peace offering unto the L<font size=""-1"">ORD</font> <i>be</i> of the flock; male or female, he shall offer it without blemish."
775,16,0,"If he offer a lamb for his offering, then shall he offer it before the LORD.","If he offer a lamb for his offering, then shall he offer it before the L<font size=""-1"">ORD</font>."
776,34,0,"And he shall lay his hand upon the head of his offering, and kill it before the tabernacle of the congregation: and Aaron's sons shall sprinkle the blood thereof round about upon the altar.","And he shall lay his hand upon the head of his offering, and kill it before the tabernacle of the congregation: and Aaron's sons shall sprinkle the blood thereof round about upon the altar."
777,51,0,"And he shall offer of the sacrifice of the peace offering an offering made by fire unto the LORD; the fat thereof, and the whole rump, it shall he take off hard by the backbone; and the fat that covereth the inwards, and all the fat that is upon the inwards,","And he shall offer of the sacrifice of the peace offering an offering made by fire unto the L<font size=""-1"">ORD</font>; the fat thereof, <i>and</i> the whole rump, it shall he take off hard by the backbone; and the fat that covereth the inwards, and all the fat that <i>is</i> upon the inwards,"
778,30,0,"And the two kidneys, and the fat that is upon them, which is by the flanks, and the caul above the liver, with the kidneys, it shall he take away.","And the two kidneys, and the fat that <i>is</i> upon them, which <i>is</i> by the flanks, and the caul above the liver, with the kidneys, it shall he take away."
779,22,0,"And the priest shall burn it upon the altar: it is the food of the offering made by fire unto the LORD.","And the priest shall burn it upon the altar: <i>it is</i> the food of the offering made by fire unto the L<font size=""-1"">ORD</font>."
780,15,1,"And if his offering be a goat, then he shall offer it before the LORD.","¶And if his offering <i>be</i> a goat, then he shall offer it before the L<font size=""-1"">ORD</font>."
781,35,0,"And he shall lay his hand upon the head of it, and kill it before the tabernacle of the congregation: and the sons of Aaron shall sprinkle the blood thereof upon the altar round about.","And he shall lay his hand upon the head of it, and kill it before the tabernacle of the congregation: and the sons of Aaron shall sprinkle the blood thereof upon the altar round about."
782,31,0,"And he shall offer thereof his offering, even an offering made by fire unto the LORD; the fat that covereth the inwards, and all the fat that is upon the inwards,","And he shall offer thereof his offering, <i>even</i> an offering made by fire unto the L<font size=""-1"">ORD</font>; the fat that covereth the inwards, and all the fat that <i>is</i> upon the inwards,"
783,30,0,"And the two kidneys, and the fat that is upon them, which is by the flanks, and the caul above the liver, with the kidneys, it shall he take away.","And the two kidneys, and the fat that <i>is</i> upon them, which <i>is</i> by the flanks, and the caul above the liver, with the kidneys, it shall he take away."
784,29,0,"And the priest shall burn them upon the altar: it is the food of the offering made by fire for a sweet savour: all the fat is the LORD'S.","And the priest shall burn them upon the altar: <i>it is</i> the food of the offering made by fire for a sweet savour: all the fat <i>is</i> the L<font size=""-1"">ORD'S</font>."
785,20,0,"It shall be a perpetual statute for your generations throughout all your dwellings, that ye eat neither fat nor blood.","<i>It shall be</i> a perpetual statute for your generations throughout all your dwellings, that ye eat neither fat nor blood."
1025,7,0,"And the LORD spake unto Moses, saying,","And the L<font size=""-1"">ORD</font> spake unto Moses, saying,"
1026,37,0,"Speak unto the children of Israel, saying, If a soul shall sin through ignorance against any of the commandments of the LORD concerning things which ought not to be done, and shall do against any of them:","Speak unto the children of Israel, saying, If a soul shall sin through ignorance against any of the commandments of the L<font size=""-1"">ORD</font> <i>concerning things</i> which ought not to be done, and shall do against any of them:"
1027,38,0,"If the priest that is anointed do sin according to the sin of the people; then let him bring for his sin, which he hath sinned, a young bullock without blemish unto the LORD for a sin offering.","If the priest that is anointed do sin according to the sin of the people; then let him bring for his sin, which he hath sinned, a young bullock without blemish unto the L<font size=""-1"">ORD</font> for a sin offering."
1028,34,0,"And he shall bring the bullock unto the door of the tabernacle of the congregation before the LORD; and shall lay his hand upon the bullock's head, and kill the bullock before the LORD.","And he shall bring the bullock unto the door of the tabernacle of the congregation before the L<font size=""-1"">ORD</font>; and shall lay his hand upon the bullock's head, and kill the bullock before the L<font size=""-1"">ORD</font>."
1029,21,0,"And the priest that is anointed shall take of the bullock's blood, and bring it to the tabernacle of the congregation:","And the priest that is anointed shall take of the bullock's blood, and bring it to the tabernacle of the congregation:"
1030,26,0,"And the priest shall dip his finger in the blood, and sprinkle of the blood seven times before the LORD, before the vail of the sanctuary.","And the priest shall dip his finger in the blood, and sprinkle of the blood seven times before the L<font size=""-1"">ORD</font>, before the vail of the sanctuary."
1031,59,0,"And the priest shall put some of the blood upon the horns of the altar of sweet incense before the LORD, which is in the tabernacle of the congregation; and shall pour all the blood of the bullock at the bottom of the altar of the burnt offering, which is at the door of the tabernacle of the congregation.","And the priest shall put <i>some</i> of the blood upon the horns of the altar of sweet incense before the L<font size=""-1"">ORD</font>, which <i>is</i> in the tabernacle of the congregation; and shall pour all the blood of the bullock at the bottom of the altar of the burnt offering, which <i>is at</i> the door of the tabernacle of the congregation."
1032,32,0,"And he shall take off from it all the fat of the bullock for the sin offering; the fat that covereth the inwards, and all the fat that is upon the inwards,","And he shall take off from it all the fat of the bullock for the sin offering; the fat that covereth the inwards, and all the fat that <i>is</i> upon the inwards,"
1033,30,0,"And the two kidneys, and the fat that is upon them, which is by the flanks, and the caul above the liver, with the kidneys, it shall he take away,","And the two kidneys, and the fat that <i>is</i> upon them, which <i>is</i> by the flanks, and the caul above the liver, with the kidneys, it shall he take away,"
1034,27,0,"As it was taken off from the bullock of the sacrifice of peace offerings: and the priest shall burn them upon the altar of the burnt offering.","As it was taken off from the bullock of the sacrifice of peace offerings: and the priest shall burn them upon the altar of the burnt offering."
1035,23,0,"And the skin of the bullock, and all his flesh, with his head, and with his legs, and his inwards, and his dung,","And the skin of the bullock, and all his flesh, with his head, and with his legs, and his inwards, and his dung,"
1036,39,0,"Even the whole bullock shall he carry forth without the camp unto a clean place, where the ashes are poured out, and burn him on the wood with fire: where the ashes are poured out shall he be burnt.","Even the whole bullock shall he carry forth without the camp unto a clean place, where the ashes are poured out, and burn him on the wood with fire: where the ashes are poured out shall he be burnt."
1037,44,1,"And if the whole congregation of Israel sin through ignorance, and the thing be hid from the eyes of the assembly, and they have done somewhat against any of the commandments of the LORD concerning things which should not be done, and are guilty;","¶And if the whole congregation of Israel sin through ignorance, and the thing be hid from the eyes of the assembly, and they have done <i>somewhat against</i> any of the commandments of the L<font size=""-1"">ORD</font> <i>concerning things</i> which should not be done, and are guilty;"
1038,31,0,"When the sin, which they have sinned against it, is known, then the congregation shall offer a young bullock for the sin, and bring him before the tabernacle of the congregation.","When the sin, which they have sinned against it, is known, then the congregation shall offer a young bullock for the sin, and bring him before the tabernacle of the congregation."
1039,28,0,"And the elders of the congregation shall lay their hands upon the head of the bullock before the LORD: and the bullock shall be killed before the LORD.","And the elders of the congregation shall lay their hands upon the head of the bullock before the L<font size=""-1"">ORD</font>: and the bullock shall be killed before the L<font size=""-1"">ORD</font>."
1040,18,0,"And the priest that is anointed shall bring of the bullock's blood to the tabernacle of the congregation:","And the priest that is anointed shall bring of the bullock's blood to the tabernacle of the congregation:"
1041,24,0,"And the priest shall dip his finger in some of the blood, and sprinkle it seven times before the LORD, even before the vail.","And the priest shall dip his finger <i>in some</i> of the blood, and sprinkle <i>it</i> seven times before the L<font size=""-1"">ORD</font>, <i>even</i> before the vail."
1042,55,0,"And he shall put some of the blood upon the horns of the altar which is before the LORD, that is in the tabernacle of the congregation, and shall pour out all the blood at the bottom of the altar of the burnt offering, which is at the door of the tabernacle of the congregation.","And he shall put <i>some</i> of the blood upon the horns of the altar which <i>is</i> before the L<font size=""-1"">ORD</font>, that <i>is</i> in the tabernacle of the congregation, and shall pour out all the blood at the bottom of the altar of the burnt offering, which <i>is at</i> the door of the tabernacle of the congregation."
1043,15,0,"And he shall take all his fat from him, and burn it upon the altar.","And he shall take all his fat from him, and burn <i>it</i> upon the altar."
1044,38,0,"And he shall do with the bullock as he did with the bullock for a sin offering, so shall he do with this: and the priest shall make an atonement for them, and it shall be forgiven them.","And he shall do with the bullock as he did with the bullock for a sin offering, so shall he do with this: and the priest shall make an atonement for them, and it shall be forgiven them."
1045,27,0,"And he shall carry forth the bullock without the camp, and burn him as he burned the first bullock: it is a sin offering for the congregation.","And he shall carry forth the bullock without the camp, and burn him as he burned the first bullock: it <i>is</i> a sin offering for the congregation."
1046,30,1,"When a ruler hath sinned, and done somewhat through ignorance against any of the commandments of the LORD his God concerning things which should not be done, and is guilty;","¶When a ruler hath sinned, and done <i>somewhat</i> through ignorance <i>against</i> any of the commandments of the L<font size=""-1"">ORD</font> his God <i>concerning things</i> which should not be done, and is guilty;"
1047,26,0,"Or if his sin, wherein he hath sinned, come to his knowledge; he shall bring his offering, a kid of the goats, a male without blemish:","Or if his sin, wherein he hath sinned, come to his knowledge; he shall bring his offering, a kid of the goats, a male without blemish:"
1048,32,0,"And he shall lay his hand upon the head of the goat, and kill it in the place where they kill the burnt offering before the LORD: it is a sin offering.","And he shall lay his hand upon the head of the goat, and kill it in the place where they kill the burnt offering before the L<font size=""-1"">ORD</font>: it <i>is</i> a sin offering."
1049,42,0,"And the priest shall take of the blood of the sin offering with his finger, and put it upon the horns of the altar of burnt offering, and shall pour out his blood at the bottom of the altar of burnt offering.","And the priest shall take of the blood of the sin offering with his finger, and put <i>it</i> upon the horns of the altar of burnt offering, and shall pour out his blood at the bottom of the altar of burnt offering."
1050,38,0,"And he shall burn all his fat upon the altar, as the fat of the sacrifice of peace offerings: and the priest shall make an atonement for him as concerning his sin, and it shall be forgiven him.","And he shall burn all his fat upon the altar, as the fat of the sacrifice of peace offerings: and the priest shall make an atonement for him as concerning his sin, and it shall be forgiven him."
1051,34,1,"And if any one of the common people sin through ignorance, while he doeth somewhat against any of the commandments of the LORD concerning things which ought not to be done, and be guilty;","¶And if any one of the common people sin through ignorance, while he doeth <i>somewhat against</i> any of the commandments of the L<font size=""-1"">ORD</font> <i>concerning things</i> which ought not to be done, and be guilty;"
1052,34,0,"Or if his sin, which he hath sinned, come to his knowledge: then he shall bring his offering, a kid of the goats, a female without blemish, for his sin which he hath sinned.","Or if his sin, which he hath sinned, come to his knowledge: then he shall bring his offering, a kid of the goats, a female without blemish, for his sin which he hath sinned."
1053,25,0,"And he shall lay his hand upon the head of the sin offering, and slay the sin offering in the place of the burnt offering.","And he shall lay his hand upon the head of the sin offering, and slay the sin offering in the place of the burnt offering."
1054,38,0,"And the priest shall take of the blood thereof with his finger, and put it upon the horns of the altar of burnt offering, and shall pour out all the blood thereof at the bottom of the altar.","And the priest shall take of the blood thereof with his finger, and put <i>it</i> upon the horns of the altar of burnt offering, and shall pour out all the blood thereof at the bottom of the altar."
1055,53,0,"And he shall take away all the fat thereof, as the fat is taken away from off the sacrifice of peace offerings; and the priest shall burn it upon the altar for a sweet savour unto the LORD; and the priest shall make an atonement for him, and it shall be forgiven him.","And he shall take away all the fat thereof, as the fat is taken away from off the sacrifice of peace offerings; and the priest shall burn <i>it</i> upon the altar for a sweet savour unto the L<font size=""-1"">ORD</font>; and the priest shall make an atonement for him, and it shall be forgiven him."
1056,18,0,"And if he bring a lamb for a sin offering, he shall bring it a female without blemish.","And if he bring a lamb for a sin offering, he shall bring it a female without blemish."
1057,29,0,"And he shall lay his hand upon the head of the sin offering, and slay it for a sin offering in the place where they kill the burnt offering.","And he shall lay his hand upon the head of the sin offering, and slay it for a sin offering in the place where they kill the burnt offering."
1058,41,0,"And the priest shall take of the blood of the sin offering with his finger, and put it upon the horns of the altar of burnt offering, and shall pour out all the blood thereof at the bottom of the altar:","And the priest shall take of the blood of the sin offering with his finger, and put <i>it</i> upon the horns of the altar of burnt offering, and shall pour out all the blood thereof at the bottom of the altar:"
1059,64,0,"And he shall take away all the fat thereof, as the fat of the lamb is taken away from the sacrifice of the peace offerings; and the priest shall burn them upon the altar, according to the offerings made by fire unto the LORD: and the priest shall make an atonement for his sin that he hath committed, and it shall be forgiven him.","And he shall take away all the fat thereof, as the fat of the lamb is taken away from the sacrifice of the peace offerings; and the priest shall burn them upon the altar, according to the offerings made by fire unto the L<font size=""-1"">ORD</font>: and the priest shall make an atonement for his sin that he hath committed, and it shall be forgiven him."
1281,35,0,"And if a soul sin, and hear the voice of swearing, and is a witness, whether he hath seen or known of it; if he do not utter it, then he shall bear his iniquity.","And if a soul sin, and hear the voice of swearing, and <i>is</i> a witness, whether he hath seen or known <i>of it</i>; if he do not utter <i>it</i>, then he shall bear his iniquity."
1282,44,0,"Or if a soul touch any unclean thing, whether it be a carcase of an unclean beast, or a carcase of unclean cattle, or the carcase of unclean creeping things, and if it be hidden from him; he also shall be unclean, and guilty.","Or if a soul touch any unclean thing, whether <i>it be</i> a carcase of an unclean beast, or a carcase of unclean cattle, or the carcase of unclean creeping things, and <i>if</i> it be hidden from him; he also shall be unclean, and guilty."
1283,35,0,"Or if he touch the uncleanness of man, whatsoever uncleanness it be that a man shall be defiled withal, and it be hid from him; when he knoweth of it, then he shall be guilty.","Or if he touch the uncleanness of man, whatsoever uncleanness <i>it be</i> that a man shall be defiled withal, and it be hid from him; when he knoweth <i>of it</i>, then he shall be guilty."
1284,47,0,"Or if a soul swear, pronouncing with his lips to do evil, or to do good, whatsoever it be that a man shall pronounce with an oath, and it be hid from him; when he knoweth of it, then he shall be guilty in one of these.","Or if a soul swear, pronouncing with <i>his</i> lips to do evil, or to do good, whatsoever <i>it be</i> that a man shall pronounce with an oath, and it be hid from him; when he knoweth <i>of it</i>, then he shall be guilty in one of these."
1285,25,0,"And it shall be, when he shall be guilty in one of these things, that he shall confess that he hath sinned in that thing:","And it shall be, when he shall be guilty in one of these <i>things</i>, that he shall confess that he hath sinned in that <i>thing</i>:"
1286,46,0,"And he shall bring his trespass offering unto the LORD for his sin which he hath sinned, a female from the flock, a lamb or a kid of the goats, for a sin offering; and the priest shall make an atonement for him concerning his sin.","And he shall bring his trespass offering unto the L<font size=""-1"">ORD</font> for his sin which he hath sinned, a female from the flock, a lamb or a kid of the goats, for a sin offering; and the priest shall make an atonement for him concerning his sin."
1287,42,1,"And if he be not able to bring a lamb, then he shall bring for his trespass, which he hath committed, two turtledoves, or two young pigeons, unto the LORD; one for a sin offering, and the other for a burnt offering.","¶And if he be not able to bring a lamb, then he shall bring for his trespass, which he hath committed, two turtledoves, or two young pigeons, unto the L<font size=""-1"">ORD</font>; one for a sin offering, and the other for a burnt offering."
1288,33,0,"And he shall bring them unto the priest, who shall offer that which is for the sin offering first, and wring off his head from his neck, but shall not divide it asunder:","And he shall bring them unto the priest, who shall offer <i>that</i> which <i>is</i> for the sin offering first, and wring off his head from his neck, but shall not divide <i>it</i> asunder:"
1289,38,0,"And he shall sprinkle of the blood of the sin offering upon the side of the altar; and the rest of the blood shall be wrung out at the bottom of the altar: it is a sin offering.","And he shall sprinkle of the blood of the sin offering upon the side of the altar; and the rest of the blood shall be wrung out at the bottom of the altar: it <i>is</i> a sin offering."
1290,36,0,"And he shall offer the second for a burnt offering, according to the manner: and the priest shall make an atonement for him for his sin which he hath sinned, and it shall be forgiven him.","And he shall offer the second <i>for</i> a burnt offering, according to the manner: and the priest shall make an atonement for him for his sin which he hath sinned, and it shall be forgiven him."
1291,56,1,"But if he be not able to bring two turtledoves, or two young pigeons, then he that sinned shall bring for his offering the tenth part of an ephah of fine flour for a sin offering; he shall put no oil upon it, neither shall he put any frankincense thereon: for it is a sin offering.","¶But if he be not able to bring two turtledoves, or two young pigeons, then he that sinned shall bring for his offering the tenth part of an ephah of fine flour for a sin offering; he shall put no oil upon it, neither shall he put <i>any</i> frankincense thereon: for it <i>is</i> a sin offering."
1292,42,0,"Then shall he bring it to the priest, and the priest shall take his handful of it, even a memorial thereof, and burn it on the altar, according to the offerings made by fire unto the LORD: it is a sin offering.","Then shall he bring it to the priest, and the priest shall take his handful of it, <i>even</i> a memorial thereof, and burn <i>it</i> on the altar, according to the offerings made by fire unto the L<font size=""-1"">ORD</font>: it <i>is</i> a sin offering."
1293,38,0,"And the priest shall make an atonement for him as touching his sin that he hath sinned in one of these, and it shall be forgiven him: and the remnant shall be the priest's, as a meat offering.","And the priest shall make an atonement for him as touching his sin that he hath sinned in one of these, and it shall be forgiven him: and <i>the remnant</i> shall be the priest's, as a meat offering."
1294,7,1,"And the LORD spake unto Moses, saying,","¶And the L<font size=""-1"">ORD</font> spake unto Moses, saying,"
1295,52,0,"If a soul commit a trespass, and sin through ignorance, in the holy things of the LORD; then he shall bring for his trespass unto the LORD a ram without blemish out of the flocks, with thy estimation by shekels of silver, after the shekel of the sanctuary, for a trespass offering:","If a soul commit a trespass, and sin through ignorance, in the holy things of the L<font size=""-1"">ORD</font>; then he shall bring for his trespass unto the L<font size=""-1"">ORD</font> a ram without blemish out of the flocks, with thy estimation by shekels of silver, after the shekel of the sanctuary, for a trespass offering:"
1296,51,0,"And he shall make amends for the harm that he hath done in the holy thing, and shall add the fifth part thereto, and give it unto the priest: and the priest shall make an atonement for him with the ram of the trespass offering, and it shall be forgiven him.","And he shall make amends for the harm that he hath done in the holy thing, and shall add the fifth part thereto, and give it unto the priest: and the priest shall make an atonement for him with the ram of the trespass offering, and it shall be forgiven him."
1297,37,1,"And if a soul sin, and commit any of these things which are forbidden to be done by the commandments of the LORD; though he wist it not, yet is he guilty, and shall bear his iniquity.","¶And if a soul sin, and commit any of these things which are forbidden to be done by the commandments of the L<font size=""-1"">ORD</font>; though he wist <i>it</i> not, yet is he guilty, and shall bear his iniquity."
