ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
272,22,0,"To reveal his Son in me, that I might preach him among the heathen; immediately I conferred not with flesh and blood:","To reveal his Son in me, that I might preach him among the heathen; immediately I conferred not with flesh and blood:",""
273,23,0,"Neither went I up to Jerusalem to them which were apostles before me; but I went into Arabia, and returned again unto Damascus.","Neither went I up to Jerusalem to them which were apostles before me; but I went into Arabia, and returned again unto Damascus.",""
274,18,0,"Then after three years I went up to Jerusalem to see Peter, and abode with him fifteen days.","Then after three years I went up to Jerusalem to see Peter, and abode with him fifteen days.",""
275,13,0,"But other of the apostles saw I none, save James the Lord's brother.","But other of the apostles saw I none, save James the Lord's brother.",""
276,14,0,"Now the things which I write unto you, behold, before God, I lie not.","Now the things which I write unto you, behold, before God, I lie not.",""
277,10,0,"Afterwards I came into the regions of Syria and Cilicia;","Afterwards I came into the regions of Syria and Cilicia;",""
278,14,0,"And was unknown by face unto the churches of Judaea which were in Christ:","And was unknown by face unto the churches of Judaea which were in Christ:",""
279,21,0,"But they had heard only, That he which persecuted us in times past now preacheth the faith which once he destroyed.","But they had heard only, That he which persecuted us in times past now preacheth the faith which once he destroyed.",""
280,6,0,"And they glorified God in me.","And they glorified God in me.",""
513,18,0,"Then fourteen years after I went up again to Jerusalem with Barnabas, and took Titus with me also.","Then fourteen years after I went up again to Jerusalem with Barnabas, and took Titus with <i>me</i> also.",""
514,38,0,"And I went up by revelation, and communicated unto them that gospel which I preach among the Gentiles, but privately to them which were of reputation, lest by any means I should run, or had run, in vain.","And I went up by revelation, and communicated unto them that gospel which I preach among the Gentiles, but privately to them which were of reputation, lest by any means I should run, or had run, in vain.",""
515,15,0,"But neither Titus, who was with me, being a Greek, was compelled to be circumcised:","But neither Titus, who was with me, being a Greek, was compelled to be circumcised:",""
516,31,0,"And that because of false brethren unawares brought in, who came in privily to spy out our liberty which we have in Christ Jesus, that they might bring us into bondage:","And that because of false brethren unawares brought in, who came in privily to spy out our liberty which we have in Christ Jesus, that they might bring us into bondage:",""
517,22,0,"To whom we gave place by subjection, no, not for an hour; that the truth of the gospel might continue with you.","To whom we gave place by subjection, no, not for an hour; that the truth of the gospel might continue with you.",""
518,35,0,"But of these who seemed to be somewhat, (whatsoever they were, it maketh no matter to me: God accepteth no man's person:) for they who seemed to be somewhat in conference added nothing to me:","But of these who seemed to be somewhat, (whatsoever they were, it maketh no matter to me: God accepteth no man's person:) for they who seemed <i>to be somewhat</i> in conference added nothing to me:",""
519,24,0,"But contrariwise, when they saw that the gospel of the uncircumcision was committed unto me, as the gospel of the circumcision was unto Peter;","But contrariwise, when they saw that the gospel of the uncircumcision was committed unto me, as <i>the gospel</i> of the circumcision <i>was</i> unto Peter;",""
520,22,0,"(For he that wrought effectually in Peter to the apostleship of the circumcision, the same was mighty in me toward the Gentiles:)","(For he that wrought effectually in Peter to the apostleship of the circumcision, the same was mighty in me toward the Gentiles:)",""
521,42,0,"And when James, Cephas, and John, who seemed to be pillars, perceived the grace that was given unto me, they gave to me and Barnabas the right hands of fellowship; that we should go unto the heathen, and they unto the circumcision.","And when James, Cephas, and John, who seemed to be pillars, perceived the grace that was given unto me, they gave to me and Barnabas the right hands of fellowship; that we <i>should go</i> unto the heathen, and they unto the circumcision.",""
522,18,0,"Only they would that we should remember the poor; the same which I also was forward to do.","Only <i>they would</i> that we should remember the poor; the same which I also was forward to do.",""
523,19,0,"But when Peter was come to Antioch, I withstood him to the face, because he was to be blamed.","But when Peter was come to Antioch, I withstood him to the face, because he was to be blamed.",""
524,30,0,"For before that certain came from James, he did eat with the Gentiles: but when they were come, he withdrew and separated himself, fearing them which were of the circumcision.","For before that certain came from James, he did eat with the Gentiles: but when they were come, he withdrew and separated himself, fearing them which were of the circumcision.",""
525,18,0,"And the other Jews dissembled likewise with him; insomuch that Barnabas also was carried away with their dissimulation.","And the other Jews dissembled likewise with him; insomuch that Barnabas also was carried away with their dissimulation.",""
526,51,0,"But when I saw that they walked not uprightly according to the truth of the gospel, I said unto Peter before them all, If thou, being a Jew, livest after the manner of Gentiles, and not as do the Jews, why compellest thou the Gentiles to live as do the Jews?","But when I saw that they walked not uprightly according to the truth of the gospel, I said unto Peter before <i>them</i> all, If thou, being a Jew, livest after the manner of Gentiles, and not as do the Jews, why compellest thou the Gentiles to live as do the Jews?",""
527,12,0,"We who are Jews by nature, and not sinners of the Gentiles,","We <i>who are</i> Jews by nature, and not sinners of the Gentiles,",""
528,57,0,"Knowing that a man is not justified by the works of the law, but by the faith of Jesus Christ, even we have believed in Jesus Christ, that we might be justified by the faith of Christ, and not by the works of the law: for by the works of the law shall no flesh be justified.","Knowing that a man is not justified by the works of the law, but by the faith of Jesus Christ, even we have believed in Jesus Christ, that we might be justified by the faith of Christ, and not by the works of the law: for by the works of the law shall no flesh be justified.",""
529,25,0,"But if, while we seek to be justified by Christ, we ourselves also are found sinners, is therefore Christ the minister of sin? God forbid.","But if, while we seek to be justified by Christ, we ourselves also are found sinners, <i>is</i> therefore Christ the minister of sin? God forbid.",""
530,15,0,"For if I build again the things which I destroyed, I make myself a transgressor.","For if I build again the things which I destroyed, I make myself a transgressor.",""
531,16,0,"For I through the law am dead to the law, that I might live unto God.","For I through the law am dead to the law, that I might live unto God.",""
532,44,0,"I am crucified with Christ: nevertheless I live; yet not I, but Christ liveth in me: and the life which I now live in the flesh I live by the faith of the Son of God, who loved me, and gave himself for me.","I am crucified with Christ: nevertheless I live; yet not I, but Christ liveth in me: and the life which I now live in the flesh I live by the faith of the Son of God, who loved me, and gave himself for me.",""
533,21,0,"I do not frustrate the grace of God: for if righteousness come by the law, then Christ is dead in vain.","I do not frustrate the grace of God: for if righteousness <i>come</i> by the law, then Christ is dead in vain.",""
769,27,0,"O foolish Galatians, who hath bewitched you, that ye should not obey the truth, before whose eyes Jesus Christ hath been evidently set forth, crucified among you?","O foolish Galatians, who hath bewitched you, that ye should not obey the truth, before whose eyes Jesus Christ hath been evidently set forth, crucified among you?",""
770,23,0,"This only would I learn of you, Received ye the Spirit by the works of the law, or by the hearing of faith?","This only would I learn of you, Received ye the Spirit by the works of the law, or by the hearing of faith?",""
771,17,0,"Are ye so foolish? having begun in the Spirit, are ye now made perfect by the flesh?","Are ye so foolish? having begun in the Spirit, are ye now made perfect by the flesh?",""
772,14,0,"Have ye suffered so many things in vain? if it be yet in vain.","Have ye suffered so many things in vain? if <i>it be</i> yet in vain.",""
773,28,0,"He therefore that ministereth to you the Spirit, and worketh miracles among you, doeth he it by the works of the law, or by the hearing of faith?","He therefore that ministereth to you the Spirit, and worketh miracles among you, <i>doeth he it</i> by the works of the law, or by the hearing of faith?",""
774,13,0,"Even as Abraham believed God, and it was accounted to him for righteousness.","Even as Abraham believed God, and it was accounted to him for righteousness.",""
775,16,1,"Know ye therefore that they which are of faith, the same are the children of Abraham.","¶Know ye therefore that they which are of faith, the same are the children of Abraham.",""
776,26,0,"And the scripture, foreseeing that God would justify the heathen through faith, preached before the gospel unto Abraham, saying, In thee shall all nations be blessed.","And the scripture, foreseeing that God would justify the heathen through faith, preached before the gospel unto Abraham, <i>saying</i>, In thee shall all nations be blessed.",""
777,12,0,"So then they which be of faith are blessed with faithful Abraham.","So then they which be of faith are blessed with faithful Abraham.",""
778,41,0,"For as many as are of the works of the law are under the curse: for it is written, Cursed is every one that continueth not in all things which are written in the book of the law to do them.","For as many as are of the works of the law are under the curse: for it is written, Cursed <i>is</i> every one that continueth not in all things which are written in the book of the law to do them.",""
779,24,0,"But that no man is justified by the law in the sight of God, it is evident: for, The just shall live by faith.","But that no man is justified by the law in the sight of God, <i>it is</i> evident: for, The just shall live by faith.",""
780,17,0,"And the law is not of faith: but, The man that doeth them shall live in them.","And the law is not of faith: but, The man that doeth them shall live in them.",""
781,29,0,"Christ hath redeemed us from the curse of the law, being made a curse for us: for it is written, Cursed is every one that hangeth on a tree:","Christ hath redeemed us from the curse of the law, being made a curse for us: for it is written, Cursed <i>is</i> every one that hangeth on a tree:",""
782,24,0,"That the blessing of Abraham might come on the Gentiles through Jesus Christ; that we might receive the promise of the Spirit through faith.","That the blessing of Abraham might come on the Gentiles through Jesus Christ; that we might receive the promise of the Spirit through faith.",""
783,26,0,"Brethren, I speak after the manner of men; Though it be but a man's covenant, yet if it be confirmed, no man disannulleth, or addeth thereto.","Brethren, I speak after the manner of men; Though <i>it be</i> but a man's covenant, yet <i>if it be</i> confirmed, no man disannulleth, or addeth thereto.",""
784,30,0,"Now to Abraham and his seed were the promises made. He saith not, And to seeds, as of many; but as of one, And to thy seed, which is Christ.","Now to Abraham and his seed were the promises made. He saith not, And to seeds, as of many; but as of one, And to thy seed, which is Christ.",""
785,36,0,"And this I say, that the covenant, that was confirmed before of God in Christ, the law, which was four hundred and thirty years after, cannot disannul, that it should make the promise of none effect.","And this I say, <i>that</i> the covenant, that was confirmed before of God in Christ, the law, which was four hundred and thirty years after, cannot disannul, that it should make the promise of none effect.",""
786,22,0,"For if the inheritance be of the law, it is no more of promise: but God gave it to Abraham by promise.","For if the inheritance <i>be</i> of the law, <i>it is</i> no more of promise: but God gave <i>it</i> to Abraham by promise.",""
787,34,0,"Wherefore then serveth the law? It was added because of transgressions, till the seed should come to whom the promise was made; and it was ordained by angels in the hand of a mediator.","Wherefore then <i>serveth</i> the law? It was added because of transgressions, till the seed should come to whom the promise was made; <i>and it was</i> ordained by angels in the hand of a mediator.",""
788,13,0,"Now a mediator is not a mediator of one, but God is one.","Now a mediator is not <i>a mediator</i> of one, but God is one.",""
789,32,0,"Is the law then against the promises of God? God forbid: for if there had been a law given which could have given life, verily righteousness should have been by the law.","<i>Is</i> the law then against the promises of God? God forbid: for if there had been a law given which could have given life, verily righteousness should have been by the law.",""
790,23,0,"But the scripture hath concluded all under sin, that the promise by faith of Jesus Christ might be given to them that believe.","But the scripture hath concluded all under sin, that the promise by faith of Jesus Christ might be given to them that believe.",""
791,20,1,"But before faith came, we were kept under the law, shut up unto the faith which should afterwards be revealed.","¶But before faith came, we were kept under the law, shut up unto the faith which should afterwards be revealed.",""
792,18,0,"Wherefore the law was our schoolmaster to bring us unto Christ, that we might be justified by faith.","Wherefore the law was our schoolmaster <i>to bring us</i> unto Christ, that we might be justified by faith.",""
793,13,0,"But after that faith is come, we are no longer under a schoolmaster.","But after that faith is come, we are no longer under a schoolmaster.",""
794,13,0,"For ye are all the children of God by faith in Christ Jesus.","For ye are all the children of God by faith in Christ Jesus.",""
795,15,0,"For as many of you as have been baptized into Christ have put on Christ.","For as many of you as have been baptized into Christ have put on Christ.",""
796,26,0,"There is neither Jew nor Greek, there is neither bond nor free, there is neither male nor female: for ye are all one in Christ Jesus.","There is neither Jew nor Greek, there is neither bond nor free, there is neither male nor female: for ye are all one in Christ Jesus.",""
797,16,0,"And if ye be Christ's, then are ye Abraham's seed, and heirs according to the promise.","And if ye <i>be</i> Christ's, then are ye Abraham's seed, and heirs according to the promise.",""
1025,24,0,"Now I say, That the heir, as long as he is a child, differeth nothing from a servant, though he be lord of all;","Now I say, <i>That</i> the heir, as long as he is a child, differeth nothing from a servant, though he be lord of all;",""
1026,13,0,"But is under tutors and governors until the time appointed of the father.","But is under tutors and governors until the time appointed of the father.",""
1027,16,0,"Even so we, when we were children, were in bondage under the elements of the world:","Even so we, when we were children, were in bondage under the elements of the world:",""
1028,22,0,"But when the fulness of the time was come, God sent forth his Son, made of a woman, made under the law,","But when the fulness of the time was come, God sent forth his Son, made of a woman, made under the law,",""
1029,16,0,"To redeem them that were under the law, that we might receive the adoption of sons.","To redeem them that were under the law, that we might receive the adoption of sons.",""
1030,20,0,"And because ye are sons, God hath sent forth the Spirit of his Son into your hearts, crying, Abba, Father.","And because ye are sons, God hath sent forth the Spirit of his Son into your hearts, crying, Abba, Father.",""
1031,21,0,"Wherefore thou art no more a servant, but a son; and if a son, then an heir of God through Christ.","Wherefore thou art no more a servant, but a son; and if a son, then an heir of God through Christ.",""
1032,18,1,"Howbeit then, when ye knew not God, ye did service unto them which by nature are no gods.","¶Howbeit then, when ye knew not God, ye did service unto them which by nature are no gods.",""
1033,32,0,"But now, after that ye have known God, or rather are known of God, how turn ye again to the weak and beggarly elements, whereunto ye desire again to be in bondage?","But now, after that ye have known God, or rather are known of God, how turn ye again to the weak and beggarly elements, whereunto ye desire again to be in bondage?",""
1034,9,0,"Ye observe days, and months, and times, and years.","Ye observe days, and months, and times, and years.",""
1035,14,0,"I am afraid of you, lest I have bestowed upon you labour in vain.","I am afraid of you, lest I have bestowed upon you labour in vain.",""
1036,21,1,"Brethren, I beseech you, be as I am; for I am as ye are: ye have not injured me at all.","¶Brethren, I beseech you, be as I <i>am</i>; for I <i>am</i> as ye <i>are</i>: ye have not injured me at all.",""
1037,17,0,"Ye know how through infirmity of the flesh I preached the gospel unto you at the first.","Ye know how through infirmity of the flesh I preached the gospel unto you at the first.",""
1038,25,0,"And my temptation which was in my flesh ye despised not, nor rejected; but received me as an angel of God, even as Christ Jesus.","And my temptation which was in my flesh ye despised not, nor rejected; but received me as an angel of God, <i>even</i> as Christ Jesus.",""
1039,33,0,"Where is then the blessedness ye spake of? for I bear you record, that, if it had been possible, ye would have plucked out your own eyes, and have given them to me.","Where is then the blessedness ye spake of? for I bear you record, that, if <i>it had been</i> possible, ye would have plucked out your own eyes, and have given them to me.",""
1040,12,0,"Am I therefore become your enemy, because I tell you the truth?","Am I therefore become your enemy, because I tell you the truth?",""
1041,17,0,"They zealously affect you, but not well; yea, they would exclude you, that ye might affect them.","They zealously affect you, <i>but</i> not well; yea, they would exclude you, that ye might affect them.",""
1042,22,0,"But it is good to be zealously affected always in a good thing, and not only when I am present with you.","But <i>it is</i> good to be zealously affected always in <i>a</i> good <i>thing</i>, and not only when I am present with you.",""
1043,16,0,"My little children, of whom I travail in birth again until Christ be formed in you,","My little children, of whom I travail in birth again until Christ be formed in you,",""
1044,20,0,"I desire to be present with you now, and to change my voice; for I stand in doubt of you.","I desire to be present with you now, and to change my voice; for I stand in doubt of you.",""
1045,16,1,"Tell me, ye that desire to be under the law, do ye not hear the law?","¶Tell me, ye that desire to be under the law, do ye not hear the law?",""
1046,19,0,"For it is written, that Abraham had two sons, the one by a bondmaid, the other by a freewoman.","For it is written, that Abraham had two sons, the one by a bondmaid, the other by a freewoman.",""
1047,20,0,"But he who was of the bondwoman was born after the flesh; but he of the freewoman was by promise.","But he <i>who was</i> of the bondwoman was born after the flesh; but he of the freewoman <i>was</i> by promise.",""
1048,24,0,"Which things are an allegory: for these are the two covenants; the one from the mount Sinai, which gendereth to bondage, which is Agar.","Which things are an allegory: for these are the two covenants; the one from the mount Sinai, which gendereth to bondage, which is Agar.",""
1049,22,0,"For this Agar is mount Sinai in Arabia, and answereth to Jerusalem which now is, and is in bondage with her children.","For this Agar is mount Sinai in Arabia, and answereth to Jerusalem which now is, and is in bondage with her children.",""
1050,14,0,"But Jerusalem which is above is free, which is the mother of us all.","But Jerusalem which is above is free, which is the mother of us all.",""
1051,31,0,"For it is written, Rejoice, thou barren that bearest not; break forth and cry, thou that travailest not: for the desolate hath many more children than she which hath an husband.","For it is written, Rejoice, <i>thou</i> barren that bearest not; break forth and cry, thou that travailest not: for the desolate hath many more children than she which hath an husband.",""
1052,11,0,"Now we, brethren, as Isaac was, are the children of promise.","Now we, brethren, as Isaac was, are the children of promise.",""
1053,23,0,"But as then he that was born after the flesh persecuted him that was born after the Spirit, even so it is now.","But as then he that was born after the flesh persecuted him <i>that was born</i> after the Spirit, even so <i>it is</i> now.",""
1054,28,0,"Nevertheless what saith the scripture? Cast out the bondwoman and her son: for the son of the bondwoman shall not be heir with the son of the freewoman.","Nevertheless what saith the scripture? Cast out the bondwoman and her son: for the son of the bondwoman shall not be heir with the son of the freewoman.",""
1055,14,0,"So then, brethren, we are not children of the bondwoman, but of the free.","So then, brethren, we are not children of the bondwoman, but of the free.",""
1281,22,0,"Stand fast therefore in the liberty wherewith Christ hath made us free, and be not entangled again with the yoke of bondage.","Stand fast therefore in the liberty wherewith Christ hath made us free, and be not entangled again with the yoke of bondage.",""
1282,16,1,"Behold, I Paul say unto you, that if ye be circumcised, Christ shall profit you nothing.","¶Behold, I Paul say unto you, that if ye be circumcised, Christ shall profit you nothing.",""
1283,20,0,"For I testify again to every man that is circumcised, that he is a debtor to do the whole law.","For I testify again to every man that is circumcised, that he is a debtor to do the whole law.",""
1284,21,0,"Christ is become of no effect unto you, whosoever of you are justified by the law; ye are fallen from grace.","Christ is become of no effect unto you, whosoever of you are justified by the law; ye are fallen from grace.",""
1285,13,0,"For we through the Spirit wait for the hope of righteousness by faith.","For we through the Spirit wait for the hope of righteousness by faith.",""
1286,17,0,"For in Jesus Christ neither circumcision availeth any thing, nor uncircumcision; but faith which worketh by love.","For in Jesus Christ neither circumcision availeth any thing, nor uncircumcision; but faith which worketh by love.",""
1287,15,0,"Ye did run well; who did hinder you that ye should not obey the truth?","Ye did run well; who did hinder you that ye should not obey the truth?",""
1288,9,0,"This persuasion cometh not of him that calleth you.","This persuasion <i>cometh</i> not of him that calleth you.",""
1289,7,0,"A little leaven leaveneth the whole lump.","A little leaven leaveneth the whole lump.",""
1290,27,0,"I have confidence in you through the Lord, that ye will be none otherwise minded: but he that troubleth you shall bear his judgment, whosoever he be.","I have confidence in you through the Lord, that ye will be none otherwise minded: but he that troubleth you shall bear his judgment, whosoever he be.",""
1291,22,0,"And I, brethren, if I yet preach circumcision, why do I yet suffer persecution? then is the offence of the cross ceased.","And I, brethren, if I yet preach circumcision, why do I yet suffer persecution? then is the offence of the cross ceased.",""
1292,10,0,"I would they were even cut off which trouble you.","I would they were even cut off which trouble you.",""
1293,24,0,"For, brethren, ye have been called unto liberty; only use not liberty for an occasion to the flesh, but by love serve one another.","For, brethren, ye have been called unto liberty; only <i>use</i> not liberty for an occasion to the flesh, but by love serve one another.",""
1294,19,0,"For all the law is fulfilled in one word, even in this; Thou shalt love thy neighbour as thyself.","For all the law is fulfilled in one word, <i>even</i> in this; Thou shalt love thy neighbour as thyself.",""
1295,18,0,"But if ye bite and devour one another, take heed that ye be not consumed one of another.","But if ye bite and devour one another, take heed that ye be not consumed one of another.",""
1296,18,0,"This I say then, Walk in the Spirit, and ye shall not fulfil the lust of the flesh.","<i>This</i> I say then, Walk in the Spirit, and ye shall not fulfil the lust of the flesh.",""
1297,32,0,"For the flesh lusteth against the Spirit, and the Spirit against the flesh: and these are contrary the one to the other: so that ye cannot do the things that ye would.","For the flesh lusteth against the Spirit, and the Spirit against the flesh: and these are contrary the one to the other: so that ye cannot do the things that ye would.",""
1298,14,0,"But if ye be led of the Spirit, ye are not under the law.","But if ye be led of the Spirit, ye are not under the law.",""
1299,15,0,"Now the works of the flesh are manifest, which are these; Adultery, fornication, uncleanness, lasciviousness,","Now the works of the flesh are manifest, which are <i>these</i>; Adultery, fornication, uncleanness, lasciviousness,",""
1300,9,0,"Idolatry, witchcraft, hatred, variance, emulations, wrath, strife, seditions, heresies,","Idolatry, witchcraft, hatred, variance, emulations, wrath, strife, seditions, heresies,",""
1301,36,0,"Envyings, murders, drunkenness, revellings, and such like: of the which I tell you before, as I have also told you in time past, that they which do such things shall not inherit the kingdom of God.","Envyings, murders, drunkenness, revellings, and such like: of the which I tell you before, as I have also told <i>you</i> in time past, that they which do such things shall not inherit the kingdom of God.",""
1302,14,0,"But the fruit of the Spirit is love, joy, peace, longsuffering, gentleness, goodness, faith,","But the fruit of the Spirit is love, joy, peace, longsuffering, gentleness, goodness, faith,",""
1303,8,0,"Meekness, temperance: against such there is no law.","Meekness, temperance: against such there is no law.",""
1304,14,0,"And they that are Christ's have crucified the flesh with the affections and lusts.","And they that are Christ's have crucified the flesh with the affections and lusts.",""
1305,13,0,"If we live in the Spirit, let us also walk in the Spirit.","If we live in the Spirit, let us also walk in the Spirit.",""
1306,14,0,"Let us not be desirous of vain glory, provoking one another, envying one another.","Let us not be desirous of vain glory, provoking one another, envying one another.",""
1537,29,0,"Brethren, if a man be overtaken in a fault, ye which are spiritual, restore such an one in the spirit of meekness; considering thyself, lest thou also be tempted.","Brethren, if a man be overtaken in a fault, ye which are spiritual, restore such an one in the spirit of meekness; considering thyself, lest thou also be tempted.",""
1538,12,0,"Bear ye one another's burdens, and so fulfil the law of Christ.","Bear ye one another's burdens, and so fulfil the law of Christ.",""
1539,16,0,"For if a man think himself to be something, when he is nothing, he deceiveth himself.","For if a man think himself to be something, when he is nothing, he deceiveth himself.",""
1540,21,0,"But let every man prove his own work, and then shall he have rejoicing in himself alone, and not in another.","But let every man prove his own work, and then shall he have rejoicing in himself alone, and not in another.",""
1541,8,0,"For every man shall bear his own burden.","For every man shall bear his own burden.",""
1542,17,0,"Let him that is taught in the word communicate unto him that teacheth in all good things.","Let him that is taught in the word communicate unto him that teacheth in all good things.",""
1543,17,0,"Be not deceived; God is not mocked: for whatsoever a man soweth, that shall he also reap.","Be not deceived; God is not mocked: for whatsoever a man soweth, that shall he also reap.",""
1544,27,0,"For he that soweth to his flesh shall of the flesh reap corruption; but he that soweth to the Spirit shall of the Spirit reap life everlasting.","For he that soweth to his flesh shall of the flesh reap corruption; but he that soweth to the Spirit shall of the Spirit reap life everlasting.",""
1545,20,0,"And let us not be weary in well doing: for in due season we shall reap, if we faint not.","And let us not be weary in well doing: for in due season we shall reap, if we faint not.",""
1546,22,0,"As we have therefore opportunity, let us do good unto all men, especially unto them who are of the household of faith.","As we have therefore opportunity, let us do good unto all <i>men</i>, especially unto them who are of the household of faith.",""
1547,15,0,"Ye see how large a letter I have written unto you with mine own hand.","Ye see how large a letter I have written unto you with mine own hand.",""
1548,29,0,"As many as desire to make a fair shew in the flesh, they constrain you to be circumcised; only lest they should suffer persecution for the cross of Christ.","As many as desire to make a fair shew in the flesh, they constrain you to be circumcised; only lest they should suffer persecution for the cross of Christ.",""
1549,23,0,"For neither they themselves who are circumcised keep the law; but desire to have you circumcised, that they may glory in your flesh.","For neither they themselves who are circumcised keep the law; but desire to have you circumcised, that they may glory in your flesh.",""
1550,29,0,"But God forbid that I should glory, save in the cross of our Lord Jesus Christ, by whom the world is crucified unto me, and I unto the world.","But God forbid that I should glory, save in the cross of our Lord Jesus Christ, by whom the world is crucified unto me, and I unto the world.",""
1551,15,0,"For in Christ Jesus neither circumcision availeth any thing, nor uncircumcision, but a new creature.","For in Christ Jesus neither circumcision availeth any thing, nor uncircumcision, but a new creature.",""
1552,21,0,"And as many as walk according to this rule, peace be on them, and mercy, and upon the Israel of God.","And as many as walk according to this rule, peace <i>be</i> on them, and mercy, and upon the Israel of God.",""
1553,19,0,"From henceforth let no man trouble me: for I bear in my body the marks of the Lord Jesus.","From henceforth let no man trouble me: for I bear in my body the marks of the Lord Jesus.",""
1554,13,0,"Brethren, the grace of our Lord Jesus Christ be with your spirit. Amen.","Brethren, the grace of our Lord Jesus Christ <i>be</i> with your spirit. Amen. Unto the Galatians written from Rome.","Unto the Galatians written from Rome."
