ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
524,44,0,"And they forsook the LORD God of their fathers, which brought them out of the land of Egypt, and followed other gods, of the gods of the people that were round about them, and bowed themselves unto them, and provoked the LORD to anger.","And they forsook the L<font size=""-1"">ORD</font> God of their fathers, which brought them out of the land of Egypt, and followed other gods, of the gods of the people that <i>were</i> round about them, and bowed themselves unto them, and provoked the L<font size=""-1"">ORD</font> to anger.",""
525,10,0,"And they forsook the LORD, and served Baal and Ashtaroth.","And they forsook the L<font size=""-1"">ORD</font>, and served Baal and Ashtaroth.",""
526,45,1,"And the anger of the LORD was hot against Israel, and he delivered them into the hands of spoilers that spoiled them, and he sold them into the hands of their enemies round about, so that they could not any longer stand before their enemies.","¶And the anger of the L<font size=""-1"">ORD</font> was hot against Israel, and he delivered them into the hands of spoilers that spoiled them, and he sold them into the hands of their enemies round about, so that they could not any longer stand before their enemies.",""
527,32,0,"Whithersoever they went out, the hand of the LORD was against them for evil, as the LORD had said, and as the LORD had sworn unto them: and they were greatly distressed.","Whithersoever they went out, the hand of the L<font size=""-1"">ORD</font> was against them for evil, as the L<font size=""-1"">ORD</font> had said, and as the L<font size=""-1"">ORD</font> had sworn unto them: and they were greatly distressed.",""
528,18,1,"Nevertheless the LORD raised up judges, which delivered them out of the hand of those that spoiled them.","¶Nevertheless the L<font size=""-1"">ORD</font> raised up judges, which delivered them out of the hand of those that spoiled them.",""
529,45,0,"And yet they would not hearken unto their judges, but they went a whoring after other gods, and bowed themselves unto them: they turned quickly out of the way which their fathers walked in, obeying the commandments of the LORD; but they did not so.","And yet they would not hearken unto their judges, but they went a whoring after other gods, and bowed themselves unto them: they turned quickly out of the way which their fathers walked in, obeying the commandments of the L<font size=""-1"">ORD</font>; <i>but</i> they did not so.",""
530,50,0,"And when the LORD raised them up judges, then the LORD was with the judge, and delivered them out of the hand of their enemies all the days of the judge: for it repented the LORD because of their groanings by reason of them that oppressed them and vexed them.","And when the L<font size=""-1"">ORD</font> raised them up judges, then the L<font size=""-1"">ORD</font> was with the judge, and delivered them out of the hand of their enemies all the days of the judge: for it repented the L<font size=""-1"">ORD</font> because of their groanings by reason of them that oppressed them and vexed them.",""
531,45,0,"And it came to pass, when the judge was dead, that they returned, and corrupted themselves more than their fathers, in following other gods to serve them, and to bow down unto them; they ceased not from their own doings, nor from their stubborn way.","And it came to pass, when the judge was dead, <i>that</i> they returned, and corrupted <i>themselves</i> more than their fathers, in following other gods to serve them, and to bow down unto them; they ceased not from their own doings, nor from their stubborn way.",""
532,33,1,"And the anger of the LORD was hot against Israel; and he said, Because that this people hath transgressed my covenant which I commanded their fathers, and have not hearkened unto my voice;","¶And the anger of the L<font size=""-1"">ORD</font> was hot against Israel; and he said, Because that this people hath transgressed my covenant which I commanded their fathers, and have not hearkened unto my voice;",""
533,20,0,"I also will not henceforth drive out any from before them of the nations which Joshua left when he died:","I also will not henceforth drive out any from before them of the nations which Joshua left when he died:",""
534,27,0,"That through them I may prove Israel, whether they will keep the way of the LORD to walk therein, as their fathers did keep it, or not.","That through them I may prove Israel, whether they will keep the way of the L<font size=""-1"">ORD</font> to walk therein, as their fathers did keep <i>it</i>, or not.",""
535,20,0,"Therefore the LORD left those nations, without driving them out hastily; neither delivered he them into the hand of Joshua.","Therefore the L<font size=""-1"">ORD</font> left those nations, without driving them out hastily; neither delivered he them into the hand of Joshua.",""
769,28,0,"Now these are the nations which the LORD left, to prove Israel by them, even as many of Israel as had not known all the wars of Canaan;","Now these <i>are</i> the nations which the L<font size=""-1"">ORD</font> left, to prove Israel by them, <i>even</i> as many <i>of Israel</i> as had not known all the wars of Canaan;",""
770,24,0,"Only that the generations of the children of Israel might know, to teach them war, at the least such as before knew nothing thereof;","Only that the generations of the children of Israel might know, to teach them war, at the least such as before knew nothing thereof;",""
771,30,0,"Namely, five lords of the Philistines, and all the Canaanites, and the Sidonians, and the Hivites that dwelt in mount Lebanon, from mount Baal-hermon unto the entering in of Hamath.","<i>Namely</i>, five lords of the Philistines, and all the Canaanites, and the Sidonians, and the Hivites that dwelt in mount Lebanon, from mount Baal–hermon unto the entering in of Hamath.",""
772,30,0,"And they were to prove Israel by them, to know whether they would hearken unto the commandments of the LORD, which he commanded their fathers by the hand of Moses.","And they were to prove Israel by them, to know whether they would hearken unto the commandments of the L<font size=""-1"">ORD</font>, which he commanded their fathers by the hand of Moses.",""
773,18,1,"And the children of Israel dwelt among the Canaanites, Hittites, and Amorites, and Perizzites, and Hivites, and Jebusites:","¶And the children of Israel dwelt among the Canaanites, Hittites, and Amorites, and Perizzites, and Hivites, and Jebusites:",""
774,20,0,"And they took their daughters to be their wives, and gave their daughters to their sons, and served their gods.","And they took their daughters to be their wives, and gave their daughters to their sons, and served their gods.",""
775,25,0,"And the children of Israel did evil in the sight of the LORD, and forgat the LORD their God, and served Baalim and the groves.","And the children of Israel did evil in the sight of the L<font size=""-1"">ORD</font>, and forgat the L<font size=""-1"">ORD</font> their God, and served Baalim and the groves.",""
776,31,1,"Therefore the anger of the LORD was hot against Israel, and he sold them into the hand of Chushan-rishathaim king of Mesopotamia: and the children of Israel served Chushan-rishathaim eight years.","¶Therefore the anger of the L<font size=""-1"">ORD</font> was hot against Israel, and he sold them into the hand of Chushan–rishathaim king of Mesopotamia: and the children of Israel served Chushan–rishathaim eight years.",""
777,33,0,"And when the children of Israel cried unto the LORD, the LORD raised up a deliverer to the children of Israel, who delivered them, even Othniel the son of Kenaz, Caleb's younger brother.","And when the children of Israel cried unto the L<font size=""-1"">ORD</font>, the L<font size=""-1"">ORD</font> raised up a deliverer to the children of Israel, who delivered them, <i>even</i> Othniel the son of Kenaz, Caleb's younger brother.",""
778,35,0,"And the Spirit of the LORD came upon him, and he judged Israel, and went out to war: and the LORD delivered Chushan-rishathaim king of Mesopotamia into his hand; and his hand prevailed against Chushan-rishathaim.","And the Spirit of the L<font size=""-1"">ORD</font> came upon him, and he judged Israel, and went out to war: and the L<font size=""-1"">ORD</font> delivered Chushan–rishathaim king of Mesopotamia into his hand; and his hand prevailed against Chushan–rishathaim.",""
779,14,0,"And the land had rest forty years. And Othniel the son of Kenaz died.","And the land had rest forty years. And Othniel the son of Kenaz died.",""
780,36,1,"And the children of Israel did evil again in the sight of the LORD: and the LORD strengthened Eglon the king of Moab against Israel, because they had done evil in the sight of the LORD.","¶And the children of Israel did evil again in the sight of the L<font size=""-1"">ORD</font>: and the L<font size=""-1"">ORD</font> strengthened Eglon the king of Moab against Israel, because they had done evil in the sight of the L<font size=""-1"">ORD</font>.",""
781,23,0,"And he gathered unto him the children of Ammon and Amalek, and went and smote Israel, and possessed the city of palm trees.","And he gathered unto him the children of Ammon and Amalek, and went and smote Israel, and possessed the city of palm trees.",""
782,13,0,"So the children of Israel served Eglon the king of Moab eighteen years.","So the children of Israel served Eglon the king of Moab eighteen years.",""
783,43,0,"But when the children of Israel cried unto the LORD, the LORD raised them up a deliverer, Ehud the son of Gera, a Benjamite, a man lefthanded: and by him the children of Israel sent a present unto Eglon the king of Moab.","But when the children of Israel cried unto the L<font size=""-1"">ORD</font>, the L<font size=""-1"">ORD</font> raised them up a deliverer, Ehud the son of Gera, a Benjamite, a man lefthanded: and by him the children of Israel sent a present unto Eglon the king of Moab.",""
784,26,0,"But Ehud made him a dagger which had two edges, of a cubit length; and he did gird it under his raiment upon his right thigh.","But Ehud made him a dagger which had two edges, of a cubit length; and he did gird it under his raiment upon his right thigh.",""
785,17,0,"And he brought the present unto Eglon king of Moab: and Eglon was a very fat man.","And he brought the present unto Eglon king of Moab: and Eglon <i>was</i> a very fat man.",""
786,20,0,"And when he had made an end to offer the present, he sent away the people that bare the present.","And when he had made an end to offer the present, he sent away the people that bare the present.",""
787,37,0,"But he himself turned again from the quarries that were by Gilgal, and said, I have a secret errand unto thee, O king: who said, Keep silence. And all that stood by him went out from him.","But he himself turned again from the quarries that <i>were</i> by Gilgal, and said, I have a secret errand unto thee, O king: who said, Keep silence. And all that stood by him went out from him.",""
788,37,0,"And Ehud came unto him; and he was sitting in a summer parlour, which he had for himself alone. And Ehud said, I have a message from God unto thee. And he arose out of his seat.","And Ehud came unto him; and he was sitting in a summer parlour, which he had for himself alone. And Ehud said, I have a message from God unto thee. And he arose out of <i>his</i> seat.",""
789,21,0,"And Ehud put forth his left hand, and took the dagger from his right thigh, and thrust it into his belly:","And Ehud put forth his left hand, and took the dagger from his right thigh, and thrust it into his belly:",""
790,33,0,"And the haft also went in after the blade; and the fat closed upon the blade, so that he could not draw the dagger out of his belly; and the dirt came out.","And the haft also went in after the blade; and the fat closed upon the blade, so that he could not draw the dagger out of his belly; and the dirt came out.",""
791,19,0,"Then Ehud went forth through the porch, and shut the doors of the parlour upon him, and locked them.","Then Ehud went forth through the porch, and shut the doors of the parlour upon him, and locked them.",""
792,32,0,"When he was gone out, his servants came; and when they saw that, behold, the doors of the parlour were locked, they said, Surely he covereth his feet in his summer chamber.","When he was gone out, his servants came; and when they saw that, behold, the doors of the parlour <i>were</i> locked, they said, Surely he covereth his feet in his summer chamber.",""
793,36,0,"And they tarried till they were ashamed: and, behold, he opened not the doors of the parlour; therefore they took a key, and opened them: and, behold, their lord was fallen down dead on the earth.","And they tarried till they were ashamed: and, behold, he opened not the doors of the parlour; therefore they took a key, and opened <i>them</i>: and, behold, their lord <i>was</i> fallen down dead on the earth.",""
794,15,0,"And Ehud escaped while they tarried, and passed beyond the quarries, and escaped unto Seirath.","And Ehud escaped while they tarried, and passed beyond the quarries, and escaped unto Seirath.",""
795,35,0,"And it came to pass, when he was come, that he blew a trumpet in the mountain of Ephraim, and the children of Israel went down with him from the mount, and he before them.","And it came to pass, when he was come, that he blew a trumpet in the mountain of Ephraim, and the children of Israel went down with him from the mount, and he before them.",""
796,42,0,"And he said unto them, Follow after me: for the LORD hath delivered your enemies the Moabites into your hand. And they went down after him, and took the fords of Jordan toward Moab, and suffered not a man to pass over.","And he said unto them, Follow after me: for the L<font size=""-1"">ORD</font> hath delivered your enemies the Moabites into your hand. And they went down after him, and took the fords of Jordan toward Moab, and suffered not a man to pass over.",""
797,25,0,"And they slew of Moab at that time about ten thousand men, all lusty, and all men of valour; and there escaped not a man.","And they slew of Moab at that time about ten thousand men, all lusty, and all men of valour; and there escaped not a man.",""
798,18,0,"So Moab was subdued that day under the hand of Israel. And the land had rest fourscore years.","So Moab was subdued that day under the hand of Israel. And the land had rest fourscore years.",""
799,26,1,"And after him was Shamgar the son of Anath, which slew of the Philistines six hundred men with an ox goad: and he also delivered Israel.","¶And after him was Shamgar the son of Anath, which slew of the Philistines six hundred men with an ox goad: and he also delivered Israel.",""
1025,18,0,"And the children of Israel again did evil in the sight of the LORD, when Ehud was dead.","And the children of Israel again did evil in the sight of the L<font size=""-1"">ORD</font>, when Ehud was dead.",""
1026,31,0,"And the LORD sold them into the hand of Jabin king of Canaan, that reigned in Hazor; the captain of whose host was Sisera, which dwelt in Harosheth of the Gentiles.","And the L<font size=""-1"">ORD</font> sold them into the hand of Jabin king of Canaan, that reigned in Hazor; the captain of whose host <i>was</i> Sisera, which dwelt in Harosheth of the Gentiles.",""
1027,27,0,"And the children of Israel cried unto the LORD: for he had nine hundred chariots of iron; and twenty years he mightily oppressed the children of Israel.","And the children of Israel cried unto the L<font size=""-1"">ORD</font>: for he had nine hundred chariots of iron; and twenty years he mightily oppressed the children of Israel.",""
1028,14,1,"And Deborah, a prophetess, the wife of Lapidoth, she judged Israel at that time.","¶And Deborah, a prophetess, the wife of Lapidoth, she judged Israel at that time.",""
1029,27,0,"And she dwelt under the palm tree of Deborah between Ramah and Beth-el in mount Ephraim: and the children of Israel came up to her for judgment.","And she dwelt under the palm tree of Deborah between Ramah and Beth–el in mount Ephraim: and the children of Israel came up to her for judgment.",""
1030,50,0,"And she sent and called Barak the son of Abinoam out of Kedesh-naphtali, and said unto him, Hath not the LORD God of Israel commanded, saying, Go and draw toward mount Tabor, and take with thee ten thousand men of the children of Naphtali and of the children of Zebulun?","And she sent and called Barak the son of Abinoam out of Kedesh–naphtali, and said unto him, Hath not the L<font size=""-1"">ORD</font> God of Israel commanded, <i>saying</i>, Go and draw toward mount Tabor, and take with thee ten thousand men of the children of Naphtali and of the children of Zebulun?",""
1031,30,0,"And I will draw unto thee to the river Kishon Sisera, the captain of Jabin's army, with his chariots and his multitude; and I will deliver him into thine hand.","And I will draw unto thee to the river Kishon Sisera, the captain of Jabin's army, with his chariots and his multitude; and I will deliver him into thine hand.",""
1032,28,0,"And Barak said unto her, If thou wilt go with me, then I will go: but if thou wilt not go with me, then I will not go.","And Barak said unto her, If thou wilt go with me, then I will go: but if thou wilt not go with me, <i>then</i> I will not go.",""
1033,42,0,"And she said, I will surely go with thee: notwithstanding the journey that thou takest shall not be for thine honour; for the LORD shall sell Sisera into the hand of a woman. And Deborah arose, and went with Barak to Kedesh.","And she said, I will surely go with thee: notwithstanding the journey that thou takest shall not be for thine honour; for the L<font size=""-1"">ORD</font> shall sell Sisera into the hand of a woman. And Deborah arose, and went with Barak to Kedesh.",""
1034,25,1,"And Barak called Zebulun and Naphtali to Kedesh; and he went up with ten thousand men at his feet: and Deborah went up with him.","¶And Barak called Zebulun and Naphtali to Kedesh; and he went up with ten thousand men at his feet: and Deborah went up with him.",""
1035,36,0,"Now Heber the Kenite, which was of the children of Hobab the father in law of Moses, had severed himself from the Kenites, and pitched his tent unto the plain of Zaanaim, which is by Kedesh.","Now Heber the Kenite, <i>which was</i> of the children of Hobab the father in law of Moses, had severed himself from the Kenites, and pitched his tent unto the plain of Zaanaim, which <i>is</i> by Kedesh.",""
1036,16,0,"And they shewed Sisera that Barak the son of Abinoam was gone up to mount Tabor.","And they shewed Sisera that Barak the son of Abinoam was gone up to mount Tabor.",""
1037,31,0,"And Sisera gathered together all his chariots, even nine hundred chariots of iron, and all the people that were with him, from Harosheth of the Gentiles unto the river of Kishon.","And Sisera gathered together all his chariots, <i>even</i> nine hundred chariots of iron, and all the people that <i>were</i> with him, from Harosheth of the Gentiles unto the river of Kishon.",""
1038,42,0,"And Deborah said unto Barak, Up; for this is the day in which the LORD hath delivered Sisera into thine hand: is not the LORD gone out before thee? So Barak went down from mount Tabor, and ten thousand men after him.","And Deborah said unto Barak, Up; for this <i>is</i> the day in which the L<font size=""-1"">ORD</font> hath delivered Sisera into thine hand: is not the L<font size=""-1"">ORD</font> gone out before thee? So Barak went down from mount Tabor, and ten thousand men after him.",""
1039,35,0,"And the LORD discomfited Sisera, and all his chariots, and all his host, with the edge of the sword before Barak; so that Sisera lighted down off his chariot, and fled away on his feet.","And the L<font size=""-1"">ORD</font> discomfited Sisera, and all <i>his</i> chariots, and all <i>his</i> host, with the edge of the sword before Barak; so that Sisera lighted down off <i>his</i> chariot, and fled away on his feet.",""
1040,35,0,"But Barak pursued after the chariots, and after the host, unto Harosheth of the Gentiles: and all the host of Sisera fell upon the edge of the sword; and there was not a man left.","But Barak pursued after the chariots, and after the host, unto Harosheth of the Gentiles: and all the host of Sisera fell upon the edge of the sword; <i>and</i> there was not a man left.",""
1041,35,1,"Howbeit Sisera fled away on his feet to the tent of Jael the wife of Heber the Kenite: for there was peace between Jabin the king of Hazor and the house of Heber the Kenite.","¶Howbeit Sisera fled away on his feet to the tent of Jael the wife of Heber the Kenite: for <i>there was</i> peace between Jabin the king of Hazor and the house of Heber the Kenite.",""
1042,38,1,"And Jael went out to meet Sisera, and said unto him, Turn in, my lord, turn in to me; fear not. And when he had turned in unto her into the tent, she covered him with a mantle.","¶And Jael went out to meet Sisera, and said unto him, Turn in, my lord, turn in to me; fear not. And when he had turned in unto her into the tent, she covered him with a mantle.",""
1043,33,0,"And he said unto her, Give me, I pray thee, a little water to drink; for I am thirsty. And she opened a bottle of milk, and gave him drink, and covered him.","And he said unto her, Give me, I pray thee, a little water to drink; for I am thirsty. And she opened a bottle of milk, and gave him drink, and covered him.",""
1044,37,0,"Again he said unto her, Stand in the door of the tent, and it shall be, when any man doth come and enquire of thee, and say, Is there any man here? that thou shalt say, No.","Again he said unto her, Stand in the door of the tent, and it shall be, when any man doth come and enquire of thee, and say, Is there any man here? that thou shalt say, No.",""
1045,45,0,"Then Jael Heber's wife took a nail of the tent, and took an hammer in her hand, and went softly unto him, and smote the nail into his temples, and fastened it into the ground: for he was fast asleep and weary. So he died.","Then Jael Heber's wife took a nail of the tent, and took an hammer in her hand, and went softly unto him, and smote the nail into his temples, and fastened it into the ground: for he was fast asleep and weary. So he died.",""
