ChpVrsNdx,NumWrd,bPilcrow,PText,RText
527,46,0,"And I will give her her vineyards from thence, and the valley of Achor for a door of hope: and she shall sing there, as in the days of her youth, and as in the day when she came up out of the land of Egypt.","And I will give her her vineyards from thence, and the valley of Achor for a door of hope: and she shall sing there, as in the days of her youth, and as in the day when she came up out of the land of Egypt."
528,23,0,"And it shall be at that day, saith the LORD, that thou shalt call me Ishi; and shalt call me no more Baali.","And it shall be at that day, saith the L<font size=""-1"">ORD</font>, <i>that</i> thou shalt call me Ishi; and shalt call me no more Baali."
529,23,0,"For I will take away the names of Baalim out of her mouth, and they shall no more be remembered by their name.","For I will take away the names of Baalim out of her mouth, and they shall no more be remembered by their name."
530,55,0,"And in that day will I make a covenant for them with the beasts of the field, and with the fowls of heaven, and with the creeping things of the ground: and I will break the bow and the sword and the battle out of the earth, and will make them to lie down safely.","And in that day will I make a covenant for them with the beasts of the field, and with the fowls of heaven, and <i>with</i> the creeping things of the ground: and I will break the bow and the sword and the battle out of the earth, and will make them to lie down safely."
531,27,0,"And I will betroth thee unto me for ever; yea, I will betroth thee unto me in righteousness, and in judgment, and in lovingkindness, and in mercies.","And I will betroth thee unto me for ever; yea, I will betroth thee unto me in righteousness, and in judgment, and in lovingkindness, and in mercies."
532,15,0,"I will even betroth thee unto me in faithfulness: and thou shalt know the LORD.","I will even betroth thee unto me in faithfulness: and thou shalt know the L<font size=""-1"">ORD</font>."
533,26,0,"And it shall come to pass in that day, I will hear, saith the LORD, I will hear the heavens, and they shall hear the earth;","And it shall come to pass in that day, I will hear, saith the L<font size=""-1"">ORD</font>, I will hear the heavens, and they shall hear the earth;"
534,18,0,"And the earth shall hear the corn, and the wine, and the oil; and they shall hear Jezreel.","And the earth shall hear the corn, and the wine, and the oil; and they shall hear Jezreel."
535,45,0,"And I will sow her unto me in the earth; and I will have mercy upon her that had not obtained mercy; and I will say to them which were not my people, Thou art my people; and they shall say, Thou art my God.","And I will sow her unto me in the earth; and I will have mercy upon her that had not obtained mercy; and I will say to <i>them which were</i> not my people, Thou <i>art</i> my people; and they shall say, <i>Thou art</i> my God."
769,40,0,"Then said the LORD unto me, Go yet, love a woman beloved of her friend, yet an adulteress, according to the love of the LORD toward the children of Israel, who look to other gods, and love flagons of wine.","Then said the L<font size=""-1"">ORD</font> unto me, Go yet, love a woman beloved of <i>her</i> friend, yet an adulteress, according to the love of the L<font size=""-1"">ORD</font> toward the children of Israel, who look to other gods, and love flagons of wine."
770,23,0,"So I bought her to me for fifteen pieces of silver, and for an homer of barley, and an half homer of barley:","So I bought her to me for fifteen <i>pieces</i> of silver, and <i>for</i> an homer of barley, and an half homer of barley:"
771,33,0,"And I said unto her, Thou shalt abide for me many days; thou shalt not play the harlot, and thou shalt not be for another man: so will I also be for thee.","And I said unto her, Thou shalt abide for me many days; thou shalt not play the harlot, and thou shalt not be for <i>another</i> man: so <i>will</i> I also <i>be</i> for thee."
772,31,0,"For the children of Israel shall abide many days without a king, and without a prince, and without a sacrifice, and without an image, and without an ephod, and without teraphim:","For the children of Israel shall abide many days without a king, and without a prince, and without a sacrifice, and without an image, and without an ephod, and <i>without</i> teraphim:"
773,29,0,"Afterward shall the children of Israel return, and seek the LORD their God, and David their king; and shall fear the LORD and his goodness in the latter days.","Afterward shall the children of Israel return, and seek the L<font size=""-1"">ORD</font> their God, and David their king; and shall fear the L<font size=""-1"">ORD</font> and his goodness in the latter days."
1025,36,0,"Hear the word of the LORD, ye children of Israel: for the LORD hath a controversy with the inhabitants of the land, because there is no truth, nor mercy, nor knowledge of God in the land.","Hear the word of the L<font size=""-1"">ORD</font>, ye children of Israel: for the L<font size=""-1"">ORD</font> hath a controversy with the inhabitants of the land, because <i>there is</i> no truth, nor mercy, nor knowledge of God in the land."
1026,18,0,"By swearing, and lying, and killing, and stealing, and committing adultery, they break out, and blood toucheth blood.","By swearing, and lying, and killing, and stealing, and committing adultery, they break out, and blood toucheth blood."
1027,36,0,"Therefore shall the land mourn, and every one that dwelleth therein shall languish, with the beasts of the field, and with the fowls of heaven; yea, the fishes of the sea also shall be taken away.","Therefore shall the land mourn, and every one that dwelleth therein shall languish, with the beasts of the field, and with the fowls of heaven; yea, the fishes of the sea also shall be taken away."
1028,19,0,"Yet let no man strive, nor reprove another: for thy people are as they that strive with the priest.","Yet let no man strive, nor reprove another: for thy people <i>are</i> as they that strive with the priest."
1029,24,0,"Therefore shalt thou fall in the day, and the prophet also shall fall with thee in the night, and I will destroy thy mother.","Therefore shalt thou fall in the day, and the prophet also shall fall with thee in the night, and I will destroy thy mother."
1030,41,1,"My people are destroyed for lack of knowledge: because thou hast rejected knowledge, I will also reject thee, that thou shalt be no priest to me: seeing thou hast forgotten the law of thy God, I will also forget thy children.","¶My people are destroyed for lack of knowledge: because thou hast rejected knowledge, I will also reject thee, that thou shalt be no priest to me: seeing thou hast forgotten the law of thy God, I will also forget thy children."
1031,17,0,"As they were increased, so they sinned against me: therefore will I change their glory into shame.","As they were increased, so they sinned against me: <i>therefore</i> will I change their glory into shame."
1032,16,0,"They eat up the sin of my people, and they set their heart on their iniquity.","They eat up the sin of my people, and they set their heart on their iniquity."
1033,21,0,"And there shall be, like people, like priest: and I will punish them for their ways, and reward them their doings.","And there shall be, like people, like priest: and I will punish them for their ways, and reward them their doings."
1034,27,0,"For they shall eat, and not have enough: they shall commit whoredom, and shall not increase: because they have left off to take heed to the LORD.","For they shall eat, and not have enough: they shall commit whoredom, and shall not increase: because they have left off to take heed to the L<font size=""-1"">ORD</font>."
1035,10,0,"Whoredom and wine and new wine take away the heart.","Whoredom and wine and new wine take away the heart."
1036,33,1,"My people ask counsel at their stocks, and their staff declareth unto them: for the spirit of whoredoms hath caused them to err, and they have gone a whoring from under their God.","¶My people ask counsel at their stocks, and their staff declareth unto them: for the spirit of whoredoms hath caused <i>them</i> to err, and they have gone a whoring from under their God."
1037,38,0,"They sacrifice upon the tops of the mountains, and burn incense upon the hills, under oaks and poplars and elms, because the shadow thereof is good: therefore your daughters shall commit whoredom, and your spouses shall commit adultery.","They sacrifice upon the tops of the mountains, and burn incense upon the hills, under oaks and poplars and elms, because the shadow thereof <i>is</i> good: therefore your daughters shall commit whoredom, and your spouses shall commit adultery."
1038,37,0,"I will not punish your daughters when they commit whoredom, nor your spouses when they commit adultery: for themselves are separated with whores, and they sacrifice with harlots: therefore the people that doth not understand shall fall.","I will not punish your daughters when they commit whoredom, nor your spouses when they commit adultery: for themselves are separated with whores, and they sacrifice with harlots: therefore the people <i>that</i> doth not understand shall fall."
1039,28,1,"Though thou, Israel, play the harlot, yet let not Judah offend; and come not ye unto Gilgal, neither go ye up to Beth-aven, nor swear, The LORD liveth.","¶Though thou, Israel, play the harlot, <i>yet</i> let not Judah offend; and come not ye unto Gilgal, neither go ye up to Beth–aven, nor swear, The L<font size=""-1"">ORD</font> liveth."
1040,21,0,"For Israel slideth back as a backsliding heifer: now the LORD will feed them as a lamb in a large place.","For Israel slideth back as a backsliding heifer: now the L<font size=""-1"">ORD</font> will feed them as a lamb in a large place."
1041,8,0,"Ephraim is joined to idols: let him alone.","Ephraim <i>is</i> joined to idols: let him alone."
1042,17,0,"Their drink is sour: they have committed whoredom continually: her rulers with shame do love, Give ye.","Their drink is sour: they have committed whoredom continually: her rulers <i>with</i> shame do love, Give ye."
1043,18,0,"The wind hath bound her up in her wings, and they shall be ashamed because of their sacrifices.","The wind hath bound her up in her wings, and they shall be ashamed because of their sacrifices."
1281,39,0,"Hear ye this, O priests; and hearken, ye house of Israel; and give ye ear, O house of the king; for judgment is toward you, because ye have been a snare on Mizpah, and a net spread upon Tabor.","Hear ye this, O priests; and hearken, ye house of Israel; and give ye ear, O house of the king; for judgment <i>is</i> toward you, because ye have been a snare on Mizpah, and a net spread upon Tabor."
1282,17,0,"And the revolters are profound to make slaughter, though I have been a rebuker of them all.","And the revolters are profound to make slaughter, though I <i>have been</i> a rebuker of them all."
1283,21,0,"I know Ephraim, and Israel is not hid from me: for now, O Ephraim, thou committest whoredom, and Israel is defiled.","I know Ephraim, and Israel is not hid from me: for now, O Ephraim, thou committest whoredom, <i>and</i> Israel is defiled."
1284,29,0,"They will not frame their doings to turn unto their God: for the spirit of whoredoms is in the midst of them, and they have not known the LORD.","They will not frame their doings to turn unto their God: for the spirit of whoredoms <i>is</i> in the midst of them, and they have not known the L<font size=""-1"">ORD</font>."
1285,25,0,"And the pride of Israel doth testify to his face: therefore shall Israel and Ephraim fall in their iniquity; Judah also shall fall with them.","And the pride of Israel doth testify to his face: therefore shall Israel and Ephraim fall in their iniquity; Judah also shall fall with them."
1286,26,0,"They shall go with their flocks and with their herds to seek the LORD; but they shall not find him; he hath withdrawn himself from them.","They shall go with their flocks and with their herds to seek the L<font size=""-1"">ORD</font>; but they shall not find <i>him</i>; he hath withdrawn himself from them."
1287,22,0,"They have dealt treacherously against the LORD: for they have begotten strange children: now shall a month devour them with their portions.","They have dealt treacherously against the L<font size=""-1"">ORD</font>: for they have begotten strange children: now shall a month devour them with their portions."
1288,19,1,"Blow ye the cornet in Gibeah, and the trumpet in Ramah: cry aloud at Beth-aven, after thee, O Benjamin.","¶Blow ye the cornet in Gibeah, <i>and</i> the trumpet in Ramah: cry aloud <i>at</i> Beth–aven, after thee, O Benjamin."
1289,23,0,"Ephraim shall be desolate in the day of rebuke: among the tribes of Israel have I made known that which shall surely be.","Ephraim shall be desolate in the day of rebuke: among the tribes of Israel have I made known that which shall surely be."
1290,22,0,"The princes of Judah were like them that remove the bound: therefore I will pour out my wrath upon them like water.","The princes of Judah were like them that remove the bound: <i>therefore</i> I will pour out my wrath upon them like water."
1291,14,0,"Ephraim is oppressed and broken in judgment, because he willingly walked after the commandment.","Ephraim <i>is</i> oppressed <i>and</i> broken in judgment, because he willingly walked after the commandment."
1292,17,0,"Therefore will I be unto Ephraim as a moth, and to the house of Judah as rottenness.","Therefore <i>will</i> I <i>be</i> unto Ephraim as a moth, and to the house of Judah as rottenness."
1293,33,0,"When Ephraim saw his sickness, and Judah saw his wound, then went Ephraim to the Assyrian, and sent to king Jareb: yet could he not heal you, nor cure you of your wound.","When Ephraim saw his sickness, and Judah <i>saw</i> his wound, then went Ephraim to the Assyrian, and sent to king Jareb: yet could he not heal you, nor cure you of your wound."
1294,36,0,"For I will be unto Ephraim as a lion, and as a young lion to the house of Judah: I, even I, will tear and go away; I will take away, and none shall rescue him.","For I <i>will be</i> unto Ephraim as a lion, and as a young lion to the house of Judah: I, <i>even</i> I, will tear and go away; I will take away, and none shall rescue <i>him</i>."
1295,25,1,"I will go and return to my place, till they acknowledge their offence, and seek my face: in their affliction they will seek me early.","¶I will go <i>and</i> return to my place, till they acknowledge their offence, and seek my face: in their affliction they will seek me early."
1537,26,0,"Come, and let us return unto the LORD: for he hath torn, and he will heal us; he hath smitten, and he will bind us up.","Come, and let us return unto the L<font size=""-1"">ORD</font>: for he hath torn, and he will heal us; he hath smitten, and he will bind us up."
1538,23,0,"After two days will he revive us: in the third day he will raise us up, and we shall live in his sight.","After two days will he revive us: in the third day he will raise us up, and we shall live in his sight."
1539,38,0,"Then shall we know, if we follow on to know the LORD: his going forth is prepared as the morning; and he shall come unto us as the rain, as the latter and former rain unto the earth.","Then shall we know, <i>if</i> we follow on to know the L<font size=""-1"">ORD</font>: his going forth is prepared as the morning; and he shall come unto us as the rain, as the latter <i>and</i> former rain unto the earth."
1540,32,1,"O Ephraim, what shall I do unto thee? O Judah, what shall I do unto thee? for your goodness is as a morning cloud, and as the early dew it goeth away.","¶O Ephraim, what shall I do unto thee? O Judah, what shall I do unto thee? for your goodness <i>is</i> as a morning cloud, and as the early dew it goeth away."
1541,28,0,"Therefore have I hewed them by the prophets; I have slain them by the words of my mouth: and thy judgments are as the light that goeth forth.","Therefore have I hewed <i>them</i> by the prophets; I have slain them by the words of my mouth: and thy judgments <i>are as</i> the light <i>that</i> goeth forth."
1542,16,0,"For I desired mercy, and not sacrifice; and the knowledge of God more than burnt offerings.","For I desired mercy, and not sacrifice; and the knowledge of God more than burnt offerings."
1543,15,0,"But they like men have transgressed the covenant: there have they dealt treacherously against me.","But they like men have transgressed the covenant: there have they dealt treacherously against me."
1544,14,0,"Gilead is a city of them that work iniquity, and is polluted with blood.","Gilead <i>is</i> a city of them that work iniquity, <i>and is</i> polluted with blood."
1545,24,0,"And as troops of robbers wait for a man, so the company of priests murder in the way by consent: for they commit lewdness.","And as troops of robbers wait for a man, <i>so</i> the company of priests murder in the way by consent: for they commit lewdness."
1546,20,0,"I have seen an horrible thing in the house of Israel: there is the whoredom of Ephraim, Israel is defiled.","I have seen an horrible thing in the house of Israel: there <i>is</i> the whoredom of Ephraim, Israel is defiled."
1547,18,0,"Also, O Judah, he hath set an harvest for thee, when I returned the captivity of my people.","Also, O Judah, he hath set an harvest for thee, when I returned the captivity of my people."
1793,34,0,"When I would have healed Israel, then the iniquity of Ephraim was discovered, and the wickedness of Samaria: for they commit falsehood; and the thief cometh in, and the troop of robbers spoileth without.","When I would have healed Israel, then the iniquity of Ephraim was discovered, and the wickedness of Samaria: for they commit falsehood; and the thief cometh in, <i>and</i> the troop of robbers spoileth without."
1794,26,0,"And they consider not in their hearts that I remember all their wickedness: now their own doings have beset them about; they are before my face.","And they consider not in their hearts <i>that</i> I remember all their wickedness: now their own doings have beset them about; they are before my face."
1795,14,0,"They make the king glad with their wickedness, and the princes with their lies.","They make the king glad with their wickedness, and the princes with their lies."
1796,25,0,"They are all adulterers, as an oven heated by the baker, who ceaseth from raising after he hath kneaded the dough, until it be leavened.","They <i>are</i> all adulterers, as an oven heated by the baker, <i>who</i> ceaseth from raising after he hath kneaded the dough, until it be leavened."
1797,23,0,"In the day of our king the princes have made him sick with bottles of wine; he stretched out his hand with scorners.","In the day of our king the princes have made <i>him</i> sick with bottles of wine; he stretched out his hand with scorners."
1798,30,0,"For they have made ready their heart like an oven, whiles they lie in wait: their baker sleepeth all the night; in the morning it burneth as a flaming fire.","For they have made ready their heart like an oven, whiles they lie in wait: their baker sleepeth all the night; in the morning it burneth as a flaming fire."
1799,26,0,"They are all hot as an oven, and have devoured their judges; all their kings are fallen: there is none among them that calleth unto me.","They are all hot as an oven, and have devoured their judges; all their kings are fallen: <i>there is</i> none among them that calleth unto me."
1800,14,1,"Ephraim, he hath mixed himself among the people; Ephraim is a cake not turned.","¶Ephraim, he hath mixed himself among the people; Ephraim is a cake not turned."
1801,23,0,"Strangers have devoured his strength, and he knoweth it not: yea, gray hairs are here and there upon him, yet he knoweth not.","Strangers have devoured his strength, and he knoweth <i>it</i> not: yea, gray hairs are here and there upon him, yet he knoweth not."
1802,25,0,"And the pride of Israel testifieth to his face: and they do not return to the LORD their God, nor seek him for all this.","And the pride of Israel testifieth to his face: and they do not return to the L<font size=""-1"">ORD</font> their God, nor seek him for all this."
1803,17,1,"Ephraim also is like a silly dove without heart: they call to Egypt, they go to Assyria.","¶Ephraim also is like a silly dove without heart: they call to Egypt, they go to Assyria."
1804,31,0,"When they shall go, I will spread my net upon them; I will bring them down as the fowls of the heaven; I will chastise them, as their congregation hath heard.","When they shall go, I will spread my net upon them; I will bring them down as the fowls of the heaven; I will chastise them, as their congregation hath heard."
1805,30,0,"Woe unto them! for they have fled from me: destruction unto them! because they have transgressed against me: though I have redeemed them, yet they have spoken lies against me.","Woe unto them! for they have fled from me: destruction unto them! because they have transgressed against me: though I have redeemed them, yet they have spoken lies against me."
1806,28,0,"And they have not cried unto me with their heart, when they howled upon their beds: they assemble themselves for corn and wine, and they rebel against me.","And they have not cried unto me with their heart, when they howled upon their beds: they assemble themselves for corn and wine, <i>and</i> they rebel against me."
1807,15,0,"Though I have bound and strengthened their arms, yet do they imagine mischief against me.","Though I have bound <i>and</i> strengthened their arms, yet do they imagine mischief against me."
1808,37,0,"They return, but not to the most High: they are like a deceitful bow: their princes shall fall by the sword for the rage of their tongue: this shall be their derision in the land of Egypt.","They return, <i>but</i> not to the most High: they are like a deceitful bow: their princes shall fall by the sword for the rage of their tongue: this <i>shall be</i> their derision in the land of Egypt."
2049,29,0,"Set the trumpet to thy mouth. He shall come as an eagle against the house of the LORD, because they have transgressed my covenant, and trespassed against my law.","<i>Set</i> the trumpet to thy mouth. <i>He shall come</i> as an eagle against the house of the L<font size=""-1"">ORD</font>, because they have transgressed my covenant, and trespassed against my law."
2050,10,0,"Israel shall cry unto me, My God, we know thee.","Israel shall cry unto me, My God, we know thee."
2051,14,0,"Israel hath cast off the thing that is good: the enemy shall pursue him.","Israel hath cast off <i>the thing that is</i> good: the enemy shall pursue him."
2052,35,0,"They have set up kings, but not by me: they have made princes, and I knew it not: of their silver and their gold have they made them idols, that they may be cut off.","They have set up kings, but not by me: they have made princes, and I knew <i>it</i> not: of their silver and their gold have they made them idols, that they may be cut off."
2053,24,1,"Thy calf, O Samaria, hath cast thee off; mine anger is kindled against them: how long will it be ere they attain to innocency?","¶Thy calf, O Samaria, hath cast <i>thee</i> off; mine anger is kindled against them: how long <i>will it be</i> ere they attain to innocency?"
2054,25,0,"For from Israel was it also: the workman made it; therefore it is not God: but the calf of Samaria shall be broken in pieces.","For from Israel <i>was</i> it also: the workman made it; therefore it <i>is</i> not God: but the calf of Samaria shall be broken in pieces."
2055,33,0,"For they have sown the wind, and they shall reap the whirlwind: it hath no stalk: the bud shall yield no meal: if so be it yield, the strangers shall swallow it up.","For they have sown the wind, and they shall reap the whirlwind: it hath no stalk: the bud shall yield no meal: if so be it yield, the strangers shall swallow it up."
2056,18,1,"Israel is swallowed up: now shall they be among the Gentiles as a vessel wherein is no pleasure.","¶Israel is swallowed up: now shall they be among the Gentiles as a vessel wherein <i>is</i> no pleasure."
2057,17,0,"For they are gone up to Assyria, a wild ass alone by himself: Ephraim hath hired lovers.","For they are gone up to Assyria, a wild ass alone by himself: Ephraim hath hired lovers."
2058,27,0,"Yea, though they have hired among the nations, now will I gather them, and they shall sorrow a little for the burden of the king of princes.","Yea, though they have hired among the nations, now will I gather them, and they shall sorrow a little for the burden of the king of princes."
2059,15,0,"Because Ephraim hath made many altars to sin, altars shall be unto him to sin.","Because Ephraim hath made many altars to sin, altars shall be unto him to sin."
2060,19,0,"I have written to him the great things of my law, but they were counted as a strange thing.","I have written to him the great things of my law, <i>but</i> they were counted as a strange thing."
2061,33,0,"They sacrifice flesh for the sacrifices of mine offerings, and eat it; but the LORD accepteth them not; now will he remember their iniquity, and visit their sins: they shall return to Egypt.","They sacrifice flesh <i>for</i> the sacrifices of mine offerings, and eat <i>it; but</i> the L<font size=""-1"">ORD</font> accepteth them not; now will he remember their iniquity, and visit their sins: they shall return to Egypt."
2062,31,0,"For Israel hath forgotten his Maker, and buildeth temples; and Judah hath multiplied fenced cities: but I will send a fire upon his cities, and it shall devour the palaces thereof.","For Israel hath forgotten his Maker, and buildeth temples; and Judah hath multiplied fenced cities: but I will send a fire upon his cities, and it shall devour the palaces thereof."
2305,26,0,"Rejoice not, O Israel, for joy, as other people: for thou hast gone a whoring from thy God, thou hast loved a reward upon every cornfloor.","Rejoice not, O Israel, for joy, as <i>other</i> people: for thou hast gone a whoring from thy God, thou hast loved a reward upon every cornfloor."
2306,17,0,"The floor and the winepress shall not feed them, and the new wine shall fail in her.","The floor and the winepress shall not feed them, and the new wine shall fail in her."
2307,22,0,"They shall not dwell in the LORD'S land; but Ephraim shall return to Egypt, and they shall eat unclean things in Assyria.","They shall not dwell in the L<font size=""-1"">ORD'S</font> land; but Ephraim shall return to Egypt, and they shall eat unclean <i>things</i> in Assyria."
2308,49,0,"They shall not offer wine offerings to the LORD, neither shall they be pleasing unto him: their sacrifices shall be unto them as the bread of mourners; all that eat thereof shall be polluted: for their bread for their soul shall not come into the house of the LORD.","They shall not offer wine <i>offerings</i> to the L<font size=""-1"">ORD</font>, neither shall they be pleasing unto him: their sacrifices <i>shall be</i> unto them as the bread of mourners; all that eat thereof shall be polluted: for their bread for their soul shall not come into the house of the L<font size=""-1"">ORD</font>."
2309,18,0,"What will ye do in the solemn day, and in the day of the feast of the LORD?","What will ye do in the solemn day, and in the day of the feast of the L<font size=""-1"">ORD</font>?"
2310,33,0,"For, lo, they are gone because of destruction: Egypt shall gather them up, Memphis shall bury them: the pleasant places for their silver, nettles shall possess them: thorns shall be in their tabernacles.","For, lo, they are gone because of destruction: Egypt shall gather them up, Memphis shall bury them: the pleasant <i>places</i> for their silver, nettles shall possess them: thorns <i>shall be</i> in their tabernacles."
2311,36,1,"The days of visitation are come, the days of recompence are come; Israel shall know it: the prophet is a fool, the spiritual man is mad, for the multitude of thine iniquity, and the great hatred.","¶The days of visitation are come, the days of recompence are come; Israel shall know <i>it</i>: the prophet <i>is</i> a fool, the spiritual man <i>is</i> mad, for the multitude of thine iniquity, and the great hatred."
2312,29,0,"The watchman of Ephraim was with my God: but the prophet is a snare of a fowler in all his ways, and hatred in the house of his God.","The watchman of Ephraim <i>was</i> with my God: <i>but</i> the prophet <i>is</i> a snare of a fowler in all his ways, <i>and</i> hatred in the house of his God."
2313,22,0,"They have deeply corrupted themselves, as in the days of Gibeah: therefore he will remember their iniquity, he will visit their sins.","They have deeply corrupted <i>themselves</i>, as in the days of Gibeah: <i>therefore</i> he will remember their iniquity, he will visit their sins."
2314,42,0,"I found Israel like grapes in the wilderness; I saw your fathers as the firstripe in the fig tree at her first time: but they went to Baal-peor, and separated themselves unto that shame; and their abominations were according as they loved.","I found Israel like grapes in the wilderness; I saw your fathers as the firstripe in the fig tree at her first time: <i>but</i> they went to Baal–peor, and separated themselves unto <i>that</i> shame; and <i>their</i> abominations were according as they loved."
