ChpVrsNdx,NumWrd,bPilcrow,PText,RText
521,59,0,"And the maiden pleased him, and she obtained kindness of him; and he speedily gave her her things for purification, with such things as belonged to her, and seven maidens, which were meet to be given her, out of the king's house: and he preferred her and her maids unto the best place of the house of the women.","And the maiden pleased him, and she obtained kindness of him; and he speedily gave her her things for purification, with such things as belonged to her, and seven maidens, <i>which were</i> meet to be given her, out of the king's house: and he preferred her and her maids unto the best <i>place</i> of the house of the women."
522,20,0,"Esther had not shewed her people nor her kindred: for Mordecai had charged her that she should not shew it.","Esther had not shewed her people nor her kindred: for Mordecai had charged her that she should not shew <i>it</i>."
523,23,0,"And Mordecai walked every day before the court of the women's house, to know how Esther did, and what should become of her.","And Mordecai walked every day before the court of the women's house, to know how Esther did, and what should become of her."
524,60,1,"Now when every maid's turn was come to go in to king Ahasuerus, after that she had been twelve months, according to the manner of the women, (for so were the days of their purifications accomplished, to wit, six months with oil of myrrh, and six months with sweet odours, and with other things for the purifying of the women;)","¶Now when every maid's turn was come to go in to king Ahasuerus, after that she had been twelve months, according to the manner of the women, (for so were the days of their purifications accomplished, <i>to wit</i>, six months with oil of myrrh, and six months with sweet odours, and with <i>other</i> things for the purifying of the women;)"
525,29,0,"Then thus came every maiden unto the king; whatsoever she desired was given her to go with her out of the house of the women unto the king's house.","Then thus came <i>every</i> maiden unto the king; whatsoever she desired was given her to go with her out of the house of the women unto the king's house."
526,51,0,"In the evening she went, and on the morrow she returned into the second house of the women, to the custody of Shaashgaz, the king's chamberlain, which kept the concubines: she came in unto the king no more, except the king delighted in her, and that she were called by name.","In the evening she went, and on the morrow she returned into the second house of the women, to the custody of Shaashgaz, the king's chamberlain, which kept the concubines: she came in unto the king no more, except the king delighted in her, and that she were called by name."
527,58,1,"Now when the turn of Esther, the daughter of Abihail the uncle of Mordecai, who had taken her for his daughter, was come to go in unto the king, she required nothing but what Hegai the king's chamberlain, the keeper of the women, appointed. And Esther obtained favour in the sight of all them that looked upon her.","¶Now when the turn of Esther, the daughter of Abihail the uncle of Mordecai, who had taken her for his daughter, was come to go in unto the king, she required nothing but what Hegai the king's chamberlain, the keeper of the women, appointed. And Esther obtained favour in the sight of all them that looked upon her."
528,27,0,"So Esther was taken unto king Ahasuerus into his house royal in the tenth month, which is the month Tebeth, in the seventh year of his reign.","So Esther was taken unto king Ahasuerus into his house royal in the tenth month, which <i>is</i> the month Tebeth, in the seventh year of his reign."
529,40,0,"And the king loved Esther above all the women, and she obtained grace and favour in his sight more than all the virgins; so that he set the royal crown upon her head, and made her queen instead of Vashti.","And the king loved Esther above all the women, and she obtained grace and favour in his sight more than all the virgins; so that he set the royal crown upon her head, and made her queen instead of Vashti."
530,35,0,"Then the king made a great feast unto all his princes and his servants, even Esther's feast; and he made a release to the provinces, and gave gifts, according to the state of the king.","Then the king made a great feast unto all his princes and his servants, <i>even</i> Esther's feast; and he made a release to the provinces, and gave gifts, according to the state of the king."
531,17,0,"And when the virgins were gathered together the second time, then Mordecai sat in the king's gate.","And when the virgins were gathered together the second time, then Mordecai sat in the king's gate."
532,31,0,"Esther had not yet shewed her kindred nor her people; as Mordecai had charged her: for Esther did the commandment of Mordecai, like as when she was brought up with him.","Esther had not <i>yet</i> shewed her kindred nor her people; as Mordecai had charged her: for Esther did the commandment of Mordecai, like as when she was brought up with him."
533,35,1,"In those days, while Mordecai sat in the king's gate, two of the king's chamberlains, Bigthan and Teresh, of those which kept the door, were wroth, and sought to lay hand on the king Ahasuerus.","¶In those days, while Mordecai sat in the king's gate, two of the king's chamberlains, Bigthan and Teresh, of those which kept the door, were wroth, and sought to lay hand on the king Ahasuerus."
534,23,0,"And the thing was known to Mordecai, who told it unto Esther the queen; and Esther certified the king thereof in Mordecai's name.","And the thing was known to Mordecai, who told <i>it</i> unto Esther the queen; and Esther certified the king <i>thereof</i> in Mordecai's name."
535,33,0,"And when inquisition was made of the matter, it was found out; therefore they were both hanged on a tree: and it was written in the book of the chronicles before the king.","And when inquisition was made of the matter, it was found out; therefore they were both hanged on a tree: and it was written in the book of the chronicles before the king."
769,29,0,"After these things did king Ahasuerus promote Haman the son of Hammedatha the Agagite, and advanced him, and set his seat above all the princes that were with him.","After these things did king Ahasuerus promote Haman the son of Hammedatha the Agagite, and advanced him, and set his seat above all the princes that <i>were</i> with him."
770,31,0,"And all the king's servants, that were in the king's gate, bowed, and reverenced Haman: for the king had so commanded concerning him. But Mordecai bowed not, nor did him reverence.","And all the king's servants, that <i>were</i> in the king's gate, bowed, and reverenced Haman: for the king had so commanded concerning him. But Mordecai bowed not, nor did <i>him</i> reverence."
771,19,0,"Then the king's servants, which were in the king's gate, said unto Mordecai, Why transgressest thou the king's commandment?","Then the king's servants, which <i>were</i> in the king's gate, said unto Mordecai, Why transgressest thou the king's commandment?"
772,38,0,"Now it came to pass, when they spake daily unto him, and he hearkened not unto them, that they told Haman, to see whether Mordecai's matters would stand: for he had told them that he was a Jew.","Now it came to pass, when they spake daily unto him, and he hearkened not unto them, that they told Haman, to see whether Mordecai's matters would stand: for he had told them that he <i>was</i> a Jew."
773,18,0,"And when Haman saw that Mordecai bowed not, nor did him reverence, then was Haman full of wrath.","And when Haman saw that Mordecai bowed not, nor did him reverence, then was Haman full of wrath."
774,40,0,"And he thought scorn to lay hands on Mordecai alone; for they had shewed him the people of Mordecai: wherefore Haman sought to destroy all the Jews that were throughout the whole kingdom of Ahasuerus, even the people of Mordecai.","And he thought scorn to lay hands on Mordecai alone; for they had shewed him the people of Mordecai: wherefore Haman sought to destroy all the Jews that <i>were</i> throughout the whole kingdom of Ahasuerus, <i>even</i> the people of Mordecai."
775,43,1,"In the first month, that is, the month Nisan, in the twelfth year of king Ahasuerus, they cast Pur, that is, the lot, before Haman from day to day, and from month to month, to the twelfth month, that is, the month Adar.","¶In the first month, that <i>is</i>, the month Nisan, in the twelfth year of king Ahasuerus, they cast Pur, that <i>is</i>, the lot, before Haman from day to day, and from month to month, <i>to</i> the twelfth <i>month</i>, that <i>is</i>, the month Adar."
776,50,1,"And Haman said unto king Ahasuerus, There is a certain people scattered abroad and dispersed among the people in all the provinces of thy kingdom; and their laws are diverse from all people; neither keep they the king's laws: therefore it is not for the king's profit to suffer them.","¶And Haman said unto king Ahasuerus, There is a certain people scattered abroad and dispersed among the people in all the provinces of thy kingdom; and their laws <i>are</i> diverse from all people; neither keep they the king's laws: therefore it <i>is</i> not for the king's profit to suffer them."
777,42,0,"If it please the king, let it be written that they may be destroyed: and I will pay ten thousand talents of silver to the hands of those that have the charge of the business, to bring it into the king's treasuries.","If it please the king, let it be written that they may be destroyed: and I will pay ten thousand talents of silver to the hands of those that have the charge of the business, to bring <i>it</i> into the king's treasuries."
778,23,0,"And the king took his ring from his hand, and gave it unto Haman the son of Hammedatha the Agagite, the Jews' enemy.","And the king took his ring from his hand, and gave it unto Haman the son of Hammedatha the Agagite, the Jews' enemy."
779,25,0,"And the king said unto Haman, The silver is given to thee, the people also, to do with them as it seemeth good to thee.","And the king said unto Haman, The silver <i>is</i> given to thee, the people also, to do with them as it seemeth good to thee."
780,75,0,"Then were the king's scribes called on the thirteenth day of the first month, and there was written according to all that Haman had commanded unto the king's lieutenants, and to the governors that were over every province, and to the rulers of every people of every province according to the writing thereof, and to every people after their language; in the name of king Ahasuerus was it written, and sealed with the king's ring.","Then were the king's scribes called on the thirteenth day of the first month, and there was written according to all that Haman had commanded unto the king's lieutenants, and to the governors that <i>were</i> over every province, and to the rulers of every people of every province according to the writing thereof, and <i>to</i> every people after their language; in the name of king Ahasuerus was it written, and sealed with the king's ring."
781,58,0,"And the letters were sent by posts into all the king's provinces, to destroy, to kill, and to cause to perish, all Jews, both young and old, little children and women, in one day, even upon the thirteenth day of the twelfth month, which is the month Adar, and to take the spoil of them for a prey.","And the letters were sent by posts into all the king's provinces, to destroy, to kill, and to cause to perish, all Jews, both young and old, little children and women, in one day, <i>even</i> upon the thirteenth <i>day</i> of the twelfth month, which is the month Adar, and <i>to take</i> the spoil of them for a prey."
782,27,0,"The copy of the writing for a commandment to be given in every province was published unto all people, that they should be ready against that day.","The copy of the writing for a commandment to be given in every province was published unto all people, that they should be ready against that day."
783,34,0,"The posts went out, being hastened by the king's commandment, and the decree was given in Shushan the palace. And the king and Haman sat down to drink; but the city Shushan was perplexed.","The posts went out, being hastened by the king's commandment, and the decree was given in Shushan the palace. And the king and Haman sat down to drink; but the city Shushan was perplexed."
1025,35,0,"When Mordecai perceived all that was done, Mordecai rent his clothes, and put on sackcloth with ashes, and went out into the midst of the city, and cried with a loud and a bitter cry;","When Mordecai perceived all that was done, Mordecai rent his clothes, and put on sackcloth with ashes, and went out into the midst of the city, and cried with a loud and a bitter cry;"
1026,18,0,"And came even before the king's gate: for none might enter into the king's gate clothed with sackcloth.","And came even before the king's gate: for none <i>might</i> enter into the king's gate clothed with sackcloth."
1027,32,0,"And in every province, whithersoever the king's commandment and his decree came, there was great mourning among the Jews, and fasting, and weeping, and wailing; and many lay in sackcloth and ashes.","And in every province, whithersoever the king's commandment and his decree came, <i>there was</i> great mourning among the Jews, and fasting, and weeping, and wailing; and many lay in sackcloth and ashes."
1028,37,1,"So Esther's maids and her chamberlains came and told it her. Then was the queen exceedingly grieved; and she sent raiment to clothe Mordecai, and to take away his sackcloth from him: but he received it not.","¶So Esther's maids and her chamberlains came and told <i>it</i> her. Then was the queen exceedingly grieved; and she sent raiment to clothe Mordecai, and to take away his sackcloth from him: but he received <i>it</i> not."
1029,34,1,"Then called Esther for Hatach, one of the king's chamberlains, whom he had appointed to attend upon her, and gave him a commandment to Mordecai, to know what it was, and why it was.","¶Then called Esther for Hatach, <i>one</i> of the king's chamberlains, whom he had appointed to attend upon her, and gave him a commandment to Mordecai, to know what it <i>was</i>, and why it <i>was</i>."
1030,18,0,"So Hatach went forth to Mordecai unto the street of the city, which was before the king's gate.","So Hatach went forth to Mordecai unto the street of the city, which <i>was</i> before the king's gate."
1031,34,0,"And Mordecai told him of all that had happened unto him, and of the sum of the money that Haman had promised to pay to the king's treasuries for the Jews, to destroy them.","And Mordecai told him of all that had happened unto him, and of the sum of the money that Haman had promised to pay to the king's treasuries for the Jews, to destroy them."
1032,57,0,"Also he gave him the copy of the writing of the decree that was given at Shushan to destroy them, to shew it unto Esther, and to declare it unto her, and to charge her that she should go in unto the king, to make supplication unto him, and to make request before him for her people.","Also he gave him the copy of the writing of the decree that was given at Shushan to destroy them, to shew <i>it</i> unto Esther, and to declare <i>it</i> unto her, and to charge her that she should go in unto the king, to make supplication unto him, and to make request before him for her people."
1033,10,0,"And Hatach came and told Esther the words of Mordecai.","And Hatach came and told Esther the words of Mordecai."
1034,11,1,"Again Esther spake unto Hatach, and gave him commandment unto Mordecai;","¶Again Esther spake unto Hatach, and gave him commandment unto Mordecai;"
1035,74,0,"All the king's servants, and the people of the king's provinces, do know, that whosoever, whether man or woman, shall come unto the king into the inner court, who is not called, there is one law of his to put him to death, except such to whom the king shall hold out the golden sceptre, that he may live: but I have not been called to come in unto the king these thirty days.","All the king's servants, and the people of the king's provinces, do know, that whosoever, whether man or woman, shall come unto the king into the inner court, who is not called, <i>there is</i> one law of his to put <i>him</i> to death, except such to whom the king shall hold out the golden sceptre, that he may live: but I have not been called to come in unto the king these thirty days."
1036,7,0,"And they told to Mordecai Esther's words.","And they told to Mordecai Esther's words."
1037,23,0,"Then Mordecai commanded to answer Esther, Think not with thyself that thou shalt escape in the king's house, more than all the Jews.","Then Mordecai commanded to answer Esther, Think not with thyself that thou shalt escape in the king's house, more than all the Jews."
1038,48,0,"For if thou altogether holdest thy peace at this time, then shall there enlargement and deliverance arise to the Jews from another place; but thou and thy father's house shall be destroyed: and who knoweth whether thou art come to the kingdom for such a time as this?","For if thou altogether holdest thy peace at this time, <i>then</i> shall there enlargement and deliverance arise to the Jews from another place; but thou and thy father's house shall be destroyed: and who knoweth whether thou art come to the kingdom for <i>such</i> a time as this?"
1039,8,1,"Then Esther bade them return Mordecai this answer,","¶Then Esther bade <i>them</i> return Mordecai <i>this answer</i>,"
1040,56,0,"Go, gather together all the Jews that are present in Shushan, and fast ye for me, and neither eat nor drink three days, night or day: I also and my maidens will fast likewise; and so will I go in unto the king, which is not according to the law: and if I perish, I perish.","Go, gather together all the Jews that are present in Shushan, and fast ye for me, and neither eat nor drink three days, night or day: I also and my maidens will fast likewise; and so will I go in unto the king, which <i>is</i> not according to the law: and if I perish, I perish."
1041,15,0,"So Mordecai went his way, and did according to all that Esther had commanded him.","So Mordecai went his way, and did according to all that Esther had commanded him."
1281,50,0,"Now it came to pass on the third day, that Esther put on her royal apparel, and stood in the inner court of the king's house, over against the king's house: and the king sat upon his royal throne in the royal house, over against the gate of the house.","Now it came to pass on the third day, that Esther put on <i>her</i> royal <i>apparel</i>, and stood in the inner court of the king's house, over against the king's house: and the king sat upon his royal throne in the royal house, over against the gate of the house."
1282,48,0,"And it was so, when the king saw Esther the queen standing in the court, that she obtained favour in his sight: and the king held out to Esther the golden sceptre that was in his hand. So Esther drew near, and touched the top of the sceptre.","And it was so, when the king saw Esther the queen standing in the court, <i>that</i> she obtained favour in his sight: and the king held out to Esther the golden sceptre that <i>was</i> in his hand. So Esther drew near, and touched the top of the sceptre."
1283,28,0,"Then said the king unto her, What wilt thou, queen Esther? and what is thy request? it shall be even given thee to the half of the kingdom.","Then said the king unto her, What wilt thou, queen Esther? and what <i>is</i> thy request? it shall be even given thee to the half of the kingdom."
1284,27,0,"And Esther answered, If it seem good unto the king, let the king and Haman come this day unto the banquet that I have prepared for him.","And Esther answered, If <i>it seem</i> good unto the king, let the king and Haman come this day unto the banquet that I have prepared for him."
1285,30,0,"Then the king said, Cause Haman to make haste, that he may do as Esther hath said. So the king and Haman came to the banquet that Esther had prepared.","Then the king said, Cause Haman to make haste, that he may do as Esther hath said. So the king and Haman came to the banquet that Esther had prepared."
1286,37,1,"And the king said unto Esther at the banquet of wine, What is thy petition? and it shall be granted thee: and what is thy request? even to the half of the kingdom it shall be performed.","¶And the king said unto Esther at the banquet of wine, What <i>is</i> thy petition? and it shall be granted thee: and what <i>is</i> thy request? even to the half of the kingdom it shall be performed."
1287,11,0,"Then answered Esther, and said, My petition and my request is;","Then answered Esther, and said, My petition and my request <i>is</i>;"
1288,52,0,"If I have found favour in the sight of the king, and if it please the king to grant my petition, and to perform my request, let the king and Haman come to the banquet that I shall prepare for them, and I will do to morrow as the king hath said.","If I have found favour in the sight of the king, and if it please the king to grant my petition, and to perform my request, let the king and Haman come to the banquet that I shall prepare for them, and I will do to morrow as the king hath said."
1289,37,1,"Then went Haman forth that day joyful and with a glad heart: but when Haman saw Mordecai in the king's gate, that he stood not up, nor moved for him, he was full of indignation against Mordecai.","¶Then went Haman forth that day joyful and with a glad heart: but when Haman saw Mordecai in the king's gate, that he stood not up, nor moved for him, he was full of indignation against Mordecai."
1290,20,0,"Nevertheless Haman refrained himself: and when he came home, he sent and called for his friends, and Zeresh his wife.","Nevertheless Haman refrained himself: and when he came home, he sent and called for his friends, and Zeresh his wife."
1291,40,0,"And Haman told them of the glory of his riches, and the multitude of his children, and all the things wherein the king had promoted him, and how he had advanced him above the princes and servants of the king.","And Haman told them of the glory of his riches, and the multitude of his children, and all <i>the things</i> wherein the king had promoted him, and how he had advanced him above the princes and servants of the king."
1292,37,0,"Haman said moreover, Yea, Esther the queen did let no man come in with the king unto the banquet that she had prepared but myself; and to morrow am I invited unto her also with the king.","Haman said moreover, Yea, Esther the queen did let no man come in with the king unto the banquet that she had prepared but myself; and to morrow am I invited unto her also with the king."
1293,19,0,"Yet all this availeth me nothing, so long as I see Mordecai the Jew sitting at the king's gate.","Yet all this availeth me nothing, so long as I see Mordecai the Jew sitting at the king's gate."
1294,58,1,"Then said Zeresh his wife and all his friends unto him, Let a gallows be made of fifty cubits high, and to morrow speak thou unto the king that Mordecai may be hanged thereon: then go thou in merrily with the king unto the banquet. And the thing pleased Haman; and he caused the gallows to be made.","¶Then said Zeresh his wife and all his friends unto him, Let a gallows be made of fifty cubits high, and to morrow speak thou unto the king that Mordecai may be hanged thereon: then go thou in merrily with the king unto the banquet. And the thing pleased Haman; and he caused the gallows to be made."
1537,27,0,"On that night could not the king sleep, and he commanded to bring the book of records of the chronicles; and they were read before the king.","On that night could not the king sleep, and he commanded to bring the book of records of the chronicles; and they were read before the king."
1538,32,0,"And it was found written, that Mordecai had told of Bigthana and Teresh, two of the king's chamberlains, the keepers of the door, who sought to lay hand on the king Ahasuerus.","And it was found written, that Mordecai had told of Bigthana and Teresh, two of the king's chamberlains, the keepers of the door, who sought to lay hand on the king Ahasuerus."
1539,30,0,"And the king said, What honour and dignity hath been done to Mordecai for this? Then said the king's servants that ministered unto him, There is nothing done for him.","And the king said, What honour and dignity hath been done to Mordecai for this? Then said the king's servants that ministered unto him, There is nothing done for him."
1540,38,1,"And the king said, Who is in the court? Now Haman was come into the outward court of the king's house, to speak unto the king to hang Mordecai on the gallows that he had prepared for him.","¶And the king said, Who <i>is</i> in the court? Now Haman was come into the outward court of the king's house, to speak unto the king to hang Mordecai on the gallows that he had prepared for him."
1541,21,0,"And the king's servants said unto him, Behold, Haman standeth in the court. And the king said, Let him come in.","And the king's servants said unto him, Behold, Haman standeth in the court. And the king said, Let him come in."
1542,42,0,"So Haman came in. And the king said unto him, What shall be done unto the man whom the king delighteth to honour? Now Haman thought in his heart, To whom would the king delight to do honour more than to myself?","So Haman came in. And the king said unto him, What shall be done unto the man whom the king delighteth to honour? Now Haman thought in his heart, To whom would the king delight to do honour more than to myself?"
1543,14,0,"And Haman answered the king, For the man whom the king delighteth to honour,","And Haman answered the king, For the man whom the king delighteth to honour,"
1544,30,0,"Let the royal apparel be brought which the king useth to wear, and the horse that the king rideth upon, and the crown royal which is set upon his head:","Let the royal apparel be brought which the king <i>useth</i> to wear, and the horse that the king rideth upon, and the crown royal which is set upon his head:"
1545,61,0,"And let this apparel and horse be delivered to the hand of one of the king's most noble princes, that they may array the man withal whom the king delighteth to honour, and bring him on horseback through the street of the city, and proclaim before him, Thus shall it be done to the man whom the king delighteth to honour.","And let this apparel and horse be delivered to the hand of one of the king's most noble princes, that they may array the man <i>withal</i> whom the king delighteth to honour, and bring him on horseback through the street of the city, and proclaim before him, Thus shall it be done to the man whom the king delighteth to honour."
1546,42,0,"Then the king said to Haman, Make haste, and take the apparel and the horse, as thou hast said, and do even so to Mordecai the Jew, that sitteth at the king's gate: let nothing fail of all that thou hast spoken.","Then the king said to Haman, Make haste, <i>and</i> take the apparel and the horse, as thou hast said, and do even so to Mordecai the Jew, that sitteth at the king's gate: let nothing fail of all that thou hast spoken."
1547,40,0,"Then took Haman the apparel and the horse, and arrayed Mordecai, and brought him on horseback through the street of the city, and proclaimed before him, Thus shall it be done unto the man whom the king delighteth to honour.","Then took Haman the apparel and the horse, and arrayed Mordecai, and brought him on horseback through the street of the city, and proclaimed before him, Thus shall it be done unto the man whom the king delighteth to honour."
1548,20,1,"And Mordecai came again to the king's gate. But Haman hasted to his house mourning, and having his head covered.","¶And Mordecai came again to the king's gate. But Haman hasted to his house mourning, and having his head covered."
1549,55,0,"And Haman told Zeresh his wife and all his friends every thing that had befallen him. Then said his wise men and Zeresh his wife unto him, If Mordecai be of the seed of the Jews, before whom thou hast begun to fall, thou shalt not prevail against him, but shalt surely fall before him.","And Haman told Zeresh his wife and all his friends every <i>thing</i> that had befallen him. Then said his wise men and Zeresh his wife unto him, If Mordecai <i>be</i> of the seed of the Jews, before whom thou hast begun to fall, thou shalt not prevail against him, but shalt surely fall before him."
1550,24,0,"And while they were yet talking with him, came the king's chamberlains, and hasted to bring Haman unto the banquet that Esther had prepared.","And while they <i>were</i> yet talking with him, came the king's chamberlains, and hasted to bring Haman unto the banquet that Esther had prepared."
1793,12,0,"So the king and Haman came to banquet with Esther the queen.","So the king and Haman came to banquet with Esther the queen."
