ChpVrsNdx,NumWrd,bPilcrow,PText,RText
1025,30,0,"Behold, thou art fair, my love; behold, thou art fair; thou hast doves' eyes within thy locks: thy hair is as a flock of goats, that appear from mount Gilead.","Behold, thou <i>art</i> fair, my love; behold, thou <i>art</i> fair; thou <i>hast</i> doves' eyes within thy locks: thy hair <i>is</i> as a flock of goats, that appear from mount Gilead."
1026,29,0,"Thy teeth are like a flock of sheep that are even shorn, which came up from the washing; whereof every one bear twins, and none is barren among them.","Thy teeth <i>are</i> like a flock <i>of sheep that are even</i> shorn, which came up from the washing; whereof every one bear twins, and none <i>is</i> barren among them."
1027,25,0,"Thy lips are like a thread of scarlet, and thy speech is comely: thy temples are like a piece of a pomegranate within thy locks.","Thy lips <i>are</i> like a thread of scarlet, and thy speech <i>is</i> comely: thy temples <i>are</i> like a piece of a pomegranate within thy locks."
1028,23,0,"Thy neck is like the tower of David builded for an armoury, whereon there hang a thousand bucklers, all shields of mighty men.","Thy neck <i>is</i> like the tower of David builded for an armoury, whereon there hang a thousand bucklers, all shields of mighty men."
1029,16,0,"Thy two breasts are like two young roes that are twins, which feed among the lilies.","Thy two breasts <i>are</i> like two young roes that are twins, which feed among the lilies."
1030,24,0,"Until the day break, and the shadows flee away, I will get me to the mountain of myrrh, and to the hill of frankincense.","Until the day break, and the shadows flee away, I will get me to the mountain of myrrh, and to the hill of frankincense."
1031,12,0,"Thou art all fair, my love; there is no spot in thee.","Thou <i>art</i> all fair, my love; <i>there is</i> no spot in thee."
1032,34,1,"Come with me from Lebanon, my spouse, with me from Lebanon: look from the top of Amana, from the top of Shenir and Hermon, from the lions' dens, from the mountains of the leopards.","¶Come with me from Lebanon, <i>my</i> spouse, with me from Lebanon: look from the top of Amana, from the top of Shenir and Hermon, from the lions' dens, from the mountains of the leopards."
1033,25,0,"Thou hast ravished my heart, my sister, my spouse; thou hast ravished my heart with one of thine eyes, with one chain of thy neck.","Thou hast ravished my heart, my sister, <i>my</i> spouse; thou hast ravished my heart with one of thine eyes, with one chain of thy neck."
1034,26,0,"How fair is thy love, my sister, my spouse! how much better is thy love than wine! and the smell of thine ointments than all spices!","How fair is thy love, my sister, <i>my</i> spouse! how much better is thy love than wine! and the smell of thine ointments than all spices!"
1035,28,0,"Thy lips, O my spouse, drop as the honeycomb: honey and milk are under thy tongue; and the smell of thy garments is like the smell of Lebanon.","Thy lips, O <i>my</i> spouse, drop <i>as</i> the honeycomb: honey and milk <i>are</i> under thy tongue; and the smell of thy garments <i>is</i> like the smell of Lebanon."
1036,15,0,"A garden inclosed is my sister, my spouse; a spring shut up, a fountain sealed.","A garden inclosed <i>is</i> my sister, <i>my</i> spouse; a spring shut up, a fountain sealed."
1037,13,0,"Thy plants are an orchard of pomegranates, with pleasant fruits; camphire, with spikenard,","Thy plants <i>are</i> an orchard of pomegranates, with pleasant fruits; camphire, with spikenard,"
1038,19,0,"Spikenard and saffron; calamus and cinnamon, with all trees of frankincense; myrrh and aloes, with all the chief spices:","Spikenard and saffron; calamus and cinnamon, with all trees of frankincense; myrrh and aloes, with all the chief spices:"
1039,13,1,"A fountain of gardens, a well of living waters, and streams from Lebanon.","¶A fountain of gardens, a well of living waters, and streams from Lebanon."
1040,31,1,"Awake, O north wind; and come, thou south; blow upon my garden, that the spices thereof may flow out. Let my beloved come into his garden, and eat his pleasant fruits.","¶Awake, O north wind; and come, thou south; blow upon my garden, <i>that</i> the spices thereof may flow out. Let my beloved come into his garden, and eat his pleasant fruits."
1281,43,0,"I am come into my garden, my sister, my spouse: I have gathered my myrrh with my spice; I have eaten my honeycomb with my honey; I have drunk my wine with my milk: eat, O friends; drink, yea, drink abundantly, O beloved.","I am come into my garden, my sister, <i>my</i> spouse: I have gathered my myrrh with my spice; I have eaten my honeycomb with my honey; I have drunk my wine with my milk: eat, O friends; drink, yea, drink abundantly, O beloved."
1282,43,1,"I sleep, but my heart waketh: it is the voice of my beloved that knocketh, saying, Open to me, my sister, my love, my dove, my undefiled: for my head is filled with dew, and my locks with the drops of the night.","¶I sleep, but my heart waketh: <i>it is</i> the voice of my beloved that knocketh, <i>saying</i>, Open to me, my sister, my love, my dove, my undefiled: for my head is filled with dew, <i>and</i> my locks with the drops of the night."
1283,22,0,"I have put off my coat; how shall I put it on? I have washed my feet; how shall I defile them?","I have put off my coat; how shall I put it on? I have washed my feet; how shall I defile them?"
1284,19,0,"My beloved put in his hand by the hole of the door, and my bowels were moved for him.","My beloved put in his hand by the hole <i>of the door</i>, and my bowels were moved for him."
1285,27,0,"I rose up to open to my beloved; and my hands dropped with myrrh, and my fingers with sweet smelling myrrh, upon the handles of the lock.","I rose up to open to my beloved; and my hands dropped <i>with</i> myrrh, and my fingers <i>with</i> sweet smelling myrrh, upon the handles of the lock."
1286,38,0,"I opened to my beloved; but my beloved had withdrawn himself, and was gone: my soul failed when he spake: I sought him, but I could not find him; I called him, but he gave me no answer.","I opened to my beloved; but my beloved had withdrawn himself, <i>and</i> was gone: my soul failed when he spake: I sought him, but I could not find him; I called him, but he gave me no answer."
1287,26,0,"The watchmen that went about the city found me, they smote me, they wounded me; the keepers of the walls took away my veil from me.","The watchmen that went about the city found me, they smote me, they wounded me; the keepers of the walls took away my veil from me."
1288,22,0,"I charge you, O daughters of Jerusalem, if ye find my beloved, that ye tell him, that I am sick of love.","I charge you, O daughters of Jerusalem, if ye find my beloved, that ye tell him, that I <i>am</i> sick of love."
1289,27,1,"What is thy beloved more than another beloved, O thou fairest among women? what is thy beloved more than another beloved, that thou dost so charge us?","¶What <i>is</i> thy beloved more than <i>another</i> beloved, O thou fairest among women? what <i>is</i> thy beloved more than <i>another</i> beloved, that thou dost so charge us?"
1290,11,0,"My beloved is white and ruddy, the chiefest among ten thousand.","My beloved <i>is</i> white and ruddy, the chiefest among ten thousand."
1291,17,0,"His head is as the most fine gold, his locks are bushy, and black as a raven.","His head <i>is as</i> the most fine gold, his locks <i>are</i> bushy, <i>and</i> black as a raven."
1292,19,0,"His eyes are as the eyes of doves by the rivers of waters, washed with milk, and fitly set.","His eyes <i>are</i> as <i>the eyes</i> of doves by the rivers of waters, washed with milk, <i>and</i> fitly set."
1293,19,0,"His cheeks are as a bed of spices, as sweet flowers: his lips like lilies, dropping sweet smelling myrrh.","His cheeks <i>are</i> as a bed of spices, <i>as</i> sweet flowers: his lips <i>like</i> lilies, dropping sweet smelling myrrh."
1294,19,0,"His hands are as gold rings set with the beryl: his belly is as bright ivory overlaid with sapphires.","His hands <i>are as</i> gold rings set with the beryl: his belly <i>is as</i> bright ivory overlaid <i>with</i> sapphires."
1295,22,0,"His legs are as pillars of marble, set upon sockets of fine gold: his countenance is as Lebanon, excellent as the cedars.","His legs <i>are as</i> pillars of marble, set upon sockets of fine gold: his countenance <i>is</i> as Lebanon, excellent as the cedars."
1296,23,0,"His mouth is most sweet: yea, he is altogether lovely. This is my beloved, and this is my friend, O daughters of Jerusalem.","His mouth <i>is</i> most sweet: yea, he <i>is</i> altogether lovely. This <i>is</i> my beloved, and this <i>is</i> my friend, O daughters of Jerusalem."
1537,23,0,"Whither is thy beloved gone, O thou fairest among women? whither is thy beloved turned aside? that we may seek him with thee.","Whither is thy beloved gone, O thou fairest among women? whither is thy beloved turned aside? that we may seek him with thee."
1538,22,0,"My beloved is gone down into his garden, to the beds of spices, to feed in the gardens, and to gather lilies.","My beloved is gone down into his garden, to the beds of spices, to feed in the gardens, and to gather lilies."
1539,14,0,"I am my beloved's, and my beloved is mine: he feedeth among the lilies.","I <i>am</i> my beloved's, and my beloved <i>is</i> mine: he feedeth among the lilies."
1540,17,1,"Thou art beautiful, O my love, as Tirzah, comely as Jerusalem, terrible as an army with banners.","¶Thou <i>art</i> beautiful, O my love, as Tirzah, comely as Jerusalem, terrible as <i>an army</i> with banners."
1541,23,0,"Turn away thine eyes from me, for they have overcome me: thy hair is as a flock of goats that appear from Gilead.","Turn away thine eyes from me, for they have overcome me: thy hair <i>is</i> as a flock of goats that appear from Gilead."
1542,27,0,"Thy teeth are as a flock of sheep which go up from the washing, whereof every one beareth twins, and there is not one barren among them.","Thy teeth <i>are</i> as a flock of sheep which go up from the washing, whereof every one beareth twins, and <i>there is</i> not one barren among them."
1543,12,0,"As a piece of a pomegranate are thy temples within thy locks.","As a piece of a pomegranate <i>are</i> thy temples within thy locks."
1544,11,0,"There are threescore queens, and fourscore concubines, and virgins without number.","There are threescore queens, and fourscore concubines, and virgins without number."
1545,42,0,"My dove, my undefiled is but one; she is the only one of her mother, she is the choice one of her that bare her. The daughters saw her, and blessed her; yea, the queens and the concubines, and they praised her.","My dove, my undefiled is <i>but</i> one; she <i>is</i> the <i>only</i> one of her mother, she <i>is</i> the choice <i>one</i> of her that bare her. The daughters saw her, and blessed her; <i>yea</i>, the queens and the concubines, and they praised her."
1546,24,1,"Who is she that looketh forth as the morning, fair as the moon, clear as the sun, and terrible as an army with banners?","¶Who <i>is</i> she <i>that</i> looketh forth as the morning, fair as the moon, clear as the sun, <i>and</i> terrible as <i>an army</i> with banners?"
1547,26,1,"I went down into the garden of nuts to see the fruits of the valley, and to see whether the vine flourished, and the pomegranates budded.","¶I went down into the garden of nuts to see the fruits of the valley, <i>and</i> to see whether the vine flourished, <i>and</i> the pomegranates budded."
1548,14,0,"Or ever I was aware, my soul made me like the chariots of Amminadib.","Or ever I was aware, my soul made me <i>like</i> the chariots of Amminadib."
1549,27,0,"Return, return, O Shulamite; return, return, that we may look upon thee. What will ye see in the Shulamite? As it were the company of two armies.","Return, return, O Shulamite; return, return, that we may look upon thee. What will ye see in the Shulamite? As it were the company of two armies."
1793,27,0,"How beautiful are thy feet with shoes, O prince's daughter! the joints of thy thighs are like jewels, the work of the hands of a cunning workman.","How beautiful are thy feet with shoes, O prince's daughter! the joints of thy thighs <i>are</i> like jewels, the work of the hands of a cunning workman."
1794,23,0,"Thy navel is like a round goblet, which wanteth not liquor: thy belly is like an heap of wheat set about with lilies.","Thy navel <i>is like</i> a round goblet, <i>which</i> wanteth not liquor: thy belly <i>is like</i> an heap of wheat set about with lilies."
1795,11,0,"Thy two breasts are like two young roes that are twins.","Thy two breasts <i>are</i> like two young roes <i>that are</i> twins."
1796,32,0,"Thy neck is as a tower of ivory; thine eyes like the fishpools in Heshbon, by the gate of Bath-rabbim: thy nose is as the tower of Lebanon which looketh toward Damascus.","Thy neck <i>is</i> as a tower of ivory; thine eyes <i>like</i> the fishpools in Heshbon, by the gate of Bath–rabbim: thy nose <i>is</i> as the tower of Lebanon which looketh toward Damascus."
1797,22,0,"Thine head upon thee is like Carmel, and the hair of thine head like purple; the king is held in the galleries.","Thine head upon thee <i>is</i> like Carmel, and the hair of thine head like purple; the king <i>is</i> held in the galleries."
1798,11,0,"How fair and how pleasant art thou, O love, for delights!","How fair and how pleasant art thou, O love, for delights!"
1799,16,0,"This thy stature is like to a palm tree, and thy breasts to clusters of grapes.","This thy stature is like to a palm tree, and thy breasts to clusters <i>of grapes</i>."
1800,37,0,"I said, I will go up to the palm tree, I will take hold of the boughs thereof: now also thy breasts shall be as clusters of the vine, and the smell of thy nose like apples;","I said, I will go up to the palm tree, I will take hold of the boughs thereof: now also thy breasts shall be as clusters of the vine, and the smell of thy nose like apples;"
1801,27,0,"And the roof of thy mouth like the best wine for my beloved, that goeth down sweetly, causing the lips of those that are asleep to speak.","And the roof of thy mouth like the best wine for my beloved, that goeth <i>down</i> sweetly, causing the lips of those that are asleep to speak."
1802,10,1,"I am my beloved's, and his desire is toward me.","¶I <i>am</i> my beloved's, and his desire <i>is</i> toward me."
1803,16,0,"Come, my beloved, let us go forth into the field; let us lodge in the villages.","Come, my beloved, let us go forth into the field; let us lodge in the villages."
1804,32,0,"Let us get up early to the vineyards; let us see if the vine flourish, whether the tender grape appear, and the pomegranates bud forth: there will I give thee my loves.","Let us get up early to the vineyards; let us see if the vine flourish, <i>whether</i> the tender grape appear, <i>and</i> the pomegranates bud forth: there will I give thee my loves."
1805,28,0,"The mandrakes give a smell, and at our gates are all manner of pleasant fruits, new and old, which I have laid up for thee, O my beloved.","The mandrakes give a smell, and at our gates <i>are</i> all manner of pleasant <i>fruits</i>, new and old, <i>which</i> I have laid up for thee, O my beloved."
2049,30,0,"O that thou wert as my brother, that sucked the breasts of my mother! when I should find thee without, I would kiss thee; yea, I should not be despised.","O that thou <i>wert</i> as my brother, that sucked the breasts of my mother! <i>when</i> I should find thee without, I would kiss thee; yea, I should not be despised."
2050,30,0,"I would lead thee, and bring thee into my mother's house, who would instruct me: I would cause thee to drink of spiced wine of the juice of my pomegranate.","I would lead thee, <i>and</i> bring thee into my mother's house, <i>who</i> would instruct me: I would cause thee to drink of spiced wine of the juice of my pomegranate."
2051,15,0,"His left hand should be under my head, and his right hand should embrace me.","His left hand <i>should be</i> under my head, and his right hand should embrace me."
2052,19,0,"I charge you, O daughters of Jerusalem, that ye stir not up, nor awake my love, until he please.","I charge you, O daughters of Jerusalem, that ye stir not up, nor awake <i>my</i> love, until he please."
2053,35,1,"Who is this that cometh up from the wilderness, leaning upon her beloved? I raised thee up under the apple tree: there thy mother brought thee forth: there she brought thee forth that bare thee.","¶Who <i>is</i> this that cometh up from the wilderness, leaning upon her beloved? I raised thee up under the apple tree: there thy mother brought thee forth: there she brought thee forth <i>that</i> bare thee."
2054,39,1,"Set me as a seal upon thine heart, as a seal upon thine arm: for love is strong as death; jealousy is cruel as the grave: the coals thereof are coals of fire, which hath a most vehement flame.","¶Set me as a seal upon thine heart, as a seal upon thine arm: for love <i>is</i> strong as death; jealousy <i>is</i> cruel as the grave: the coals thereof <i>are</i> coals of fire, <i>which hath a</i> most vehement flame."
2055,29,0,"Many waters cannot quench love, neither can the floods drown it: if a man would give all the substance of his house for love, it would utterly be contemned.","Many waters cannot quench love, neither can the floods drown it: if <i>a</i> man would give all the substance of his house for love, it would utterly be contemned."
2056,26,1,"We have a little sister, and she hath no breasts: what shall we do for our sister in the day when she shall be spoken for?","¶We have a little sister, and she hath no breasts: what shall we do for our sister in the day when she shall be spoken for?"
2057,28,0,"If she be a wall, we will build upon her a palace of silver: and if she be a door, we will inclose her with boards of cedar.","If she <i>be</i> a wall, we will build upon her a palace of silver: and if she <i>be</i> a door, we will inclose her with boards of cedar."
2058,20,0,"I am a wall, and my breasts like towers: then was I in his eyes as one that found favour.","I <i>am</i> a wall, and my breasts like towers: then was I in his eyes as one that found favour."
2059,27,0,"Solomon had a vineyard at Baal-hamon; he let out the vineyard unto keepers; every one for the fruit thereof was to bring a thousand pieces of silver.","Solomon had a vineyard at Baal–hamon; he let out the vineyard unto keepers; every one for the fruit thereof was to bring a thousand <i>pieces</i> of silver."
2060,24,0,"My vineyard, which is mine, is before me: thou, O Solomon, must have a thousand, and those that keep the fruit thereof two hundred.","My vineyard, which <i>is</i> mine, <i>is</i> before me: thou, O Solomon, <i>must have</i> a thousand, and those that keep the fruit thereof two hundred."
2061,17,1,"Thou that dwellest in the gardens, the companions hearken to thy voice: cause me to hear it.","¶Thou that dwellest in the gardens, the companions hearken to thy voice: cause me to hear <i>it</i>."
2062,21,1,"Make haste, my beloved, and be thou like to a roe or to a young hart upon the mountains of spices.","¶Make haste, my beloved, and be thou like to a roe or to a young hart upon the mountains of spices."
