ChpVrsNdx,NumWrd,bPilcrow,PText,RText
282,29,0,"And I will restore thy judges as at the first, and thy counsellors as at the beginning: afterward thou shalt be called, The city of righteousness, the faithful city.","And I will restore thy judges as at the first, and thy counsellors as at the beginning: afterward thou shalt be called, The city of righteousness, the faithful city."
283,11,0,"Zion shall be redeemed with judgment, and her converts with righteousness.","Zion shall be redeemed with judgment, and her converts with righteousness."
284,22,1,"And the destruction of the transgressors and of the sinners shall be together, and they that forsake the LORD shall be consumed.","¶And the destruction of the transgressors and of the sinners <i>shall be</i> together, and they that forsake the L<font size=""-1"">ORD</font> shall be consumed."
285,24,0,"For they shall be ashamed of the oaks which ye have desired, and ye shall be confounded for the gardens that ye have chosen.","For they shall be ashamed of the oaks which ye have desired, and ye shall be confounded for the gardens that ye have chosen."
286,18,0,"For ye shall be as an oak whose leaf fadeth, and as a garden that hath no water.","For ye shall be as an oak whose leaf fadeth, and as a garden that hath no water."
287,26,0,"And the strong shall be as tow, and the maker of it as a spark, and they shall both burn together, and none shall quench them.","And the strong shall be as tow, and the maker of it as a spark, and they shall both burn together, and none shall quench <i>them</i>."
513,13,0,"The word that Isaiah the son of Amoz saw concerning Judah and Jerusalem.","The word that Isaiah the son of Amoz saw concerning Judah and Jerusalem."
514,40,0,"And it shall come to pass in the last days, that the mountain of the LORD'S house shall be established in the top of the mountains, and shall be exalted above the hills; and all nations shall flow unto it.","And it shall come to pass in the last days, <i>that</i> the mountain of the L<font size=""-1"">ORD'S</font> house shall be established in the top of the mountains, and shall be exalted above the hills; and all nations shall flow unto it."
515,60,0,"And many people shall go and say, Come ye, and let us go up to the mountain of the LORD, to the house of the God of Jacob; and he will teach us of his ways, and we will walk in his paths: for out of Zion shall go forth the law, and the word of the LORD from Jerusalem.","And many people shall go and say, Come ye, and let us go up to the mountain of the L<font size=""-1"">ORD</font>, to the house of the God of Jacob; and he will teach us of his ways, and we will walk in his paths: for out of Zion shall go forth the law, and the word of the L<font size=""-1"">ORD</font> from Jerusalem."
516,40,0,"And he shall judge among the nations, and shall rebuke many people: and they shall beat their swords into plowshares, and their spears into pruninghooks: nation shall not lift up sword against nation, neither shall they learn war any more.","And he shall judge among the nations, and shall rebuke many people: and they shall beat their swords into plowshares, and their spears into pruninghooks: nation shall not lift up sword against nation, neither shall they learn war any more."
517,16,0,"O house of Jacob, come ye, and let us walk in the light of the LORD.","O house of Jacob, come ye, and let us walk in the light of the L<font size=""-1"">ORD</font>."
518,32,1,"Therefore thou hast forsaken thy people the house of Jacob, because they be replenished from the east, and are soothsayers like the Philistines, and they please themselves in the children of strangers.","¶Therefore thou hast forsaken thy people the house of Jacob, because they be replenished from the east, and <i>are</i> soothsayers like the Philistines, and they please themselves in the children of strangers."
519,32,0,"Their land also is full of silver and gold, neither is there any end of their treasures; their land is also full of horses, neither is there any end of their chariots:","Their land also is full of silver and gold, neither <i>is there any</i> end of their treasures; their land is also full of horses, neither <i>is there any</i> end of their chariots:"
520,22,0,"Their land also is full of idols; they worship the work of their own hands, that which their own fingers have made:","Their land also is full of idols; they worship the work of their own hands, that which their own fingers have made:"
521,16,0,"And the mean man boweth down, and the great man humbleth himself: therefore forgive them not.","And the mean man boweth down, and the great man humbleth himself: therefore forgive them not."
522,22,1,"Enter into the rock, and hide thee in the dust, for fear of the LORD, and for the glory of his majesty.","¶Enter into the rock, and hide thee in the dust, for fear of the L<font size=""-1"">ORD</font>, and for the glory of his majesty."
523,27,0,"The lofty looks of man shall be humbled, and the haughtiness of men shall be bowed down, and the LORD alone shall be exalted in that day.","The lofty looks of man shall be humbled, and the haughtiness of men shall be bowed down, and the L<font size=""-1"">ORD</font> alone shall be exalted in that day."
524,32,0,"For the day of the LORD of hosts shall be upon every one that is proud and lofty, and upon every one that is lifted up; and he shall be brought low:","For the day of the L<font size=""-1"">ORD</font> of hosts <i>shall be</i> upon every <i>one that is</i> proud and lofty, and upon every <i>one that is</i> lifted up; and he shall be brought low:"
525,20,0,"And upon all the cedars of Lebanon, that are high and lifted up, and upon all the oaks of Bashan,","And upon all the cedars of Lebanon, <i>that are</i> high and lifted up, and upon all the oaks of Bashan,"
526,15,0,"And upon all the high mountains, and upon all the hills that are lifted up,","And upon all the high mountains, and upon all the hills <i>that are</i> lifted up,"
527,10,0,"And upon every high tower, and upon every fenced wall,","And upon every high tower, and upon every fenced wall,"
528,12,0,"And upon all the ships of Tarshish, and upon all pleasant pictures.","And upon all the ships of Tarshish, and upon all pleasant pictures."
529,28,0,"And the loftiness of man shall be bowed down, and the haughtiness of men shall be made low: and the LORD alone shall be exalted in that day.","And the loftiness of man shall be bowed down, and the haughtiness of men shall be made low: and the L<font size=""-1"">ORD</font> alone shall be exalted in that day."
530,7,0,"And the idols he shall utterly abolish.","And the idols he shall utterly abolish."
531,37,0,"And they shall go into the holes of the rocks, and into the caves of the earth, for fear of the LORD, and for the glory of his majesty, when he ariseth to shake terribly the earth.","And they shall go into the holes of the rocks, and into the caves of the earth, for fear of the L<font size=""-1"">ORD</font>, and for the glory of his majesty, when he ariseth to shake terribly the earth."
532,32,0,"In that day a man shall cast his idols of silver, and his idols of gold, which they made each one for himself to worship, to the moles and to the bats;","In that day a man shall cast his idols of silver, and his idols of gold, which they made <i>each one</i> for himself to worship, to the moles and to the bats;"
533,36,0,"To go into the clefts of the rocks, and into the tops of the ragged rocks, for fear of the LORD, and for the glory of his majesty, when he ariseth to shake terribly the earth.","To go into the clefts of the rocks, and into the tops of the ragged rocks, for fear of the L<font size=""-1"">ORD</font>, and for the glory of his majesty, when he ariseth to shake terribly the earth."
534,18,0,"Cease ye from man, whose breath is in his nostrils: for wherein is he to be accounted of?","Cease ye from man, whose breath <i>is</i> in his nostrils: for wherein is he to be accounted of?"
769,32,0,"For, behold, the Lord, the LORD of hosts, doth take away from Jerusalem and from Judah the stay and the staff, the whole stay of bread, and the whole stay of water,","For, behold, the Lord, the L<font size=""-1"">ORD</font> of hosts, doth take away from Jerusalem and from Judah the stay and the staff, the whole stay of bread, and the whole stay of water,"
770,19,0,"The mighty man, and the man of war, the judge, and the prophet, and the prudent, and the ancient,","The mighty man, and the man of war, the judge, and the prophet, and the prudent, and the ancient,"
771,19,0,"The captain of fifty, and the honourable man, and the counsellor, and the cunning artificer, and the eloquent orator.","The captain of fifty, and the honourable man, and the counsellor, and the cunning artificer, and the eloquent orator."
772,15,0,"And I will give children to be their princes, and babes shall rule over them.","And I will give children <i>to be</i> their princes, and babes shall rule over them."
773,31,0,"And the people shall be oppressed, every one by another, and every one by his neighbour: the child shall behave himself proudly against the ancient, and the base against the honourable.","And the people shall be oppressed, every one by another, and every one by his neighbour: the child shall behave himself proudly against the ancient, and the base against the honourable."
774,31,0,"When a man shall take hold of his brother of the house of his father, saying, Thou hast clothing, be thou our ruler, and let this ruin be under thy hand:","When a man shall take hold of his brother of the house of his father, <i>saying</i>, Thou hast clothing, be thou our ruler, and <i>let</i> this ruin <i>be</i> under thy hand:"
775,30,0,"In that day shall he swear, saying, I will not be an healer; for in my house is neither bread nor clothing: make me not a ruler of the people.","In that day shall he swear, saying, I will not be an healer; for in my house <i>is</i> neither bread nor clothing: make me not a ruler of the people."
776,25,0,"For Jerusalem is ruined, and Judah is fallen: because their tongue and their doings are against the LORD, to provoke the eyes of his glory.","For Jerusalem is ruined, and Judah is fallen: because their tongue and their doings <i>are</i> against the L<font size=""-1"">ORD</font>, to provoke the eyes of his glory."
777,31,1,"The shew of their countenance doth witness against them; and they declare their sin as Sodom, they hide it not. Woe unto their soul! for they have rewarded evil unto themselves.","¶The shew of their countenance doth witness against them; and they declare their sin as Sodom, they hide <i>it</i> not. Woe unto their soul! for they have rewarded evil unto themselves."
778,21,0,"Say ye to the righteous, that it shall be well with him: for they shall eat the fruit of their doings.","Say ye to the righteous, that <i>it shall be</i> well <i>with him</i>: for they shall eat the fruit of their doings."
779,20,0,"Woe unto the wicked! it shall be ill with him: for the reward of his hands shall be given him.","Woe unto the wicked! <i>it shall be</i> ill <i>with him</i>: for the reward of his hands shall be given him."
780,31,1,"As for my people, children are their oppressors, and women rule over them. O my people, they which lead thee cause thee to err, and destroy the way of thy paths.","¶<i>As for</i> my people, children <i>are</i> their oppressors, and women rule over them. O my people, they which lead thee cause <i>thee</i> to err, and destroy the way of thy paths."
781,12,0,"The LORD standeth up to plead, and standeth to judge the people.","The L<font size=""-1"">ORD</font> standeth up to plead, and standeth to judge the people."
782,32,0,"The LORD will enter into judgment with the ancients of his people, and the princes thereof: for ye have eaten up the vineyard; the spoil of the poor is in your houses.","The L<font size=""-1"">ORD</font> will enter into judgment with the ancients of his people, and the princes thereof: for ye have eaten up the vineyard; the spoil of the poor <i>is</i> in your houses."
783,23,0,"What mean ye that ye beat my people to pieces, and grind the faces of the poor? saith the Lord GOD of hosts.","What mean ye <i>that</i> ye beat my people to pieces, and grind the faces of the poor? saith the Lord G<font size=""-1"">OD</font> of hosts."
784,33,1,"Moreover the LORD saith, Because the daughters of Zion are haughty, and walk with stretched forth necks and wanton eyes, walking and mincing as they go, and making a tinkling with their feet:","¶Moreover the L<font size=""-1"">ORD</font> saith, Because the daughters of Zion are haughty, and walk with stretched forth necks and wanton eyes, walking and mincing <i>as</i> they go, and making a tinkling with their feet:"
785,26,0,"Therefore the Lord will smite with a scab the crown of the head of the daughters of Zion, and the LORD will discover their secret parts.","Therefore the Lord will smite with a scab the crown of the head of the daughters of Zion, and the L<font size=""-1"">ORD</font> will discover their secret parts."
786,27,0,"In that day the Lord will take away the bravery of their tinkling ornaments about their feet, and their cauls, and their round tires like the moon,","In that day the Lord will take away the bravery of <i>their</i> tinkling ornaments <i>about their feet</i>, and <i>their</i> cauls, and <i>their</i> round tires like the moon,"
787,8,0,"The chains, and the bracelets, and the mufflers,","The chains, and the bracelets, and the mufflers,"
788,17,0,"The bonnets, and the ornaments of the legs, and the headbands, and the tablets, and the earrings,","The bonnets, and the ornaments of the legs, and the headbands, and the tablets, and the earrings,"
789,5,0,"The rings, and nose jewels,","The rings, and nose jewels,"
790,15,0,"The changeable suits of apparel, and the mantles, and the wimples, and the crisping pins,","The changeable suits of apparel, and the mantles, and the wimples, and the crisping pins,"
791,12,0,"The glasses, and the fine linen, and the hoods, and the vails.","The glasses, and the fine linen, and the hoods, and the vails."
792,43,0,"And it shall come to pass, that instead of sweet smell there shall be stink; and instead of a girdle a rent; and instead of well set hair baldness; and instead of a stomacher a girding of sackcloth; and burning instead of beauty.","And it shall come to pass, <i>that</i> instead of sweet smell there shall be stink; and instead of a girdle a rent; and instead of well set hair baldness; and instead of a stomacher a girding of sackcloth; <i>and</i> burning instead of beauty."
793,13,0,"Thy men shall fall by the sword, and thy mighty in the war.","Thy men shall fall by the sword, and thy mighty in the war."
794,16,0,"And her gates shall lament and mourn; and she being desolate shall sit upon the ground.","And her gates shall lament and mourn; and she <i>being</i> desolate shall sit upon the ground."
1025,37,0,"And in that day seven women shall take hold of one man, saying, We will eat our own bread, and wear our own apparel: only let us be called by thy name, to take away our reproach.","And in that day seven women shall take hold of one man, saying, We will eat our own bread, and wear our own apparel: only let us be called by thy name, to take away our reproach."
1026,31,1,"In that day shall the branch of the LORD be beautiful and glorious, and the fruit of the earth shall be excellent and comely for them that are escaped of Israel.","¶In that day shall the branch of the L<font size=""-1"">ORD</font> be beautiful and glorious, and the fruit of the earth <i>shall be</i> excellent and comely for them that are escaped of Israel."
1027,34,0,"And it shall come to pass, that he that is left in Zion, and he that remaineth in Jerusalem, shall be called holy, even every one that is written among the living in Jerusalem:","And it shall come to pass, <i>that he that is</i> left in Zion, and <i>he that</i> remaineth in Jerusalem, shall be called holy, <i>even</i> every one that is written among the living in Jerusalem:"
1028,37,0,"When the Lord shall have washed away the filth of the daughters of Zion, and shall have purged the blood of Jerusalem from the midst thereof by the spirit of judgment, and by the spirit of burning.","When the Lord shall have washed away the filth of the daughters of Zion, and shall have purged the blood of Jerusalem from the midst thereof by the spirit of judgment, and by the spirit of burning."
1029,40,0,"And the LORD will create upon every dwelling place of mount Zion, and upon her assemblies, a cloud and smoke by day, and the shining of a flaming fire by night: for upon all the glory shall be a defence.","And the L<font size=""-1"">ORD</font> will create upon every dwelling place of mount Zion, and upon her assemblies, a cloud and smoke by day, and the shining of a flaming fire by night: for upon all the glory <i>shall be</i> a defence."
1030,30,0,"And there shall be a tabernacle for a shadow in the daytime from the heat, and for a place of refuge, and for a covert from storm and from rain.","And there shall be a tabernacle for a shadow in the daytime from the heat, and for a place of refuge, and for a covert from storm and from rain."
1281,25,0,"Now will I sing to my wellbeloved a song of my beloved touching his vineyard. My wellbeloved hath a vineyard in a very fruitful hill:","Now will I sing to my wellbeloved a song of my beloved touching his vineyard. My wellbeloved hath a vineyard in a very fruitful hill:"
1282,47,0,"And he fenced it, and gathered out the stones thereof, and planted it with the choicest vine, and built a tower in the midst of it, and also made a winepress therein: and he looked that it should bring forth grapes, and it brought forth wild grapes.","And he fenced it, and gathered out the stones thereof, and planted it with the choicest vine, and built a tower in the midst of it, and also made a winepress therein: and he looked that it should bring forth grapes, and it brought forth wild grapes."
1283,19,0,"And now, O inhabitants of Jerusalem, and men of Judah, judge, I pray you, betwixt me and my vineyard.","And now, O inhabitants of Jerusalem, and men of Judah, judge, I pray you, betwixt me and my vineyard."
1284,31,0,"What could have been done more to my vineyard, that I have not done in it? wherefore, when I looked that it should bring forth grapes, brought it forth wild grapes?","What could have been done more to my vineyard, that I have not done in it? wherefore, when I looked that it should bring forth grapes, brought it forth wild grapes?"
1285,40,0,"And now go to; I will tell you what I will do to my vineyard: I will take away the hedge thereof, and it shall be eaten up; and break down the wall thereof, and it shall be trodden down:","And now go to; I will tell you what I will do to my vineyard: I will take away the hedge thereof, and it shall be eaten up; <i>and</i> break down the wall thereof, and it shall be trodden down:"
1286,34,0,"And I will lay it waste: it shall not be pruned, nor digged; but there shall come up briers and thorns: I will also command the clouds that they rain no rain upon it.","And I will lay it waste: it shall not be pruned, nor digged; but there shall come up briers and thorns: I will also command the clouds that they rain no rain upon it."
1287,35,0,"For the vineyard of the LORD of hosts is the house of Israel, and the men of Judah his pleasant plant: and he looked for judgment, but behold oppression; for righteousness, but behold a cry.","For the vineyard of the L<font size=""-1"">ORD</font> of hosts <i>is</i> the house of Israel, and the men of Judah his pleasant plant: and he looked for judgment, but behold oppression; for righteousness, but behold a cry."
1288,30,1,"Woe unto them that join house to house, that lay field to field, till there be no place, that they may be placed alone in the midst of the earth!","¶Woe unto them that join house to house, <i>that</i> lay field to field, till <i>there be</i> no place, that they may be placed alone in the midst of the earth!"
1289,22,0,"In mine ears said the LORD of hosts, Of a truth many houses shall be desolate, even great and fair, without inhabitant.","In mine ears <i>said</i> the L<font size=""-1"">ORD</font> of hosts, Of a truth many houses shall be desolate, <i>even</i> great and fair, without inhabitant."
1290,19,0,"Yea, ten acres of vineyard shall yield one bath, and the seed of an homer shall yield an ephah.","Yea, ten acres of vineyard shall yield one bath, and the seed of an homer shall yield an ephah."
1291,24,1,"Woe unto them that rise up early in the morning, that they may follow strong drink; that continue until night, till wine inflame them!","¶Woe unto them that rise up early in the morning, <i>that</i> they may follow strong drink; that continue until night, <i>till</i> wine inflame them!"
1292,32,0,"And the harp, and the viol, the tabret, and pipe, and wine, are in their feasts: but they regard not the work of the LORD, neither consider the operation of his hands.","And the harp, and the viol, the tabret, and pipe, and wine, are in their feasts: but they regard not the work of the L<font size=""-1"">ORD</font>, neither consider the operation of his hands."
1293,25,1,"Therefore my people are gone into captivity, because they have no knowledge: and their honourable men are famished, and their multitude dried up with thirst.","¶Therefore my people are gone into captivity, because <i>they have</i> no knowledge: and their honourable men <i>are</i> famished, and their multitude dried up with thirst."
1294,28,0,"Therefore hell hath enlarged herself, and opened her mouth without measure: and their glory, and their multitude, and their pomp, and he that rejoiceth, shall descend into it.","Therefore hell hath enlarged herself, and opened her mouth without measure: and their glory, and their multitude, and their pomp, and he that rejoiceth, shall descend into it."
1295,24,0,"And the mean man shall be brought down, and the mighty man shall be humbled, and the eyes of the lofty shall be humbled:","And the mean man shall be brought down, and the mighty man shall be humbled, and the eyes of the lofty shall be humbled:"
1296,20,0,"But the LORD of hosts shall be exalted in judgment, and God that is holy shall be sanctified in righteousness.","But the L<font size=""-1"">ORD</font> of hosts shall be exalted in judgment, and God that is holy shall be sanctified in righteousness."
1297,19,0,"Then shall the lambs feed after their manner, and the waste places of the fat ones shall strangers eat.","Then shall the lambs feed after their manner, and the waste places of the fat ones shall strangers eat."
1298,19,1,"Woe unto them that draw iniquity with cords of vanity, and sin as it were with a cart rope:","¶Woe unto them that draw iniquity with cords of vanity, and sin as it were with a cart rope:"
1299,34,0,"That say, Let him make speed, and hasten his work, that we may see it: and let the counsel of the Holy One of Israel draw nigh and come, that we may know it!","That say, Let him make speed, <i>and</i> hasten his work, that we may see <i>it</i>: and let the counsel of the Holy One of Israel draw nigh and come, that we may know <i>it</i>!"
1300,28,1,"Woe unto them that call evil good, and good evil; that put darkness for light, and light for darkness; that put bitter for sweet, and sweet for bitter!","¶Woe unto them that call evil good, and good evil; that put darkness for light, and light for darkness; that put bitter for sweet, and sweet for bitter!"
1301,16,0,"Woe unto them that are wise in their own eyes, and prudent in their own sight!","Woe unto <i>them that are</i> wise in their own eyes, and prudent in their own sight!"
1302,17,0,"Woe unto them that are mighty to drink wine, and men of strength to mingle strong drink:","Woe unto <i>them that are</i> mighty to drink wine, and men of strength to mingle strong drink:"
1303,16,0,"Which justify the wicked for reward, and take away the righteousness of the righteous from him!","Which justify the wicked for reward, and take away the righteousness of the righteous from him!"
1304,50,0,"Therefore as the fire devoureth the stubble, and the flame consumeth the chaff, so their root shall be as rottenness, and their blossom shall go up as dust: because they have cast away the law of the LORD of hosts, and despised the word of the Holy One of Israel.","Therefore as the fire devoureth the stubble, and the flame consumeth the chaff, <i>so</i> their root shall be as rottenness, and their blossom shall go up as dust: because they have cast away the law of the L<font size=""-1"">ORD</font> of hosts, and despised the word of the Holy One of Israel."
1305,56,0,"Therefore is the anger of the LORD kindled against his people, and he hath stretched forth his hand against them, and hath smitten them: and the hills did tremble, and their carcases were torn in the midst of the streets. For all this his anger is not turned away, but his hand is stretched out still.","Therefore is the anger of the L<font size=""-1"">ORD</font> kindled against his people, and he hath stretched forth his hand against them, and hath smitten them: and the hills did tremble, and their carcases <i>were</i> torn in the midst of the streets. For all this his anger is not turned away, but his hand <i>is</i> stretched out still."
1306,31,1,"And he will lift up an ensign to the nations from far, and will hiss unto them from the end of the earth: and, behold, they shall come with speed swiftly:","¶And he will lift up an ensign to the nations from far, and will hiss unto them from the end of the earth: and, behold, they shall come with speed swiftly:"
1307,30,0,"None shall be weary nor stumble among them; none shall slumber nor sleep; neither shall the girdle of their loins be loosed, nor the latchet of their shoes be broken:","None shall be weary nor stumble among them; none shall slumber nor sleep; neither shall the girdle of their loins be loosed, nor the latchet of their shoes be broken:"
1308,23,0,"Whose arrows are sharp, and all their bows bent, their horses' hoofs shall be counted like flint, and their wheels like a whirlwind:","Whose arrows <i>are</i> sharp, and all their bows bent, their horses' hoofs shall be counted like flint, and their wheels like a whirlwind:"
1309,34,0,"Their roaring shall be like a lion, they shall roar like young lions: yea, they shall roar, and lay hold of the prey, and shall carry it away safe, and none shall deliver it.","Their roaring <i>shall be</i> like a lion, they shall roar like young lions: yea, they shall roar, and lay hold of the prey, and shall carry <i>it</i> away safe, and none shall deliver <i>it</i>."
1310,35,0,"And in that day they shall roar against them like the roaring of the sea: and if one look unto the land, behold darkness and sorrow, and the light is darkened in the heavens thereof.","And in that day they shall roar against them like the roaring of the sea: and if <i>one</i> look unto the land, behold darkness <i>and</i> sorrow, and the light is darkened in the heavens thereof."
1537,26,0,"In the year that king Uzziah died I saw also the Lord sitting upon a throne, high and lifted up, and his train filled the temple.","In the year that king Uzziah died I saw also the Lord sitting upon a throne, high and lifted up, and his train filled the temple."
1538,29,0,"Above it stood the seraphims: each one had six wings; with twain he covered his face, and with twain he covered his feet, and with twain he did fly.","Above it stood the seraphims: each one had six wings; with twain he covered his face, and with twain he covered his feet, and with twain he did fly."
1539,23,0,"And one cried unto another, and said, Holy, holy, holy, is the LORD of hosts: the whole earth is full of his glory.","And one cried unto another, and said, Holy, holy, holy, <i>is</i> the L<font size=""-1"">ORD</font> of hosts: the whole earth <i>is</i> full of his glory."
1540,21,0,"And the posts of the door moved at the voice of him that cried, and the house was filled with smoke.","And the posts of the door moved at the voice of him that cried, and the house was filled with smoke."
1541,41,1,"Then said I, Woe is me! for I am undone; because I am a man of unclean lips, and I dwell in the midst of a people of unclean lips: for mine eyes have seen the King, the LORD of hosts.","¶Then said I, Woe <i>is</i> me! for I am undone; because I <i>am</i> a man of unclean lips, and I dwell in the midst of a people of unclean lips: for mine eyes have seen the King, the L<font size=""-1"">ORD</font> of hosts."
1542,26,0,"Then flew one of the seraphims unto me, having a live coal in his hand, which he had taken with the tongs from off the altar:","Then flew one of the seraphims unto me, having a live coal in his hand, <i>which</i> he had taken with the tongs from off the altar:"
1543,25,0,"And he laid it upon my mouth, and said, Lo, this hath touched thy lips; and thine iniquity is taken away, and thy sin purged.","And he laid <i>it</i> upon my mouth, and said, Lo, this hath touched thy lips; and thine iniquity is taken away, and thy sin purged."
1544,27,0,"Also I heard the voice of the Lord, saying, Whom shall I send, and who will go for us? Then said I, Here am I; send me.","Also I heard the voice of the Lord, saying, Whom shall I send, and who will go for us? Then said I, Here <i>am</i> I; send me."
1545,21,1,"And he said, Go, and tell this people, Hear ye indeed, but understand not; and see ye indeed, but perceive not.","¶And he said, Go, and tell this people, Hear ye indeed, but understand not; and see ye indeed, but perceive not."
1546,37,0,"Make the heart of this people fat, and make their ears heavy, and shut their eyes; lest they see with their eyes, and hear with their ears, and understand with their heart, and convert, and be healed.","Make the heart of this people fat, and make their ears heavy, and shut their eyes; lest they see with their eyes, and hear with their ears, and understand with their heart, and convert, and be healed."
1547,27,0,"Then said I, Lord, how long? And he answered, Until the cities be wasted without inhabitant, and the houses without man, and the land be utterly desolate,","Then said I, Lord, how long? And he answered, Until the cities be wasted without inhabitant, and the houses without man, and the land be utterly desolate,"
