ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
277,15,0,"And it came to pass, because the midwives feared God, that he made them houses.","And it came to pass, because the midwives feared God, that he made them houses.",""
278,25,0,"And Pharaoh charged all his people, saying, Every son that is born ye shall cast into the river, and every daughter ye shall save alive.","And Pharaoh charged all his people, saying, Every son that is born ye shall cast into the river, and every daughter ye shall save alive.",""
513,18,0,"And there went a man of the house of Levi, and took to wife a daughter of Levi.","And there went a man of the house of Levi, and took <i>to wife</i> a daughter of Levi.",""
514,24,0,"And the woman conceived, and bare a son: and when she saw him that he was a goodly child, she hid him three months.","And the woman conceived, and bare a son: and when she saw him that he <i>was a</i> goodly <i>child</i>, she hid him three months.",""
515,40,0,"And when she could not longer hide him, she took for him an ark of bulrushes, and daubed it with slime and with pitch, and put the child therein; and she laid it in the flags by the river's brink.","And when she could not longer hide him, she took for him an ark of bulrushes, and daubed it with slime and with pitch, and put the child therein; and she laid <i>it</i> in the flags by the river's brink.",""
516,14,0,"And his sister stood afar off, to wit what would be done to him.","And his sister stood afar off, to wit what would be done to him.",""
517,38,1,"And the daughter of Pharaoh came down to wash herself at the river; and her maidens walked along by the river's side; and when she saw the ark among the flags, she sent her maid to fetch it.","¶And the daughter of Pharaoh came down to wash <i>herself</i> at the river; and her maidens walked along by the river's side; and when she saw the ark among the flags, she sent her maid to fetch it.",""
518,30,0,"And when she had opened it, she saw the child: and, behold, the babe wept. And she had compassion on him, and said, This is one of the Hebrews' children.","And when she had opened <i>it</i>, she saw the child: and, behold, the babe wept. And she had compassion on him, and said, This <i>is one</i> of the Hebrews' children.",""
519,28,0,"Then said his sister to Pharaoh's daughter, Shall I go and call to thee a nurse of the Hebrew women, that she may nurse the child for thee?","Then said his sister to Pharaoh's daughter, Shall I go and call to thee a nurse of the Hebrew women, that she may nurse the child for thee?",""
520,16,0,"And Pharaoh's daughter said to her, Go. And the maid went and called the child's mother.","And Pharaoh's daughter said to her, Go. And the maid went and called the child's mother.",""
521,31,0,"And Pharaoh's daughter said unto her, Take this child away, and nurse it for me, and I will give thee thy wages. And the woman took the child, and nursed it.","And Pharaoh's daughter said unto her, Take this child away, and nurse it for me, and I will give <i>thee</i> thy wages. And the woman took the child, and nursed it.",""
522,33,0,"And the child grew, and she brought him unto Pharaoh's daughter, and he became her son. And she called his name Moses: and she said, Because I drew him out of the water.","And the child grew, and she brought him unto Pharaoh's daughter, and he became her son. And she called his name Moses: and she said, Because I drew him out of the water.",""
523,36,1,"And it came to pass in those days, when Moses was grown, that he went out unto his brethren, and looked on their burdens: and he spied an Egyptian smiting an Hebrew, one of his brethren.","¶And it came to pass in those days, when Moses was grown, that he went out unto his brethren, and looked on their burdens: and he spied an Egyptian smiting an Hebrew, one of his brethren.",""
524,27,0,"And he looked this way and that way, and when he saw that there was no man, he slew the Egyptian, and hid him in the sand.","And he looked this way and that way, and when he saw that <i>there was</i> no man, he slew the Egyptian, and hid him in the sand.",""
525,30,0,"And when he went out the second day, behold, two men of the Hebrews strove together: and he said to him that did the wrong, Wherefore smitest thou thy fellow?","And when he went out the second day, behold, two men of the Hebrews strove together: and he said to him that did the wrong, Wherefore smitest thou thy fellow?",""
526,33,0,"And he said, Who made thee a prince and a judge over us? intendest thou to kill me, as thou killedst the Egyptian? And Moses feared, and said, Surely this thing is known.","And he said, Who made thee a prince and a judge over us? intendest thou to kill me, as thou killedst the Egyptian? And Moses feared, and said, Surely this thing is known.",""
527,33,0,"Now when Pharaoh heard this thing, he sought to slay Moses. But Moses fled from the face of Pharaoh, and dwelt in the land of Midian: and he sat down by a well.","Now when Pharaoh heard this thing, he sought to slay Moses. But Moses fled from the face of Pharaoh, and dwelt in the land of Midian: and he sat down by a well.",""
528,23,1,"Now the priest of Midian had seven daughters: and they came and drew water, and filled the troughs to water their father's flock.","¶Now the priest of Midian had seven daughters: and they came and drew <i>water</i>, and filled the troughs to water their father's flock.",""
529,19,0,"And the shepherds came and drove them away: but Moses stood up and helped them, and watered their flock.","And the shepherds came and drove them away: but Moses stood up and helped them, and watered their flock.",""
530,21,0,"And when they came to Reuel their father, he said, How is it that ye are come so soon to day?","And when they came to Reuel their father, he said, How <i>is it that</i> ye are come so soon to day?",""
531,25,0,"And they said, An Egyptian delivered us out of the hand of the shepherds, and also drew water enough for us, and watered the flock.","And they said, An Egyptian delivered us out of the hand of the shepherds, and also drew <i>water</i> enough for us, and watered the flock.",""
532,26,0,"And he said unto his daughters, And where is he? why is it that ye have left the man? call him, that he may eat bread.","And he said unto his daughters, And where <i>is</i> he? why <i>is</i> it <i>that</i> ye have left the man? call him, that he may eat bread.",""
533,16,0,"And Moses was content to dwell with the man: and he gave Moses Zipporah his daughter.","And Moses was content to dwell with the man: and he gave Moses Zipporah his daughter.",""
534,24,0,"And she bare him a son, and he called his name Gershom: for he said, I have been a stranger in a strange land.","And she bare <i>him</i> a son, and he called his name Gershom: for he said, I have been a stranger in a strange land.",""
535,41,1,"And it came to pass in process of time, that the king of Egypt died: and the children of Israel sighed by reason of the bondage, and they cried, and their cry came up unto God by reason of the bondage.","¶And it came to pass in process of time, that the king of Egypt died: and the children of Israel sighed by reason of the bondage, and they cried, and their cry came up unto God by reason of the bondage.",""
536,17,0,"And God heard their groaning, and God remembered his covenant with Abraham, with Isaac, and with Jacob.","And God heard their groaning, and God remembered his covenant with Abraham, with Isaac, and with Jacob.",""
537,14,0,"And God looked upon the children of Israel, and God had respect unto them.","And God looked upon the children of Israel, and God had respect unto <i>them</i>.",""
769,36,0,"Now Moses kept the flock of Jethro his father in law, the priest of Midian: and he led the flock to the backside of the desert, and came to the mountain of God, even to Horeb.","Now Moses kept the flock of Jethro his father in law, the priest of Midian: and he led the flock to the backside of the desert, and came to the mountain of God, <i>even</i> to Horeb.",""
770,37,0,"And the angel of the LORD appeared unto him in a flame of fire out of the midst of a bush: and he looked, and, behold, the bush burned with fire, and the bush was not consumed.","And the angel of the L<font size=""-1"">ORD</font> appeared unto him in a flame of fire out of the midst of a bush: and he looked, and, behold, the bush burned with fire, and the bush <i>was</i> not consumed.",""
771,19,0,"And Moses said, I will now turn aside, and see this great sight, why the bush is not burnt.","And Moses said, I will now turn aside, and see this great sight, why the bush is not burnt.",""
772,32,0,"And when the LORD saw that he turned aside to see, God called unto him out of the midst of the bush, and said, Moses, Moses. And he said, Here am I.","And when the L<font size=""-1"">ORD</font> saw that he turned aside to see, God called unto him out of the midst of the bush, and said, Moses, Moses. And he said, Here <i>am</i> I.",""
773,24,0,"And he said, Draw not nigh hither: put off thy shoes from off thy feet, for the place whereon thou standest is holy ground.","And he said, Draw not nigh hither: put off thy shoes from off thy feet, for the place whereon thou standest <i>is</i> holy ground.",""
774,36,0,"Moreover he said, I am the God of thy father, the God of Abraham, the God of Isaac, and the God of Jacob. And Moses hid his face; for he was afraid to look upon God.","Moreover he said, I <i>am</i> the God of thy father, the God of Abraham, the God of Isaac, and the God of Jacob. And Moses hid his face; for he was afraid to look upon God.",""
775,32,1,"And the LORD said, I have surely seen the affliction of my people which are in Egypt, and have heard their cry by reason of their taskmasters; for I know their sorrows;","¶And the L<font size=""-1"">ORD</font> said, I have surely seen the affliction of my people which <i>are</i> in Egypt, and have heard their cry by reason of their taskmasters; for I know their sorrows;",""
776,60,0,"And I am come down to deliver them out of the hand of the Egyptians, and to bring them up out of that land unto a good land and a large, unto a land flowing with milk and honey; unto the place of the Canaanites, and the Hittites, and the Amorites, and the Perizzites, and the Hivites, and the Jebusites.","And I am come down to deliver them out of the hand of the Egyptians, and to bring them up out of that land unto a good land and a large, unto a land flowing with milk and honey; unto the place of the Canaanites, and the Hittites, and the Amorites, and the Perizzites, and the Hivites, and the Jebusites.",""
777,26,0,"Now therefore, behold, the cry of the children of Israel is come unto me: and I have also seen the oppression wherewith the Egyptians oppress them.","Now therefore, behold, the cry of the children of Israel is come unto me: and I have also seen the oppression wherewith the Egyptians oppress them.",""
778,24,0,"Come now therefore, and I will send thee unto Pharaoh, that thou mayest bring forth my people the children of Israel out of Egypt.","Come now therefore, and I will send thee unto Pharaoh, that thou mayest bring forth my people the children of Israel out of Egypt.",""
779,27,1,"And Moses said unto God, Who am I, that I should go unto Pharaoh, and that I should bring forth the children of Israel out of Egypt?","¶And Moses said unto God, Who <i>am</i> I, that I should go unto Pharaoh, and that I should bring forth the children of Israel out of Egypt?",""
780,39,0,"And he said, Certainly I will be with thee; and this shall be a token unto thee, that I have sent thee: When thou hast brought forth the people out of Egypt, ye shall serve God upon this mountain.","And he said, Certainly I will be with thee; and this <i>shall be</i> a token unto thee, that I have sent thee: When thou hast brought forth the people out of Egypt, ye shall serve God upon this mountain.",""
781,45,0,"And Moses said unto God, Behold, when I come unto the children of Israel, and shall say unto them, The God of your fathers hath sent me unto you; and they shall say to me, What is his name? what shall I say unto them?","And Moses said unto God, Behold, <i>when</i> I come unto the children of Israel, and shall say unto them, The God of your fathers hath sent me unto you; and they shall say to me, What <i>is</i> his name? what shall I say unto them?",""
782,29,0,"And God said unto Moses, I AM THAT I AM: and he said, Thus shalt thou say unto the children of Israel, I AM hath sent me unto you.","And God said unto Moses, I AM THAT I AM: and he said, Thus shalt thou say unto the children of Israel, I AM hath sent me unto you.",""
783,53,0,"And God said moreover unto Moses, Thus shalt thou say unto the children of Israel, The LORD God of your fathers, the God of Abraham, the God of Isaac, and the God of Jacob, hath sent me unto you: this is my name for ever, and this is my memorial unto all generations.","And God said moreover unto Moses, Thus shalt thou say unto the children of Israel, The L<font size=""-1"">ORD</font> God of your fathers, the God of Abraham, the God of Isaac, and the God of Jacob, hath sent me unto you: this <i>is</i> my name for ever, and this <i>is</i> my memorial unto all generations.",""
784,46,1,"Go, and gather the elders of Israel together, and say unto them, The LORD God of your fathers, the God of Abraham, of Isaac, and of Jacob, appeared unto me, saying, I have surely visited you, and seen that which is done to you in Egypt:","¶Go, and gather the elders of Israel together, and say unto them, The L<font size=""-1"">ORD</font> God of your fathers, the God of Abraham, of Isaac, and of Jacob, appeared unto me, saying, I have surely visited you, and <i>seen</i> that which is done to you in Egypt:",""
785,44,0,"And I have said, I will bring you up out of the affliction of Egypt unto the land of the Canaanites, and the Hittites, and the Amorites, and the Perizzites, and the Hivites, and the Jebusites, unto a land flowing with milk and honey.","And I have said, I will bring you up out of the affliction of Egypt unto the land of the Canaanites, and the Hittites, and the Amorites, and the Perizzites, and the Hivites, and the Jebusites, unto a land flowing with milk and honey.",""
786,61,0,"And they shall hearken to thy voice: and thou shalt come, thou and the elders of Israel, unto the king of Egypt, and ye shall say unto him, The LORD God of the Hebrews hath met with us: and now let us go, we beseech thee, three days' journey into the wilderness, that we may sacrifice to the LORD our God.","And they shall hearken to thy voice: and thou shalt come, thou and the elders of Israel, unto the king of Egypt, and ye shall say unto him, The L<font size=""-1"">ORD</font> God of the Hebrews hath met with us: and now let us go, we beseech thee, three days' journey into the wilderness, that we may sacrifice to the L<font size=""-1"">ORD</font> our God.",""
787,20,1,"And I am sure that the king of Egypt will not let you go, no, not by a mighty hand.","¶And I am sure that the king of Egypt will not let you go, no, not by a mighty hand.",""
788,30,0,"And I will stretch out my hand, and smite Egypt with all my wonders which I will do in the midst thereof: and after that he will let you go.","And I will stretch out my hand, and smite Egypt with all my wonders which I will do in the midst thereof: and after that he will let you go.",""
789,28,0,"And I will give this people favour in the sight of the Egyptians: and it shall come to pass, that, when ye go, ye shall not go empty:","And I will give this people favour in the sight of the Egyptians: and it shall come to pass, that, when ye go, ye shall not go empty:",""
790,43,0,"But every woman shall borrow of her neighbour, and of her that sojourneth in her house, jewels of silver, and jewels of gold, and raiment: and ye shall put them upon your sons, and upon your daughters; and ye shall spoil the Egyptians.","But every woman shall borrow of her neighbour, and of her that sojourneth in her house, jewels of silver, and jewels of gold, and raiment: and ye shall put <i>them</i> upon your sons, and upon your daughters; and ye shall spoil the Egyptians.",""
1025,28,0,"And Moses answered and said, But, behold, they will not believe me, nor hearken unto my voice: for they will say, The LORD hath not appeared unto thee.","And Moses answered and said, But, behold, they will not believe me, nor hearken unto my voice: for they will say, The L<font size=""-1"">ORD</font> hath not appeared unto thee.",""
1026,17,0,"And the LORD said unto him, What is that in thine hand? And he said, A rod.","And the L<font size=""-1"">ORD</font> said unto him, What <i>is</i> that in thine hand? And he said, A rod.",""
1027,26,0,"And he said, Cast it on the ground. And he cast it on the ground, and it became a serpent; and Moses fled from before it.","And he said, Cast it on the ground. And he cast it on the ground, and it became a serpent; and Moses fled from before it.",""
1028,33,0,"And the LORD said unto Moses, Put forth thine hand, and take it by the tail. And he put forth his hand, and caught it, and it became a rod in his hand:","And the L<font size=""-1"">ORD</font> said unto Moses, Put forth thine hand, and take it by the tail. And he put forth his hand, and caught it, and it became a rod in his hand:",""
1029,28,0,"That they may believe that the LORD God of their fathers, the God of Abraham, the God of Isaac, and the God of Jacob, hath appeared unto thee.","That they may believe that the L<font size=""-1"">ORD</font> God of their fathers, the God of Abraham, the God of Isaac, and the God of Jacob, hath appeared unto thee.",""
1030,35,1,"And the LORD said furthermore unto him, Put now thine hand into thy bosom. And he put his hand into his bosom: and when he took it out, behold, his hand was leprous as snow.","¶And the L<font size=""-1"">ORD</font> said furthermore unto him, Put now thine hand into thy bosom. And he put his hand into his bosom: and when he took it out, behold, his hand <i>was</i> leprous as snow.",""
1031,36,0,"And he said, Put thine hand into thy bosom again. And he put his hand into his bosom again; and plucked it out of his bosom, and, behold, it was turned again as his other flesh.","And he said, Put thine hand into thy bosom again. And he put his hand into his bosom again; and plucked it out of his bosom, and, behold, it was turned again as his <i>other</i> flesh.",""
1032,31,0,"And it shall come to pass, if they will not believe thee, neither hearken to the voice of the first sign, that they will believe the voice of the latter sign.","And it shall come to pass, if they will not believe thee, neither hearken to the voice of the first sign, that they will believe the voice of the latter sign.",""
1033,54,0,"And it shall come to pass, if they will not believe also these two signs, neither hearken unto thy voice, that thou shalt take of the water of the river, and pour it upon the dry land: and the water which thou takest out of the river shall become blood upon the dry land.","And it shall come to pass, if they will not believe also these two signs, neither hearken unto thy voice, that thou shalt take of the water of the river, and pour <i>it</i> upon the dry <i>land</i>: and the water which thou takest out of the river shall become blood upon the dry <i>land</i>.",""
1034,34,1,"And Moses said unto the LORD, O my Lord, I am not eloquent, neither heretofore, nor since thou hast spoken unto thy servant: but I am slow of speech, and of a slow tongue.","¶And Moses said unto the L<font size=""-1"">ORD</font>, O my Lord, I <i>am</i> not eloquent, neither heretofore, nor since thou hast spoken unto thy servant: but I <i>am</i> slow of speech, and of a slow tongue.",""
1035,29,0,"And the LORD said unto him, Who hath made man's mouth? or who maketh the dumb, or deaf, or the seeing, or the blind? have not I the LORD?","And the L<font size=""-1"">ORD</font> said unto him, Who hath made man's mouth? or who maketh the dumb, or deaf, or the seeing, or the blind? have not I the L<font size=""-1"">ORD</font>?",""
1036,17,0,"Now therefore go, and I will be with thy mouth, and teach thee what thou shalt say.","Now therefore go, and I will be with thy mouth, and teach thee what thou shalt say.",""
1037,19,0,"And he said, O my Lord, send, I pray thee, by the hand of him whom thou wilt send.","And he said, O my Lord, send, I pray thee, by the hand <i>of him whom</i> thou wilt send.",""
1038,48,0,"And the anger of the LORD was kindled against Moses, and he said, Is not Aaron the Levite thy brother? I know that he can speak well. And also, behold, he cometh forth to meet thee: and when he seeth thee, he will be glad in his heart.","And the anger of the L<font size=""-1"">ORD</font> was kindled against Moses, and he said, <i>Is</i> not Aaron the Levite thy brother? I know that he can speak well. And also, behold, he cometh forth to meet thee: and when he seeth thee, he will be glad in his heart.",""
1039,31,0,"And thou shalt speak unto him, and put words in his mouth: and I will be with thy mouth, and with his mouth, and will teach you what ye shall do.","And thou shalt speak unto him, and put words in his mouth: and I will be with thy mouth, and with his mouth, and will teach you what ye shall do.",""
1040,32,0,"And he shall be thy spokesman unto the people: and he shall be, even he shall be to thee instead of a mouth, and thou shalt be to him instead of God.","And he shall be thy spokesman unto the people: and he shall be, <i>even</i> he shall be to thee instead of a mouth, and thou shalt be to him instead of God.",""
1041,14,0,"And thou shalt take this rod in thine hand, wherewith thou shalt do signs.","And thou shalt take this rod in thine hand, wherewith thou shalt do signs.",""
1042,45,1,"And Moses went and returned to Jethro his father in law, and said unto him, Let me go, I pray thee, and return unto my brethren which are in Egypt, and see whether they be yet alive. And Jethro said to Moses, Go in peace.","¶And Moses went and returned to Jethro his father in law, and said unto him, Let me go, I pray thee, and return unto my brethren which <i>are</i> in Egypt, and see whether they be yet alive. And Jethro said to Moses, Go in peace.",""
1043,22,0,"And the LORD said unto Moses in Midian, Go, return into Egypt: for all the men are dead which sought thy life.","And the L<font size=""-1"">ORD</font> said unto Moses in Midian, Go, return into Egypt: for all the men are dead which sought thy life.",""
1044,32,0,"And Moses took his wife and his sons, and set them upon an ass, and he returned to the land of Egypt: and Moses took the rod of God in his hand.","And Moses took his wife and his sons, and set them upon an ass, and he returned to the land of Egypt: and Moses took the rod of God in his hand.",""
1045,43,0,"And the LORD said unto Moses, When thou goest to return into Egypt, see that thou do all those wonders before Pharaoh, which I have put in thine hand: but I will harden his heart, that he shall not let the people go.","And the L<font size=""-1"">ORD</font> said unto Moses, When thou goest to return into Egypt, see that thou do all those wonders before Pharaoh, which I have put in thine hand: but I will harden his heart, that he shall not let the people go.",""
1046,17,0,"And thou shalt say unto Pharaoh, Thus saith the LORD, Israel is my son, even my firstborn:","And thou shalt say unto Pharaoh, Thus saith the L<font size=""-1"">ORD</font>, Israel <i>is</i> my son, <i>even</i> my firstborn:",""
1047,31,0,"And I say unto thee, Let my son go, that he may serve me: and if thou refuse to let him go, behold, I will slay thy son, even thy firstborn.","And I say unto thee, Let my son go, that he may serve me: and if thou refuse to let him go, behold, I will slay thy son, <i>even</i> thy firstborn.",""
1048,21,1,"And it came to pass by the way in the inn, that the LORD met him, and sought to kill him.","¶And it came to pass by the way in the inn, that the L<font size=""-1"">ORD</font> met him, and sought to kill him.",""
1049,30,0,"Then Zipporah took a sharp stone, and cut off the foreskin of her son, and cast it at his feet, and said, Surely a bloody husband art thou to me.","Then Zipporah took a sharp stone, and cut off the foreskin of her son, and cast <i>it</i> at his feet, and said, Surely a bloody husband <i>art</i> thou to me.",""
1050,17,0,"So he let him go: then she said, A bloody husband thou art, because of the circumcision.","So he let him go: then she said, A bloody husband <i>thou art</i>, because of the circumcision.",""
1051,27,1,"And the LORD said to Aaron, Go into the wilderness to meet Moses. And he went, and met him in the mount of God, and kissed him.","¶And the L<font size=""-1"">ORD</font> said to Aaron, Go into the wilderness to meet Moses. And he went, and met him in the mount of God, and kissed him.",""
1052,23,0,"And Moses told Aaron all the words of the LORD who had sent him, and all the signs which he had commanded him.","And Moses told Aaron all the words of the L<font size=""-1"">ORD</font> who had sent him, and all the signs which he had commanded him.",""
1053,16,1,"And Moses and Aaron went and gathered together all the elders of the children of Israel:","¶And Moses and Aaron went and gathered together all the elders of the children of Israel:",""
1054,23,0,"And Aaron spake all the words which the LORD had spoken unto Moses, and did the signs in the sight of the people.","And Aaron spake all the words which the L<font size=""-1"">ORD</font> had spoken unto Moses, and did the signs in the sight of the people.",""
1055,32,0,"And the people believed: and when they heard that the LORD had visited the children of Israel, and that he had looked upon their affliction, then they bowed their heads and worshipped.","And the people believed: and when they heard that the L<font size=""-1"">ORD</font> had visited the children of Israel, and that he had looked upon their affliction, then they bowed their heads and worshipped.",""
1281,32,0,"And afterward Moses and Aaron went in, and told Pharaoh, Thus saith the LORD God of Israel, Let my people go, that they may hold a feast unto me in the wilderness.","And afterward Moses and Aaron went in, and told Pharaoh, Thus saith the L<font size=""-1"">ORD</font> God of Israel, Let my people go, that they may hold a feast unto me in the wilderness.",""
1282,28,0,"And Pharaoh said, Who is the LORD, that I should obey his voice to let Israel go? I know not the LORD, neither will I let Israel go.","And Pharaoh said, Who <i>is</i> the L<font size=""-1"">ORD</font>, that I should obey his voice to let Israel go? I know not the L<font size=""-1"">ORD</font>, neither will I let Israel go.",""
1283,42,1,"And they said, The God of the Hebrews hath met with us: let us go, we pray thee, three days' journey into the desert, and sacrifice unto the LORD our God; lest he fall upon us with pestilence, or with the sword.","¶And they said, The God of the Hebrews hath met with us: let us go, we pray thee, three days' journey into the desert, and sacrifice unto the L<font size=""-1"">ORD</font> our God; lest he fall upon us with pestilence, or with the sword.",""
1284,25,0,"And the king of Egypt said unto them, Wherefore do ye, Moses and Aaron, let the people from their works? get you unto your burdens.","And the king of Egypt said unto them, Wherefore do ye, Moses and Aaron, let the people from their works? get you unto your burdens.",""
1285,20,0,"And Pharaoh said, Behold, the people of the land now are many, and ye make them rest from their burdens.","And Pharaoh said, Behold, the people of the land now <i>are</i> many, and ye make them rest from their burdens.",""
1286,15,0,"And Pharaoh commanded the same day the taskmasters of the people, and their officers, saying,","And Pharaoh commanded the same day the taskmasters of the people, and their officers, saying,",""
1287,21,0,"Ye shall no more give the people straw to make brick, as heretofore: let them go and gather straw for themselves.","Ye shall no more give the people straw to make brick, as heretofore: let them go and gather straw for themselves.",""
1288,38,0,"And the tale of the bricks, which they did make heretofore, ye shall lay upon them; ye shall not diminish ought thereof: for they be idle; therefore they cry, saying, Let us go and sacrifice to our God.","And the tale of the bricks, which they did make heretofore, ye shall lay upon them; ye shall not diminish <i>ought</i> thereof: for they <i>be</i> idle; therefore they cry, saying, Let us go <i>and</i> sacrifice to our God.",""
1289,21,0,"Let there more work be laid upon the men, that they may labour therein; and let them not regard vain words.","Let there more work be laid upon the men, that they may labour therein; and let them not regard vain words.",""
1290,27,1,"And the taskmasters of the people went out, and their officers, and they spake to the people, saying, Thus saith Pharaoh, I will not give you straw.","¶And the taskmasters of the people went out, and their officers, and they spake to the people, saying, Thus saith Pharaoh, I will not give you straw.",""
1291,19,0,"Go ye, get you straw where ye can find it: yet not ought of your work shall be diminished.","Go ye, get you straw where ye can find it: yet not ought of your work shall be diminished.",""
1292,18,0,"So the people were scattered abroad throughout all the land of Egypt to gather stubble instead of straw.","So the people were scattered abroad throughout all the land of Egypt to gather stubble instead of straw.",""
1293,17,0,"And the taskmasters hasted them, saying, Fulfil your works, your daily tasks, as when there was straw.","And the taskmasters hasted <i>them</i>, saying, Fulfil your works, <i>your</i> daily tasks, as when there was straw.",""
1294,36,0,"And the officers of the children of Israel, which Pharaoh's taskmasters had set over them, were beaten, and demanded, Wherefore have ye not fulfilled your task in making brick both yesterday and to day, as heretofore?","And the officers of the children of Israel, which Pharaoh's taskmasters had set over them, were beaten, <i>and</i> demanded, Wherefore have ye not fulfilled your task in making brick both yesterday and to day, as heretofore?",""
1295,21,1,"Then the officers of the children of Israel came and cried unto Pharaoh, saying, Wherefore dealest thou thus with thy servants?","¶Then the officers of the children of Israel came and cried unto Pharaoh, saying, Wherefore dealest thou thus with thy servants?",""
1296,29,0,"There is no straw given unto thy servants, and they say to us, Make brick: and, behold, thy servants are beaten; but the fault is in thine own people.","There is no straw given unto thy servants, and they say to us, Make brick: and, behold, thy servants <i>are</i> beaten; but the fault <i>is</i> in thine own people.",""
1297,21,0,"But he said, Ye are idle, ye are idle: therefore ye say, Let us go and do sacrifice to the LORD.","But he said, Ye <i>are</i> idle, <i>ye are</i> idle: therefore ye say, Let us go <i>and</i> do sacrifice to the L<font size=""-1"">ORD</font>.",""
1298,21,0,"Go therefore now, and work; for there shall no straw be given you, yet shall ye deliver the tale of bricks.","Go therefore now, <i>and</i> work; for there shall no straw be given you, yet shall ye deliver the tale of bricks.",""
1299,32,0,"And the officers of the children of Israel did see that they were in evil case, after it was said, Ye shall not minish ought from your bricks of your daily task.","And the officers of the children of Israel did see <i>that</i> they <i>were</i> in evil <i>case</i>, after it was said, Ye shall not minish <i>ought</i> from your bricks of your daily task.",""
1300,17,1,"And they met Moses and Aaron, who stood in the way, as they came forth from Pharaoh:","¶And they met Moses and Aaron, who stood in the way, as they came forth from Pharaoh:",""
