ChpVrsNdx,NumWrd,nPilcrow,PText,RText,TText
1282,28,0,"","","w w w w w, w w w? w w w, w w w w w; w w w Twt w w, w w w w w w."
1283,51,0,"","","w w w w w, w Twt w w w w w w w w w w w w: w w w w w w w w w Twt w w w w w w; w w w w w w w w w Twt w w w w w w."
1284,54,0,"","","w w w w w, w w Dwd w w, w w w w w w w w w w, w w w w w w w w w w w w: w w w w w w w w w w, w w w w w w w w w w w w."
1285,26,1,"","","w w w w w w w w w, w w w w, w w w w w, w w w Twt w w w w."
1286,27,0,"","","w w w, w Twt w? w w w, w Twt w w w w w. w w w, w Twt w w w w w w."
1287,23,0,"","","w, w, w w w w w w w w: w w Twt w w w w w w w w w w."
1288,27,0,"","","w w w, w Twt w. w w w w w w w w w w; w w w w w w w w w w w."
1289,44,0,"","","w w w w w w, w w, w, w, w w w w w, w w w Twt w w w; w w w w w w w w w w: w w w w w w w w w w w w."
1290,16,0,"","","w w w w w w w w w w, w w w w w w?"
1291,27,0,"","","w w w w w, w w w w w w w w w w: w w w w w, w w w w w w w."
1537,28,0,"","","w w w, w w w w w, w w, w, w, w w w w w w w w w; w w w Twt w w w."
1538,14,0,"","","w w w w Twt w w; w w w w w w w;"
1539,16,0,"","","w w w w w w w; w w w w w w w w w."
1540,17,0,"","","w w w w w w w w w w w w, w Twt w, w w?"
1541,28,0,"","","w w w w w w w w, w Twt w w w w w w, w w w w w w w w w w w w."
1542,28,0,"","","w w w w Twt w w w w w w w; w w w w w w w; w w w w w w w w w."
1543,41,0,"","","w w w w w, w w w w w w w w w w w w w w: w w w, w w w, w w w w w w w. w w w w w w w w w."
1544,26,0,"","","w w w w w, w w w w, w, w, w w w w w w w w w w w w w w w."
1545,10,1,"","","w w w w w Dwd w w w, w,"
1546,36,0,"","","w w Tw wt w w, Twt w w, w w, w w w, w w w w w, w w w w w w, w w w w w w w w w w w;"
1547,23,0,"","","w w w w w, w w w, w w Twt w w w w w w w w w, w w w;"
1548,38,0,"","","w w w w, w, w w w Dwd w w, w, w w w w w Twt w w; w w w w w w w w w, w w w w w w w w Dwd:"
1549,42,0,"","","w w w w w w w w Dwd; w w w w w w, w w w w w w w w; w w w w w w w w w: w w w w w w w w w w."
1550,29,0,"","","w w w w w w w, w w w, w w w, w w w w w w w, w w w w w w w w Dwd."
1551,48,0,"","","w w Tw wt w w w w w w w w w w w Dwd, w w w w w w Dwd w w w w w w w. w Twt w w w w, w w w w w w w w w Dwd w w."
1793,32,0,"","","w w w w w w w w w w w w, Twt w w w w Dwd w w w w w w Twt w w w w, Twt w w;"
1794,20,0,"","","w w w w w w w w w w w w, w w w, w w w w Dwd,"
1795,38,0,"","","Twt w w w w w w Twt w w w w w Dwd w w, w w w w, w, w w w w w w w, w w, w w w w w w w w?"
1796,12,2,"","","w w w w w w Dwd w w w w, w,"
1797,38,0,"","","w w w w w w w w, w w w w, w, w w w w w w w w w w Twt, w w w w, w w w w w w w, Twt w w?"
1798,20,0,"","","w w w w w, w w w w w, w w w w Tw wt, w w Tw wt?"
1799,37,0,"","","Tw wt w Twt w w w w Dwd w w w w w w, w w w w w w w, w w w w w w w, w Twt w w w w w w?"
1800,10,1,"","","w w w w w Dwd w w w, w,"
1801,20,0,"","","w w w Dwd w w, w, w w w, w w w w w w w w w w:"
1802,26,0,"","","w w w w w, w w w, w w, w w w; w w w w w w w w w w w w w."
1803,19,0,"","","w w w w w, w w w w w, w w w w, w w w w w."
1804,42,0,"","","w, w w w w Twt w w w, w w w w w w, w w w w w Dwd w w w w w w w w w w w: w w w w w w w Dwd w w."
1805,28,0,"","","w w w w w w, Twt w w w, w w w w w; w w w, w w w w w, w w Dwd w w:"
1806,36,0,"","","w w w w w w w w w w w w w w w. w w w w w w w, w w w w w w w: w w w w w w w."
2049,12,0,"","","w w w w w Dwd w w w Tw wt, w,"
2050,23,0,"","","w w w Dwd w w; w w w w w w w w, w w w w w w w w w."
2051,37,0,"","","w w w Dwd; w w w w w, w w w w w w w w: w w w w w w w w w; w w w w w Dwd w w w w w."
2052,32,0,"","","w w w Dwd w w; w w w w w w w w w w w w w w, w w w w w w w w w w w w."
2053,18,0,"","","w w w w w w w w w w w w w w w w w w."
2054,35,0,"","","w w w Dwd w w; w w w w w w w w w w w w w w w w, w w w w w w w w? w w Dwd w w."
2055,21,0,"","","w w w Dwd w w; w, w w w w w w w w w, w w w w w;"
2056,31,0,"","","w w w w w, w w w w w w w w w: w w w w w w, w w w w w w, w w w w w."
2057,49,1,"","","w w w Dwd w w; w w w w w, w w w w w w w w w w w w w w, w Twt w w w Twt w w w w w w w Dwd w w w w, w w w w w w."
2058,42,0,"","","w w w w w w w w w w, w w w w w; w Tw w wt w w w w w w w w w w w w w: w w w w w w w w w w."
2059,22,0,"","","w w w Twt w Twt w w w w w w w w w w w, w w Dwd w w."
2060,40,0,"","","w w w Tw wt w; w w w w w w, w w w w w w w, w w w w w w w; w w w w w w w w w w w w w Twt."
2061,42,0,"","","w w w w w w, Twt w w w w w w w w, w w w w, w w w w; w w w w w, w w w w w w: w w, Twt w w w w w."
2062,29,0,"","","w w w w Dwd w w; w w w w w w, w w w w w w w, w w Dwd w w, w w w w:"
2063,22,0,"","","w w w w w w w w w w w w w w w w w w w: w w w."
2064,27,2,"","","w Twt w w w w w w; w w w w w w w w w; w w w w w w w w w w:"
2065,29,0,"","","w w w w w w w w w w w w w; w w w w w: w w w Tw wt w w w, w w Dwd."
2066,12,1,"","","w w w w w Dwd w w w w w, w,"
2067,49,0,"","","w w w Dwd w w; w w w w w Twt, w w w w w w, w w w w w w, w w w w w w, w w w w w w w w w w, w w w; w w w w w w."
2068,23,0,"","","w w w Dwd w w; Tw wt w Tw w wt, w w w w w, w w w w w w:"
2069,31,0,"","","w w w w w Twt w w w w, w, w w w w w w w w Dwd, w w w w Dwd w w: w w w w."
2070,22,0,"","","w, w w w w w w w w w w Dwd w w w w, w w w w w Dwd."
2071,55,0,"","","w w w Dwd w w; w w w Tw w w w wt, w w w w w w w w w w w w w, w w w w w w w w w w w w w, w, w w w w w: w w w w Twt w Twt w w."
2305,37,0,"","","w w w w w w w Dwd w w w w w, w w Tw wt w w w: w w w w w, w w w w w w w, Tw wt w w Dwd."
2306,14,0,"","","w w w w w w; w, w w, w w w w w."
2307,24,0,"","","w w w w w w w w, w w w w w w w, w w w w w w w w w."
2308,23,0,"","","w, w w w w w w, w w w w w w w w w; w w w w w w w."
2309,36,0,"","","w w w Twt, w w; w w Tw w wt, w w w w, w w; w w w w w w; w w w w w w w, w w w w w w."
2310,17,0,"","","w w w w w w w, w w w w w w w w w w."
2311,43,0,"","","w w w w w w w w w w w, w w w w w w w: w w w w, w w, Tw wt w w w, w w w w w w w w w, w w w w w."
2312,40,0,"","","w w w w w w w w w w w, w w w w w w, w w w w w w: w w w w w w w w w: w w w w w w w w."
2313,38,1,"","","w w, w w w w; w, w w w w: w, w w w w w: w Twt w, w w w; w, w w w w w, w w w w w w w w w."
2314,51,0,"","","w w w w w w w w w, w w w w w, w w w w w w w w: w w w w w w w w: w w w Tw wt w w Twt w w, w w w w Twt w w w w w w."
2315,24,0,"","","w w w w, w w w w w w w w w w w w w w w w w Twt w w."
2316,23,1,"","","w w w w w w, w w w w: w w w w w w Twt w w w w w w;"
2317,34,0,"","","w w w w w w w, w w w w w, w w w w w, w w, w w w, w w, w w w w w w w w w w."
2318,33,0,"","","w w Dwd w w w w w, w w w w w w w w w: w w w Dwd w w w w, w w w w w w w w."
2319,41,0,"","","w Dwd w w w w w; w w w w, w w w w w; w w w w, Twt w w w w w w; w w w w w w w, Twt w w w w w w."
2320,35,0,"","","w w Dwd w w w w w w w w w w w w w w: w w Tw w wt w w w w w, w w w w w w w w."
2321,24,0,"","","w w w Twt w w, w w w Twt w w! w w w w w w w, w w w w w."
2561,33,0,"","","w w w w Dwd w w w w w w w w; Twt w Dwd w w w w, w w w w w w, w w w w w w w."
2562,38,0,"","","w w w w w w, w w w w w w w, w w w w w; w w w w: w w w w w w w w, w w w, w Tw wt w w."
2563,36,0,"","","w w w w w w w, w w w w w: w w Dwd w w w w w w w w w w, w w w w w w w w w w w."
2564,24,0,"","","w w w w w w w, w w w w w, w w w w w w, w w w w w w."
2565,39,1,"","","w w w w w w Twt, w w w Tw wt w w w w w w w w w: w w w w, w w Dwd Twt w w, w w w w w w w w."
2566,54,0,"","","w w w w w w w w, w w w w w w w w, w w w w w w w w w; w w w w w w: w w w w w w w w w w w w: w w Twt w Dwd w w, w w w w."
2567,34,0,"","","w Tw wt w w w w w w Twt, w w w w w w w w: w, w w w w Twt, w w w; w w w w w w Dwd."
2568,21,0,"","","w w w w w, w w w; w w w w w: w w w w w w w w."
2569,26,0,"","","w w w w w w w w: w w w w w w w w; w w w w w w w, w w w."
2570,38,0,"","","w w w w w w w w w w w w, w w w w w w; w w w w w w w w w w w w; w Twt w w w w w w."
2571,44,0,"","","w w w w w w w w w, w w w w w w w w, w w w w w w w w w w: w w w w w w w w w, w w w w w w w w."
2572,21,0,"","","w w w w w w w Dwd; w w w w w w w w w w, w w Dwd."
2817,12,0,"","","w w w, w w, w w w w w w w."
2818,28,0,"","","w, w w; w w w w w; w w w w w: w, w w w w w; w w w w w w w w w."
2819,30,2,"","","Tw wt w w w w w w w w; w w w w w: w w w w w w w w; w w w w w w w."
2820,12,3,"","","w w w Dwd w w; w w w w w w;"
2821,30,0,"","","w w w w, w w w w w: w w w w w w, w Twt w Dwd; w w w w: w w w w w w w."
2822,50,0,"","","w w w w w w w w w w w, w w Dwd: w, w, w w w w w w w w w w w, w w w w w w w: w w w w w w, w w w w w w w w w Twt."
2823,38,0,"","","w w w w w w w w, Twt w, w w w w w. w w w w w w w; w w w w w, w w w w w w; w w w w w."
2824,20,0,"","","w w w w w w w w w; w w w w w, w w w w w w."
2825,38,0,"","","w w w, w w w w w: w w w, w w w; w w w w w w w w, w w w w w; w w w w w w w w w w w."
2826,25,2,"","","w w w w w, Twt w, w w w w, w w w w w w w w w w w w w w."
2827,27,0,"","","w w w w w w w: w w w w w w w w w w w w w w Twt w w w w Dwd."
2828,27,0,"","","w w w w w, w w w w, w Twt w w; w w w, w. w w w w w w w Twt w w."
2829,41,0,"","","w w Dwd w w w, w w w w w: w w w w w w w w w w. w w w w w Twt w w, w w w w w w w w w w w Dwd."
2830,19,0,"","","w w w w w w w, Twt w, w w w w w w w w w w."
2831,16,1,"","","w w Dwd w w w, w w w w w w w w w w."
2832,53,0,"","","w, w, w w w w w w w w w, Twt w w w w w w w w, w w w w w w, w w w w w w, w w w w w w: w w w w w w w w w, w w w w w w."
2833,36,0,"","","w w w w w w w w w! w w Tw wt w w w, w w w w w: w w w w w w w, w w w w w w w w."
3073,33,0,"","","w w w w w w w Dwd w w, w w Dwd, w w w w w, w w w w w w w, w w w w w w w w."
3074,28,0,"","","w, w w w w w w w w w w w w w w, w w w w w w w w w w Twt w w."
3075,37,2,"","","w w w w w w w w w w w w w w: w w w w w w w w w w w, w w w w w w w w w w w w."
3076,39,0,"","","w w w, w w Dwd, w w w w w w w, w w w w w: w w w w w w w w w w w, w w w w w w w w w w."
3077,25,0,"","","w w w w w w w w w w, w w w w Tw wt w w w w Dwd w w w w."
3078,57,2,"","","w w w w w w w w w w w w w w w w w w, w w w w w w w w w; w w w w w w w w w, w w w w w w w w: w w w w w w w w w w, Twt w w."
3079,32,0,"","","w Dwd w w w w w w w w, w w w w w w w w w w w w w w w w w w w Twt w w."
3080,42,0,"","","w w w w w Dwd w w w w w; w w w w w w w w w w w w w w; w w w w w Tw wt w w, w w w w w Dwd w w."
3081,22,1,"","","w w w w w w w w w, Twt w w w w w w w w w w w w."
3082,61,0,"","","w w w w w w w w w, w w w w w w, w w w w w w w: w w w w w w w w w w, w w w w w w, w w w w Twt w Twt, w w w w w w w, w w w w w w w Twt w."
3083,21,0,"","","w w w w w w w w w w w, w w w w w w w w w w."
3084,32,0,"","","w w w w w, w w w; w w w w w w w w, w w w w; w w w w w w w w, w w w w;"
3085,21,0,"","","w w w w w w w w, w w w w; w w w w w, w w w w;"
3086,12,0,"","","w w w w w, w w w, w w w w."
3329,25,0,"","","w w w w w w w w w w w w w w w w w w w w w w w w w."
3330,52,2,"","","w w w w w w w w w, w w Dwd w w, Twt w w w w w w w w w w w w w, w w w w w w w: w w w w w w w w w w w w w w w w w."
3331,55,0,"","","w w w w w w, Twt w w w w w, w w w w w w w w w w w w w, w w w w; w w w w w w w w w Dwd: w w w w w w w w w w w w w w w w."
3332,33,0,"","","w w w w w w w w w, Twt w w w w w w w w w w, w w w w; w w w w w w w w w:"
3333,22,0,"","","w w w w, w Twt w w, w Twt w w; w w w w w w w w w w."
3334,29,0,"","","w Twt w w w w, w Twt w w w w w? w w w w, Twt w w w w w Twt w w w w w."
3335,38,1,"","","w, w w, w w w, w w w w Tw wt w w, w w Dwd w w: w w w, w w w w w w: w w w w w w w w w w."
3336,30,0,"","","w w w w w w, Twt w w w w, w w Dwd, w w w w w w w Twt w; w w w w w w w."
3337,53,0,"","","w w w w w w w w w w, w w w w w w w w, w w w w w w w w: w w w w w w, w w w w w: w w w, w Twt w w: w w w w, w Dwd Twt w w."
3585,18,0,"","","w, w w w w Dwd w, w w w w w w w w w w w."
3586,48,0,"","","w w w w w w w w w w; w w w w w w, w w w w, w w w w; w w w w w w w w w w, w w w w w w w w w w w w w w."
3587,20,0,"","","w w w Dwd w w, w w w w w, w w w w w w w w w."
3588,63,2,"","","w w w w w w w w w w w w w, w Twt w w w w w, w w w w w w w w w w w w w w w w w w, Tw w w wt w w w w; w w w w w w w w w w, w w w w w w w."
3589,53,0,"","","w w w w Twt w w w w w; w w w w w w w w w w: w, w w w, w w w w w w w w w w w w w w w w: w w Dwd w w w w, Twt w w w w w."
3590,18,0,"","","w w w w w w w w w, Twt w w w w w w, Twt w:"
3591,31,0,"","","w w w w w w w w w w w w Dwd, w w, w w: w w w w w w, Twt w w w w w w w."
3592,38,3,"","","w w w w w w w, Twt w w w w w w w; w w w w w w w, w w w w w w w w: w w w w w w w w."
3593,22,0,"","","w w Dwd w w w w w w w: w w w w w w w Dwd, w w w w."
3594,51,0,"","","w w w w w w w w w w w w w w w w: w w w w w w, w w w w w, w w w w w w w w w w, w w w w, w Twt w w w w w w w w."
3595,20,0,"","","w Twt w w w w, w w w w w w w w; w w w w w w."
3596,48,2,"","","w w w w w w w w Dwd w w w w w w w w w w; w w w w w w w w w w w, w w w w w w w w w, w w w w w w w w w."
3597,45,0,"","","w w w w w w w w w, Twt w w w w w Dwd w w w w; w w w w w w w w w w w w w, w w w w w w w w w w w w."
3598,28,0,"","","w w w w w w w; w w w w w w w w w w w w w, w, w w, w w, w w w."
3599,33,0,"","","w w w w w w w w w, w w w, w w w, w w w w, w w w w w w w w w w w, w w w."
3600,43,1,"","","w w w w w w, Twt w w w w w w w w w w w w w w w w w w w w w w w w w, w Dwd w w, w w w w w w w."
3601,34,0,"","","w w w w, Twt w w w w w w Twt w w w w w w w w w w w, w Dwd w w, w w w w w w w."
3602,38,0,"","","w w w w w w w w w, w w w, w Twt w Twt; w w w w w, w w Dwd w w w w w w w w w w w w w w."
3603,23,0,"","","w w w w w w w, w w w w w w w w w w w w w w w w."
3604,31,2,"","","w w w w w w w w w w w w, w w w Dwd; w w w w w Dwd w w w w w w w w w."
3605,49,0,"","","w, w w w w w w w w w w w w Dwd w w: w w w w w w w w w w w, w w w: w w w w w w w w w w w w w w w w Dwd w w."
